"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日賣出佔成交","2日賣出佔成交","3日賣出佔成交","5日賣出佔成交","10日賣出佔成交","1個月賣出佔成交","3個月賣出佔成交","半年賣出佔成交","1年賣出佔成交","3年賣出佔成交","10年賣出佔成交","今年賣出佔成交"
"25","2603","長榮","214","0","0","05/12","3.34","9.45","11.3","9.25","8.33","7.21","4.6","5.38","7.19","3.71","1.04","6.12"
"26","3045","台灣大","110","0","0","05/12","14.1","7.04","8.49","8.96","9.46","8.58","6.85","5.45","11.2","8.75","4.89","8.12"
"27","7717","萊德光電-KY","659","-17","-2.51","05/12","0","0","0","8.87","4.52","1.63","0.68","","","","","0.48"
"28","00965","元大航太防衛科技","25.68","-0.09","-0.35","05/12","14.5","15","15.2","8.79","4.9","4.45","3.46","4.21","4.41","","","4.25"
"29","8996","高力","1055","0","0","05/12","2.67","4.27","4.13","8.04","4.81","4.19","3","2.96","2.12","1.69","1.06","2.34"
"30","6024","群益期","57.5","-0.7","-1.2","05/12","30.5","17.9","14.5","8.04","4.19","2.41","0.81","0.48","0.76","2.45","1.19","0.6"
"31","6442","光聖","1905","-45","-2.31","05/12","10.6","10.9","10.8","8.01","7.5","8.79","5.01","2.87","1.74","0.84","0.67","3.84"
"32","6121","新普","382","-12","-3.05","05/12","7.46","5.97","9.29","7.68","7.66","9.91","8.11","16.9","15.3","11.4","5.15","17.6"
"33","2006","東和鋼鐵","66.2","-1.5","-2.22","05/12","8.11","6.26","6.09","7.41","6.39","6.97","5.08","4.66","7.69","7.06","3.34","5.74"
"34","2368","金像電","1390","-10","-0.71","05/12","1.39","3.86","6.34","7.28","5.59","3.5","2.59","3.26","3.4","3.69","2.08","4.38"
"35","2458","義隆","145.5","-4.5","-3","05/12","11.4","6.06","8.75","7.2","6.7","10.5","5.62","8.06","7.19","4.44","2.47","8.4"
"36","6271","同欣電","183","-2.5","-1.35","05/12","0","0","0","7.12","7.87","2.41","1.49","0.9","0.72","1.42","3.8","0.99"
"37","3189","景碩","494","-9","-1.79","05/12","4.03","9.15","10.4","7.06","3.64","2.25","1.77","1.14","0.96","1.47","1.93","1.01"
"38","4915","致伸","71.1","-0.6","-0.84","05/12","5.6","4.12","4.03","6.71","8.73","13.5","9.74","10.7","12.4","9.37","3.73","9.08"
"39","2062","橋椿","20.1","-0.15","-0.74","05/12","22.3","13.7","9.25","6.69","3.8","1.63","1.71","1.78","1.79","0.26","0.61","1.06"
"40","2357","華碩","673","-13","-1.9","05/12","4.76","6.41","8.9","6.67","8.3","7.26","3.74","4.89","7.42","6.05","3.81","5.27"
"41","3163","波若威","1065","+25","+2.4","05/12","7.8","5.46","6.22","6.48","4.08","4.61","2.02","0.44","0.34","0.29","0.3","1.05"
"42","2385","群光","135","0","0","05/12","1.06","3.63","5.67","6.44","11.5","11","6.85","13.4","12.9","10.7","6.55","11"
"43","9907","統一實","16.85","-0.15","-0.88","05/12","7.11","4.15","7.41","6.43","6.69","7.32","5.45","3.8","2.31","1.25","0.55","5.49"
"44","5522","遠雄","69.8","-2.9","-3.99","05/12","0.07","0.03","8.1","6.31","4.21","4.29","3.62","3.8","3.75","7.48","5.34","5.94"
"45","2015","豐興","63.9","-0.4","-0.62","05/12","6.42","2.03","3.97","6.3","5.94","6.63","6.8","5.78","4.1","9.62","3.6","7.02"
"46","6510","精測","3860","+70","+1.85","05/12","1.54","2.87","5.36","6.3","6.55","6.4","9.46","6.7","6.24","5.11","3.55","7.66"
"47","2206","三陽工業","58.9","+0.8","+1.38","05/12","4.07","3.11","5.78","6.18","5.66","8.08","8.37","10.2","10.7","2.56","1.4","9.62"
"48","2727","王品","235.5","+0.5","+0.21","05/12","0","0.17","5.14","6.16","5.02","4.52","1.68","1.23","3.11","1.93","1.01","1.47"
"49","6187","萬潤","1220","+110","+9.91","05/12","0.03","4.88","6.71","6.15","7.01","4.91","2.05","1.74","1.39","1.46","1.94","1.74"
"50","4536","拓凱","152","+0.5","+0.33","05/12","0","0","0","5.99","11.1","8.79","3.88","2.53","2.45","2.36","3.04","3.38"
"51","6023","元大期","99.8","+0.3","+0.3","05/12","23","15.5","8.36","5.95","6.32","3.56","1.23","1.01","1.5","2.43","0.98","1.24"
"52","1210","大成","52.1","-0.2","-0.38","05/12","4.69","2.28","4.71","5.94","7.92","18.9","12.6","9.67","7.15","3.85","2.59","11.2"
"53","2880","華南金","32.55","-0.7","-2.11","05/12","3.33","2.12","4.52","5.89","5.76","17.7","8.78","7.76","10","5.46","2.18","7.95"
"54","6223","旺矽","5480","+495","+9.93","05/12","0.1","11.3","7.36","5.87","5.02","5.79","4.65","5.76","4.53","2.83","2.24","5.9"
"55","2903","遠百","22.1","-0.15","-0.67","05/12","4.44","2.37","4.35","5.76","6.68","7.39","7.24","4.51","3.27","6.78","3.27","8.2"
"56","2027","大成鋼","39.7","-0.25","-0.63","05/12","21.9","11.8","8.31","5.75","3.61","3.25","1.48","0.82","3.01","4.29","2.47","1.03"
"57","3702","大聯大","114","0","0","05/12","22.7","6.9","5.51","5.62","10.1","18.6","9.21","12.6","15.8","13.1","7.49","10.5"
"58","1216","統一","73.1","-0.8","-1.08","05/12","6.83","4.16","4.86","5.58","7.4","17.5","11.4","9.25","12.1","8.21","3.69","12.8"
"59","6691","洋基工程","633","-10","-1.56","05/12","0.88","0.37","10.6","5.51","4.64","7.95","3.93","2.4","8.75","5.75","","3.4"
"60","6605","帝寶","128.5","-0.5","-0.39","05/12","0","0","0","5.3","6.15","2.64","1.3","7.95","5.05","2.9","1.65","0.78"
"61","2883","凱基金","21.6","-1.2","-5.26","05/12","9.36","6.35","4.4","5.15","9.28","7.2","3.32","3.23","2.92","3.98","2.45","3.4"
"62","2353","宏碁","28.3","-0.5","-1.74","05/12","8.47","5.81","6.53","5.12","8.31","5.94","2.85","2.78","5.41","4.44","1.96","3.1"
"63","5234","達興材料","433","+18.5","+4.46","05/12","17.5","12","8.25","5.05","6.76","4.03","2.38","3.12","3.28","2.51","2.38","1.91"
"64","9917","中保科","112.5","-0.5","-0.44","05/12","0","0","0.09","5.02","6.02","3.05","6.38","7.73","11.6","10.6","6.38","6.11"
"65","4938","和碩","81.1","-2.3","-2.76","05/12","2.67","7.18","6.23","4.98","6.5","5.83","4.03","13","12.7","8.33","3.85","9.02"
"66","2404","漢唐","993","-32","-3.12","05/12","10.2","5.96","5.66","4.98","4.85","6.03","5.6","6.44","9.03","9.12","4.63","6.01"
"67","2449","京元電子","301","+1.5","+0.5","05/12","4.33","9.12","7.7","4.89","4.28","5.39","4.86","4.79","3.92","3.96","3.15","4.65"
"68","6670","復盛應用","274.5","+12","+4.57","05/12","1.07","1.14","1.49","4.74","5.51","14.5","8.9","16.9","10.1","5.99","","8.81"
"69","3036","文曄","275.5","+11","+4.16","05/12","3.01","3.34","3.59","4.59","6.28","11.9","7.73","8.43","8.4","5.75","4.48","8.55"
"70","5871","中租-KY","109.5","-2.5","-2.23","05/12","0.39","0.59","4.07","4.57","4.46","11","6","15.3","9.99","5.84","3.14","9.04"
"71","2885","元大金","54.6","-1.9","-3.36","05/12","11.9","7.95","6.43","4.51","5.2","9.64","6.15","14.7","10.6","6.31","2.19","10.3"
"72","4991","環宇-KY","740","+54","+7.87","05/12","0","1.71","11.5","4.5","2.37","2.18","1.16","1.24","0.81","0.63","0.75","1.92"
"73","2618","長榮航","35.1","-0.75","-2.09","05/12","14.1","8.9","6.09","4.4","4.73","6.73","5.3","7.06","12.9","3.95","1.92","7.67"
"74","2207","和泰車","470","-5.5","-1.16","05/12","4.09","2.27","4.41","4.38","3.9","4.46","2.71","2.27","2.93","1.68","1.11","2.85"
"75","2610","華航","18.85","-0.3","-1.57","05/12","19.3","7.4","6.4","4.36","4.5","6.83","4.77","4.38","5.43","1.73","0.98","5"
"76","3081","聯亞","3055","+275","+9.89","05/12","0.48","0.31","2.67","4.07","5","6.89","4.79","2.57","2","1.17","1.59","3.31"
"77","006201","元大富櫃50","48.65","+0.94","+1.97","05/12","0","9.81","7.28","4.04","2.92","1.08","2.64","5.1","6.53","8.9","12.7","4.17"
"78","5536","聖暉*","885","-11","-1.23","05/12","2.56","3.24","2.82","3.95","5.27","4.47","3.23","5.18","5.08","5.4","3.28","5.55"
"79","2345","智邦","2525","-65","-2.51","05/12","0.16","0.11","3.59","3.88","3.29","2.95","2.18","2.86","3.51","3.96","3.71","3.07"
"80","2211","長榮鋼","96.6","-1.1","-1.13","05/12","0.97","1.16","1.16","3.86","2.73","2.36","2.32","1.7","6.98","8.4","","3.31"
"81","8046","南電","900","-8","-0.88","05/12","0.05","4.36","4.65","3.84","1.92","1.32","0.69","1.35","1.26","2.14","2.47","0.56"
"82","8021","尖點","471.5","+42.5","+9.91","05/12","4.44","3.6","3.81","3.82","8.16","3.25","0.73","0.78","0.37","0.35","0.27","0.74"
"83","8081","致新","260","-4","-1.52","05/12","0.08","0.04","6.21","3.8","2.41","1.43","1.37","1.33","1.39","4.99","2.45","1.06"
"84","6739","竹陞科技","1345","-95","-6.6","05/12","9.89","5.37","3.74","3.7","5.36","2.25","0.99","0.62","0.4","","","0.81"
"85","6438","迅得","171.5","+0.5","+0.29","05/12","22","13","8.26","3.65","1.6","0.56","0.19","0.35","1","1.12","","0.15"
"86","00948B","中信優息投資級債","9.42","-0.02","-0.21","05/12","0","0","5.38","3.58","2.28","1.22","0.21","0.14","0.42","","","0.16"
"87","2393","億光","72.7","-1.1","-1.49","05/12","3.7","4.67","3.51","3.53","5.75","5.5","4.31","15.4","15.7","7.96","3.3","4.86"
"88","8358","金居","477","+15","+3.25","05/12","0.01","0.93","5.2","3.47","5.31","2.81","3.53","2.82","1.3","1.24","1.6","3.6"
"89","6584","南俊國際","681","-6","-0.87","05/12","12.3","8.59","4.97","3.46","4.03","2.85","1.77","2.71","1.57","","","2.98"
"90","4749","新應材","1175","0","0","05/12","0.75","0.43","0.39","3.44","2.58","2.36","2.82","2.35","2.15","","","2.66"
"91","6139","亞翔","680","+1","+0.15","05/12","19.2","6.78","5.29","3.41","2.42","4.16","2.35","2.29","1.91","1.1","0.72","1.85"
"92","1476","儒鴻","344.5","-1","-0.29","05/12","14.6","7.77","4.8","3.39","3.85","1.98","0.8","1.02","1.6","3.28","3.25","1.2"
"93","2474","可成","205.5","-2.5","-1.2","05/12","4.59","8.71","5.12","3.35","6.46","13.1","10.5","15.8","13.7","13.4","4.1","14.4"
"94","2105","正新","31.85","-0.2","-0.62","05/12","5.3","3.79","2.65","3.23","4.62","2.78","14.4","12.4","14.7","7.93","4.07","13.5"
"95","6147","頎邦","196","-0.5","-0.25","05/12","0.12","1.27","5.05","3.2","2.07","2.67","1.33","3.15","4.44","7.92","3.94","1.77"
"96","6446","藥華藥","711","+5","+0.71","05/12","0.14","0.1","0.05","3.18","4.29","2.9","2.56","1.88","2.54","1.68","","1.71"
"97","2439","美律","85.6","-0.8","-0.93","05/12","0.64","4.63","3.23","3.01","12.3","15.2","8.89","12.4","10.2","4.33","2.48","7.55"
"98","4532","瑞智","23.15","-0.05","-0.22","05/12","2.08","2.21","2.41","3","1.65","1.83","1.07","0.84","1.39","0.29","0.79","0.99"
"99","2637","慧洋-KY","73","-1.5","-2.01","05/12","0.61","0.79","0.66","2.94","2.58","2.08","2.5","3.31","3.29","4.12","1.76","5.01"
"100","3406","玉晶光","523","+13","+2.55","05/12","2.7","2.51","2.51","2.87","11.5","11.4","8.89","6.06","3.95","2.28","0.68","7.84"
"101","2912","統一超","226","-1.5","-0.66","05/12","2.54","2.37","2.49","2.85","3.71","6.42","13.2","9.72","8.33","4.75","2.82","11.4"
"102","2301","光寶科","234.5","+10.5","+4.69","05/12","4.82","3.63","4.23","2.85","2.38","3.13","2.68","6.37","5.06","4.39","3.75","3.36"
"103","3260","威剛","445.5","-11.5","-2.52","05/12","3.81","7.14","5.37","2.8","3.37","2.96","2.27","1.98","1.77","2.27","1.53","2.1"
"104","1319","東陽","80","-0.8","-0.99","05/12","2.13","1.34","0.86","2.8","7.41","9.74","8.26","6.67","8.89","5.12","3.52","6.31"
"105","2383","台光電","4900","+50","+1.03","05/12","1.21","2.55","2.98","2.74","3.61","3.92","2.35","2.98","5.33","4.6","4.21","3.57"
"106","6274","台燿","1450","-5","-0.34","05/12","0.39","8.87","5.62","2.74","3.23","2.5","5.75","4.1","2.74","2.35","3.39","5.65"
"107","6239","力成","226.5","+1","+0.44","05/12","7.18","7.09","5.42","2.73","2.37","5.14","6.07","7.08","7.03","6.88","4.42","4.45"
"108","6188","廣明","85.6","+0.8","+0.94","05/12","0","1.94","5.27","2.68","2.76","7.77","6.5","2.44","0.94","0.25","0.66","3.49"
"109","6613","朋億*","235","-5.5","-2.29","05/12","19.7","7.99","4","2.67","8.54","3.63","2.1","1.67","1.24","0.85","","1.88"
"110","3324","雙鴻","1060","-10","-0.93","05/12","10.6","8.97","5.38","2.6","1.43","0.94","1.09","1.41","1.2","1.58","2.33","1.21"
"111","8436","大江","119.5","-1","-0.83","05/12","2.63","1.84","2.16","2.59","3.06","2.93","2.5","2.62","3.26","2.78","2.9","1.57"
"112","3005","神基","98.5","-1.3","-1.3","05/12","0.99","1.78","2.29","2.55","4.86","10.3","6.13","8.42","7.43","5.17","3.93","7.71"
"113","2504","國產","34.6","-0.2","-0.57","05/12","1.79","1.65","2.18","2.51","9.79","9.61","4.47","14.8","15.8","9.99","3.57","5.47"
"114","8070","長華*","47.6","-0.65","-1.35","05/12","0.98","6.82","4.58","2.48","2.12","3.79","5.03","5.95","2.79","3.46","2.01","5.9"
"115","3037","欣興","875","+14","+1.63","05/12","0.16","0.19","2.81","2.44","2.28","3.7","2.25","1.38","1.68","2.11","1.67","1.47"
"116","2233","宇隆","298","-4.5","-1.49","05/12","0","0","0","2.41","0.68","0.7","0.66","0.38","0.52","0.83","2.34","0.43"
"117","3563","牧德","815","+8","+0.99","05/12","12.8","6.82","4.06","2.35","2.09","1.99","1.04","1.27","1.31","0.76","1.46","1.27"
"118","6944","兆聯實業","910","-13","-1.41","05/12","0","0.37","3.53","2.31","2.21","1.02","0.42","1.38","","","","1.21"
"119","3010","華立","141","+5","+3.68","05/12","2.01","1.3","1.88","2.26","7.5","4.33","3.2","2.36","4.96","4.59","2.41","2.74"
"120","1477","聚陽","228.5","+10.5","+4.82","05/12","1.81","1.41","1.24","2.26","2.62","8.68","5.02","10.6","9.09","6.66","4.62","6.02"
"121","3526","凡甲","391.5","+3.5","+0.9","05/12","18.2","9.6","3.79","2.18","1.01","0.89","1.6","1.29","1.99","1.89","1.67","1.32"
"122","5876","上海商銀","40.1","+0.25","+0.63","05/12","2.65","1.34","1.59","2.14","6.69","7.03","5.55","16.6","20.4","9.74","","8.72"
"123","2801","彰銀","20.6","-0.3","-1.44","05/12","1.93","1.39","2.12","2.14","2.52","4.94","2.13","6.44","4.62","3.72","1.8","7.79"
"124","6189","豐藝","47.9","-0.3","-0.62","05/12","2.17","1.91","1.93","2.12","1.06","0.87","0.52","0.26","3.43","1.25","0.95","0.32"
"125","3529","力旺","4115","-345","-7.74","05/12","0.11","3.38","2.44","2.09","5","4.76","3.33","3.67","4.73","4.92","4.09","3.39"
"126","8210","勤誠","1550","-5","-0.32","05/12","0.4","0.27","0.16","2.08","1.82","1.16","5.56","5.24","4.05","2.42","2.14","5.1"
"127","3218","大學光","133.5","-2","-1.48","05/12","2","1.95","1.68","2.06","0.61","0.39","0.2","0.1","0.07","1.79","0.79","0.15"
"128","2379","瑞昱","555","-29","-4.97","05/12","1.87","1.85","2.21","2.04","1.99","7.72","10.3","8.78","9.28","8.43","4.45","8.62"
"129","2360","致茂","2440","+80","+3.39","05/12","0.33","1.57","1.4","2.04","1.28","4.29","3.03","3.59","3.18","3.92","3.08","3.48"
"130","6414","樺漢","362","+3","+0.84","05/12","4.87","2.48","2.26","2.03","2.82","4.71","4.17","4.19","6.14","4.29","3.12","4.92"
"131","8464","億豐","334.5","-0.5","-0.15","05/12","0","0.03","0.09","2.02","1.51","1.3","2.19","2.01","4.01","4.19","4.26","2.29"
"132","2031","新光鋼","39.2","-0.7","-1.75","05/12","2.37","2.67","2.58","1.96","1.04","0.66","0.28","0.14","0.84","2.48","1.53","0.18"
"133","3044","健鼎","481","-8.5","-1.74","05/12","4.76","3.73","2.82","1.93","2.56","3.81","5.47","10.3","10.4","7.99","5.71","6.8"
"134","2204","中華","54","-0.1","-0.18","05/12","1.84","2.04","1.95","1.87","2.47","2.26","1.61","3.76","4.81","4.52","2.78","3.13"
"135","2753","八方雲集","178.5","-1","-0.56","05/12","1.69","1.14","1.32","1.84","0.98","0.51","0.18","0.47","0.89","2.23","","0.69"
"136","3265","台星科","178.5","-2","-1.11","05/12","0","0","3.91","1.83","0.92","0.38","1.32","0.64","0.64","0.49","0.39","0.81"
"137","2337","旺宏","153","-6.5","-4.08","05/12","5.05","2.47","1.87","1.81","0.9","1.83","1.42","0.77","0.6","1.32","1.39","0.93"
"138","8422","可寧衛*","27.55","-0.4","-1.43","05/12","1.08","3.02","2.59","1.8","1.97","3.56","2.21","1.57","1.56","1.58","1.58","1.56"
"139","2317","鴻海","250","-2","-0.79","05/12","13.1","7.47","4.4","1.78","1.12","1.13","0.84","2.17","1.79","1.62","1.06","1.51"
"140","6683","雍智科技","2370","+100","+4.41","05/12","0","8.04","5.36","1.77","0.85","0.76","0.46","0.48","0.6","1","","0.41"
"141","5289","宜鼎","1795","+35","+1.99","05/12","2.82","1.89","1.14","1.73","1.2","1.98","2.24","1.83","2.23","3.16","2.43","1.66"
"142","2376","技嘉","321","-3.5","-1.08","05/12","0.13","0.27","0.36","1.72","2.13","2.59","1.77","2.8","3.71","2.77","2.82","2.16"
"143","2049","上銀","367.5","+16.5","+4.7","05/12","0.72","0.41","0.33","1.72","0.88","0.54","0.59","0.47","0.72","2.04","1.52","0.47"
"144","3491","昇達科","1765","-55","-3.02","05/12","0.8","0.35","0.35","1.69","1.33","1.2","1.34","0.95","1.66","1.73","1.35","1.37"
"145","7769","鴻勁","6870","+490","+7.68","05/12","0.24","0.2","2.41","1.68","1.94","5.22","3.85","","","","","3.45"
"146","6176","瑞儀","104","0","0","05/12","0.67","1.72","1.68","1.65","4.5","4.67","4.28","11.5","11.3","9.86","3.74","8.07"
"147","9939","宏全","122.5","+2.5","+2.08","05/12","1.44","0.77","1.2","1.65","2.88","3.08","2.45","2.51","5.86","4.74","2.36","2.56"
"148","3264","欣銓","228.5","+3","+1.33","05/12","5.84","4.61","2.34","1.64","2.4","2.05","2.61","2.13","4.52","5.33","4.01","2.32"
"149","3293","鈊象","738","+7","+0.96","05/12","2.35","3.06","1.92","1.63","3.22","6.73","3.99","3.31","3.34","4.03","2.93","4.62"
"150","2480","敦陽科","148","-1.5","-1","05/12","1.74","1.48","1.51","1.6","0.68","0.59","0.43","1.54","1.37","0.93","0.93","0.55"
"151","1215","卜蜂","135","+2","+1.5","05/12","0.17","0.06","0.03","1.58","3.08","5.59","3.26","3.52","5.14","4.38","3.23","3.27"
"152","1307","三芳","32.3","-0.15","-0.46","05/12","2.25","1.77","1.2","1.57","0.85","1.16","0.28","0.38","1.13","0.98","0.74","0.49"
"153","9941","裕融","74.3","-0.9","-1.2","05/12","5.42","3.35","1.97","1.55","0.78","1.55","14.9","11.7","12","7.03","3.95","12.9"
"154","2441","超豐","96.5","+4.1","+4.44","05/12","0.9","0.69","0.6","1.51","1.21","1.16","3.36","1.8","2.1","2.06","3","2.4"
"155","5371","中光電","69.9","-0.6","-0.85","05/12","11.8","3.74","2.18","1.48","0.65","0.6","1.02","0.48","0.31","1.28","0.92","0.44"
"156","4979","華星光","659","-13","-1.93","05/12","4.6","3.39","2.6","1.47","1.89","2.26","2.24","1.12","0.96","0.93","0.86","1.48"
"157","3034","聯詠","487","-9.5","-1.91","05/12","2.3","2.01","1.68","1.44","2.94","5.32","8.77","11.3","15.4","8.98","4.02","9.87"
"158","1612","宏泰","36.8","-0.45","-1.21","05/12","3.1","2.57","1.55","1.41","0.76","0.48","0.21","0.07","0.14","0.12","0.07","0.1"
"159","00953B","群益優選非投等債","9.55","0","0","05/12","0","0","0","1.4","0.8","0.95","0.52","0.73","1.56","","","0.84"
"160","2645","長榮航太","157","+2.5","+1.62","05/12","0.14","0.55","0.92","1.37","6.23","3.88","4.25","1.37","1.12","1.09","","1.9"
"161","3211","順達","402","-1","-0.25","05/12","0.31","0.33","0.4","1.37","4.43","6.23","3.81","4.42","4.45","2.53","1.91","4.5"
"162","3533","嘉澤","2800","-45","-1.58","05/12","10.2","3.69","2.51","1.37","3.52","4.07","3.08","3.37","3.96","5.42","5.87","2.56"
"163","3693","營邦","593","+11","+1.89","05/12","0","3.45","2.17","1.35","1.4","0.68","0.3","0.48","0.38","0.1","0.08","0.27"
"164","4766","南寶","373.5","-5.5","-1.45","05/12","3.08","1.77","1.59","1.34","1.63","3.37","2.88","4.11","5.27","4.6","","3.15"
"165","2615","萬海","76.9","-1.6","-2.04","05/12","0.39","0.64","1.14","1.31","1.4","3.26","4.84","11","4.85","2.18","1.14","4.75"
"166","2303","聯電","104.5","+9.5","+10","05/12","1.64","1.87","1.68","1.25","2.27","3.61","4.1","5.24","6.63","5.25","2.1","3.75"
"167","5347","世界","170","-4.5","-2.58","05/12","2.68","1.41","1.8","1.21","3.36","6.46","5.36","7.49","9.61","7.54","4.95","6.56"
"168","2324","仁寶","29.9","-0.9","-2.92","05/12","3.11","1.79","1.48","1.18","3.53","8.22","7.1","8.14","7.48","5.49","3.87","6.51"
"169","2308","台達電","2195","-50","-2.23","05/12","1.6","1.55","1.79","1.18","1.02","1.55","1.17","1.45","1.71","2.22","1.8","1.23"
"170","6217","中探針","310","+28","+9.93","05/12","2.89","2.11","1.72","1.15","0.66","0.15","0.03","0.01","0.01","0","0.32","0.02"
"171","2467","志聖","649","+59","+10","05/12","0.35","0.3","0.33","1.12","2.89","2.7","0.98","0.59","0.44","0.46","0.31","0.77"
"172","1560","中砂","668","+39","+6.2","05/12","3.69","2.1","1.6","1.09","0.98","2.99","3.76","2.96","3.51","2.55","1.79","3.84"
"173","2633","台灣高鐵","26.75","0","0","05/12","2.48","2.71","1.8","1.08","0.63","0.45","0.34","0.5","0.84","2.37","","0.37"
"174","6568","宏觀","226.5","+0.5","+0.22","05/12","0","1.29","2.66","1.07","0.57","0.18","0.06","0.04","0.04","0.1","","0.05"
"175","2382","廣達","340","-3.5","-1.02","05/12","1.42","1.13","0.92","1.06","1.82","3.27","1.78","2.44","3.34","2.75","2.48","1.95"
"176","2530","華建","21.3","+0.1","+0.47","05/12","0.68","0.29","0.68","1.05","1.45","1.91","1.73","1.32","1.01","0.33","0.19","1.7"
"177","5515","建國","38.05","-0.55","-1.42","05/12","0.59","0.25","0.6","1.05","1.43","1.11","0.79","0.41","0.91","0.21","0.13","0.67"
"178","00740B","富邦全球投等債","38.53","-0.03","-0.08","05/12","8.41","2.29","1.97","1.03","0.36","0.21","0.1","0.05","0.49","0.1","","0.08"
"179","7734","印能科技","3980","+180","+4.74","05/12","0","0","0","1.02","1.01","1.68","0.84","0.6","0.41","","","0.62"
"180","6449","鈺邦","198.5","+18","+9.97","05/12","0","0","0.01","1.02","3.36","3.76","2.09","1.1","1.22","0.94","1.08","1.27"
"181","2451","創見","351","+7.5","+2.18","05/12","1.33","1.1","1.35","1.02","1.59","2.64","1.84","3.33","4.74","4.73","4.1","2.36"
"182","3105","穩懋","512","-14","-2.66","05/12","1.29","0.75","0.52","0.99","1.09","1.27","0.8","0.48","0.49","0.78","1.55","0.55"
"183","1513","中興電","157","-1.5","-0.95","05/12","0.31","0.22","0.63","0.97","1.12","2.31","1.41","1.15","0.98","0.83","0.76","1.1"
"184","9938","百和","44.75","-0.5","-1.1","05/12","1.01","1","0.91","0.96","0.49","0.64","5.16","4.99","4.14","3.12","3.49","6.06"
