排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00953B,群益優選非投等債,9.82,0.01,0.1,32214,07/22,-7137,-7260,-8251,-18566,-31180,1083.0,-2714.0,22227.0,41158.0,24870.0
2,6770,力積電,67.9,2.8,4.3,169363,07/22,1411,3204,-2839,-14660,-7136,-9102.0,32451.0,43275.0,117166.0,61290.0
3,00664R,國泰臺灣加權反1,1.69,0.0,0.0,33965,07/22,-481,-1091,-1078,-12454,-15596,-8313.0,-19670.0,-24337.0,-47167.0,-19699.0
4,2303,聯電,139.0,4.5,3.35,176786,07/22,1689,9065,-2086,-9726,-10099,-27768.0,121208.0,127411.0,190260.0,199540.0
5,2337,旺宏,135.0,12.0,9.76,54883,07/22,-1190,-972,-3408,-7083,-3135,-3640.0,-38977.0,-27591.0,73053.0,455.0
6,6147,頎邦,190.0,17.0,9.83,23213,07/22,3178,4806,-4163,-6975,-7139,-7882.0,-627.0,39379.0,40609.0,39571.0
7,2408,南亞科,445.5,40.5,10.0,63907,07/22,-1236,1788,3118,-6669,3871,-11209.0,-24891.0,-42963.0,39791.0,-64664.0
8,1815,富喬,80.5,1.3,1.64,10020,07/22,378,1052,-1595,-6569,-7877,-6092.0,-12674.0,-4110.0,-7348.0,-28129.0
9,2489,瑞軒,31.6,0.95,3.1,6021,07/22,83,136,-1933,-6033,-11830,-23213.0,-16288.0,6299.0,17310.0,21985.0
10,6182,合晶,129.0,-1.0,-0.77,133893,07/22,-2288,4093,6058,-5465,7893,10201.0,42196.0,51902.0,62331.0,57558.0
11,00927,群益半導體收益,37.2,1.09,3.02,18905,07/22,-583,-774,-2006,-5297,2829,10530.0,13106.0,12348.0,15160.0,15499.0
12,1802,台玻,55.6,1.5,2.77,17615,07/22,57,-2,-3048,-5272,-6692,-10953.0,-24903.0,4501.0,25429.0,-12878.0
13,4958,臻鼎-KY,559.0,50.0,9.82,46265,07/22,568,1494,-1212,-5041,-2970,510.0,3316.0,6817.0,21005.0,17136.0
14,1605,華新,33.5,0.55,1.67,15429,07/22,-485,-1362,-2308,-4888,-5654,-8265.0,3286.0,-20028.0,18722.0,-15017.0
15,3481,群創,52.5,1.8,3.55,288973,07/22,4150,23099,19255,-4412,-56351,-39807.0,66443.0,148456.0,206871.0,177596.0
16,2344,華邦電,171.0,15.5,9.97,97387,07/22,4117,7537,2867,-4332,12558,-6223.0,12429.0,12595.0,95389.0,-14217.0
17,9105,泰金寶-DR,8.68,-0.08,-0.91,21385,07/22,-188,-1438,-3061,-4160,-4564,-5157.0,-8312.0,-4144.0,5045.0,-6214.0
18,1785,光洋科,111.5,4.0,3.72,5792,07/22,-32,84,-1410,-4013,-8935,-9461.0,-8713.0,6226.0,7108.0,1892.0
19,2327,國巨*,703.0,33.0,4.93,75283,07/22,103,2206,-1105,-3911,-2755,-14767.0,13265.0,-2078.0,36078.0,-788.0
