"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"244","6219","富旺","12","-0.2","-1.64","05/15","-1.42","+9","+4.27","+11","+10.2","+10.2","-1.08","-0.07","-1.23","-0.29","0","-0.36"
"245","009817","國泰日本不動產","9.03","-0.02","-0.22","05/15","+6.49","+14.2","+13.8","+10.9","+19.6","+19.4","+11.5","","","","",""
"246","00885","富邦越南","19.25","-0.1","-0.52","05/15","+19.5","+10.3","+18.1","+10.9","+22.6","+28.5","+15.8","+15.4","+16.4","+10","","+12.2"
"247","00907","永豐優息存股","14.61","-0.15","-1.02","05/15","+2.36","+5.57","+4.32","+10.8","+16.2","+6.65","+2.66","+2.64","+4.37","+0.27","","+3.15"
"248","2030","彰源","17.3","-0.65","-3.62","05/15","+11.5","+17.9","+2.48","+10.8","+12.3","+5.93","+5.1","+0.96","+0.19","+0.51","0","+0.89"
"249","00985B","群益ESG投等債0-5","10.16","-0.01","-0.1","05/15","-18.8","-5.68","+8.38","+10.8","-7.85","-0.58","+1.73","+2.13","","","","+1.09"
"250","8472","夠麻吉","71.9","+0.9","+1.27","05/15","+37.3","+15.9","+12.2","+10.7","+4.7","0","-0.5","-0.52","-0.07","-0.03","+0.01","+0.15"
"251","4580","捷流閥業","81.6","-0.9","-1.09","05/15","+9.34","+10.5","+11.2","+10.7","+7.28","+3.92","+0.77","+3.73","-0.49","+1.19","","+3.76"
"252","3008","大立光","3445","+310","+9.89","05/15","+20","+17.1","+12.4","+10.7","+10.1","+8.33","+7.69","+1.31","-0.84","-0.79","-1.45","+3.49"
"253","00901","永豐智能車供應鏈","40.88","-1.01","-2.41","05/15","-14.1","+17.8","+15","+10.6","+16.9","+19.5","+14.2","+8.68","+8.92","+3.07","","+13.6"
"254","2882","國泰金","77.9","+1.2","+1.56","05/15","+53.4","+40.7","+28.2","+10.6","+15.7","+10.2","-1.68","+12.4","-6.92","-0.01","-0.27","+5.45"
"255","5263","智崴","102","+2","+2","05/15","+23","+26.1","+21.9","+10.5","+1.64","+3.61","+3.47","-3.03","-5.29","-0.28","+0.6","-4.65"
"256","6715","嘉基","479","-8","-1.64","05/15","+10.1","+4.18","+6.73","+10.5","+6.47","+0.01","+1.37","+1.04","+0.88","+0.49","","+1.15"
"257","4952","凌通","50.3","-1.7","-3.27","05/15","+5.44","+15.2","+6.63","+10.5","+7.06","+2.3","+0.15","-0.42","-0.3","-0.04","-0.06","-0.66"
"258","3680","家登","568","-12","-2.07","05/15","+20.6","+7.96","+5.77","+10.5","+6.08","+4.93","+2.44","+3.2","-1.07","+0.64","+0.5","+3.64"
"259","00793B","群益AAA-A醫療債","30.49","-0.12","-0.39","05/15","0","+26","+19","+10.5","+5.7","+3.05","-1.1","-1.29","-0.4","-0.17","","-1.82"
"260","1517","利奇","10.05","-0.05","-0.5","05/15","-5.24","-3.22","+9.96","+10.5","+10.4","+4.35","+5.57","+1.64","-1.14","+0.72","-0.35","+0.6"
"261","6922","宸曜","189.5","+5.5","+2.99","05/15","+12.4","+13","+9.09","+10.4","-0.88","+1.99","+2.92","+0.57","+0.24","","","+0.91"
"262","3167","大量","735","-30","-3.92","05/15","-5.6","-5.27","-5.81","+10.3","-3.23","+0.87","-2.27","+1.4","+0.35","+0.24","+0.21","+0.73"
"263","7782","光速火箭","26.8","+0.25","+0.94","05/15","-10.9","-5.9","-4.45","+10.3","+3.17","+0.73","+0.44","+0.09","","","","+0.25"
"264","2301","光寶科","204.5","-2.5","-1.21","05/15","-2.87","+4.23","-7.4","+10.3","+17.1","+17.9","+7.97","+9.67","+4.92","-0.78","-0.66","+7.52"
"265","7823","奧義賽博-KY創","100","+1.5","+1.52","05/15","+1.56","+13.8","+12.4","+10.2","+3.03","+4.63","-4.35","","","","",""
"266","6855","數泓科","105","0","0","05/15","0","+6.33","+11.2","+10.2","+4.61","+0.32","+0.18","+0.1","-0.31","0","","-0.13"
"267","7821","神數","43.5","-0.1","-0.23","05/15","+24.8","+16.2","+9.61","+10.1","+6.36","","","","","","",""
"268","2941","米斯特","32.9","+1.2","+3.79","05/15","0","+4.34","+6.05","+10.1","+5.42","+0.73","+0.83","+1.01","+0.04","","","+1.08"
"269","6126","信音","32.7","+0.15","+0.46","05/15","+4.76","+8.05","+7.14","+10.1","+2.72","+0.1","+2.26","0","+0.06","-0.16","+0.02","-0.56"
"270","3033","威健","47.9","+1.5","+3.23","05/15","+10.9","+14.7","+8.55","+10","+12.1","+15.1","+12.6","+9.79","+4.59","+1.81","+1","+9.08"
"271","6175","立敦","73.9","+4.9","+7.1","05/15","+25.6","+11.5","+13.6","+10","+5.71","+3.59","+2.48","+1.68","+0.65","+0.76","+0.24","+2.42"
"272","7822","倍利科","1155","+15","+1.32","05/15","+8.77","+15","+12","+9.99","+3.67","+0.58","","","","","",""
"273","2481","強茂","117.5","+2","+1.73","05/15","-3.8","+1.01","+2.1","+9.97","+8.76","+3.13","+2.67","+1.97","+1.19","+1.1","+0.02","+3.61"
"274","6239","力成","248","+19","+8.3","05/15","+27.5","+19.2","+16.4","+9.95","+2.95","-2.58","-5.81","+1.33","+1.23","-1.22","-2.44","-1.85"
"275","8464","億豐","315","-13","-3.96","05/15","+21.5","+17.9","+16.2","+9.92","-0.55","+3.56","+5","+1.22","+1.76","+0.35","+0.54","+4.29"
"276","00638R","元大滬深300反1","6.52","+0.07","+1.09","05/15","0","-0.32","-0.3","+9.91","+3.58","+1.23","+1.07","-0.22","+0.23","+0.09","+0.25","+1.22"
"277","8930","青鋼","28.6","-0.35","-1.21","05/15","+6.17","+2.96","+1.48","+9.76","+4.7","-2.05","-0.97","-0.51","+0.05","+0.25","0","-0.4"
"278","6243","迅杰","33.6","-1.3","-3.72","05/15","+4.12","+13.8","+7.63","+9.75","+6.61","-0.16","-0.2","-0.9","-0.11","-0.17","-0.13","+1.39"
"279","3548","兆利","93","-1.1","-1.17","05/15","+9.22","+13","+7.52","+9.74","-2.18","-1.29","0","+0.53","-1.12","-0.24","-0.1","-0.76"
"280","2049","上銀","392.5","+18","+4.81","05/15","+4.11","+3.53","+0.67","+9.73","+8.17","+8.93","+8.34","+6.02","+2.03","+0.48","+0.56","+7.18"
"281","4533","協易機","32.2","+1.55","+5.06","05/15","+13.4","+11","+9.82","+9.7","+5.94","+5.36","-1.09","-0.52","-0.88","-0.02","0","-0.27"
"282","2009","第一銅","38.85","-1.75","-4.31","05/15","-8.9","+2.22","+2.29","+9.66","+5.9","-3.12","+2.21","+0.63","+0.45","+0.31","-0.17","+1.14"
"283","8255","朋程","141","-3","-2.08","05/15","+2.26","+3.43","+4.91","+9.64","+11.7","+11.1","+6.52","+3.49","+0.64","+0.46","+0.07","+5.18"
"284","4912","聯德控股-KY","105.5","+1","+0.96","05/15","-1.21","+4.27","+10.2","+9.63","+8.69","+7.72","+4.86","-1.31","-4.63","-0.49","-0.23","-1.52"
"285","3230","錦明","30.25","-1","-3.2","05/15","+16.4","+15.2","+11","+9.58","+3.89","-0.52","-0.73","-0.21","-0.15","-0.12","-0.08","-1.3"
"286","2478","大毅","83.5","+1.4","+1.71","05/15","+21","+9.45","+9.2","+9.52","+4.87","+4.96","+2.63","+2.69","+2.17","+2.05","+0.31","+3.06"
"287","1533","車王電","34.4","-0.3","-0.86","05/15","-4.16","+15.2","+12.4","+9.46","+9.47","+7.25","+6.92","+3.97","+1.31","+0.63","+0.07","+3.35"
"288","2890","永豐金","30.2","-0.3","-0.98","05/15","+24.2","+11.1","+15.1","+9.46","+14.5","+14.6","+9.41","+5.96","+8.19","+1.28","-0.13","+9.2"
"289","3406","玉晶光","588","+28","+5","05/15","+8.88","+11.4","+11.2","+9.45","+4.94","+16","+13.3","+10.6","+7.71","+2.45","+0.27","+14.4"
"290","00722B","群益投資級電信債","35.54","-0.21","-0.59","05/15","-18.6","-0.03","+3.74","+9.43","+8.79","+3.09","+10.1","+6.45","+4.56","+6.16","","+6.49"
"291","2103","台橡","20.75","-1.25","-5.68","05/15","-12.3","+2.96","+1.1","+9.41","+9.12","+5.75","-2.22","-1.3","-3.76","-3.33","-0.98","+0.69"
"292","6615","慧智","32.75","-0.35","-1.06","05/15","+33.3","+9.37","+9.25","+9.33","+8.67","+3.94","+0.91","-0.33","-0.73","+0.01","","+0.06"
"293","00939","統一台灣高息動能","18.15","-0.15","-0.82","05/15","-17.5","-6.54","+4.28","+9.3","+28.9","+18.9","+15.6","+16.6","+14.6","","","+18.1"
"294","00678","群益那斯達克生技","35.97","-0.36","-0.99","05/15","+36.7","+46.4","+11","+9.29","+5.97","+7.17","+3.09","+1.32","+1.82","+0.59","","+0.89"
"295","2014","中鴻","17.3","-0.6","-3.35","05/15","-15","+2.81","+1.17","+9.27","+21.7","+11.9","+6.28","+1.29","-0.76","-1.08","0","+1.45"
"296","3066","李洲","19.4","+1.3","+7.18","05/15","+25.2","+14.8","+7.38","+9.21","+9.42","-2.75","+0.26","+0.34","+0.02","+0.05","+0.03","+0.24"
"297","3209","全科","68","+4.5","+7.09","05/15","+4.85","+2.28","+1.1","+9.14","+6.79","+7.2","+12.1","+13.2","+9.16","+3.23","+1.55","+13.4"
"298","9918","欣天然","43.05","-0.15","-0.35","05/15","+40","+28.1","+25.8","+9.07","+8.25","+5.58","+0.79","+0.65","+0.66","+0.51","+0.31","+0.63"
"299","9105","泰金寶-DR","5.69","-0.08","-1.39","05/15","+29.5","+22.1","+13.1","+9.06","+3.09","+0.83","+1.55","-0.35","-0.19","+0.01","+0.01","+1.78"
"300","00861","元大全球未來通訊","83.8","-1.6","-1.87","05/15","-9.87","+1.35","+3.63","+9.06","+17.3","+22","+11.5","+12.2","+10.3","+8.22","","+13.7"
