排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00695B,富邦美債7-10,35.5,-0.04,-0.11,07/22,0.0,1.28,1.28,4.19,4.19,4.19,4.19,4.19,4.19,4.19,,4.19
2,00741B,富邦全球非投等債,38.01,0.11,0.29,07/22,0.86,2.05,2.05,3.75,3.75,3.75,3.75,3.75,3.75,3.75,,3.75
3,009814,富邦標普500,11.25,0.04,0.36,07/22,0.48,0.95,0.95,1.93,1.93,1.93,1.93,1.93,,,,1.93
4,00709,富邦歐洲,40.98,0.51,1.26,07/22,0.52,0.78,0.78,1.64,1.64,1.64,1.64,1.64,1.64,1.64,,1.64
5,1303,南亞,208.0,12.5,6.39,07/22,0.04,0.14,0.25,1.52,2.16,3.45,3.53,3.79,4.07,1.0,2.99,3.62
6,3665,貿聯-KY,2115.0,115.0,5.75,07/22,0.51,0.83,1.11,1.44,1.66,1.59,-1.42,-1.67,-4.83,9.09,10.9,-5.74
7,4764,雙鍵,290.5,-2.5,-0.85,07/22,0.0,0.49,1.42,1.42,3.58,3.58,5.89,5.84,5.92,5.92,,5.92
8,2542,興富發,44.8,0.7,1.59,07/22,0.3,0.63,0.97,1.31,1.44,2.08,5.73,5.04,4.97,2.31,1.92,4.76
9,6187,萬潤,1055.0,57.0,5.71,07/22,1.13,1.13,1.14,1.17,1.57,-0.14,-1.09,8.64,5.4,5.72,0.23,8.75
10,6435,大中,304.0,18.0,6.29,07/22,0.0,0.48,0.48,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17,1.17
11,2474,可成,193.0,2.0,1.05,07/22,0.19,0.39,0.81,0.85,0.91,2.43,-4.72,-7.79,-15.5,0.55,10.9,-11.2
12,3532,台勝科,468.0,34.5,7.96,07/22,0.27,0.56,0.62,0.8,2.39,2.81,3.17,4.15,4.88,3.42,1.61,4.44
13,009815,大華美國MAG7+,11.39,0.05,0.44,07/22,0.2,0.39,0.39,0.79,0.79,0.79,0.79,,,,,
14,8039,台虹,233.0,21.0,9.91,07/22,0.0,0.0,0.03,0.77,1.17,1.08,0.76,0.71,0.8,0.81,0.81,0.5
15,6213,聯茂,367.0,12.5,3.53,07/22,0.07,0.05,0.31,0.76,0.95,2.85,2.18,3.23,2.55,3.19,2.86,2.85
16,5871,中租-KY,123.0,-0.5,-0.4,07/22,0.17,0.33,0.52,0.75,0.83,0.52,5.19,4.21,-2.47,7.21,7.65,2.71
17,5274,信驊,15510.0,1410.0,10.0,07/22,0.09,0.34,0.53,0.75,0.32,-0.34,-0.99,0.75,2.51,2.43,-2.48,1.31
18,3131,弘塑,3010.0,20.0,0.67,07/22,0.0,0.04,0.11,0.61,-0.2,1.2,0.73,1.71,-6.24,-1.36,-1.08,0.3
19,2360,致茂,2125.0,110.0,5.46,07/22,0.16,0.33,0.35,0.59,0.31,-0.12,-1.49,0.1,2.58,3.31,4.54,-0.29
20,2912,統一超,239.5,-3.5,-1.44,07/22,0.12,0.23,0.39,0.58,0.61,0.94,6.22,4.1,3.84,8.06,7.98,3.78
21,7734,印能科技,3130.0,15.0,0.48,07/22,0.01,-0.08,0.04,0.58,0.67,0.38,4.47,5.63,5.56,,,5.63
22,3008,大立光,4000.0,15.0,0.38,07/22,0.25,0.3,0.35,0.56,0.86,0.11,1.66,0.59,2.62,2.63,2.37,1.52
23,8046,南電,1305.0,115.0,9.66,07/22,0.05,0.28,0.48,0.51,2.36,3.9,3.3,4.66,5.33,4.52,4.63,7.51
24,5434,崇越,565.0,18.0,3.29,07/22,0.02,0.11,0.21,0.51,1.45,4.17,3.72,2.95,0.68,5.9,6.59,2.96
25,3189,景碩,796.0,50.0,6.7,07/22,0.12,0.11,0.53,0.5,0.59,3.19,3.05,5.19,7.69,3.2,7.12,7.69
26,5483,中美晶,234.0,13.5,6.12,07/22,0.04,0.07,0.19,0.48,2.71,3.64,5.46,4.7,3.13,9.89,12.0,4.5
27,4551,智伸科,182.0,-0.5,-0.27,07/22,0.03,0.06,0.32,0.47,0.25,-0.72,-2.58,-2.33,-4.5,-1.2,-4.83,-2.33
28,6409,旭隼,998.0,9.0,0.91,07/22,0.07,0.16,0.37,0.47,0.57,3.78,4.74,4.82,5.85,5.56,5.46,5.33
29,3706,神達,91.2,-0.1,-0.11,07/22,0.11,0.21,0.34,0.46,0.48,3.53,4.8,4.77,2.72,4.79,3.47,4.65
30,2441,超豐,127.5,3.0,2.41,07/22,0.05,0.13,0.28,0.45,0.63,-0.63,-2.65,-5.34,-1.39,1.57,-4.12,-4.89
31,6138,茂達,340.0,22.0,6.92,07/22,0.0,0.03,0.25,0.42,0.2,0.54,1.83,1.35,-1.96,-0.69,2.56,1.55
32,1216,統一,76.8,-2.8,-3.52,07/22,0.08,0.17,0.28,0.41,0.44,1.1,2.17,1.17,3.88,10.0,11.2,0.75
33,5269,祥碩,1415.0,5.0,0.35,07/22,0.05,0.1,0.19,0.4,0.74,3.58,5.0,4.51,-1.1,4.12,5.32,5.18
34,2887,台新新光金,34.6,-0.1,-0.29,07/22,0.02,0.07,0.29,0.4,0.61,0.69,0.86,2.19,7.55,11.9,12.0,2.34
35,6548,長科*,71.8,2.8,4.06,07/22,0.07,0.14,0.23,0.4,0.59,0.84,1.48,1.4,3.65,3.14,,2.6
36,3264,欣銓,217.0,7.0,3.33,07/22,0.07,0.12,0.19,0.39,0.55,-0.63,-5.76,-1.11,-1.19,11.2,13.5,1.52
37,2059,川湖,8125.0,150.0,1.88,07/22,0.01,0.09,0.16,0.38,0.63,0.81,2.18,1.91,-0.51,3.71,6.93,-0.09
38,8069,元太,194.5,1.5,0.78,07/22,0.15,0.17,0.27,0.37,0.46,1.49,2.19,2.22,2.09,1.94,1.99,2.62
39,00645,富邦日本,57.2,0.65,1.15,07/22,0.14,0.14,0.14,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.13,0.36
40,2801,彰銀,24.65,0.35,1.44,07/22,0.08,0.19,0.27,0.36,0.35,1.46,1.66,1.55,1.0,0.65,1.65,0.68
41,3450,聯鈞,458.5,31.0,7.25,07/22,0.1,0.26,0.26,0.35,0.35,0.37,2.79,4.54,0.51,5.77,5.18,4.85
42,8028,昇陽半導體,308.0,3.0,0.98,07/22,0.0,0.05,0.05,0.35,0.28,0.31,3.97,2.56,3.84,3.34,,4.33
43,6510,精測,2710.0,65.0,2.46,07/22,0.01,0.19,0.09,0.35,-0.12,-4.06,-6.75,-6.66,2.47,5.65,2.25,-5.29
44,6206,飛捷,126.5,11.5,10.0,07/22,-0.01,-0.01,0.11,0.35,0.34,0.32,0.51,0.41,-7.56,0.82,1.01,-0.57
45,3653,健策,3500.0,0.0,0.0,07/22,-0.04,0.06,0.1,0.34,0.22,-0.47,-1.07,0.83,-2.69,-7.99,7.07,-0.74
46,3017,奇鋐,2265.0,-55.0,-2.37,07/22,-0.03,0.09,0.2,0.32,0.15,0.9,0.65,2.39,-0.19,-7.16,4.6,-0.16
47,6191,精成科,91.0,0.5,0.55,07/22,0.0,0.0,0.31,0.31,0.29,4.63,4.85,2.43,1.78,3.64,5.76,2.25
48,6139,亞翔,844.0,29.0,3.56,07/22,0.09,0.17,0.29,0.3,0.49,2.43,3.89,3.39,1.49,6.4,6.69,3.74
49,8021,尖點,418.5,38.0,9.99,07/22,0.0,0.08,0.24,0.3,0.31,0.25,-1.3,-2.19,-2.18,-2.18,-2.18,1.06
50,006201,元大富櫃50,43.55,1.86,4.46,07/22,-0.07,0.12,0.21,0.28,0.65,0.79,3.28,2.59,-5.21,-4.77,-73.2,0.8
51,6488,環球晶,1240.0,35.0,2.9,07/22,0.08,0.06,0.14,0.28,0.64,0.2,2.71,4.16,7.76,7.81,8.29,7.14
52,2880,華南金,41.25,0.45,1.1,07/22,0.07,0.13,0.22,0.27,0.31,0.86,3.05,2.99,4.6,7.78,8.09,2.99
53,3443,創意,4370.0,255.0,6.2,07/22,0.1,0.22,0.23,0.27,-0.06,0.48,2.78,4.31,6.32,1.14,10.3,5.08
