排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00981A,主動統一台股增長,31.6,-0.63,-1.95,243244,06/23,-1309,-9174,-16903,-17817,-2230,-33063.0,66081.0,66006.0,149110.0,54871.0
2,2408,南亞科,454.5,-50.5,-10.0,164236,06/23,-12753,-10973,-11262,-14041,-7205,-24131.0,-19151.0,-61050.0,48048.0,-66208.0
3,1605,華新,37.8,-2.95,-7.24,72134,06/23,-5996,-14491,-12243,-12857,-20916,2803.0,3319.0,-10571.0,22426.0,-12748.0
4,00919,群益台灣精選高息,30.58,-0.22,-0.71,125720,06/23,-2396,-5231,-9589,-12692,-6734,1620.0,-4771.0,566.0,-22494.0,1229.0
5,1714,和桐,17.85,-0.5,-2.72,21596,06/23,809,-7238,-8703,-10475,5818,12411.0,11957.0,14174.0,13312.0,13743.0
6,00673R,期元大S&P原油反1,15.05,0.29,1.96,24216,06/23,-1105,-2463,-4907,-9706,-21254,-40638.0,36770.0,69889.0,-929.0,68656.0
7,3042,晶技,190.5,-7.5,-3.79,23485,06/23,-513,-2122,-4884,-8358,-4917,-308.0,16103.0,15641.0,17049.0,15405.0
8,2484,希華,63.0,-3.9,-5.83,14164,06/23,-510,-3311,-2734,-7504,4332,7395.0,15838.0,17540.0,17142.0,17514.0
9,00664R,國泰臺灣加權反1,1.61,0.05,3.21,35918,06/23,-414,-11533,-5321,-6740,-9631,-23165.0,-20200.0,-16071.0,-29462.0,-11800.0
10,00918,大華優利高填息30,32.0,-0.11,-0.34,71850,06/23,-1506,-8317,-11080,-5755,-3995,6604.0,2849.0,1193.0,43.0,3692.0
11,00405A,主動富邦台灣龍耀,9.51,-0.28,-2.86,154361,06/23,-645,-3760,-2217,-5293,21282,,,,,
12,2618,長榮航,42.95,1.3,3.12,87434,06/23,-1224,-2244,-5660,-4916,2279,1823.0,3082.0,-1784.0,-3530.0,-1840.0
13,2449,京元電子,329.5,-9.5,-2.8,76717,06/23,-3281,-5263,-5013,-4430,-4959,-4027.0,9681.0,4361.0,7508.0,3808.0
14,2409,友達,29.05,-1.9,-6.14,957929,06/23,-37148,-5680,-32056,-4161,10219,9717.0,43551.0,115038.0,161410.0,92537.0
15,5483,中美晶,173.5,-7.0,-3.88,12565,06/23,-676,-38,-527,-4008,140,1585.0,3938.0,1755.0,103.0,1689.0
16,00680L,元大美債20正2,6.97,-0.08,-1.13,12652,06/23,128,-19,-4119,-3701,-6285,-15126.0,-42333.0,-169436.0,-226849.0,-164018.0
17,2472,立隆電,363.0,-30.5,-7.75,10071,06/23,-939,-2326,-2188,-3032,-1880,2973.0,4967.0,6682.0,6120.0,6098.0
18,8043,蜜望實,202.0,-11.0,-5.16,11428,06/23,-364,-1893,-1933,-3015,-1804,-2503.0,1516.0,-822.0,2069.0,238.0
19,6213,聯茂,281.0,-27.0,-8.77,28642,06/23,-1118,-1147,-2724,-2919,-3500,-744.0,566.0,-4840.0,2781.0,-5340.0
20,2351,順德,198.0,-16.5,-7.69,19493,06/23,-956,-1613,-2223,-2589,-4309,-2727.0,18123.0,18986.0,19993.0,18995.0
21,2371,大同,27.7,-0.45,-1.6,11970,06/23,-57,-1582,-2242,-2424,-3968,-9162.0,-14605.0,-25460.0,-19103.0,-23739.0
22,2892,第一金,32.45,0.15,0.46,54544,06/23,-1171,-1006,-983,-2369,-3272,-10012.0,-603.0,240.0,4638.0,-927.0
23,2609,陽明,51.3,-1.0,-1.91,19954,06/23,467,-720,-725,-2276,1874,-49.0,2086.0,-2157.0,-532.0,2508.0
24,00403A,主動統一升級50,11.1,-0.28,-2.46,424490,06/23,-1026,15189,9847,-2247,-21017,-74195.0,,,,
25,2388,威盛,79.6,-4.8,-5.69,25639,06/23,-3315,-3809,-2374,-2233,-2728,-1666.0,-4744.0,-1801.0,-1325.0,-2785.0
26,6770,力積電,78.6,-3.0,-3.68,504938,06/23,-18456,-3304,-1067,-2099,14756,23009.0,15468.0,50958.0,113379.0,51936.0
27,3056,富華新,15.25,0.35,2.35,6576,06/23,-881,-900,-1194,-2091,-1513,-924.0,354.0,-575.0,-2912.0,-531.0
28,5876,上海商銀,41.8,0.35,0.84,16696,06/23,87,269,-2039,-2022,335,449.0,355.0,-230.0,926.0,-193.0
29,8021,尖點,567.0,-14.0,-2.41,1450,06/23,-246,-640,-960,-1944,1174,-2200.0,-13.0,-3771.0,5837.0,-3197.0
