排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1,2923,鼎固-KY,市,35.85,1.95,5.75,384,07/16,50,0,3,53,1731.0,99.5,＋・＋
2,8482,商億-KY,市,48.5,-0.3,-0.61,12,07/16,6,0,1,7,98.6,91.7,＋・＋
3,8455,大拓-KY,櫃,27.0,1.55,6.09,10,07/16,2,0,0,2,22.2,87.8,＋・・
4,6230,尼得科超眾,市,118.0,-3.0,-2.48,45,07/16,-12,0,1,-11,75.1,87.0,－・＋
5,6890,來億-KY,市,172.5,-3.5,-1.99,432,07/16,18,0,1,19,214.0,86.0,＋・＋
6,4560,強信-KY,市,34.05,0.05,0.15,99,07/16,-2,0,1,-1,57.7,84.7,－・＋
7,2762,世界健身-KY,市,86.1,1.3,1.53,144,07/16,51,0,0,51,92.8,82.5,＋・・
8,1590,亞德客-KY,市,1350.0,-15.0,-1.1,786,07/16,30,1,1,32,162.0,80.9,＋＋＋
9,1341,富林-KY,市,59.2,0.2,0.34,4,07/16,1,0,0,1,42.2,79.9,＋・・
10,6415,矽力*-KY,市,473.0,-31.0,-6.15,4893,07/16,710,-438,-12,260,311.0,79.9,＋－－
11,006203,元大MSCI台灣,市,193.15,0.4,0.21,17,07/16,0,0,11,11,8.04,78.6,・・＋
12,3711,日月光投控,市,682.0,-1.0,-0.15,21802,07/16,-1017,1281,410,675,3465.0,77.5,－＋＋
13,6965,中傑-KY,市,79.3,-0.4,-0.5,19,07/16,7,0,2,9,121.0,77.3,＋・＋
14,5276,達輝-KY,櫃,19.25,-0.1,-0.52,3,07/16,0,0,0,0,30.4,77.0,・・・
15,6629,泰金-KY,櫃,105.5,-0.5,-0.47,11,07/16,-5,0,0,-5,29.5,76.8,－・・
16,6924,榮惠-KY創,市,116.0,-2.5,-2.11,21,07/16,-3,0,0,-3,15.6,75.8,－・・
17,2239,英利-KY,市,20.15,-0.2,-0.98,39,07/16,0,0,2,2,88.6,75.3,・・＋
18,6666,羅麗芬-KY,市,44.95,-0.05,-0.11,28,07/16,4,0,0,4,35.7,75.3,＋・・
19,8291,尚茂,櫃,27.35,2.45,9.84,28,07/16,-2,0,0,-2,12.9,74.0,－・・
20,8499,鼎炫-KY,市,292.0,-10.0,-3.31,28,07/16,-8,0,0,-8,29.8,72.4,－・－
21,4148,全宇生技-KY,市,30.25,0.1,0.33,36,07/16,21,0,1,22,47.9,71.2,＋・＋
22,8488,吉源-KY,市,10.25,0.05,0.49,4,07/16,1,0,1,2,51.2,69.6,＋・＋
23,2330,台積電,市,2470.0,30.0,1.23,30539,07/16,-4215,532,1061,-2621,18030.0,69.5,－＋＋
24,6863,永道-KY,市,105.0,1.0,0.96,97,07/16,28,0,1,29,51.9,69.3,＋・＋
25,3093,港建*,櫃,50.9,-1.1,-2.12,555,07/16,-175,0,0,-175,100.0,69.0,－・・
26,6550,北極星藥業-KY,市,12.8,0.3,2.4,673,07/16,330,0,-9,321,613.0,68.5,＋・－
27,2754,亞洲藏壽司,櫃,68.8,0.4,0.58,13,07/16,1,0,0,1,31.8,67.8,＋・・
28,6781,AES-KY,市,1045.0,5.0,0.48,612,07/16,-68,0,-3,-71,57.8,67.7,－・－
29,8426,紅木-KY,櫃,20.0,0.1,0.5,69,07/16,33,0,0,33,33.9,67.4,＋・・
30,4569,六方科-KY,市,167.5,1.0,0.6,50,07/16,7,0,0,7,20.5,67.2,＋・－
31,3529,力旺,櫃,2530.0,0.0,0.0,449,07/16,13,-58,-2,-46,50.1,67.1,＋－－
32,4807,日成-KY,市,42.8,3.15,7.94,1070,07/16,260,0,10,270,32.8,67.0,＋・＋
33,2029,盛餘,市,20.65,0.15,0.73,194,07/16,38,0,3,41,215.0,66.8,＋・＋
34,2924,宏太-KY,櫃,17.85,0.0,0.0,0,07/16,0,0,0,0,34.8,66.8,・・・
35,6862,三集瑞-KY,市,165.5,-4.5,-2.65,223,07/16,-36,0,-5,-41,32.3,64.6,－・－
36,4571,鈞興-KY,市,160.0,1.0,0.63,131,07/16,-3,1,1,-1,34.0,64.1,－＋＋
37,6451,訊芯-KY,市,477.0,-14.0,-2.85,3649,07/16,-219,-2,-56,-277,71.9,64.1,－－－
38,5538,東明-KY,市,34.7,-0.4,-1.14,38,07/16,9,0,3,12,129.0,63.9,＋・＋
39,2308,台達電,市,1905.0,15.0,0.79,8662,07/16,-553,208,39,-306,1642.0,63.2,－＋＋
40,4439,冠星-KY,市,100.5,-3.0,-2.9,58,07/16,7,0,0,7,23.4,61.4,＋・－
41,4442,竣邦-KY,櫃,49.0,-0.1,-0.2,7,07/16,-2,0,0,-2,19.5,60.9,－・・
42,2360,致茂,市,1990.0,85.0,4.46,3587,07/16,-1122,687,-3,-438,256.0,60.1,－＋－
43,4958,臻鼎-KY,市,578.0,-40.0,-6.47,33391,07/16,-7954,-24,-142,-8120,641.0,59.9,－－－
44,5288,豐祥-KY,市,187.5,-2.5,-1.32,101,07/16,-27,1,1,-25,41.7,59.8,－＋＋
45,3675,德微,櫃,317.0,-7.0,-2.16,1115,07/16,-8,0,-3,-11,31.6,59.6,－・－
46,2849,安泰銀,市,14.9,0.1,0.68,392,07/16,118,0,6,124,1154.0,59.0,＋・＋
47,7722,LINEPAY,市,313.5,7.0,2.28,94,07/16,30,0,1,32,40.0,58.8,＋・＋
48,4190,佐登-KY,市,25.65,-0.3,-1.16,21,07/16,0,0,0,0,36.0,58.6,・・・
49,4551,智伸科,市,198.0,-3.5,-1.74,775,07/16,93,53,2,148,67.6,58.6,＋＋＋
50,2345,智邦,市,2320.0,-20.0,-0.85,1275,07/16,-132,69,12,-50,326.0,58.1,－＋＋
51,6768,志強-KY,市,71.0,0.0,0.0,524,07/16,178,-221,0,-43,114.0,57.1,＋－－
52,6431,光麗-KY,市,18.0,-0.4,-2.17,81,07/16,0,0,0,0,55.0,56.4,・・・
53,8442,威宏-KY,市,45.6,-0.4,-0.87,67,07/16,-7,0,0,-7,39.3,56.1,－・－
54,6907,雅特力-KY,櫃,239.0,6.5,2.8,6437,07/16,-70,0,-71,-142,35.0,56.0,－・－
55,6616,特昇-KY,櫃,9.05,-0.04,-0.44,17,07/16,0,0,0,0,19.8,55.9,・・・
56,2454,聯發科,市,3700.0,-40.0,-1.07,6010,07/16,-626,-68,75,-620,892.0,55.6,－－＋
57,6573,虹揚-KY,市,22.05,-1.3,-5.57,991,07/16,330,0,10,340,44.2,54.9,＋・＋
58,5274,信驊,櫃,13905.0,5.0,0.04,260,07/16,14,43,-1,57,20.7,54.7,＋＋－
59,4137,麗豐-KY,市,96.7,0.4,0.42,102,07/16,35,0,1,36,44.9,54.5,＋・＋
60,5530,龍巖,櫃,48.5,0.6,1.25,290,07/16,110,0,1,111,228.0,54.3,＋・＋
61,5546,永固-KY,市,16.75,0.2,1.21,24,07/16,3,0,0,3,44.3,53.8,＋・・
62,8411,福貞-KY,市,12.7,0.05,0.4,110,07/16,7,0,6,13,118.0,53.8,＋・＋
63,3665,貿聯-KY,市,1955.0,45.0,2.36,2809,07/16,-411,323,28,-60,105.0,53.6,－＋＋
64,6887,寶綠特-KY,市,37.55,-2.15,-5.42,207,07/16,-16,0,3,-13,39.6,53.4,－・＋
65,3017,奇鋐,市,2225.0,60.0,2.77,4221,07/16,-1008,184,105,-719,208.0,53.1,－＋＋
66,5243,乙盛-KY,市,96.0,-3.0,-3.03,1657,07/16,26,1,-8,19,89.5,53.1,＋＋－
67,3624,光頡,櫃,108.5,-5.5,-4.82,5508,07/16,195,0,-23,173,62.3,53.1,＋・－
