"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(萬張)","超過600張增減(張)","超過600張增減(%)","持股超過800張(萬張)","超過800張增減(張)","超過800張增減(%)","持股超過1千張(萬張)","超過1千張增減(張)","超過1千張增減(%)"
"313","5902","德記","35.3","-0.15","-0.42","26W18","04/30","7.79","+56","+0.07","7.73","+56","+0.07","7.45","+56","+0.08"
"314","2382","廣達","376.5","-14","-3.59","26W18","04/30","327","-3,788","-0.12","322","-5,995","-0.19","317","-7,893","-0.25"
"315","5488","松普","12.55","-0.45","-3.46","26W18","04/30","3.41","+28","+0.08","3.27","+817","+2.56","3.19","+10","+0.03"
"316","2887","台新新光金","27.75","-0.85","-2.97","26W18","04/30","1,769","+11,773","+0.07","1,735","+8,139","+0.05","1,710","+4,924","+0.03"
"317","1314","中石化","7.94","-0.15","-1.85","26W18","04/30","132","-422","-0.03","122","-2,147","-0.18","116","+1,520","+0.13"
"318","8444","綠河-KY","4.56","-0.34","-6.94","26W18","04/30","8.57","0","0","8.36","0","0","8.28","0","0"
"319","3622","洋華","56.1","-3","-5.08","26W18","04/30","8.67","+920","+1.07","8.4","+214","+0.26","8.12","+1,087","+1.36"
"320","4532","瑞智","24.2","-0.35","-1.43","26W18","04/30","33.2","-1,539","-0.46","32.4","-946","-0.29","31.6","-1,942","-0.61"
"321","5469","瀚宇博","80.1","-3.9","-4.64","26W18","04/30","33.9","-5,528","-1.6","32.9","-7,037","-2.09","32.2","-6,256","-1.91"
"322","1416","廣豐","11.65","-0.05","-0.43","26W18","04/30","9.82","-86.7","-0.09","9.3","-1.71","0","9.04","-2.71","0"
"323","4523","永彰","28.65","-1.45","-4.82","26W18","04/30","3.58","+9","+0.03","3.43","0","0","3.34","0","0"
"324","3694","海華","62","-5","-7.46","26W18","04/30","9.25","-610","-0.66","9.04","+96.5","+0.11","8.87","+89.9","+0.1"
"325","00959B","大華投等美債15Y+","9.35","-0.03","-0.32","26W18","04/30","26.8","-300","-0.11","25.3","-405","-0.16","24.6","-343","-0.14"
"326","1504","東元","71.6","-6.8","-8.67","26W18","04/30","173","+788","+0.05","171","-723","-0.04","169","-1,041","-0.06"
"327","3357","臺慶科","283","-13","-4.39","26W18","04/30","6.33","-294","-0.46","5.48","-318","-0.58","4.77","-1,109","-2.27"
"328","6271","同欣電","218.5","-18","-7.61","26W18","04/30","9.61","-3,009","-3.03","9.19","-823","-0.89","8.29","-3,457","-4"
"329","6231","系微","295.5","-16.5","-5.29","26W18","04/30","1.43","-65.1","-0.45","1.17","-70.1","-0.6","1.17","-70.1","-0.6"
"330","00887","永豐中國科技50大","16.88","-0.81","-4.58","26W18","04/30","10.3","-2,016","-1.93","9.26","-2,820","-2.96","8.03","-4,759","-5.59"
"331","6213","聯茂","243.5","-11","-4.32","26W18","04/30","21","+94.4","+0.05","20.4","+36.4","+0.02","19.7","+127","+0.06"
"332","2883","凱基金","26.75","-0.85","-3.08","26W18","04/30","1,092","+70,710","+0.65","1,070","+71,579","+0.67","1,055","+76,299","+0.73"
"333","6527","明達醫","71.5","+0.2","+0.28","26W18","04/30","0.8","-2","-0.02","0.67","0","0","0.67","0","0"
"334","6672","騰輝電子-KY","217","-2","-0.91","26W18","04/30","1.71","+2,091","+13.9","1.3","0","0","1.3","0","0"
"335","6890","來億-KY","249.5","+7","+2.89","26W18","04/30","22.1","-99.6","-0.05","21.9","-44","-0.02","21.8","-44","-0.02"
"336","1304","台聚","12.8","-0.6","-4.48","26W18","04/30","68.8","+1,535","+0.22","67.9","+2,755","+0.41","67.2","+4,842","+0.73"
"337","1618","合機","40.85","-1.15","-2.74","26W18","04/30","10.7","+54.6","+0.05","10.3","+828","+0.81","10.2","0","0"
"338","4915","致伸","74.8","-2.6","-3.36","26W18","04/30","31.3","-590","-0.19","30.4","-376","-0.12","28.5","-1,238","-0.43"
"339","00725B","國泰投資級公司債","35.13","-0.15","-0.43","26W18","04/30","300","-6,422","-0.21","298","-7,720","-0.26","297","-6,944","-0.23"
"340","3055","蔚華科","91","-8.5","-8.54","26W18","04/30","7.62","-629","-0.82","7.4","0","0","7.15","-13","-0.02"
"341","2610","華航","19.05","-0.9","-4.51","26W18","04/30","404","-12,365","-0.31","399","-11,517","-0.29","393","-10,303","-0.26"
"342","2038","海光","13.6","-0.5","-3.55","26W18","04/30","10.2","-68","-0.07","9.94","-68","-0.07","9.75","-33","-0.03"
"343","2455","全新","359.5","-39.5","-9.9","26W18","04/30","7.46","-6,198","-7.67","6.4","-8,405","-11.6","5.85","-5,751","-8.95"
"344","5864","致和證","48.25","-5.35","-9.98","26W18","04/30","31.4","+2,180","+0.7","30.1","+2,208","+0.74","29.2","+2,147","+0.74"
"345","6113","亞矽","24.6","-1.6","-6.11","26W18","04/30","2.54","0","0","2.54","0","0","2.54","0","0"
"346","00641R","富邦日本反1","3.94","+0.1","+2.6","26W18","04/30","3.34","+339","+1.02","3.27","+339","+1.05","3.01","+389","+1.31"
"347","7799","禾榮科","377.5","-12.5","-3.21","26W18","04/30","12","+63","+0.05","11.8","0","0","11.2","0","0"
"348","8046","南電","831","-14","-1.66","26W18","04/30","54.2","+1,572","+0.29","52.8","+521","+0.1","52.5","+2,292","+0.44"
"349","00696B","富邦美債20年","28.83","-0.12","-0.41","26W18","04/30","54.2","+13,887","+2.63","54.1","+13,745","+2.61","54","+13,745","+2.61"
"350","4105","東洋","74.5","-1","-1.32","26W18","04/30","10.9","-120","-0.11","10.1","+571","+0.57","9.3","+543","+0.59"
"351","4938","和碩","92.1","-4.8","-4.95","26W18","04/30","205","-888","-0.04","201","-2,994","-0.15","197","-2,178","-0.11"
"352","2402","毅嘉","63.5","-2.8","-4.22","26W18","04/30","14","-2,072","-1.46","13.4","-1,551","-1.15","12.8","-2,553","-1.95"
"353","1101","台泥","23.85","-0.55","-2.25","26W18","04/30","397","+1,980","+0.05","387","+1,967","+0.05","380","+2,552","+0.07"
"354","6658","聯策","188.5","+1.5","+0.8","26W18","04/30","1.4","+467","+3.45","1.18","-360","-2.96","1.18","-360","-2.96"
"355","5608","四維航","14.65","-0.4","-2.66","26W18","04/30","9.75","-470","-0.48","9.48","+165","+0.17","9.03","+979","+1.1"
"356","2884","玉山金","32.9","-0.45","-1.35","26W18","04/30","1,121","+11,299","+0.1","1,097","+7,878","+0.07","1,080","+4,860","+0.05"
"357","3189","景碩","698","-14","-1.97","26W18","04/30","35.7","-4,056","-1.12","34.5","-4,516","-1.29","33.1","-5,436","-1.61"
"358","2017","官田鋼","9.3","-0.33","-3.43","26W18","04/30","26","+227","+0.09","25.5","+217","+0.09","25.4","+217","+0.09"
"359","2543","皇昌","47.5","-1.8","-3.65","26W18","04/30","37.7","-755","-0.2","36.5","-3,505","-0.95","36.2","-1,806","-0.5"
"360","2887H","台新新光庚特二","40.7","-0.2","-0.49","26W18","04/30","14.7","-1","0","14.2","-1","0","13.9","-1","0"
"361","2105","正新","33.5","-0.6","-1.76","26W18","04/30","258","-8,277","-0.32","255","-10,165","-0.4","254","-10,660","-0.42"
"362","00908","富邦入息REITs+","14.56","-0.03","-0.21","26W18","04/30","1.25","+445","+3.71","1.18","+445","+3.92","1.09","+1,297","+13.5"
"363","8927","北基","20.2","+0.2","+1","26W18","04/30","32.9","+783","+0.24","31.7","-506","-0.16","30.7","+1,247","+0.41"
"364","1904","正隆","21.7","-0.2","-0.91","26W18","04/30","69.9","+1,327","+0.19","68.1","-813","-0.12","67","+733","+0.11"
"365","1723","中碳","84.3","-1","-1.17","26W18","04/30","11.7","+705","+0.61","11.4","-30","-0.03","11.2","+79","+0.07"
"366","6024","群益期","60.6","+0.2","+0.33","26W18","04/30","16.4","-331","-0.2","16","-347","-0.22","15.9","-347","-0.22"
"367","8016","矽創","285","-18.5","-6.1","26W18","04/30","4.33","-553","-1.26","3.68","-2,185","-5.6","3.23","-1,274","-3.79"
"368","00695B","富邦美債7-10","34.88","-0.11","-0.31","26W18","04/30","2.72","+226","+0.84","2.66","+225","+0.85","2.56","+225","+0.89"
"369","9110","越南控-DR","3.8","-0.15","-3.8","26W18","04/30","2.03","+84","+0.42","1.52","+85","+0.56","1.17","+85","+0.73"
"370","2892","第一金","29.1","-0.2","-0.68","26W18","04/30","978","+8,501","+0.09","961","+11,052","+0.12","947","+10,387","+0.11"
"371","2634","漢翔","45","-1.55","-3.33","26W18","04/30","44.9","-2,947","-0.65","44.2","-2,927","-0.66","43.8","-1,023","-0.23"
"372","4707","磐亞","19.25","-0.75","-3.75","26W18","04/30","26.7","+1,364","+0.51","25.8","-374","-0.14","25.1","-358","-0.14"
"373","6142","友勁","8.4","-0.31","-3.56","26W18","04/30","17.8","+599","+0.34","17.1","-94.7","-0.06","16.5","+660","+0.4"
"374","00936","台新永續高息中小","20.3","-1.01","-4.74","26W18","04/30","4.16","-12,806","-23.5","4.09","-12,096","-22.8","4","-12,057","-23.1"
"375","3380","明泰","34.45","-3.05","-8.13","26W18","04/30","36.2","-3,309","-0.91","35.9","-1,934","-0.54","35.3","-3,711","-1.04"
"376","1722","台肥","47.7","-0.55","-1.14","26W18","04/30","61.9","+439","+0.07","60.2","+2,480","+0.41","58.8","+896","+0.15"
"377","1532","勤美","22","-0.4","-1.79","26W18","04/30","25.6","-399","-0.16","24.6","-372","-0.15","24","-419","-0.17"
"378","1815","富喬","96.9","-5.1","-5","26W18","04/30","23.7","-26,628","-10.1","23.2","-24,278","-9.48","22.6","-23,293","-9.34"
"379","4971","IET-KY","603","-67","-10","26W18","04/30","0.84","-1,443","-14.6","0.57","-13","-0.23","0.39","-1.03","-0.03"
"380","1784","訊聯","67.8","+0.6","+0.89","26W18","04/30","1.43","+8.73","+0.06","1.17","0","0","0.71","0","0"
"381","1102","亞泥","33.75","-0.65","-1.89","26W18","04/30","288","-2,651","-0.09","285","-702","-0.02","282","-4,138","-0.15"
"382","3031","佰鴻","28.85","-2.15","-6.94","26W18","04/30","10.1","-1,161","-1.14","10.1","-1,161","-1.14","9.73","-1,172","-1.19"
"383","3052","夆典","10.7","-0.25","-2.28","26W18","04/30","12.3","+325","+0.27","11.7","-304","-0.26","11.2","-334","-0.3"
"384","1402","遠東新","26.75","-0.8","-2.9","26W18","04/30","464","+6,958","+0.15","460","+7,904","+0.17","457","+7,823","+0.17"
"385","6510","精測","3565","+265","+8.03","26W18","04/30","1.42","+107","+0.76","1.35","+888","+7.04","1.26","-42","-0.33"
"386","3541","西柏","22.35","-0.25","-1.11","26W18","04/30","1.82","+113","+0.62","1.55","+113","+0.73","1.2","+1,073","+9.82"
"387","2027","大成鋼","41.8","-2","-4.57","26W18","04/30","170","+31,382","+1.88","167","+31,847","+1.94","165","+33,899","+2.09"
"388","2637","慧洋-KY","78.5","-2.1","-2.61","26W18","04/30","58.4","-1,082","-0.18","57.1","-3,230","-0.56","56.2","-2,433","-0.43"
"389","1455","集盛","10","+0.9","+9.89","26W18","04/30","34","-934","-0.27","33.6","-835","-0.25","32.9","-835","-0.25"
"390","00948B","中信優息投資級債","9.47","-0.04","-0.42","26W18","04/30","272","+19,714","+0.73","268","+21,613","+0.81","265","+22,652","+0.86"
"391","0050","元大台灣50","100.95","-3.2","-3.07","26W18","04/30","490","-83,089","-1.67","481","-80,516","-1.65","477","-77,221","-1.59"
"392","1776","展宇","18.15","-0.35","-1.89","26W18","04/30","3.69","0","0","3.13","0","0","2.6","0","0"
"393","2867","三商壽","7.97","-0.11","-1.36","26W18","04/30","480","+10,580","+0.22","474","+11,591","+0.25","468","+11,486","+0.25"
"394","1442","名軒","26.65","-0.65","-2.38","26W18","04/30","30.9","+868","+0.28","29.7","-3,531","-1.18","28.6","-811","-0.28"
"395","6143","振曜","92","-3.8","-3.97","26W18","04/30","2.72","-867","-3.09","2.16","-773","-3.46","1.79","-1,531","-7.89"
"396","2317","鴻海","269.5","-15","-5.27","26W18","04/30","931","+37,490","+0.4","921","+42,507","+0.46","911","+43,402","+0.48"
"397","3305","昇貿","145","-11","-7.05","26W18","04/30","5.65","-1,126","-1.96","5.37","-1,087","-1.99","5.17","-1,183","-2.24"
"398","6133","金橋","23","-1.15","-4.76","26W18","04/30","5.43","-781","-1.42","5.23","+27","+0.05","5.14","+34","+0.07"
"399","1586","和勤","21.45","0","0","26W18","04/30","7.19","+142","+0.2","7.19","+142","+0.2","6.83","+142","+0.21"
"400","1710","東聯","14.7","-1","-6.37","26W18","04/30","52.5","-845","-0.16","51.2","-2,162","-0.42","49.7","-2,193","-0.44"
"401","2880","華南金","33.5","-1.3","-3.74","26W18","04/30","1,111","-21,841","-0.2","1,101","-20,885","-0.19","1,092","-21,981","-0.2"
"402","5530","龍巖","49.6","-2","-3.88","26W18","04/30","33.9","-68","-0.02","33.2","-849","-0.26","33","-4","0"
"403","2483","百容","33.45","+3","+9.85","26W18","04/30","6.54","+102","+0.16","6.39","+20","+0.03","6.31","+20","+0.03"
"404","2367","燿華","60.5","-2.6","-4.12","26W18","04/30","19.1","+14,361","+8.11","18.3","+14,067","+8.32","17.9","+14,884","+9.05"
"405","2427","三商電","23.9","+0.25","+1.06","26W18","04/30","10.5","+215","+0.2","10.4","+84","+0.08","9.93","+1,024","+1.04"
"406","5871","中租-KY","115.5","-2.5","-2.12","26W18","04/30","113","+3,201","+0.28","109","+914","+0.08","107","-1,987","-0.19"
"407","6830","汎銓","562","-62","-9.94","26W18","04/30","1.61","-107","-0.66","1.32","-902","-6.39","0.98","-32","-0.33"
"408","6547","高端疫苗","48.7","0","0","26W18","04/30","10.5","-1,219","-1.15","9.91","-2,181","-2.15","9.44","-2,549","-2.63"
"409","7819","精誠金融","48.15","-0.95","-1.93","26W18","04/30","1.5","-601","-3.86","1.5","0","0","1.4","0","0"
"410","4582","聚恆-創","25.5","0","0","26W18","04/30","3.71","0","0","3.49","0","0","3.4","0","0"
"411","1301","台塑","45.85","-3.05","-6.24","26W18","04/30","462","-5,907","-0.13","457","-5,064","-0.11","453","-5,143","-0.11"
"412","2845","遠東銀","12.25","-0.15","-1.21","26W18","04/30","346","-4,661","-0.13","338","-3,649","-0.11","331","-5,138","-0.15"
"413","2528","皇普","21.65","-1.7","-7.28","26W18","04/30","35.1","+14.8","0","34.5","+623","+0.18","33.9","+1,610","+0.48"
"414","4743","合一","49.65","-0.75","-1.49","26W18","04/30","20.8","-637","-0.3","20.2","-1,341","-0.66","19.9","-529","-0.26"
"415","1305","華夏","12.6","-0.6","-4.55","26W18","04/30","28","-1,163","-0.41","27.5","+355","+0.13","27.4","+211","+0.08"
"416","2408","南亞科","339.5","-20.5","-5.69","26W18","04/30","275","+375,843","+15.8","273","+380,032","+16.2","271","+378,270","+16.2"
"417","6715","嘉基","421","-13","-3","26W18","04/30","4.93","+448","+0.92","4.87","+448","+0.93","4.69","+448","+0.96"
"418","6570","維田","56.6","-1.8","-3.08","26W18","04/30","1.27","-6","-0.05","1.27","-6","-0.05","1.08","-6","-0.06"
"419","2597","潤弘","184.5","0","0","26W18","04/30","23.9","-219","-0.09","23.5","+1,195","+0.51","23","+281","+0.12"
"420","6166","凌華","125","-8","-6.02","26W18","04/30","16.2","-256","-0.16","15.6","-214","-0.14","15.1","-101","-0.07"
"421","6873","泓德能源","87","-6","-6.45","26W18","04/30","7.93","+567","+0.72","7.46","+601","+0.81","7.37","+601","+0.82"
"422","1460","宏遠","7.04","-0.38","-5.12","26W18","04/30","47.4","+1,695","+0.36","46.1","+2,433","+0.53","44.3","+1,537","+0.35"
"423","8429","金麗-KY","6.62","-0.14","-2.07","26W18","04/30","7.24","-30","-0.04","6.97","-30","-0.04","6.97","-30","-0.04"
"424","4909","新復興","48.4","-1.6","-3.2","26W18","04/30","2.36","-843","-3.45","2.15","-876","-3.92","2.06","-68","-0.33"
"425","3548","兆利","99","-5.5","-5.26","26W18","04/30","2.04","+58.3","+0.29","1.83","+64.3","+0.35","1.74","+985","+5.99"
"426","00890B","凱基ESGBBB債15+","32.35","-0.21","-0.64","26W18","04/30","1.39","-1","-0.01","1.39","-1","-0.01","1.2","0","0"
"427","1519","華城","815","-36","-4.23","26W18","04/30","23.2","-1,003","-0.43","22.5","-1,839","-0.81","21.7","+699","+0.32"
"428","00931B","統一美債20年","13.38","-0.05","-0.37","26W18","04/30","158","+6,716","+0.43","157","+7,409","+0.47","156","+6,551","+0.42"
"429","8926","台汽電","66.9","-2.7","-3.88","26W18","04/30","42.4","+731","+0.17","41.1","+820","+0.2","40","+1,047","+0.26"
"430","9945","潤泰新","24.6","-0.55","-2.19","26W18","04/30","178","-1,314","-0.07","175","-1,879","-0.11","173","-1,486","-0.09"
"431","3701","大眾控","51.6","-4.4","-7.86","26W18","04/30","17.6","+1,513","+0.87","17.2","-642","-0.37","16.9","-1,554","-0.91"
"432","6220","岳豐","32.5","-1.1","-3.27","26W18","04/30","8.81","+265","+0.3","7.96","-559","-0.7","7.87","+260","+0.33"
"433","1307","三芳","34.55","+0.25","+0.73","26W18","04/30","31.7","-898","-0.28","31.3","+32.6","+0.01","31.1","+32.6","+0.01"
"434","4154","樂威科-KY","13.5","0","0","26W18","04/30","2.71","0","0","2.63","0","0","2.53","0","0"
"435","2243","宏旭-KY","27.75","-0.3","-1.07","26W18","04/30","3.38","+805","+2.44","2.89","+1,468","+5.35","2.7","+508","+1.92"
"436","2101","南港","31.6","-0.3","-0.94","26W18","04/30","45","-993","-0.22","44.2","+1,824","+0.41","42.7","-822","-0.19"
"437","4402","郡都開發","14.65","+1.3","+9.74","26W18","04/30","4.17","+319","+0.77","4.17","+319","+0.77","4.09","+319","+0.79"
"438","6121","新普","406","-16.5","-3.91","26W18","04/30","10.9","+78","+0.07","10.3","-12","-0.01","9.39","-14","-0.01"
"439","5876","上海商銀","40.15","-0.6","-1.47","26W18","04/30","406","-7,892","-0.19","397","-9,389","-0.24","390","-10,054","-0.26"
"440","3710","連展投控","6.04","-0.14","-2.27","26W18","04/30","7.51","+92","+0.12","6.52","+91","+0.14","6.15","+17","+0.03"
"441","4142","國光生","17.65","-0.2","-1.12","26W18","04/30","15.3","+387","+0.25","14.5","+1,243","+0.86","13.8","+1,178","+0.86"
"442","6146","耕興","214","-6.5","-2.95","26W18","04/30","5.67","+582","+1.04","5.08","-195","-0.38","4.72","-116","-0.25"
"443","1516","川飛","20.6","-0.4","-1.9","26W18","04/30","2.3","0","0","2.15","0","0","2.15","0","0"
"444","4164","承業醫","30","-0.05","-0.17","26W18","04/30","9.52","-2,156","-2.22","8.89","-2,975","-3.24","8.44","-1,969","-2.28"
"445","2801","彰銀","21","-0.45","-2.1","26W18","04/30","887","-4,037","-0.05","873","-4,652","-0.05","862","-7,526","-0.09"
"446","9939","宏全","126","-1.5","-1.18","26W18","04/30","16.7","+256","+0.15","15.2","+263","+0.17","14.3","+108","+0.08"
"447","2886","兆豐金","41.2","-0.75","-1.79","26W18","04/30","1,203","+14,589","+0.12","1,194","+14,805","+0.12","1,189","+15,668","+0.13"
"448","8044","網家","31.7","+1.8","+6.02","26W18","04/30","12.3","+498","+0.41","11.9","+500","+0.42","11.6","+500","+0.43"
"449","1808","潤隆","30.65","-0.95","-3.01","26W18","04/30","69.8","-666","-0.1","69.2","+205","+0.03","68.9","+198","+0.03"
"450","00987B","野村10+澳洲公債","15.81","-0.1","-0.63","26W18","04/30","3.36","+586","+1.78","3.08","-173","-0.56","2.59","+707","+2.81"
"451","5324","士開","12","-0.15","-1.23","26W18","04/30","16.9","0","0","16.4","0","0","16.1","0","0"
"452","1737","臺鹽","31.6","-0.15","-0.47","26W18","04/30","12.2","+18","+0.01","11.8","+58","+0.05","11.7","+58","+0.05"
"453","4113","聯上","15","-0.2","-1.32","26W18","04/30","15.9","-664","-0.41","14.8","-634","-0.43","14.7","-634","-0.43"
"454","4916","事欣科","116","-4","-3.33","26W18","04/30","4.04","-2,980","-6.87","3.84","-1,675","-4.18","3.65","-1,858","-4.85"
"455","4207","環泰","19.65","+0.1","+0.51","26W18","04/30","13.2","-660","-0.5","12.9","+63","+0.05","12.3","+63","+0.05"
"456","6550","北極星藥業-KY","13.15","-0.25","-1.87","26W18","04/30","63.4","+244","+0.04","62.6","+1,789","+0.29","61.4","-50","-0.01"
"457","5457","宣德","30.55","-0.45","-1.45","26W18","04/30","10.8","+180","+0.17","9.93","+17","+0.02","9.76","-3.03","0"
"458","9105","泰金寶-DR","10.35","-1.1","-9.61","26W18","04/30","40.2","+390","+0.1","33.7","+2,367","+0.71","29","+629","+0.22"
"459","8942","森鉅","40.2","-1.2","-2.9","26W18","04/30","9.2","+9","+0.01","8.68","+23","+0.03","8.23","+23","+0.03"
"460","2617","台航","29.15","-0.45","-1.52","26W18","04/30","24.8","-37.7","-0.02","24.4","-1,501","-0.61","23.8","-1,607","-0.67"
"461","8048","德勝","60","-3","-4.76","26W18","04/30","1.94","+631","+3.35","1.88","+816","+4.52","1.63","-65.3","-0.4"
"462","1464","得力","10.4","-0.2","-1.89","26W18","04/30","24.2","-348","-0.14","23.3","-1,110","-0.47","22.5","-274","-0.12"
"463","2207","和泰車","473","-22","-4.44","26W18","04/30","48.2","-1,215","-0.25","47.1","-484","-0.1","46.4","-1,467","-0.32"
"464","6153","嘉聯益","20.35","+1.85","+10","26W18","04/30","29.2","-348","-0.12","28.1","-1,042","-0.37","27.3","-1,044","-0.38"
"465","911608","明輝-DR","3.35","-0.16","-4.56","26W18","04/30","0.72","+5.8","+0.08","0.43","+5.8","+0.13","0.43","+5.8","+0.13"
"466","4147","中裕","54.1","-1.3","-2.35","26W18","04/30","13.2","-1,300","-0.97","12.3","-1,440","-1.15","11.5","-3,320","-2.8"
"467","3078","僑威","55.7","-1.8","-3.13","26W18","04/30","7.96","-1,119","-1.39","7.42","-489","-0.66","6.86","-488","-0.71"
"468","2915","潤泰全","47.85","-1.15","-2.35","26W18","04/30","72.3","+3,791","+0.53","70.1","+2,458","+0.35","68.6","+3,386","+0.5"
"469","6414","樺漢","372","-12","-3.12","26W18","04/30","8.21","+36.2","+0.04","7.58","+733","+0.98","7.32","-77.8","-0.11"
"470","1325","恆大","26.35","-0.3","-1.13","26W18","04/30","3.86","+214","+0.56","3.79","+214","+0.57","3.7","+214","+0.58"
"471","7760","享溫馨","31.1","-0.95","-2.96","26W18","04/30","3.19","+3,199","+11.2","2.91","+3,239","+12.5","2.74","+4,037","+17.3"
"472","6768","志強-KY","95","-0.5","-0.52","26W18","04/30","15.9","-611","-0.38","15.7","+838","+0.54","15.5","+886","+0.58"
"473","2851","中再保","35.55","-1.35","-3.66","26W18","04/30","54.8","-849","-0.15","54.3","+452","+0.08","53.1","+2,485","+0.47"
"474","2520","冠德","31.45","-0.65","-2.02","26W18","04/30","41","-1,316","-0.32","40","-1,263","-0.31","39.7","-1,263","-0.32"
"475","2887G","台新新光庚特一","42.95","0","0","26W18","04/30","2.71","+80","+0.3","2.71","+80","+0.3","2.44","+80","+0.33"
"476","2897","王道銀行","10.1","-0.2","-1.94","26W18","04/30","233","+2,658","+0.11","229","+4,713","+0.21","226","+1,903","+0.08"
"477","00401A","主動摩根台灣鑫收","13.25","-0.43","-3.14","26W18","04/30","6.58","+23,486","+55.5","6.58","+26,182","+66.1","6.11","+26,926","+78.8"
"478","2236","百達-KY","135","-5","-3.57","26W18","04/30","4.4","-605","-1.36","4.32","-23.1","-0.05","4.32","-23.1","-0.05"
"479","8411","福貞-KY","12.15","+0.05","+0.41","26W18","04/30","17.7","+111","+0.06","17.4","+111","+0.06","17.2","+111","+0.06"
"480","9934","成霖","10.75","-0.3","-2.71","26W18","04/30","25.7","-479","-0.19","25.1","-264","-0.1","24.2","-1,114","-0.46"
"481","2535","達欣工","85.6","+2.2","+2.64","26W18","04/30","15.2","+1,672","+1.11","14.8","+1,032","+0.7","14.6","+1,989","+1.38"
"482","1423","利華","43.65","-0.1","-0.23","26W18","04/30","7.9","+583","+0.74","7.54","+492","+0.66","7.37","+492","+0.67"
"483","1434","福懋","16.15","-0.45","-2.71","26W18","04/30","117","-609","-0.05","116","-705","-0.06","115","+279","+0.02"
"484","2890","永豐金","31.9","-0.8","-2.45","26W18","04/30","1,147","+582","+0.01","1,132","-2,901","-0.03","1,119","-174","0"
"485","2704","國賓","41.95","-0.65","-1.53","26W18","04/30","31.6","-225","-0.07","31.1","+445","+0.14","30.3","+524","+0.17"
"486","2501","國建","23.95","-0.15","-0.62","26W18","04/30","87.8","-6,155","-0.7","86.4","-5,112","-0.59","84.9","-2,107","-0.25"
"487","3062","建漢","26.2","-2.35","-8.23","26W18","04/30","8.13","-2,371","-2.83","6.87","-3,677","-5.08","6.51","-2,809","-4.14"
"488","4198","欣大健康","37.75","0","0","26W18","04/30","1.91","+9","+0.05","1.91","+9","+0.05","1.82","+9","+0.05"
"489","2010","春源","23.7","-0.55","-2.27","26W18","04/30","45","+612","+0.14","43.8","-32.6","-0.01","43.3","+804","+0.19"
"490","6108","競國","18.9","-0.7","-3.57","26W18","04/30","7.78","+405","+0.52","7.09","-777","-1.08","6.84","-1,561","-2.23"
"491","4107","邦特","115","-1.5","-1.29","26W18","04/30","4.04","+3","+0.01","3.62","0","0","3.52","0","0"
"492","00772B","中信高評級公司債","33.59","-0.17","-0.5","26W18","04/30","270","+4,335","+0.16","268","+4,334","+0.16","267","+4,239","+0.16"
"493","00942B","台新美A公司債20+","14.33","-0.07","-0.49","26W18","04/30","162","+3,149","+0.19","161","+2,477","+0.15","161","+2,533","+0.16"
"494","00740B","富邦全球投等債","38.62","-0.18","-0.46","26W18","04/30","195","+4,305","+0.22","195","+3,529","+0.18","194","+4,420","+0.23"
"495","4746","台耀","52.5","-0.7","-1.32","26W18","04/30","4.41","-1,043","-2.31","3.98","+1,858","+4.9","3.52","-105","-0.3"
