代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
6415,矽力*-KY,630.0,12.0,1.94,05/26,1,66,0.7,0.02,15,4014,3.24,1.03,2,71,0.43,0.02,1,89,0.94,0.02
6139,亞翔,826.0,19.0,2.35,05/26,-3,-2563,-14.0,-1.09,10,3575,5.48,1.52,-1,-44,-0.73,-0.02,2,1320,11.1,0.56
6531,愛普*,1080.0,25.0,2.37,05/26,-1,-83,-0.82,-0.05,10,7170,7.7,4.4,-2,-69,-0.47,-0.04,3,1874,8.22,1.15
2327,國巨*,661.0,-30.0,-4.34,05/26,-7,-21360,-4.62,-1.03,8,33755,5.83,1.63,4,3457,1.77,0.17,-1,-2424,-8.23,-0.12
3189,景碩,696.0,27.0,4.04,05/26,1,4398,8.72,0.83,8,7498,3.17,1.42,-3,-449,-0.64,-0.09,4,24077,22.8,4.57
3533,嘉澤,2640.0,55.0,2.13,05/26,1,60,7.82,0.05,8,1629,12.8,1.45,2,33,1.64,0.03,2,290,14.2,0.26
0050,元大台灣50,100.1,-0.7,-0.69,05/26,-1,-14393,-15.4,-0.08,7,11563,1.59,0.06,-1,-9331,-9.97,-0.05,-1,-21592,-23.1,-0.11
3706,神達,87.4,-1.1,-1.24,05/26,-1,-476,-2.38,-0.04,7,14568,11.4,1.1,-1,-351,-1.76,-0.03,4,27489,26.6,2.07
6679,鈺太,343.0,-2.5,-0.72,05/26,5,643,16.0,1.17,7,90,1.8,0.16,-1,-26,-3.15,-0.05,5,724,18.0,1.32
00850,元大臺灣ESG永續,86.7,0.2,0.23,05/26,4,1681,19.1,0.4,6,1772,14.1,0.42,1,123,13.6,0.03,4,3980,45.3,0.95
