排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00981A,主動統一台股增長,31.81,0.48,1.53,221231,06/03,-6395,-14852,-21403,-43262,-29772,-120037.0,105092.0,76350.0,156744.0,61772.0
2,00403A,主動統一升級50,10.79,0.09,0.84,603168,06/03,-11897,-12107,-25362,-23888,-48876,,,,,
3,2408,南亞科,401.5,-18.0,-4.29,151116,06/03,-558,-702,-4041,-11555,-3122,-10514.0,-12753.0,-43580.0,58233.0,-49238.0
4,00992A,主動群益科技創新,18.52,0.38,2.09,80595,06/03,-5251,-4898,-6223,-10798,-20070,-26231.0,26895.0,,,25225.0
5,00673R,期元大S&P原油反1,12.12,-0.48,-3.81,25653,06/03,2092,1634,-2041,-9167,-19163,-1171.0,62759.0,95319.0,77324.0,93390.0
6,2337,旺宏,162.0,-13.5,-7.69,58192,06/03,-4995,-3671,-4787,-7982,-4827,-21182.0,-48422.0,32638.0,82963.0,13614.0
7,6456,GIS-KY,91.1,8.2,9.89,7648,06/03,-835,-2723,-1959,-7048,336,-3621.0,7356.0,10549.0,10536.0,9879.0
8,00664R,國泰臺灣加權反1,1.62,-0.02,-1.22,13691,06/03,315,636,-3082,-5694,-8943,-7874.0,-1187.0,-8139.0,11710.0,-181.0
9,6182,合晶,96.9,6.8,7.55,9019,06/03,-721,-3008,-4289,-5566,16890,28280.0,40988.0,42904.0,47856.0,42795.0
10,2892,第一金,29.0,0.85,3.02,81559,06/03,-1410,-1830,-1942,-4985,526,-5343.0,5291.0,8616.0,9682.0,4659.0
11,00637L,元大滬深300正2,22.96,0.4,1.77,34118,06/03,-3269,-4833,-1417,-4903,-10966,-14671.0,-57129.0,-43369.0,-158239.0,-38335.0
12,00996A,主動兆豐台灣豐收,15.58,0.04,0.26,16976,06/03,-820,-2042,-1006,-4339,922,-445.0,,,,
13,2883,凱基金,25.7,2.3,9.83,121760,06/03,-1849,-1975,-3727,-4208,-847,311.0,-2213.0,-12339.0,-20463.0,-4703.0
14,4919,新唐,203.0,-8.0,-3.79,1697,06/03,-344,-1494,-1956,-3810,-4307,-4389.0,9398.0,11621.0,12281.0,10899.0
15,2887,台新新光金,28.3,2.2,8.43,303603,06/03,-717,-1516,-3644,-3777,-1459,-1917.0,-7183.0,-39827.0,10813.0,-36443.0
16,3231,緯創,194.0,3.0,1.57,175481,06/03,-7934,-13643,-14845,-3634,-12777,-11465.0,-19108.0,-12809.0,1622.0,-10740.0
17,2449,京元電子,322.5,16.0,5.22,46359,06/03,-1427,-924,-595,-2980,1880,8528.0,15254.0,3813.0,12361.0,9157.0
18,1326,台化,56.5,2.1,3.86,68914,06/03,-1236,-2331,-2265,-2872,-2419,-565.0,-4692.0,-11390.0,-7483.0,-6567.0
19,00680L,元大美債20正2,6.89,-0.05,-0.72,14230,06/03,-100,-986,-1599,-2610,-9018,-13237.0,-47115.0,-160574.0,-241182.0,-154630.0
20,2371,大同,31.65,1.8,6.03,67766,06/03,1198,-718,-1540,-2600,-8747,-15204.0,-10522.0,-17475.0,-23276.0,-19734.0
21,00400A,主動國泰動能高息,15.02,0.26,1.76,59840,06/03,-1161,-2055,-2109,-2550,-1859,-1412.0,,,,
22,00688L,國泰20年美債正2,6.89,-0.04,-0.58,5294,06/03,-824,-1005,-1084,-2527,-8534,-8863.0,-34872.0,-93165.0,-135081.0,-90629.0
23,8110,華東,60.1,-1.5,-2.44,16238,06/03,154,-316,-928,-2458,-2520,-381.0,1725.0,2216.0,9641.0,4303.0
24,2884,玉山金,33.0,0.8,2.48,78949,06/03,1122,631,496,-2423,-1596,2271.0,6585.0,1657.0,5774.0,702.0
25,2201,裕隆,29.15,1.0,3.55,8504,06/03,-196,-191,-2178,-2309,-1523,-1836.0,-854.0,1682.0,979.0,460.0
26,1528,恩德,30.7,0.65,2.16,48919,06/03,-1671,-3106,-1959,-2162,-1915,-2255.0,-2347.0,33.0,-776.0,-1747.0
27,00953B,群益優選非投等債,9.54,0.0,0.0,31785,06/03,-14,-832,-2412,-2159,6529,410.0,-2292.0,29554.0,57599.0,32865.0
28,2323,中環,12.75,1.15,9.91,72297,06/03,-2058,-1359,-2074,-2080,-2742,-550.0,137.0,5036.0,7922.0,642.0
29,2329,華泰,58.8,-0.1,-0.17,9780,06/03,56,28,-1264,-2044,-3824,-4265.0,-495.0,3107.0,-9264.0,2121.0
30,00753L,中信中國50正2,10.09,-0.19,-1.85,20865,06/03,1143,-2402,-3059,-2037,3208,6940.0,1901.0,12338.0,-12730.0,7403.0
31,2241,艾姆勒,31.9,-0.45,-1.39,2651,06/03,-167,-676,-370,-1926,138,1866.0,2058.0,-842.0,-374.0,-1157.0
32,2375,凱美,155.5,-7.0,-4.31,3009,06/03,-283,-685,-1320,-1858,2021,1909.0,2702.0,2001.0,4907.0,2109.0
33,00665L,富邦恒生國企正2,9.64,-0.26,-2.63,25938,06/03,1683,-4085,-4872,-1748,4173,8513.0,-6527.0,7715.0,-27317.0,-5792.0
34,2369,菱生,35.5,-1.15,-3.14,21429,06/03,360,-828,-1058,-1734,-587,-575.0,-314.0,6783.0,7396.0,4283.0
