"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"282","3057","喬鼎","21.95","-0.45","-2.01","06/02","-0.75","+18.3","+21.8","+20.1","+15","+3.75","+2.19","+1.63","+1.09","+0.34","-0.17","+1.75"
"283","2886","兆豐金","41.7","+0.25","+0.6","06/02","+26.6","+36","+21.2","+20.1","+10.8","+12.5","+8.85","+3.92","+4.36","+4.55","-0.38","+5.98"
"284","1445","大宇","11.6","0","0","06/02","+24.8","+28.7","+27.7","+20","+13.1","+5.63","+4.17","+4.72","+5.34","+1.04","+0.64","+3.46"
"285","4195","基米-創","16.85","+0.1","+0.6","06/02","-3.03","+26.3","+20.8","+20","+13.5","","","","","","",""
"286","3705","永信","56.3","+0.3","+0.54","06/02","+25.6","+28.3","+24.6","+20","+9.27","+8.43","-0.14","-5.61","-9.01","-2.43","-1.17","-6.34"
"287","00640L","富邦日本正2","100.3","-0.55","-0.55","06/02","-9.46","-15.5","+13.9","+19.9","+32","+33.2","+10.1","+3.24","+4.55","-0.23","-1.75","+2.43"
"288","2498","宏達電","50","+4.5","+9.89","06/02","+26.8","+21.1","+23.3","+19.9","+9.82","+1.94","+0.64","+0.4","-0.37","-0.25","-0.44","+1.24"
"289","3380","明泰","40.2","+1.4","+3.61","06/02","+37","+14.7","+19.5","+19.9","+18.4","+2.5","+0.81","+1.36","-0.88","-1.29","-0.51","+1.38"
"290","9917","中保科","114.5","-0.5","-0.43","06/02","-34.4","+15.4","+18.5","+19.9","+10.6","-4.2","+5.16","-1.44","-3.15","+0.37","-0.22","-3.95"
"291","00982D","主動富邦動態入息","9.97","+0.06","+0.61","06/02","+5.54","+8.6","+12.8","+19.8","+10.8","+4.25","+6.28","+7.14","","","","+6.82"
"292","8929","富堡","14.9","+1.35","+9.96","06/02","+51.7","+38.8","+32.2","+19.7","+12.9","+6.4","+2.16","+1.11","+0.18","+0.06","+0.03","+0.91"
"293","1416","廣豐","11.5","+0.25","+2.22","06/02","+3.36","+17","+18.7","+19.7","+14.1","+5.44","+3.13","+2.68","-0.93","-2.33","-0.95","+2.81"
"294","1475","業旺","25","-0.1","-0.4","06/02","+41.8","+38.5","+29.3","+19.6","+9.54","+1.01","-1.04","+0.85","-3.66","-0.27","-0.03","-0.25"
"295","2390","云辰","11.7","+0.45","+4","06/02","+5.17","+22.9","+16.2","+19.6","+18.1","+10.7","+2.92","+3.17","+0.66","+0.69","+0.01","+2.97"
"296","3607","谷崧","17.8","+1.6","+9.88","06/02","+26.4","+18.2","+19.4","+19.5","+23.5","+7.8","+8.51","+7.83","+2.72","+0.31","-0.36","+7.55"
"297","00637L","元大滬深300正2","22.56","+0.81","+3.72","06/02","+51.5","+2.98","+23.3","+19.5","+16.9","+10.8","+18.7","+8.89","+10.6","+2.58","+0.31","+9.3"
"298","2939","永邑-KY","21.05","+0.05","+0.24","06/02","+20.8","+25.6","+17.2","+19.5","+7.6","+2.43","+1.62","-7.68","-0.55","+5.72","","-8.31"
"299","3066","李洲","21.75","+0.4","+1.87","06/02","+17.2","+23.5","+15.8","+19.4","+14","+11.1","+2.11","+2.14","+1.51","+0.34","+0.23","+1.97"
"300","2317","鴻海","301.5","+8","+2.73","06/02","+24.4","+7.04","+18.9","+19.4","+21.5","+25.4","+9.08","+4.92","+8.25","+0.76","-0.68","+6.51"
