排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00681R,元大美債20反1,21.07,-0.02,-0.09,06/05,-100.0,-99.1,-77.9,8.09,-0.66,7.5,7.06,7.53,6.34,3.25,,7.92
2,00969B,元大零息超長美債,8.3,0.03,0.36,06/05,-69.4,-68.4,-74.0,-66.6,-45.7,-32.5,7.62,10.4,4.0,,,12.0
3,2347,聯強,88.3,-1.6,-1.78,06/05,-59.9,-57.1,-56.3,-48.2,-37.6,-25.6,2.0,10.5,0.77,1.2,-0.7,7.45
4,2542,興富發,43.0,-0.1,-0.23,06/05,-59.1,-57.3,-52.6,-40.2,-33.0,-5.59,-1.39,3.12,-2.8,-0.96,-2.34,0.07
5,2105,正新,34.1,-0.45,-1.3,06/05,-46.6,-47.3,-48.4,-40.6,-35.2,-26.0,-16.5,-5.74,-5.75,-3.59,-1.56,-4.18
6,1476,儒鴻,355.5,-8.0,-2.2,06/05,-35.4,-48.1,-43.8,-17.6,-2.62,-2.07,-8.13,-4.86,-6.04,-4.63,-1.28,-2.94
7,1210,大成,54.4,0.2,0.37,06/05,-46.8,-44.0,-43.8,-43.1,-37.4,-27.5,-3.64,-4.73,-4.41,-0.75,-0.53,-2.11
8,009820,元大納斯達克精選,10.45,-0.1,-0.95,06/05,-52.6,-42.7,-40.0,-38.6,-11.2,18.8,,,,,,
9,00921,兆豐龍頭等權重,23.1,-0.39,-1.66,06/05,-14.1,-54.8,-39.6,-31.1,-16.7,-14.4,0.12,4.81,8.57,2.71,,5.02
10,8937,合騏*,25.55,-0.45,-1.73,06/05,-59.4,-46.8,-39.3,-10.7,0.55,0.47,4.76,0.04,0.4,0.11,0.0,0.29
11,9904,寶成,26.45,0.05,0.19,06/05,-29.6,-38.6,-38.3,-21.8,-28.2,-27.4,-30.1,-17.8,-11.6,-2.52,-0.99,-14.7
12,2618,長榮航,37.7,-0.2,-0.53,06/05,-30.8,-30.3,-38.2,-37.8,-32.2,-23.4,-13.8,-2.43,-2.37,-0.99,-0.22,-4.01
13,9910,豐泰,76.9,-3.6,-4.47,06/05,-42.3,-39.0,-37.9,-33.3,-34.3,-27.8,-25.2,-12.7,-8.95,-3.66,-1.26,-11.6
14,3293,鈊象,790.0,-10.0,-1.25,06/05,-34.8,-30.4,-37.6,-19.8,-19.3,-12.8,3.34,1.88,-5.36,-3.48,-0.46,2.89
15,6863,永道-KY,104.0,-2.5,-2.35,06/05,-35.7,-33.9,-35.7,-16.2,-9.87,-7.57,-3.31,-0.12,-1.02,0.0,,-4.61
16,2937,集雅社,48.0,-0.3,-0.62,06/05,-33.1,-33.1,-35.4,-19.8,-7.75,-1.45,0.17,0.1,-0.56,0.09,,0.11
17,1707,葡萄王,101.5,-0.5,-0.49,06/05,-30.9,-39.5,-35.1,-21.4,-14.1,-12.0,-5.23,-4.79,-6.52,-5.93,-0.47,-5.37
18,2379,瑞昱,643.0,19.0,3.04,06/05,-31.6,-36.2,-33.7,-27.7,-19.3,-2.94,10.2,2.17,-0.68,0.45,-0.1,4.12
19,6474,華豫寧,38.2,-0.05,-0.13,06/05,-2.36,-11.5,-33.5,-16.8,10.6,6.25,2.3,2.43,,,,2.57
20,6762,達亞,174.0,0.0,0.0,06/05,0.0,0.0,-32.8,-25.4,-7.32,13.6,21.3,20.1,16.8,17.5,,22.0
21,00903,富邦元宇宙,22.87,-0.15,-0.65,06/05,1.33,-27.2,-32.4,-12.6,3.24,3.52,20.0,14.7,14.6,17.7,,16.0
22,8929,富堡,14.95,0.3,2.05,06/05,-4.71,-20.8,-32.2,-1.16,0.14,-0.73,-0.69,-0.24,-0.5,-0.01,-0.01,-0.52
23,9941,裕融,81.9,-0.1,-0.12,06/05,-42.4,-39.4,-32.1,-26.0,-25.1,-23.9,0.4,-9.25,-4.0,-1.51,-0.73,-9.21
24,8924,大田,57.9,-0.3,-0.52,06/05,-22.2,-32.5,-32.0,-21.4,-16.4,-17.2,-12.7,-6.64,-3.54,-1.5,-0.04,-5.95
25,6854,錼創科技-KY創,140.0,-3.5,-2.44,06/05,-38.3,-34.5,-31.7,-24.3,-7.6,-4.64,-1.51,-1.33,-1.88,-0.58,,-2.72
26,9907,統一實,16.65,-0.15,-0.89,06/05,-25.6,-37.0,-31.7,-24.9,-28.8,-31.0,-32.5,-24.1,-6.66,-2.88,-0.92,-14.5
27,2855,統一證,59.1,3.6,6.49,06/05,-31.0,-33.0,-31.6,-31.7,-18.8,-14.3,-1.89,1.51,2.4,1.56,0.72,2.29
28,2382,廣達,390.5,-13.5,-3.34,06/05,-31.1,-38.0,-30.9,-19.8,-22.5,-19.5,-6.37,-3.24,0.12,-0.99,-1.54,0.03
29,2880,華南金,34.8,-2.9,-7.69,06/05,-39.0,-31.1,-30.4,-33.2,-36.8,-28.7,-14.8,-11.6,-3.72,-3.3,-0.79,-8.42
30,2607,榮運,49.4,0.1,0.2,06/05,-48.3,-29.2,-30.4,-17.8,-24.5,-22.2,-20.5,-1.72,-6.13,-2.71,0.43,-14.6
31,4938,和碩,96.9,-0.1,-0.1,06/05,-37.4,-33.5,-29.8,-20.7,-14.9,-16.7,-3.47,1.94,-0.29,-2.0,-2.06,0.87
32,1712,興農,39.3,-0.25,-0.63,06/05,-44.0,-42.2,-29.0,-20.0,-22.1,-30.0,-11.1,-4.98,-7.54,0.66,0.67,-5.76
33,2330,台積電,2365.0,-20.0,-0.84,06/05,-45.8,-40.7,-29.0,-15.8,-4.61,-10.5,-11.7,-12.6,-5.65,-1.61,-2.15,-13.7
34,8438,昶昕,83.7,-3.1,-3.57,06/05,-44.9,-34.2,-28.9,-18.3,-16.1,-4.25,0.53,0.18,0.22,0.1,,0.31
35,8033,雷虎,134.5,1.5,1.13,06/05,-24.0,-31.9,-28.3,-19.8,-4.91,-7.65,0.28,-0.4,-0.07,-0.03,-0.01,-0.04
36,00788B,元大10年IG電能債,30.0,0.05,0.17,06/05,7.69,5.25,-27.9,-24.4,-38.3,-27.5,-12.7,-30.9,-14.9,0.36,,-28.2
37,1102,亞泥,34.4,0.05,0.15,06/05,-41.0,-23.9,-27.5,-19.3,-16.2,-17.1,-16.0,-20.7,-10.8,-2.99,-1.72,-15.7
38,8085,福華,14.7,-1.4,-8.7,06/05,-35.1,-30.1,-27.3,-23.1,-16.9,-6.71,-1.82,0.45,0.41,0.2,0.01,1.37
39,2539,櫻花建,37.35,-0.8,-2.1,06/05,-54.5,-31.3,-27.1,-27.2,-8.36,-8.23,-10.9,-8.06,-9.13,-1.5,-0.33,-8.56
40,2465,麗臺,83.3,-1.9,-2.23,06/05,-7.89,-2.79,-26.6,-8.91,-6.11,-2.07,1.62,1.53,0.74,0.27,-0.04,1.72
41,6263,普萊德,166.5,-7.0,-4.03,06/05,-34.2,-28.7,-26.6,-22.1,-16.5,-7.01,-5.74,-4.23,-3.66,-1.32,-0.24,-4.97
42,8097,常珵,57.6,0.4,0.7,06/05,-6.7,-19.7,-26.4,-13.5,-2.69,7.64,4.71,2.39,-0.86,0.01,0.02,1.28
43,6835,圓裕,38.55,1.05,2.8,06/05,-17.2,-21.7,-26.3,3.22,0.74,0.26,-0.2,-0.05,0.32,-0.03,,-0.81
44,2412,中華電,141.0,-0.5,-0.35,06/05,-44.4,-24.1,-26.2,-11.7,-27.1,-13.3,-3.06,-1.79,1.69,0.22,-2.42,-1.29
45,00735,國泰臺韓科技,110.5,-4.75,-4.12,06/05,-20.3,-24.1,-26.2,-26.4,-22.0,-14.9,-4.09,-5.2,-2.32,-2.46,,-5.35
46,6962,奕力-KY,36.05,-0.7,-1.9,06/05,-16.7,-34.1,-25.9,-17.5,-15.2,-4.4,-3.71,-2.42,-0.77,,,-1.46
47,2883,凱基金,27.6,0.2,0.73,06/05,-32.8,-30.2,-25.9,-22.8,-18.5,-13.2,-3.1,9.73,1.45,3.08,0.72,7.49
48,5203,訊連,71.8,-0.2,-0.28,06/05,-22.6,-25.6,-25.8,-16.3,-16.3,-12.2,-12.7,-18.5,-9.54,-0.26,-1.68,-16.8
49,8938,明安,53.1,-0.1,-0.19,06/05,-19.4,-32.0,-25.5,-28.9,-18.4,-14.4,-13.3,-4.15,-3.3,-1.34,-0.11,-3.1
50,5871,中租-KY,118.0,-1.0,-0.84,06/05,-34.4,-24.1,-25.5,-20.4,-22.5,-19.4,3.51,10.5,3.48,-9.1,-2.42,3.43
51,9924,福興,43.2,-0.1,-0.23,06/05,-28.9,-21.9,-24.2,-15.8,-11.3,-13.0,-12.2,-5.45,-1.53,-0.08,-0.01,-8.19
52,6584,南俊國際,650.0,-20.0,-2.99,06/05,-17.1,-18.2,-23.6,-17.7,-11.5,-11.5,-5.14,0.82,0.66,0.44,,0.42
53,2207,和泰車,495.0,9.5,1.96,06/05,-40.3,-28.0,-23.6,-17.4,-6.57,-12.6,-12.8,-15.6,-9.62,-7.98,-0.24,-11.3
54,00999A,主動野村臺灣高息,11.19,-0.2,-1.76,06/05,-24.5,-30.5,-23.5,-14.0,9.88,0.4,,,,,,
55,2605,新興,32.1,-0.2,-0.62,06/05,-9.01,-21.7,-23.5,0.99,-7.26,-3.83,3.81,4.08,3.58,0.96,0.6,5.01
56,6272,驊陞,37.7,-1.9,-4.8,06/05,-8.78,-12.4,-23.5,-13.4,-17.4,-9.59,-4.23,,,,,0.14
57,2603,長榮,232.0,-4.0,-1.69,06/05,-19.3,-28.6,-23.2,-16.2,-21.5,-7.95,-0.78,4.06,-1.74,0.27,-0.07,4.36
58,4749,新應材,1015.0,-10.0,-0.98,06/05,-15.5,-22.6,-23.2,-24.2,-12.1,-4.71,-1.45,0.18,0.78,,,-0.19
59,3078,僑威,57.5,-1.1,-1.88,06/05,-21.0,-20.3,-23.0,-5.21,-1.37,-5.71,-15.0,-13.4,-3.16,0.41,0.04,-17.2
