"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(萬張)","超過600張增減(張)","超過600張增減(%)","持股超過800張(萬張)","超過800張增減(張)","超過800張增減(%)","持股超過1千張(萬張)","超過1千張增減(張)","超過1千張增減(%)"
"290","1303","南亞","97.5","-7","-6.7","26W18","04/30","664","+45,474","+0.69","658","+44,970","+0.69","653","+44,288","+0.68"
"291","3576","聯合再生","15.7","-1.45","-8.45","26W18","04/30","56","-3,575","-0.63","54.4","-4,710","-0.86","52.6","-5,768","-1.09"
"292","1319","東陽","97.8","-0.1","-0.1","26W18","04/30","47.9","-613","-0.13","47.3","+117","+0.02","46.8","+1,834","+0.39"
"293","00951","台新日本半導體","16.68","-1.34","-7.44","26W18","04/30","7.46","-2,358","-3.06","7.06","-2,959","-4.03","6.76","-2,928","-4.15"
"294","00857B","永豐20年美公債","23.13","-0.08","-0.34","26W18","04/30","29.2","+5,059","+1.77","28.4","+4,944","+1.77","27.8","+3,953","+1.44"
"295","2834","臺企銀","16.45","-0.45","-2.66","26W18","04/30","570","-10,344","-0.18","554","-8,055","-0.15","542","-6,701","-0.12"
"296","2014","中鴻","17.65","-1.1","-5.87","26W18","04/30","67.7","+997","+0.15","66.7","+2,271","+0.34","65.8","-288","-0.04"
"297","3167","大量","865","-85","-8.95","26W18","04/30","5.11","-493","-0.95","4.68","-1,139","-2.37","4.23","-2,063","-4.65"
"298","2392","正崴","39.2","-1.5","-3.69","26W18","04/30","23.2","+453","+0.2","22.2","-1,798","-0.8","21.9","-885","-0.4"
"299","00898","國泰基因免疫革命","8.23","-0.18","-2.14","26W18","04/30","1.79","-2,056","-10.3","1.65","-2,056","-11.1","1.18","-2,960","-20.1"
"300","3372","典範","19.7","-1.5","-7.08","26W18","04/30","7.85","0","0","7.79","0","0","7.71","0","0"
