排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,1515,力山,35.45,3.2,9.92,6036,07/01,34.2,40.0,308.0,9700.0,,,1860.0,1860.0,104.0,1860.0
2,2645,長榮航太,204.0,18.5,9.97,6071,07/01,1967.0,,6100.0,6100.0,,464.0,,-36.7,6100.0,-36.7
3,5392,能率,44.45,-1.3,-2.84,2571,07/01,-16.9,-65.8,-68.8,5300.0,157.0,-69.8,286.0,-73.0,-38.6,-73.0
4,2352,佳世達,32.35,-1.75,-5.13,51118,07/01,-19.5,1826.0,2677.0,3631.0,2553.0,2071.0,29750.0,1305.0,1656.0,1305.0
5,8033,雷虎,186.0,16.5,9.73,25952,07/01,73.3,401.0,2165.0,2600.0,2600.0,1426.0,2407.0,-25.0,4029.0,-25.0
6,2308,台達電,1990.0,40.0,2.05,8753,07/01,69.4,-8.7,-15.3,2525.0,,34.6,156.0,-85.8,-56.1,-85.8
7,3694,海華,66.4,4.2,6.75,10321,07/01,550.0,2500.0,2500.0,2500.0,767.0,550.0,0.0,23.8,-61.8,23.8
8,5443,均豪,124.0,8.5,7.36,14801,07/01,33.3,63.9,614.0,2400.0,,81.8,133.0,113.0,-76.9,113.0
9,1718,中纖,12.4,-1.05,-7.81,292901,07/01,-56.1,-0.56,98.7,2386.0,742.0,1996.0,,3348.0,106800.0,3348.0
10,1301,台塑,54.3,-0.2,-0.37,44833,07/01,-54.3,,,2000.0,-91.9,-95.3,-41.7,-96.8,-90.7,-96.8
11,1609,大亞,38.7,0.7,1.84,20233,07/01,164.0,106.0,,1750.0,,-40.3,106.0,-30.2,-78.5,-30.2
12,00405A,主動富邦台灣龍耀,9.39,0.1,1.08,107933,07/01,9.92,-14.8,-16.3,1631.0,386.0,,,,,
13,2439,美律,89.5,-0.7,-0.78,2495,07/01,43.1,124.0,1960.0,1617.0,930.0,63.5,,348.0,-56.0,348.0
14,2855,統一證,50.3,0.3,0.6,5817,07/01,23.8,17.3,144.0,1318.0,420.0,184.0,359.0,17.3,,17.3
15,6226,光鼎,24.25,2.2,9.98,3000,07/01,25.4,84.1,1489.0,1227.0,25640.0,,,,,
16,2883,凱基金,28.3,-0.4,-1.39,88969,07/01,60.0,,,1100.0,-90.7,26.3,-7.69,-94.8,-86.0,-94.8
17,1312,國喬,13.8,-0.3,-2.13,22047,07/01,25.8,360.0,1805.0,1087.0,588.0,201.0,415.0,343.0,1643.0,343.0
18,2892,第一金,33.2,0.45,1.37,137251,07/01,1853.0,1853.0,1853.0,1027.0,2342.0,7225.0,9667.0,551.0,1365.0,551.0
19,5321,美而快,56.7,-6.2,-9.86,625,07/01,-26.0,31.0,9.63,957.0,1750.0,377.0,393.0,348.0,13.8,348.0
20,1710,東聯,18.4,1.65,9.85,14836,07/01,34.4,424.0,1429.0,949.0,979.0,979.0,1012.0,440.0,892.0,440.0
21,5269,祥碩,1470.0,0.0,0.0,1823,07/01,0.0,-51.2,-50.0,900.0,-90.3,233.0,233.0,150.0,-9.09,150.0
22,2884,玉山金,32.9,-0.15,-0.45,84604,07/01,,,,875.0,129.0,875.0,-17.0,-88.0,-89.0,-88.0
23,6669,緯穎,5035.0,400.0,8.63,2873,07/01,314.0,480.0,625.0,867.0,,11.5,222.0,-61.8,-65.1,-61.8
24,3027,盛達,22.35,2.0,9.83,1040,07/01,800.0,800.0,,800.0,800.0,0.0,-65.4,-65.4,-92.4,-65.4
25,3515,華擎,213.5,-9.5,-4.26,1191,07/01,,,,800.0,800.0,350.0,12.5,-47.1,-97.0,-47.1
26,6156,松上,31.65,2.85,9.9,4087,07/01,52.5,650.0,2900.0,718.0,374.0,,,,543.0,
27,5381,光譜,29.1,1.05,3.74,3752,07/01,,,2300.0,700.0,1500.0,,,,,
28,2365,昆盈,34.25,0.55,1.63,3545,07/01,1.03,-9.68,791.0,684.0,626.0,176.0,111.0,-14.0,-11.3,-14.0
29,2231,為升,108.5,7.5,7.43,3369,07/01,228.0,164.0,471.0,670.0,638.0,490.0,-46.5,18.8,,18.8
30,3230,錦明,47.6,1.15,2.48,1931,07/01,-40.8,162.0,432.0,666.0,31300.0,10367.0,797.0,383.0,749.0,383.0
31,3324,雙鴻,1010.0,0.0,0.0,1918,07/01,0.0,-2.22,12.8,633.0,,-41.3,-72.7,-92.4,-80.2,-92.4
32,8271,宇瞻,180.0,-10.0,-5.26,2906,07/01,,,,625.0,-31.5,-23.0,569.0,-80.4,1350.0,-80.4
33,6901,鑽石投資,18.45,-0.35,-1.86,5671,07/01,5.75,13.6,-30.8,608.0,70.4,,,9100.0,441.0,9100.0
34,00662,富邦NASDAQ,123.65,1.15,0.94,2920,07/01,16.7,16.7,16.7,600.0,250.0,16.7,,-36.4,-12.5,-36.4
