代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00696B,富邦美債20年,28.62,0.05,0.18,26W22,05/26,54,628452,43.2,94.1,0,0,0.0,0.0,-1,-2884,-46.8,-0.43,20,282957,45.9,42.3
00717,富邦美國特別股,14.96,0.01,0.07,26W22,05/26,48,22716,59.3,17.2,0,0,0.0,0.0,-1,-132,-11.0,-0.1,13,12081,76.8,9.15
00857B,永豐20年美公債,23.0,0.05,0.22,26W22,05/26,29,151005,42.2,25.7,0,0,0.0,0.0,2,3047,19.6,0.52,29,151922,42.4,25.9
00733,富邦臺灣中小,76.55,0.95,1.26,26W22,05/26,22,29225,17.3,40.1,0,0,0.0,0.0,15,26673,22.9,36.6,37,88330,36.7,121.0
00931B,統一美債20年,13.29,0.03,0.23,26W22,05/26,19,258879,53.3,11.7,0,0,0.0,0.0,-1,-2259,-16.1,-0.1,19,292398,60.2,13.3
006205,富邦上証,41.24,0.18,0.44,26W22,05/26,16,4228,8.95,4.17,0,0,0.0,0.0,-1,-22,-1.64,-0.02,16,8478,17.9,8.36
00710B,復華彭博非投等債,18.86,0.07,0.37,26W22,05/26,14,2119,15.5,1.16,0,0,0.0,0.0,-2,-88,-5.22,-0.05,21,22862,56.2,12.5
00746B,富邦A級公司債,35.26,0.05,0.14,26W22,05/26,14,35540,52.3,1.42,0,0,0.0,0.0,-14,-34667,-51.0,-1.39,1,53,8.0,0.0
00763U,期街口道瓊銅,34.23,-0.13,-0.38,26W22,05/26,13,7846,10.6,14.4,0,0,0.0,0.0,1,415,32.0,0.76,1,432,33.3,0.79
00902,中信電池及儲能,16.72,0.07,0.42,26W22,05/26,12,36792,24.1,15.4,0,0,0.0,0.0,3,4621,17.3,1.94,12,71683,47.0,30.1
9933,中鼎,40.6,1.1,2.78,26W22,05/26,12,65352,16.9,7.26,-1,-4,-0.03,0.0,-1,-663,-5.56,-0.07,12,66057,17.1,7.34
00897,富邦基因免疫生技,9.78,-0.04,-0.41,26W22,05/26,11,11859,30.1,7.73,0,0,0.0,0.0,4,1475,11.0,0.96,24,32447,34.3,21.1
00901,永豐智能車供應鏈,45.21,-0.01,-0.02,26W22,05/26,11,4892,17.5,7.49,0,0,0.0,0.0,-1,-836,-29.2,-1.28,11,3719,13.3,5.69
00943,兆豐電子高息等權,21.77,0.09,0.42,26W22,05/26,11,11261,51.2,26.6,0,0,0.0,0.0,-7,-2672,-22.1,-6.3,-1,-80,-11.2,-0.19
009817,國泰日本不動產,8.84,0.0,0.0,26W22,05/26,11,37179,19.6,13.1,0,0,0.0,0.0,-2,-1267,-4.39,-0.45,9,35166,27.1,12.4
00982B,FT投資級債20+,9.79,0.03,0.31,26W22,05/26,11,1538,32.4,5.14,0,0,0.0,0.0,3,403,37.7,1.35,4,1100,64.1,3.68
00984B,大華優利美A債15,16.29,0.05,0.31,26W22,05/26,11,79103,41.6,46.5,0,0,0.0,0.0,2,1833,10.7,1.08,4,26218,55.1,15.4
2379,瑞昱,590.0,7.0,1.2,26W22,05/26,11,42021,21.3,8.15,1,964,13.6,0.19,2,4,0.01,0.0,11,26327,13.3,5.11
00885,富邦越南,19.02,0.03,0.16,26W22,05/26,10,53688,24.1,8.21,0,0,0.0,0.0,9,42887,21.5,6.56,9,96484,48.3,14.8
00915,凱基優選高股息30,28.22,0.35,1.26,26W22,05/26,10,66421,17.0,11.1,0,0,0.0,0.0,64,963534,45.0,161.0,64,1123063,52.4,188.0
2438,翔耀,23.0,0.5,2.22,26W22,05/26,10,880,8.68,1.24,0,0,0.0,0.0,-1,-1,-0.15,0.0,10,882,8.7,1.24
00655L,國泰中國A50正2,36.49,0.65,1.81,26W22,05/26,9,3551,6.27,4.9,0,0,0.0,0.0,1,700,20.7,0.97,1,738,21.9,1.02
00714,群益道瓊美國地產,21.62,0.01,0.05,26W22,05/26,9,1826,28.1,8.27,0,0,0.0,0.0,-3,-444,-20.1,-2.01,21,4196,22.1,19.0
00740B,富邦全球投等債,38.43,0.12,0.31,26W22,05/26,9,51659,47.0,2.4,0,0,0.0,0.0,-13,-88452,-38.3,-4.1,2,975,7.74,0.05
00755B,群益投資級公用債,32.48,0.09,0.28,26W22,05/26,9,1477,21.9,0.52,0,0,0.0,0.0,4,199,5.5,0.07,2,19,1.7,0.01
00772B,中信高評級公司債,33.46,0.07,0.21,26W22,05/26,9,62244,48.8,1.81,0,0,0.0,0.0,-1,-527,-6.52,-0.02,40,191952,37.8,5.58
00773B,中信優先金融債,35.64,0.1,0.28,26W22,05/26,9,18458,39.8,0.72,0,0,0.0,0.0,-1,-200,-14.2,-0.01,30,40422,23.3,1.58
00862B,中信投資級公司債,31.75,0.11,0.35,26W22,05/26,9,6501,31.7,0.78,0,0,0.0,0.0,-9,-5102,-24.8,-0.61,23,3515,6.97,0.42
00908,富邦入息REITs+,14.38,0.01,0.07,26W22,05/26,9,2929,36.0,7.93,0,0,0.0,0.0,-2,-367,-31.0,-0.99,8,2180,31.3,5.91
