排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,3060,銘異,37.9,0.65,1.74,06/18,1.83,2.7,3.45,6.87,6.81,10.0,9.84,9.48,7.12,8.23,5.52,10.8
2,00983A,主動中信ARK創新,11.92,0.04,0.34,06/18,1.05,1.15,2.31,6.24,14.3,19.4,37.4,38.7,34.6,,,37.9
3,00678,群益那斯達克生技,36.57,0.37,1.02,06/18,1.25,1.25,4.3,5.94,-0.63,-0.82,5.88,4.83,17.8,18.9,,2.54
4,5351,鈺創,94.0,2.0,2.17,06/18,1.11,0.98,3.17,5.33,3.0,7.37,2.77,11.3,15.8,16.6,10.7,11.5
5,00403A,主動統一升級50,11.03,0.28,2.6,06/18,1.21,1.31,2.24,4.91,2.55,6.16,,,,,,
6,4541,晟田,50.9,-0.1,-0.2,06/18,0.97,3.2,3.41,4.5,4.8,4.72,6.91,9.13,7.08,9.06,7.54,9.46
7,6672,騰輝電子-KY,245.5,19.0,8.39,06/18,2.74,3.57,1.15,4.32,6.1,-1.88,-6.46,-3.23,-2.16,-10.8,,-1.02
8,3317,尼克森,88.3,8.0,9.96,06/18,3.19,4.13,3.28,4.11,3.59,5.07,5.24,5.91,4.7,6.6,7.21,5.64
9,6127,九豪,84.4,3.8,4.71,06/18,0.62,2.1,2.6,4.05,3.25,3.36,-2.23,5.62,3.81,3.64,4.57,5.71
10,3413,京鼎,324.5,5.0,1.56,06/18,0.45,0.36,0.77,3.99,3.23,7.18,8.81,3.94,-3.75,1.55,13.0,6.3
11,2401,凌陽,32.25,0.75,2.38,06/18,1.25,1.49,1.39,3.89,4.23,3.81,7.83,9.32,4.26,6.68,11.8,9.3
12,00992A,主動群益科技創新,18.98,0.33,1.77,06/18,0.5,0.72,2.26,3.8,3.46,10.3,5.86,,,,,7.41
13,00913,兆豐台灣晶圓製造,53.9,1.85,3.55,06/18,0.88,0.36,0.22,3.76,1.69,-0.95,3.64,5.28,4.21,9.14,,5.17
14,2241,艾姆勒,50.6,4.55,9.88,06/18,2.44,3.29,3.36,3.64,7.48,6.44,3.94,2.8,6.13,-1.41,,2.83
15,3717,聯嘉投控,22.55,0.1,0.45,06/18,1.03,3.14,3.36,3.51,3.03,3.47,5.0,5.13,,,,5.09
16,2618,長榮航,42.55,0.0,0.0,06/18,0.19,2.09,2.19,3.46,3.44,-1.13,-1.87,1.83,-1.5,-5.25,-1.04,1.01
17,3035,智原,209.0,7.0,3.47,06/18,1.02,0.98,1.04,3.42,3.67,3.59,5.49,4.79,-6.2,-12.5,1.14,5.02
18,00996A,主動兆豐台灣豐收,16.06,0.47,3.01,06/18,0.92,0.96,1.93,3.35,2.77,2.58,,,,,,
19,8096,擎亞,155.5,5.5,3.67,06/18,-0.1,0.4,0.89,3.29,5.1,8.55,12.0,7.82,9.28,9.2,9.07,19.3
20,00984B,大華優利美A債15,16.54,0.09,0.55,06/18,0.61,0.75,0.74,3.27,5.62,17.0,67.4,47.4,55.2,,,52.1
21,009801,中信美國創新科技,12.42,-0.01,-0.08,06/18,0.12,0.39,0.39,3.18,6.07,8.22,14.6,21.7,54.9,,,21.3
22,00990A,主動元大AI新經濟,20.97,0.25,1.21,06/18,0.91,1.08,1.59,3.13,2.72,0.04,-0.94,,,,,3.3
23,00400A,主動國泰動能高息,15.12,0.25,1.68,06/18,0.98,1.16,2.2,3.11,3.08,6.08,,,,,,
24,2426,鼎元,81.8,7.4,9.95,06/18,4.13,4.14,3.34,3.1,3.03,-2.29,-4.99,-2.47,-2.84,-3.9,-1.3,-1.74
25,00981A,主動統一台股增長,31.5,0.62,2.01,06/18,1.23,1.39,1.51,3.07,1.45,1.74,-7.6,-8.43,-8.35,,,-8.57
26,3357,臺慶科,348.0,31.5,9.95,06/18,3.19,4.03,1.89,3.01,3.61,2.59,4.35,5.04,2.64,3.65,,4.27
27,6269,台郡,79.6,-0.3,-0.38,06/18,-0.51,1.32,1.67,2.96,3.24,3.97,3.26,2.26,7.47,-5.72,-11.3,2.71
28,3094,聯傑,38.25,-0.75,-1.92,06/18,-0.27,0.73,0.76,2.93,2.9,2.57,3.11,2.97,2.99,0.33,0.37,2.93
29,6213,聯茂,280.0,12.5,4.67,06/18,1.19,2.04,1.97,2.92,3.58,4.27,-4.05,6.22,0.34,5.48,1.87,6.18
30,6202,盛群,67.0,1.6,2.45,06/18,0.25,-0.06,-0.68,2.92,2.16,4.85,6.22,7.48,4.37,1.77,-3.01,7.53
31,00987A,主動台新優勢成長,17.83,0.47,2.71,06/18,0.61,1.0,1.86,2.89,1.64,7.21,6.13,,,,,22.9
32,6693,廣閎科,215.0,19.5,9.97,06/18,0.39,2.1,1.88,2.86,0.99,3.01,0.3,5.34,4.59,6.45,,4.77
33,3019,亞光,160.5,2.0,1.26,06/18,0.5,-0.48,0.66,2.82,2.05,4.39,5.01,2.74,-3.12,-1.96,-1.46,2.09
34,00401A,主動摩根台灣鑫收,13.99,0.17,1.23,06/18,0.9,1.62,1.54,2.78,1.58,7.79,,,,,,
35,1301,台塑,51.7,3.75,7.82,06/18,2.24,2.33,2.41,2.68,1.82,2.38,4.37,6.31,6.39,-0.33,-3.57,6.61
