排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
301,3293,鈊象,櫃,718.0,12.0,1.7,1165,07/21,385,6,20,411,61.7,21.9,＋＋＋
302,5212,凌網,櫃,47.1,-0.6,-1.26,1,07/21,0,0,0,0,7.54,21.8,・・・
303,2916,滿心,櫃,39.5,0.05,0.13,53,07/21,-6,0,0,-6,14.1,21.8,－・・
304,6180,橘子,櫃,43.65,0.05,0.11,561,07/21,49,0,0,49,38.2,21.7,＋・－
305,8086,宏捷科,櫃,119.5,4.5,3.91,1434,07/21,3,0,69,72,42.7,21.7,＋・＋
306,5388,中磊,市,85.1,2.3,2.78,2784,07/21,1077,0,102,1179,66.0,21.7,＋・＋
307,6166,凌華,市,132.0,12.0,10.0,1054,07/21,-44,0,14,-29,47.0,21.6,－・＋
308,6515,穎崴,市,6655.0,605.0,10.0,548,07/21,86,-96,1,-9,7.77,21.6,＋－＋
309,8039,台虹,市,212.0,19.0,9.84,13175,07/21,-1567,0,-20,-1588,56.7,21.5,－・－
310,009807,台新標普科技精選,櫃,16.43,0.06,0.37,10,07/21,0,0,9,9,3.05,21.4,・・＋
311,8213,志超,市,31.45,0.55,1.78,812,07/21,215,0,-3,212,58.0,21.4,＋・－
312,009806,台新標普500,櫃,13.45,-0.03,-0.22,3,07/21,0,0,0,0,3.02,21.4,・・＋
313,2867,三商壽,市,9.51,0.28,3.03,21125,07/21,3311,0,-345,2966,1259.0,21.3,＋・－
314,2415,錩新,市,34.0,0.45,1.34,409,07/21,-201,44,-6,-163,19.2,21.3,－＋－
315,3189,景碩,市,746.0,67.0,9.87,6598,07/21,-1191,-73,-193,-1457,112.0,21.2,－－－
316,2911,麗嬰房,市,7.07,-0.08,-1.12,146,07/21,-19,0,-27,-46,22.1,21.0,－・－
317,3526,凡甲,櫃,309.0,11.0,3.69,267,07/21,-71,0,9,-62,13.8,21.0,－・＋
318,2478,大毅,市,136.5,5.5,4.2,5849,07/21,-1018,68,-9,-959,30.3,20.9,－＋－
319,2385,群光,市,104.5,2.0,1.95,4532,07/21,2756,-1094,85,1746,160.0,20.9,＋－＋
320,2376,技嘉,市,341.0,10.0,3.02,4891,07/21,-1017,655,192,-171,140.0,20.8,－＋＋
321,1587,吉茂,市,25.1,0.0,0.0,153,07/21,-8,0,-1,-9,16.6,20.8,－・－
322,3583,辛耘,市,750.0,22.0,3.02,958,07/21,78,-20,5,63,16.7,20.7,＋－＋
323,4726,永昕,櫃,24.5,0.15,0.62,62,07/21,8,0,0,8,42.8,20.7,＋・－
324,00683L,期元大美元指正2,市,22.03,0.12,0.55,10,07/21,5,0,3,8,2.36,20.6,＋・＋
325,2027,大成鋼,市,41.15,0.7,1.73,10093,07/21,4102,149,374,4625,533.0,20.6,＋＋＋
326,2467,志聖,市,530.0,8.0,1.53,1621,07/21,-62,-212,1,-273,32.2,20.6,－－＋
327,2603,長榮,市,203.0,7.0,3.57,17742,07/21,10551,-1360,411,9603,443.0,20.4,＋－＋
328,3703,欣陸,市,20.85,0.25,1.21,829,07/21,509,0,-16,493,167.0,20.3,＋・－
329,7610,聯友金屬-創,市,1955.0,-215.0,-9.91,497,07/21,35,0,0,35,9.88,20.3,＋・・
330,4961,天鈺,市,161.5,9.0,5.9,588,07/21,237,0,11,248,24.5,20.2,＋・＋
331,4728,雙美,櫃,380.0,3.0,0.8,1,07/21,1,0,0,1,11.0,20.2,＋・・
332,6997,博弘,櫃,73.0,1.1,1.53,1,07/21,-1,0,0,-1,4.45,20.1,－・・
333,4979,華星光,櫃,357.0,17.0,5.0,4664,07/21,-239,-111,84,-266,28.6,20.1,－－＋
334,6244,茂迪,櫃,25.85,0.85,3.4,3122,07/21,226,0,368,594,77.6,20.0,＋・＋
335,00922,國泰台灣領袖50,市,39.06,1.56,4.16,13600,07/21,2370,0,-3587,-1217,421.0,20.0,＋・－
336,1617,榮星,市,19.25,-0.15,-0.77,1592,07/21,105,0,5,110,33.8,20.0,＋・＋
337,6217,中探針,櫃,169.0,-8.0,-4.52,16602,07/21,98,0,-7,91,23.4,19.9,＋・－
338,4568,科際精密,櫃,39.75,-0.25,-0.62,2,07/21,1,0,0,1,6.37,19.9,＋・・
339,8021,尖點,市,380.5,-29.0,-7.08,10125,07/21,-8,109,-373,-272,28.8,19.9,－＋－
340,8103,瀚荃,市,77.6,1.1,1.44,524,07/21,-88,0,4,-84,15.5,19.8,－・＋
341,2382,廣達,市,324.0,8.0,2.53,22568,07/21,5936,970,826,7732,763.0,19.8,＋＋＋
342,2939,永邑-KY,市,19.1,-0.3,-1.55,34,07/21,19,0,-1,18,8.98,19.7,＋・－
343,3363,上詮,櫃,523.0,20.0,3.98,1847,07/21,33,0,-1,32,22.3,19.6,＋・－
344,3014,聯陽,市,129.5,5.5,4.44,799,07/21,141,-25,8,124,32.5,19.6,＋－＋
345,3088,艾訊,櫃,138.5,12.5,9.92,1053,07/21,233,0,-41,192,21.3,19.6,＋・－
346,1477,聚陽,市,218.0,2.0,0.93,1197,07/21,-279,5,-11,-285,48.2,19.5,－＋－
347,1467,南緯,市,10.5,0.93,9.72,1157,07/21,-332,0,8,-324,45.6,19.5,－・＋
348,5906,台南-KY,市,38.0,0.0,0.0,0,07/21,0,0,0,0,6.97,19.5,・・・
349,6491,晶碩,市,335.0,-0.5,-0.15,224,07/21,-2,0,-2,-4,15.2,19.5,－・－
350,7757,金色三麥,櫃,90.8,0.1,0.11,25,07/21,5,0,0,5,4.69,19.4,＋・・
351,4960,誠美材,市,21.0,0.05,0.24,2339,07/21,-8,0,-2,-9,111.0,19.4,－・－
352,2886,兆豐金,市,48.6,0.4,0.83,31763,07/21,-3031,6435,2314,5718,2874.0,19.4,－＋＋
353,7769,鴻勁,市,6500.0,495.0,8.24,543,07/21,-77,78,5,6,34.8,19.3,－＋＋
354,3010,華立,市,116.0,3.5,3.11,801,07/21,50,0,11,61,50.1,19.3,＋・＋
355,4164,承業醫,市,27.3,0.6,2.25,267,07/21,75,0,-5,70,37.7,19.3,＋・－
356,6693,廣閎科,櫃,185.5,6.0,3.34,833,07/21,-230,0,99,-131,8.81,19.3,－・＋
357,3531,先益,櫃,22.8,0.35,1.56,3,07/21,0,0,0,0,11.8,19.3,・・・
358,6683,雍智科技,櫃,1170.0,65.0,5.88,1195,07/21,-200,6,86,-108,5.31,19.3,－＋＋
359,2428,興勤,市,252.5,2.5,1.0,851,07/21,68,0,-2,66,24.7,19.2,＋・－
360,7584,樂意,櫃,27.5,1.3,4.96,2,07/21,-1,0,0,-1,3.16,19.2,－・・
361,3042,晶技,市,168.0,11.0,7.01,14128,07/21,-1221,-333,572,-982,65.5,19.1,－－＋
362,6283,淳安,市,21.2,0.15,0.71,99,07/21,24,0,0,24,28.4,19.0,＋・・
363,9911,櫻花,市,83.2,0.0,0.0,399,07/21,160,1,-3,158,42.3,19.0,＋＋－
364,00972,野村日本動能高息,市,20.58,0.26,1.28,59,07/21,2,0,52,54,3.45,19.0,＋・＋
365,1714,和桐,市,15.2,0.2,1.33,15507,07/21,-4834,483,4,-4347,188.0,19.0,－＋＋
366,2609,陽明,市,50.9,1.9,3.88,27795,07/21,12482,-1,229,12711,662.0,18.9,＋－＋
367,6005,群益證,市,33.6,0.8,2.44,10040,07/21,3911,-5080,0,-1169,411.0,18.9,＋－・
368,6805,富世達,市,1415.0,110.0,8.43,987,07/21,-280,110,34,-136,13.0,18.9,－＋＋
369,1410,南染,市,26.95,-0.65,-2.36,545,07/21,-12,0,0,-12,11.7,18.9,－・－
370,8147,正淩,櫃,130.5,2.0,1.56,251,07/21,-51,0,2,-49,7.85,18.8,－・＋
371,3022,威強電,市,86.1,7.8,9.96,1906,07/21,619,0,28,647,33.2,18.8,＋・＋
372,3163,波若威,櫃,664.0,42.0,6.75,1595,07/21,111,5,56,171,15.1,18.8,＋＋＋
373,6165,浪凡,市,49.95,0.05,0.1,339,07/21,108,0,0,108,14.5,18.6,＋・・
374,4532,瑞智,市,24.7,0.3,1.23,1807,07/21,529,0,-26,503,91.8,18.5,＋・－
375,9933,中鼎,市,39.75,0.3,0.76,3429,07/21,1834,-9,-46,1779,175.0,18.5,＋－－
376,2351,順德,市,163.5,7.5,4.81,2182,07/21,144,-72,17,89,33.7,18.5,＋－＋
377,00681R,元大美債20反1,市,21.53,0.12,0.56,159,07/21,-42,0,43,1,1.4,18.5,－・＋
378,00702,國泰標普低波高息,市,25.18,0.16,0.64,108,07/21,0,0,6,6,1.23,18.4,・・＋
379,3374,精材,櫃,380.0,34.5,9.99,19297,07/21,-2600,2,537,-2061,50.0,18.4,－＋＋
380,6591,動力-KY,市,44.1,0.5,1.15,113,07/21,-20,0,0,-20,7.57,18.4,－・－
381,3260,威剛,櫃,368.5,20.0,5.74,4378,07/21,276,5,49,329,58.3,18.4,＋＋＋
382,2881,富邦金,市,123.5,0.0,0.0,16918,07/21,1637,2065,-281,3421,2566.0,18.3,＋＋－
383,2834,臺企銀,市,18.0,0.0,0.0,31188,07/21,-1221,31,-156,-1346,1779.0,18.3,－＋－
384,5478,智冠,櫃,99.5,1.1,1.12,37,07/21,12,0,0,12,28.6,18.3,＋・・
385,3209,全科,市,57.3,1.8,3.24,1566,07/21,-543,-66,-5,-614,43.0,18.3,－－－
386,1519,華城,市,692.0,24.0,3.59,941,07/21,257,0,-1,256,57.6,18.2,＋・－
387,7792,安葆,櫃,212.5,7.0,3.41,69,07/21,9,0,-3,6,8.49,18.2,＋・－
388,2401,凌陽,市,27.6,1.2,4.55,3007,07/21,384,0,82,466,107.0,18.1,＋・＋
389,8383,千附,櫃,84.5,4.3,5.36,3121,07/21,-93,0,5,-88,20.6,18.1,－・＋
390,2606,裕民,市,63.0,1.4,2.27,5065,07/21,3426,-727,12,2711,153.0,18.0,＋－＋
391,8081,致新,市,247.0,13.5,5.78,2217,07/21,1019,0,-5,1014,15.5,18.0,＋・－
392,6542,隆中,櫃,47.6,0.1,0.21,10,07/21,-1,0,0,-1,7.55,18.0,－・・
393,3130,一零四,市,203.5,0.5,0.25,53,07/21,-9,0,0,-9,5.94,17.9,－・・
394,4904,遠傳,市,102.0,-2.5,-2.39,14946,07/21,5125,-1922,420,3623,645.0,17.9,＋－＋
395,2204,中華,市,56.1,-0.3,-0.53,1418,07/21,-792,163,-8,-637,98.9,17.9,－＋－
396,7750,新代,市,2030.0,80.0,4.1,186,07/21,-42,0,0,-42,12.8,17.9,－・＋
397,6955,邦睿生技-創,市,113.5,1.0,0.89,2,07/21,1,0,0,1,4.43,17.8,＋・・
398,3026,禾伸堂,市,682.0,61.0,9.82,20337,07/21,2108,321,-44,2384,29.6,17.8,＋＋－
399,9925,新保,市,41.5,0.15,0.36,510,07/21,272,0,7,279,69.1,17.8,＋・＋
400,6213,聯茂,市,354.5,32.0,9.92,10434,07/21,906,-62,326,1170,64.7,17.8,＋－＋
401,4977,眾達-KY,市,134.0,6.5,5.1,1016,07/21,-49,-25,60,-14,14.2,17.7,－－＋
402,6231,系微,櫃,238.0,8.0,3.48,229,07/21,26,0,12,38,8.07,17.7,＋・＋
403,2344,華邦電,市,155.5,4.5,2.98,104217,07/21,-6029,-4569,820,-9777,793.0,17.6,－－＋
404,2801,彰銀,市,24.3,0.45,1.89,39441,07/21,966,12929,-208,13687,2072.0,17.6,＋＋－
405,6196,帆宣,市,540.0,22.0,4.25,1283,07/21,14,6,28,48,38.6,17.5,＋＋＋
406,7717,萊德光電-KY,櫃,428.5,-6.5,-1.49,161,07/21,-16,0,0,-16,4.33,17.5,－・－
407,3450,聯鈞,市,427.5,38.5,9.9,5801,07/21,259,225,7,491,25.4,17.4,＋＋＋
408,2369,菱生,市,33.55,-0.2,-0.59,11639,07/21,-2754,0,-43,-2797,65.7,17.3,－・－
409,6944,兆聯實業,市,1005.0,45.0,4.69,547,07/21,125,0,19,144,13.1,17.1,＋・＋
410,2313,華通,市,210.0,11.0,5.53,20756,07/21,1037,26,261,1324,203.0,17.0,＋＋＋
411,2929,淘帝-KY,市,6.0,0.11,1.87,337,07/21,105,0,0,105,18.5,16.9,＋・・
412,4139,馬光-KY,櫃,39.95,2.45,6.53,123,07/21,-3,0,0,-3,7.62,16.9,－・・
413,3236,千如,櫃,46.1,1.65,3.71,3754,07/21,-572,0,-1,-573,17.7,16.9,－・－
414,00643,群益深証中小,市,18.92,0.4,2.16,3956,07/21,-28,0,-86,-114,12.1,16.7,－・－
415,6173,信昌電,櫃,175.0,0.0,0.0,4238,07/21,-1268,-100,471,-896,28.5,16.6,－－＋
416,6290,良維,櫃,247.0,7.5,3.13,1613,07/21,-356,0,-3,-358,28.0,16.5,－・－
417,1785,光洋科,櫃,107.5,3.0,2.87,5329,07/21,-721,1,0,-720,98.2,16.5,－＋－
