排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
301,8213,志超,市,32.8,-1.3,-3.81,942,07/17,-454,0,-5,-459,58.9,21.7,－・－
302,3293,鈊象,櫃,686.0,-18.0,-2.56,1802,07/17,-157,-16,-43,-215,61.0,21.6,－－－
303,8086,宏捷科,櫃,118.5,-8.5,-6.69,2785,07/17,-184,-1,-42,-227,42.5,21.6,－－－
304,6180,橘子,櫃,43.5,-2.1,-4.61,628,07/17,98,0,0,98,37.7,21.5,＋・＋
305,6166,凌華,市,119.5,-8.5,-6.64,1935,07/17,396,0,16,413,46.7,21.4,＋・＋
306,009807,台新標普科技精選,櫃,16.2,-0.55,-3.28,34,07/17,0,0,2,2,3.05,21.4,・・＋
307,009806,台新標普500,櫃,13.46,-0.15,-1.1,15,07/17,0,0,-6,-6,3.02,21.4,・・－
308,2415,錩新,市,32.75,-2.0,-5.76,578,07/17,28,37,4,69,19.2,21.4,＋＋＋
309,3526,凡甲,櫃,296.0,-16.5,-5.28,549,07/17,-89,0,-50,-139,14.0,21.2,－・－
310,2376,技嘉,市,325.0,-12.0,-3.56,8552,07/17,-1442,192,231,-1019,142.0,21.2,－＋＋
311,3481,群創,市,52.6,-4.7,-8.2,343295,07/17,59977,-59,-4192,55726,1693.0,21.2,＋－－
312,3357,臺慶科,櫃,218.0,-18.5,-7.82,2497,07/17,1107,5,0,1113,24.3,21.1,＋＋＋
313,3583,辛耘,市,747.0,-83.0,-10.0,1415,07/17,-358,-34,-31,-422,17.0,21.1,－－－
314,2911,麗嬰房,市,7.13,-0.37,-4.93,278,07/17,-95,0,-6,-101,22.2,21.1,－・－
315,3189,景碩,市,693.0,-77.0,-10.0,3694,07/17,1166,-146,-283,738,111.0,21.1,＋－－
316,5439,高技,櫃,262.0,-27.0,-9.34,2965,07/17,391,181,-49,523,19.5,21.0,＋＋－
317,2867,三商壽,市,8.98,0.07,0.79,37939,07/17,24279,0,563,24842,1228.0,20.8,＋・＋
