代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
0050,元大台灣50,110.1,-1.05,-0.94,26W26,06/23,-1,-26752,-10.8,-0.13,21,172790,1.28,0.85,-11,-637026,-9.73,-3.12,-1,-28711,-11.6,-0.14
2327,國巨*,1020.0,-45.0,-4.23,26W26,06/23,-7,-102195,-5.87,-4.93,9,98751,4.54,4.77,1,341,0.31,0.02,2,10733,2.82,0.52
00935,野村臺灣新科技50,63.2,-1.0,-1.56,26W26,06/23,-4,-29525,-9.57,-4.02,8,6322,0.94,0.86,2,3041,3.55,0.41,-1,-2370,-7.24,-0.32
2542,興富發,42.7,0.0,0.0,26W26,06/23,-1,-9804,-29.0,-0.45,8,83380,13.8,3.84,-1,-368,-1.09,-0.02,-1,-10045,-29.7,-0.46
2492,華新科,577.0,-40.0,-6.48,26W26,06/23,-2,-20031,-14.0,-4.13,7,20350,4.61,4.19,-1,-1630,-2.75,-0.34,-2,-7886,-5.52,-1.63
5536,聖暉*,1260.0,-20.0,-1.56,26W26,06/23,4,3320,16.2,2.68,7,3328,5.92,2.68,-4,-106,-0.52,-0.09,7,8297,14.8,6.69
6770,力積電,78.6,-3.0,-3.68,26W26,06/23,1,13356,2.1,0.28,7,7850,0.11,0.17,2,6542,0.45,0.14,1,15295,2.41,0.32
1216,統一,75.1,0.8,1.08,26W26,06/23,-2,-31162,-32.8,-0.55,6,88751,20.0,1.56,1,160,0.5,0.0,1,1767,5.51,0.03
2351,順德,198.0,-16.5,-7.69,26W26,06/23,-2,-4196,-8.64,-2.3,6,3486,1.76,1.91,2,211,0.43,0.12,-2,-3151,-6.49,-1.73
2382,廣達,372.5,-7.5,-1.97,26W26,06/23,-7,-272808,-19.2,-7.06,6,294444,22.8,7.62,-1,-56,-0.16,0.0,4,57675,6.88,1.49
2886,兆豐金,45.2,0.45,1.01,26W26,06/23,-2,-107635,-41.6,-0.73,6,247550,21.8,1.67,3,3440,0.76,0.02,9,122040,8.47,0.82
2892,第一金,32.45,0.15,0.46,26W26,06/23,-1,-22689,-22.4,-0.16,6,135604,7.94,0.94,8,5179,0.25,0.04,4,321904,32.7,2.24
2912,統一超,227.0,6.0,2.71,26W26,06/23,-6,-65555,-33.8,-6.31,6,57352,29.5,5.52,2,62,0.27,0.01,1,127,1.63,0.01
3045,台灣大,119.0,0.5,0.42,26W26,06/23,4,43597,22.5,1.17,6,48831,13.1,1.31,1,329,1.75,0.01,4,56620,29.2,1.52
6138,茂達,361.0,-33.0,-8.38,26W26,06/23,1,135,2.06,0.18,6,1106,2.44,1.46,-1,-44,-0.67,-0.06,4,785,3.99,1.04
8926,台汽電,82.2,3.2,4.05,26W26,06/23,4,7100,3.32,0.86,6,6135,1.7,0.74,-1,-27,-0.13,0.0,8,31156,6.85,3.75
1303,南亞,154.5,2.0,1.31,26W26,06/23,-1,-21756,-7.8,-0.27,5,64485,3.35,0.81,-1,-957,-0.34,-0.01,5,246839,12.8,3.11
2377,微星,133.5,-3.5,-2.55,26W26,06/23,1,593,2.18,0.07,5,6580,0.96,0.78,-1,-791,-2.9,-0.09,4,10386,2.17,1.23
2379,瑞昱,863.0,-37.0,-4.11,26W26,06/23,-1,-977,-6.35,-0.19,5,27861,20.4,5.4,-1,-95,-0.62,-0.02,-1,-981,-6.38,-0.19
2633,台灣高鐵,25.75,-0.2,-0.77,26W26,06/23,-10,-124684,-19.5,-2.22,5,41614,8.47,0.74,-1,-5271,-15.1,-0.09,-1,-4877,-13.9,-0.09
2880,華南金,37.55,-0.05,-0.13,26W26,06/23,-1,-39591,-43.0,-0.28,5,368790,28.6,2.65,3,3335,0.81,0.02,-1,-1796,-1.95,-0.01
2890,永豐金,39.8,0.0,0.0,26W26,06/23,-1,-14841,-9.57,-0.1,5,83852,6.67,0.58,-2,-502,-0.11,0.0,5,369160,29.4,2.55
4961,天鈺,174.5,-3.0,-1.69,26W26,06/23,3,1516,12.8,1.25,5,779,3.34,0.64,-1,-3,-0.07,0.0,3,1598,13.5,1.32
6274,台燿,1735.0,-165.0,-8.68,26W26,06/23,-1,-1137,-7.91,-0.39,5,10698,7.12,3.67,-1,-243,-1.69,-0.08,-1,-479,-3.34,-0.16
00679B,元大美債20年,26.86,-0.11,-0.41,26W26,06/23,2,55038,29.1,0.81,4,700,0.11,0.01,28,1352260,25.7,19.9,33,2104519,35.0,31.0
00687B,國泰20年美債,27.94,-0.13,-0.46,26W26,06/23,2,51564,41.5,1.01,4,700,0.16,0.01,-1,-4902,-9.34,-0.1,27,2183949,53.1,42.9
00795B,中信美國公債20年,27.05,-0.12,-0.44,26W26,06/23,10,122997,35.9,7.28,4,250,0.22,0.01,-1,-5194,-23.9,-0.31,14,183773,35.3,10.9
1210,大成,54.6,-0.1,-0.18,26W26,06/23,1,43,1.09,0.0,4,46283,44.7,5.17,2,84,0.46,0.01,4,11538,11.1,1.29
1402,遠東新,28.65,-0.15,-0.52,26W26,06/23,-1,-19665,-34.5,-0.37,4,159817,18.4,2.99,-1,-568,-1.0,-0.01,2,52856,28.6,0.99
2408,南亞科,454.5,-50.5,-10.0,26W26,06/23,-1,-13929,-5.34,-0.45,4,54058,2.66,1.74,2,1094,0.13,0.04,5,172681,5.92,5.57
2597,潤弘,175.5,2.0,1.15,26W26,06/23,1,270,27.0,0.09,4,14186,37.3,4.57,-3,-99,-0.44,-0.03,1,252,25.2,0.08
2812,台中銀,20.0,0.35,1.78,26W26,06/23,3,27763,13.2,0.46,4,1514,0.44,0.03,3,213,0.1,0.0,3,28936,13.8,0.48
2855,統一證,50.6,0.7,1.4,26W26,06/23,-4,-106399,-32.4,-6.64,4,72356,22.0,4.52,0,0,0.0,0.0,-4,-34043,-10.4,-2.13
2884,玉山金,35.8,0.0,0.0,26W26,06/23,-1,-14152,-8.72,-0.09,4,53932,5.07,0.33,-1,-1014,-0.62,-0.01,4,209155,19.7,1.29
3357,臺慶科,315.0,-31.5,-9.09,26W26,06/23,-1,-1163,-5.94,-1.01,4,675,0.33,0.59,-1,-142,-0.72,-0.12,-1,-994,-5.07,-0.86
3481,群創,66.0,0.0,0.0,26W26,06/23,-2,-197358,-6.45,-2.47,4,94373,1.42,1.18,-1,-3323,-0.19,-0.04,-2,-148054,-4.84,-1.85
6670,復盛應用,287.0,-4.0,-1.37,26W26,06/23,-2,-2752,-35.9,-1.97,4,1900,14.1,1.36,-2,-177,-2.32,-0.13,-2,-1229,-16.0,-0.88
8016,矽創,320.5,5.5,1.75,26W26,06/23,4,2556,6.8,2.13,4,412,1.1,0.34,2,111,0.6,0.09,4,3033,8.07,2.52
1476,儒鴻,312.5,-4.5,-1.42,26W26,06/23,-4,-8020,-23.7,-2.92,3,1611,6.97,0.59,-1,-89,-1.91,-0.03,-4,-6484,-19.1,-2.36
1560,中砂,705.0,-8.0,-1.12,26W26,06/23,2,481,5.79,0.32,3,756,4.68,0.51,2,60,0.72,0.04,4,1857,7.45,1.24
2206,三陽工業,60.6,0.0,0.0,26W26,06/23,-3,-3441,-22.1,-0.44,3,1764,11.4,0.23,4,119,0.52,0.02,1,89,4.55,0.01
2903,遠百,23.25,-0.05,-0.21,26W26,06/23,-1,-2492,-43.1,-0.18,3,4065,10.7,0.29,2,465,2.21,0.03,-1,-1854,-32.1,-0.13
3090,日電貿,302.5,-33.0,-9.84,26W26,06/23,-3,-13750,-6.21,-4.78,3,15757,7.11,5.48,-3,-456,-0.21,-0.16,2,3031,2.34,1.05
3131,弘塑,3495.0,-90.0,-2.51,26W26,06/23,-6,-1104,-7.17,-3.72,3,880,16.1,2.96,-1,-3,-0.21,-0.01,3,378,6.92,1.27
3596,智易,181.0,-7.0,-3.72,26W26,06/23,-1,-310,-4.62,-0.14,3,2102,8.23,0.95,-1,-22,-0.33,-0.01,6,11825,22.3,5.37
4915,致伸,75.2,-1.1,-1.44,26W26,06/23,-3,-19850,-33.3,-4.21,3,3779,6.34,0.8,1,510,5.49,0.11,-2,-13830,-40.6,-2.93
