排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2353,宏碁,32.1,-1.0,-3.02,38257,07/01,1100,565,1248,4483,14425.0,13735.0,14389.0,13566.0,14111.0,13566.0
2,00631L,元大台灣50正2,39.48,1.06,2.76,285176,07/01,452,-1798,872,3954,1852.0,2828.0,12389.0,18237.0,15221.0,18237.0
3,00981A,主動統一台股增長,32.0,0.72,2.3,310261,07/01,649,872,1699,2280,2768.0,-727.0,2391.0,514.0,2886.0,514.0
4,2409,友達,30.65,-2.05,-6.27,728575,07/01,-378,-260,-3884,1381,-12073.0,8176.0,11481.0,17023.0,17550.0,17023.0
5,3481,群創,67.4,-1.3,-1.89,587748,07/01,404,49,1016,1359,5050.0,-10407.0,5114.0,-1595.0,5976.0,-1595.0
6,6116,彩晶,18.35,-1.25,-6.38,136602,07/01,225,-478,-327,1342,6661.0,-502.0,10239.0,10041.0,10129.0,10041.0
7,5328,華容,78.2,7.1,9.99,25456,07/01,767,1040,227,1281,-123.0,1098.0,1707.0,1183.0,1719.0,1183.0
8,3702,大聯大,110.0,3.0,2.8,51229,07/01,982,1166,1241,1206,-52.0,2509.0,2177.0,2646.0,2591.0,2646.0
9,6226,光鼎,24.25,2.2,9.98,3000,07/01,261,588,1206,1190,1282.0,1287.0,1287.0,1287.0,1287.0,1287.0
10,2352,佳世達,32.35,-1.75,-5.13,51118,07/01,-289,1132,1151,1162,1149.0,1139.0,1190.0,1109.0,1126.0,1109.0
11,1718,中纖,12.4,-1.05,-7.81,292901,07/01,-1367,-6,531,1026,942.0,1018.0,1069.0,1038.0,1068.0,1038.0
12,2363,矽統,73.5,4.5,6.52,82849,07/01,810,745,637,915,964.0,870.0,1020.0,1027.0,827.0,1027.0
13,2377,微星,145.5,-0.5,-0.34,33059,07/01,743,913,777,838,854.0,883.0,1263.0,1051.0,1199.0,1051.0
14,4989,榮科,91.8,4.5,5.15,11447,07/01,47,87,773,773,740.0,604.0,105.0,-1569.0,764.0,-1569.0
15,1312,國喬,13.8,-0.3,-2.13,22047,07/01,168,641,776,750,700.0,547.0,660.0,634.0,772.0,634.0
16,2489,瑞軒,40.9,-2.4,-5.54,24587,07/01,543,536,586,676,417.0,171.0,349.0,672.0,662.0,672.0
17,8033,雷虎,186.0,16.5,9.73,25952,07/01,297,562,671,676,676.0,656.0,674.0,-234.0,685.0,-234.0
18,3036,文曄,211.0,-3.0,-1.4,18001,07/01,-117,138,510,508,828.0,818.0,-172.0,872.0,801.0,872.0
19,2406,國碩,40.2,-1.6,-3.83,104050,07/01,-471,317,429,441,299.0,358.0,-469.0,48.0,523.0,48.0
20,2484,希華,79.8,7.2,9.92,16528,07/01,198,-380,28,433,-104.0,383.0,660.0,679.0,681.0,679.0
21,2451,創見,250.5,-16.0,-6.0,9725,07/01,404,401,413,414,395.0,327.0,325.0,248.0,411.0,248.0
22,4927,泰鼎-KY,46.45,-1.75,-3.63,4281,07/01,394,334,355,404,410.0,201.0,194.0,-457.0,414.0,-457.0
23,2312,金寶,34.8,-0.35,-1.0,69106,07/01,51,498,527,394,1422.0,348.0,1327.0,1016.0,1404.0,1016.0
24,8150,南茂,107.0,7.5,7.54,117405,07/01,189,254,394,394,-87.0,67.0,291.0,121.0,384.0,121.0
25,2375,凱美,232.5,21.0,9.93,28832,07/01,335,399,361,391,387.0,133.0,779.0,517.0,778.0,517.0
26,1586,和勤,19.6,-0.05,-0.25,990,07/01,162,162,230,381,704.0,704.0,704.0,704.0,697.0,704.0
27,3260,威剛,398.5,-10.5,-2.57,14893,07/01,269,48,279,356,436.0,400.0,-3349.0,-2019.0,565.0,-2019.0
28,2485,兆赫,52.5,-3.2,-5.75,7887,07/01,472,326,50,353,-114.0,131.0,975.0,-233.0,924.0,-233.0
29,8105,凌巨,21.65,-1.2,-5.25,14265,07/01,469,428,369,345,323.0,511.0,524.0,515.0,600.0,515.0
30,6456,GIS-KY,63.8,-5.7,-8.2,8537,07/01,235,244,351,344,322.0,26.0,404.0,416.0,408.0,416.0
31,1710,東聯,18.4,1.65,9.85,14836,07/01,94,297,343,332,333.0,333.0,334.0,299.0,330.0,299.0
32,5464,霖宏,102.0,3.0,3.03,556,07/01,120,173,250,301,860.0,962.0,2554.0,2552.0,2537.0,2552.0
33,1802,台玻,71.1,-3.7,-4.95,146125,07/01,-335,284,-38,289,191.0,98.0,-1018.0,-4763.0,2715.0,-4763.0
34,3236,千如,73.0,4.1,5.95,33291,07/01,13,-6,154,288,218.0,270.0,482.0,243.0,489.0,243.0
35,8046,南電,1175.0,-10.0,-0.84,21196,07/01,-20,48,-13,275,47.0,-163.0,-349.0,-1122.0,275.0,-1122.0
36,3230,錦明,47.6,1.15,2.48,1931,07/01,-216,194,255,273,313.0,311.0,279.0,249.0,277.0,249.0
37,00991A,主動復華未來50,20.87,0.21,1.02,111511,07/01,184,146,161,269,125.0,870.0,1226.0,1377.0,,1377.0
38,2892,第一金,33.2,0.45,1.37,137251,07/01,278,278,278,267,281.0,289.0,290.0,248.0,273.0,248.0
39,00405A,主動富邦台灣龍耀,9.39,0.1,1.08,107933,07/01,25,-48,-54,261,220.0,,,,,
40,1815,富喬,104.0,-7.0,-6.31,94590,07/01,-336,11,-50,251,16.0,334.0,-425.0,-4339.0,-6021.0,-4339.0
41,00663L,國泰臺灣加權正2,114.1,2.45,2.19,13551,07/01,88,-257,-34,248,-33.0,-78.0,-1087.0,-945.0,1085.0,-945.0
