排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,9105,泰金寶-DR,12.7,1.15,9.96,84357,06/04,1490,3967,26944,30635,33309,34051.0,33766.0,34065.0,33909.0,33991.0
2,00712,復華富時不動產,8.68,-0.08,-0.91,94273,06/04,8994,8994,8994,8994,9005,9065.0,9063.0,9063.0,8388.0,9062.0
3,2887,台新新光金,28.55,0.25,0.88,246346,06/04,-4022,-12046,4630,4707,4724,5678.0,5351.0,4444.0,-31304.0,-3583.0
4,6116,彩晶,20.45,-2.25,-9.91,43647,06/04,-617,1835,1917,3952,11613,12617.0,12323.0,12585.0,12585.0,12460.0
5,2353,宏碁,39.1,-4.3,-9.91,196655,06/04,3519,3043,3297,3382,2947,3972.0,3739.0,-1961.0,3833.0,3128.0
6,2324,仁寶,42.35,-4.7,-9.99,263713,06/04,2063,2026,2316,3139,3123,3612.0,3199.0,3136.0,3122.0,3194.0
7,009819,中信數據及電力,10.91,-0.64,-5.54,72890,06/04,1416,3039,3041,3041,3041,3041.0,,,,
8,00403A,主動統一升級50,10.59,-0.2,-1.85,406992,06/04,2278,2626,2722,2816,2923,,,,,
9,2409,友達,29.25,0.5,1.74,878685,06/04,-3133,332,3100,2646,1946,-5997.0,-2299.0,12526.0,12525.0,11947.0
10,2880,華南金,37.7,1.3,3.57,92745,06/04,1720,1751,1780,1785,1786,1783.0,1741.0,1739.0,1741.0,1743.0
11,1314,中石化,8.25,0.17,2.1,120987,06/04,353,1245,1266,1266,1264,1261.0,1186.0,1006.0,1097.0,1117.0
12,2344,華邦電,179.5,2.0,1.13,227016,06/04,-133,-1774,236,1149,2815,2443.0,-7494.0,-16482.0,2148.0,-24550.0
13,2356,英業達,77.8,-7.6,-8.9,138221,06/04,212,524,548,947,1346,1467.0,1182.0,-428.0,726.0,1162.0
14,1303,南亞,111.0,-2.0,-1.77,55045,06/04,-100,-130,-335,908,740,119.0,-303.0,-6165.0,2702.0,-2131.0
15,3016,嘉晶,110.5,-5.0,-4.33,4570,06/04,326,735,868,800,1027,720.0,1096.0,594.0,1192.0,855.0
16,1409,新纖,27.3,-3.0,-9.9,42341,06/04,412,781,760,794,1028,1023.0,939.0,926.0,1002.0,930.0
