排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2324,仁寶,42.35,-4.7,-9.99,06/04,-262,-13337,-169710,-225831,-226928,-227414,-227004.0,-123651.0,178886.0,-103257.0
2,1402,遠東新,27.55,0.25,0.92,06/04,-11036,-42067,-152658,-184572,-181211,-163370,6367.0,17799.0,31630.0,18748.0
3,2303,聯電,125.0,-5.5,-4.21,06/04,-98821,-95387,-124453,-166430,-168715,-173159,-24493.0,-439956.0,-605646.0,-177677.0
4,2610,華航,19.9,-0.05,-0.25,06/04,-15540,-47126,-114885,-161388,-161291,-161855,-61749.0,-152905.0,-50953.0,-104387.0
5,1102,亞泥,34.35,0.15,0.44,06/04,-3542,-33284,-112878,-114219,-109212,-101267,-36124.0,36544.0,34633.0,21777.0
6,2881,富邦金,114.0,1.0,0.88,06/04,-4462,-10081,-34255,-94569,-135285,-194286,-81639.0,-171870.0,13095.0,-96386.0
7,2633,台灣高鐵,25.55,-0.2,-0.78,06/04,-5788,-54270,-81124,-87332,-78598,-73881,-18958.0,20698.0,7997.0,17472.0
8,2884,玉山金,33.45,0.45,1.36,06/04,-52120,-48369,-53114,-59424,-60436,-37626,-29971.0,125628.0,214887.0,34533.0
9,00988A,主動統一全球創新,22.09,-0.57,-2.52,06/04,-10591,-38374,-49691,-49455,-14698,30598,41458.0,54768.0,,50171.0
10,1504,東元,87.0,4.0,4.82,06/04,4196,4534,-34158,-39519,-38015,-26448,-1522.0,-23833.0,41461.0,24005.0
11,2834,臺企銀,17.1,0.25,1.48,06/04,-30917,-29736,-30858,-35301,-14499,51034,239544.0,268547.0,205557.0,268209.0
12,2449,京元電子,322.0,-0.5,-0.16,06/04,-2873,-9268,-14200,-30470,-43304,3660,46036.0,16974.0,35564.0,43783.0
13,2474,可成,242.0,-15.0,-5.84,06/04,-3206,-7603,-26378,-29045,-29813,-30494,-24155.0,-22186.0,4725.0,-19651.0
14,2882,國泰金,94.4,2.6,2.83,06/04,1034,6117,4592,-27273,-63730,-115296,30239.0,-171503.0,-20701.0,-37755.0
15,2027,大成鋼,44.1,0.25,0.57,06/04,762,-26073,-26249,-26185,-31568,-82903,-33499.0,38976.0,40728.0,2805.0
16,2609,陽明,53.2,-0.5,-0.93,06/04,-15618,-17831,-23768,-25615,-29229,-23126,66049.0,-41746.0,80018.0,9378.0
17,0056,元大高股息,52.65,-1.15,-2.14,06/04,-11951,-11951,-14142,-20233,-22461,-50972,7120.0,-58150.0,37232.0,-49124.0
18,2408,南亞科,395.0,-6.5,-1.62,06/04,-3769,-9850,-12743,-20204,-10666,-26091,2650.0,-15962.0,-49007.0,6477.0
19,00929,復華台灣科技優息,30.47,-0.51,-1.65,06/04,-10644,-10593,-12314,-19443,-20811,-20054,-14739.0,-9962.0,9027.0,-6549.0
20,00878,國泰永續高股息,32.68,-0.62,-1.86,06/04,-1284,-2079,-2147,-19028,-46409,-35414,4593.0,-44610.0,-82612.0,-18033.0
21,6005,群益證,42.45,-2.25,-5.03,06/04,243,-17002,-18461,-18045,-16969,-24315,24085.0,19883.0,-51770.0,14130.0
22,00990A,主動元大AI新經濟,20.7,-0.41,-1.94,06/04,1238,-2732,-3434,-17514,-7020,19845,8580.0,,,-83416.0
23,2344,華邦電,179.5,2.0,1.13,06/04,-1690,-19942,-19064,-17484,-9441,-4608,127045.0,145077.0,81849.0,144414.0
24,3481,群創,55.8,-3.6,-6.06,06/04,-2591,1117,-6729,-17220,91835,-34940,6837.0,455138.0,541557.0,356563.0
25,00982A,主動群益台灣強棒,24.05,-0.11,-0.46,06/04,-852,-2244,2399,-15106,-19784,-1820,27327.0,29753.0,44762.0,34929.0
26,2337,旺宏,156.5,-5.5,-3.4,06/04,-562,-4532,-6406,-14599,-5219,-1310,-12707.0,-82908.0,-97753.0,-85533.0
27,009816,凱基台灣TOP50,15.48,-0.26,-1.65,06/04,3489,3576,3787,-13080,-19926,34318,37706.0,,,
28,2354,鴻準,62.3,-2.8,-4.3,06/04,-7727,-12794,-13517,-12780,-9751,16209,24103.0,27749.0,53270.0,30065.0
