"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(萬張)","超過600張增減(張)","超過600張增減(%)","持股超過800張(萬張)","超過800張增減(張)","超過800張增減(%)","持股超過1千張(萬張)","超過1千張增減(張)","超過1千張增減(%)"
"46","2399","映泰","44.65","-4.1","-8.41","26W22","05/29","5.45","+8,182","+17.6","5.1","+8,054","+18.8","4.56","+8,825","+24"
"47","00661","元大日經225","82.05","-3.9","-4.54","26W22","05/29","0.36","+212","+6.29","0.29","+212","+7.75","0.12","+212","+20.8"
"48","00984B","大華優利美A債15","16.3","-0.07","-0.43","26W22","05/29","5.87","-7,950","-11.9","5.12","-8,725","-14.6","4.57","-7,830","-14.6"
"49","8112","至上","84.7","-7.9","-8.53","26W22","05/29","19.4","-6,412","-3.21","18.9","-7,272","-3.71","17.9","-7,126","-3.83"
"50","00864B","中信美國公債0-1","45.91","+0.15","+0.33","26W22","05/29","2.98","+535","+1.82","2.7","+460","+1.73","2.44","-350","-1.42"
"51","00701","國泰股利精選30","34.87","-1.11","-3.09","26W22","05/29","1.08","-4,226","-28.1","1.01","-4,230","-29.5","1.01","-3,430","-25.3"
"52","1528","恩德","26","-1.8","-6.47","26W22","05/29","5.78","-2,200","-3.66","5.59","-2,108","-3.63","5.31","-3,047","-5.43"
"53","00783","富邦中証500","28.06","-1.42","-4.82","26W22","05/29","0.11","-1,133","-51.2","0.11","-519","-32.5","0.11","-519","-32.5"
"54","00830","國泰費城半導體","87.9","-6.05","-6.44","26W22","05/29","12.1","-20,255","-14.4","11.6","-19,515","-14.4","10.6","-21,957","-17.1"
"55","00632R","元大台灣50反1","10.77","+0.4","+3.86","26W22","05/29","80.7","-2,374","-0.29","69.8","-2,692","-0.38","62","-6,822","-1.09"
"56","3131","弘塑","3030","-120","-3.81","26W22","05/29","1.34","+1,091","+8.85","1.26","+1,066","+9.21","1.09","+160","+1.5"
"57","3338","泰碩","77.3","-1.3","-1.65","26W22","05/29","2.23","-1,126","-4.81","2.08","+1,060","+5.36","1.99","+1,060","+5.62"
"58","00928","中信上櫃ESG30","36.12","-1.89","-4.97","26W22","05/29","1","-3,216","-24.3","0.87","-3,800","-30.5","0.87","-3,800","-30.5"
"59","3011","今皓","14.55","-0.25","-1.69","26W22","05/29","3.75","-697","-1.82","3.48","-877","-2.46","3.1","-1,993","-6.04"
"60","00897","富邦基因免疫生技","9.74","-0.08","-0.81","26W22","05/29","2.37","+1,491","+6.71","1.9","+1,491","+8.53","1.62","+1,535","+10.5"
"61","00996A","主動兆豐台灣豐收","14.44","-0.55","-3.67","26W22","05/29","3.86","-13,419","-25.8","3.52","-14,004","-28.5","2.86","-14,887","-34.2"
"62","6282","康舒","58.8","-5","-7.84","26W22","05/29","42.3","+27,694","+7","41.2","+27,358","+7.11","40.9","+28,448","+7.48"
"63","00981T","平衡凱基雙核收息","12.02","-0.12","-0.99","26W22","05/29","5.08","+1,200","+2.42","4.52","+4,169","+10.2","3.79","+561","+1.5"
"64","00983B","大華優利美公債20","15.53","-0.06","-0.38","26W22","05/29","1.56","+946","+6.46","1.49","+252","+1.72","1.49","+252","+1.72"
"65","4442","竣邦-KY","50.1","-0.6","-1.18","26W22","05/29","2.26","+251","+1.12","1.91","+1,000","+5.53","1.27","0","0"
"66","4720","德淵","25","-2.3","-8.42","26W22","05/29","4.21","+374","+0.9","4.21","+1,714","+4.24","4.03","+767","+1.94"
"67","8437","大地-KY","10.65","-0.3","-2.74","26W22","05/29","1.53","+33","+0.22","1.39","+33","+0.24","1.19","+15","+0.13"
"68","6225","天瀚","23.65","+0.05","+0.21","26W22","05/29","1.57","0","0","1.51","0","0","1.41","0","0"
"69","6151","晉倫","42.8","-1.9","-4.25","26W22","05/29","1.67","-431","-2.52","1.38","-1,095","-7.33","1.13","-215","-1.86"
"70","009800","中信NASDAQ","12.76","-0.41","-3.11","26W22","05/29","5.72","-1,893","-3.21","5.42","-1,917","-3.42","5.16","-1,045","-1.99"
"71","00980B","台新特選IG債10+","9.5","0","0","26W22","05/29","2.08","+1,441","+7.43","2.01","+1,441","+7.72","1.81","+439","+2.49"
"72","7610","聯友金屬-創","1780","+30","+1.71","26W22","05/29","1.93","+948","+5.17","1.73","+948","+5.8","1.55","-9","-0.06"
"73","00972","野村日本動能高息","19.07","-0.17","-0.88","26W22","05/29","0.54","-297","-5.18","0.54","+365","+7.2","0.54","+365","+7.2"
"74","00995A","主動中信台灣卓越","17.09","-0.53","-3.01","26W22","05/29","4.2","+962","+2.34","3.79","+1,594","+4.39","3.51","+782","+2.28"
"75","00852L","國泰美國道瓊正2","32.77","-1.02","-3.02","26W22","05/29","0.45","-746","-14.2","0.38","-904","-19.4","0.38","-904","-19.4"
"76","00700","富邦恒生國企","16.75","-0.18","-1.06","26W22","05/29","0.26","+286","+12.4","0.12","+221","+23.8","0.12","+1,151",""
"77","00964","中信亞太高股息","14.15","-0.4","-2.75","26W22","05/29","1.78","+1,409","+8.61","1.5","+2,057","+15.9","1.33","+2,077","+18.4"
"78","3362","先進光","141.5","-6.5","-4.39","26W22","05/29","7.83","-1,538","-1.93","7.28","-923","-1.25","6.89","-1,075","-1.54"
"79","3290","東浦","49.15","-1.05","-2.09","26W22","05/29","4.81","+945","+2","4.25","+49.2","+0.12","4.06","+53.2","+0.13"
"80","4931","新盛力","266.5","+24","+9.9","26W22","05/29","1.63","+249","+1.54","1.1","-899","-7.53","0.84","-1,721","-17"
"81","5351","鈺創","83.7","-2.5","-2.9","26W22","05/29","10.2","+2,781","+2.81","9.68","+4,100","+4.42","9.07","+3,354","+3.84"
"82","3312","弘憶股","60.8","-6.7","-9.93","26W22","05/29","8.35","-732","-0.87","8.21","+96","+0.12","7.95","-1,628","-2.01"
"83","6148","驊宏資","38.5","+3.5","+10","26W22","05/29","1.7","-34.9","-0.2","1.57","0","0","1.57","0","0"
"84","00966B","統一ESG投等債15+","13.93","-0.07","-0.5","26W22","05/29","4.4","-9,074","-17.1","4.25","-9,074","-17.6","4.05","-9,074","-18.3"
"85","6806","森崴能源","5.3","-0.34","-6.03","26W22","05/29","15.2","+14","+0.01","15.1","+14","+0.01","15","0","0"
"86","00932","兆豐永續高息等權","17.3","-0.65","-3.62","26W22","05/29","1.89","+1,516","+8.72","1.89","+1,516","+8.72","1.7","+1,463","+9.4"
"87","009811","統一美國50","12.74","-0.26","-2","26W22","05/29","5.68","+3,931","+7.43","5.04","+3,322","+7.06","4.24","+3,322","+8.5"
"88","6409","旭隼","900","-28","-3.02","26W22","05/29","4.54","+1,631","+3.73","4.08","+1,633","+4.18","3.25","+787","+2.48"
"89","009816","凱基台灣TOP50","14.68","-0.51","-3.36","26W22","05/29","118","+72,517","+6.54","107","+60,501","+6.02","97.7","+60,338","+6.59"
"90","8101","華冠","15.3","-0.9","-5.56","26W22","05/29","3.93","0","0","3.93","0","0","3.93","0","0"
"91","6657","華安","37.25","-1.45","-3.75","26W22","05/29","2.51","+51","+0.2","2.16","0","0","1.86","0","0"
"92","0051","元大中型100","137.25","-6","-4.19","26W22","05/29","0.32","-113","-3.36","0.11","-116","-9.77","0.11","-116","-9.77"
"93","6418","詠昇","32.05","-2.2","-6.42","26W22","05/29","1.78","+249","+1.42","1.71","+960","+5.94","1.62","+78","+0.48"
"94","8011","台通","18.05","-0.85","-4.5","26W22","05/29","4.66","-827","-1.74","4.44","-968","-2.14","3.98","-1,112","-2.72"
"95","8043","蜜望實","175","+15.5","+9.72","26W22","05/29","4.3","-4,587","-9.65","4.15","-5,397","-11.5","4.15","-4,529","-9.83"
"96","2457","飛宏","28.25","-1.9","-6.3","26W22","05/29","11.9","+1,368","+1.16","11.2","-534","-0.48","10.8","+2,144","+2.02"
"97","4111","濟生","30","-0.15","-0.5","26W22","05/29","2.27","+61","+0.27","2.08","+61","+0.29","1.68","+61","+0.36"
"98","00656R","國泰中國A50反1","5.91","+0.17","+2.96","26W22","05/29","1.23","+404","+3.39","1.08","+404","+3.88","0.89","-597","-6.32"
"99","1563","巧新","60.5","-4.8","-7.35","26W22","05/29","8.9","+2,340","+2.7","8.07","+849","+1.06","7.36","+1,651","+2.3"
"100","3706","神達","87.3","-5.1","-5.52","26W22","05/29","67.6","+9,476","+1.42","66.6","+9,427","+1.44","65.6","+9,612","+1.49"
"101","00895","富邦未來車","49.87","-2.33","-4.46","26W22","05/29","1.6","+1,414","+9.7","1.54","+1,414","+10.1","1.36","+1,383","+11.4"
"102","00958B","永豐ESG銀行債15+","9.25","-0.03","-0.32","26W22","05/29","3.79","+2,360","+6.63","3.58","+1,582","+4.62","3.41","+1,692","+5.22"
"103","00858","永豐美國500大","35.25","-0.85","-2.35","26W22","05/29","1.77","+1,820","+11.5","1.69","+1,058","+6.66","1.61","+1,092","+7.26"
"104","6442","光聖","1970","-85","-4.14","26W22","05/29","4.15","+853","+2.1","3.52","+2,265","+6.88","2.79","-1,427","-4.86"
"105","6265","方土昶","52.9","-4.7","-8.16","26W22","05/29","5.95","+8,167","+15.9","5.53","+6,671","+13.7","5.18","+5,823","+12.7"
"106","00984D","主動聯博全球非投","10","-0.01","-0.1","26W22","05/29","11.6","+53,616","+86.3","10.2","+50,041","+95.6","8.54","+44,406","+108"
"107","3231","緯創","163.5","-7.5","-4.39","26W22","05/29","193","+49,969","+2.66","189","+50,025","+2.72","185","+47,370","+2.63"
"108","2444","兆勁","13.1","-0.4","-2.96","26W22","05/29","2.2","-63","-0.29","1.91","-847","-4.25","1.71","0","0"
"109","8936","國統","57.7","-5.1","-8.12","26W22","05/29","7.5","+4,001","+5.63","7.02","+3,340","+5","6.29","+2,388","+3.95"
"110","00753L","中信中國50正2","9.35","-0.4","-4.1","26W22","05/29","32.7","-6,817","-2.04","28.7","-8,168","-2.77","25.9","-17,215","-6.24"
"111","6438","迅得","148.5","-9","-5.71","26W22","05/29","2.56","+1,591","+6.63","2.36","+836","+3.68","1.89","-1,023","-5.14"
"112","3008","大立光","3535","-145","-3.94","26W22","05/29","6.6","+148","+0.22","5.7","-3,439","-5.69","5.16","-1,790","-3.35"
"113","4919","新唐","160.5","-17.5","-9.83","26W22","05/29","27.9","+4,192","+1.53","27.3","+5,679","+2.12","26.8","+6,595","+2.52"
"114","6934","心誠鎂","73.8","+2.2","+3.07","26W22","05/29","2.26","+66","+0.29","2.18","+66","+0.3","2","0","0"
"115","00963","中信全球高股息","12.51","-0.05","-0.4","26W22","05/29","2.4","+1,645","+7.38","2.19","+1,654","+8.17","2","+1,615","+8.77"
"116","4716","大立","16.8","0","0","26W22","05/29","3.14","-13.2","-0.04","2.45","-42","-0.17","2.18","+11","+0.05"
"117","00730","富邦臺灣優質高息","28.06","-1.35","-4.59","26W22","05/29","1.26","-224","-1.75","1.26","+489","+4.03","1.26","+489","+4.03"
"118","00981D","主動中信非投等債","10.32","0","0","26W22","05/29","23.9","+5,627","+2.41","21.4","+5,184","+2.48","19.6","+7,843","+4.16"
"119","009802","富邦旗艦50","19.14","-0.96","-4.78","26W22","05/29","6.61","+4,298","+6.96","6.17","+3,670","+6.33","4.99","+812","+1.65"
"120","00652","富邦印度","31.57","-0.08","-0.25","26W22","05/29","1.7","+274","+1.64","1.57","+274","+1.77","1.57","+274","+1.77"
"121","00648R","元大S&P500反1","4.05","+0.08","+2.02","26W22","05/29","6.32","+258","+0.41","5.76","+358","+0.63","5.28","+1,301","+2.53"
"122","6026","福邦證","17.5","-1.65","-8.62","26W22","05/29","18.2","+2,252","+1.26","17.5","+2,265","+1.31","16.5","+586","+0.36"
"123","2468","華經","44.95","+4.05","+9.9","26W22","05/29","3.56","+619","+1.77","3.5","0","0","3.5","0","0"
"124","6870","騰雲","274.5","-11","-3.85","26W22","05/29","1.42","+805","+6.02","1.29","+182","+1.43","1.29","+182","+1.43"
"125","8354","冠好","16.75","+0.05","+0.3","26W22","05/29","4.5","+298","+0.67","4.09","-418","-1.01","3.47","-1,459","-4.04"
"126","4534","慶騰","31.85","-1.3","-3.92","26W22","05/29","2.5","+662","+2.72","2.37","0","0","2.29","0","0"
"127","1708","東鹼","44.2","-4.9","-9.98","26W22","05/29","11.3","-5,810","-4.88","10.6","-7,232","-6.38","10.1","-6,514","-6.08"
"128","3285","微端","31.1","-0.6","-1.89","26W22","05/29","2.44","+1","0","2.38","+1","0","2.08","+1","0"
"129","3550","聯穎","23.55","-0.5","-2.08","26W22","05/29","4.31","-1,187","-2.68","4.03","-1,060","-2.56","3.94","-251","-0.63"
"130","3147","大綜","284.5","0","0","26W22","05/29","2.25","+46.9","+0.21","2.18","+46.9","+0.22","2.09","0","0"
"131","2421","建準","157","-4.5","-2.79","26W22","05/29","14.8","+4,564","+3.17","13.9","+6,528","+4.92","13.2","+6,289","+5.01"
"132","00894","中信小資高價30","47.22","-1.77","-3.61","26W22","05/29","2.54","+2,088","+8.95","2.33","+1,478","+6.76","2.24","+1,375","+6.53"
"133","6712","長聖","139","-1","-0.71","26W22","05/29","3.62","+758","+2.14","3.27","+3","+0.01","3.02","+3","+0.01"
"134","6125","廣運","63.1","-1.7","-2.62","26W22","05/29","8.92","+1,120","+1.27","8.42","+1,114","+1.34","7.87","+225","+0.29"
"135","4729","熒茂","23.05","-1.25","-5.14","26W22","05/29","3.99","+52","+0.13","3.85","+833","+2.21","3.69","-2","-0.01"
"136","1513","中興電","169.5","-1","-0.59","26W22","05/29","20.3","+977","+0.48","19.4","+567","+0.29","18.9","-266","-0.14"
"137","3406","玉晶光","654","-11","-1.65","26W22","05/29","5.62","-122","-0.22","5.06","-151","-0.3","4.44","-1,009","-2.22"
"138","2342","茂矽","38.9","-2.5","-6.04","26W22","05/29","6.19","+100","+0.16","5.97","+679","+1.15","5.7","+667","+1.18"
"139","5309","系統電","74","-0.3","-0.4","26W22","05/29","9.62","+2,753","+2.95","9.4","+2,644","+2.9","9.04","+2,597","+2.96"
"140","5490","同亨","28.25","-0.9","-3.09","26W22","05/29","2.77","-734","-2.58","2.64","-58","-0.22","2.36","-1,059","-4.3"
"141","6456","GIS-KY","78.9","-3.6","-4.36","26W22","05/29","16.5","+1,686","+1.03","16","+1,628","+1.03","15.3","-1,215","-0.79"
"142","6944","兆聯實業","911","-28","-2.98","26W22","05/29","3.3","+885","+2.75","2.75","+876","+3.29","2.49","-1","0"
"143","00900","富邦特選高股息30","18.7","-1.08","-5.46","26W22","05/29","24.8","-8,953","-3.49","23.5","-8,976","-3.67","22.7","-10,903","-4.58"
"144","5315","光聯","22.25","-0.25","-1.11","26W22","05/29","3.17","-967","-2.96","2.75","-982","-3.45","2.41","+45","+0.19"
"145","4155","訊映","15","-0.45","-2.91","26W22","05/29","5.51","+567","+1.04","5.03","+567","+1.14","4.58","+476","+1.05"
"146","3481","群創","48.35","-5.35","-9.96","26W22","05/29","337","-652,916","-16.2","325","-650,054","-16.7","316","-651,483","-17.1"
"147","7723","築間","22.8","-0.15","-0.65","26W22","05/29","2.75","+2","+0.01","2.4","+2","+0.01","2.31","+2","+0.01"
"148","00905","FT臺灣Smart","26.23","-0.95","-3.5","26W22","05/29","2.61","+1,544","+6.29","2.54","+1,544","+6.47","2.45","+1,418","+6.16"
"149","4526","東台","40.1","-2.05","-4.86","26W22","05/29","12","-416","-0.35","11.1","-2,328","-2.06","10.6","-538","-0.5"
"150","2478","大毅","152","+2","+1.33","26W22","05/29","8.19","-3,654","-4.27","7.59","-2,750","-3.5","7.32","+1,912","+2.68"
"151","00934","中信成長高股息","27.16","-1.42","-4.97","26W22","05/29","4.03","+1,317","+3.38","3.65","-256","-0.7","3.57","+1,448","+4.23"
"152","2387","精元","41.65","-0.8","-1.88","26W22","05/29","10.9","+1,184","+1.1","10.6","+1,968","+1.88","10","+109","+0.11"
"153","00935","野村臺灣新科技50","57.5","-2.4","-4.01","26W22","05/29","13.1","+24,748","+23.3","12.7","+25,416","+24.9","12.5","+23,737","+23.5"
"154","1608","華榮","33.7","-2.4","-6.65","26W22","05/29","40","-453","-0.11","39.4","+1,407","+0.36","38.2","-3,026","-0.79"
"155","9958","世紀鋼","115","-6","-4.96","26W22","05/29","12.4","-1,076","-0.86","11.5","-758","-0.66","11","-1,818","-1.63"
"156","3376","新日興","236.5","-0.5","-0.21","26W22","05/29","9.46","+5,034","+5.62","8.63","+3,460","+4.18","8.28","+2,713","+3.39"
"157","00957B","兆豐US優選投等債","13.48","-0.05","-0.37","26W22","05/29","10.3","-7,269","-6.57","9.99","-7,259","-6.77","9.43","-6,272","-6.23"
"158","4924","欣厚-KY","12","-0.75","-5.88","26W22","05/29","2.48","+705","+2.92","2.21","-80","-0.36","2.02","-80","-0.4"
"159","6416","瑞祺電通","82.4","-5","-5.72","26W22","05/29","3.05","-23","-0.08","2.97","-817","-2.68","2.59","-4","-0.02"
"160","8921","沈氏","18.4","+0.45","+2.51","26W22","05/29","3.59","+472","+1.33","3.19","+472","+1.5","2.83","-436","-1.52"
"161","9951","皇田","52.5","-0.4","-0.76","26W22","05/29","3.18","+231","+0.73","2.83","+1,000","+3.66","2.74","+106","+0.39"
"162","2474","可成","220","-10.5","-4.56","26W22","05/29","40.4","-11,681","-2.81","39.1","-11,285","-2.8","38","-13,831","-3.51"
"163","3675","德微","346","-38","-9.9","26W22","05/29","3.19","+150","+0.47","3.12","+933","+3.09","2.94","0","0"
"164","3704","合勤控","46.7","-1","-2.1","26W22","05/29","25.1","+12,226","+5.12","24.1","+10,083","+4.37","23.6","+11,946","+5.33"
"165","1714","和桐","12.65","+1.15","+10","26W22","05/29","59.7","-4,845","-0.81","57.7","-3,367","-0.58","55.9","-3,303","-0.59"
"166","8034","榮群","23.35","-1","-4.11","26W22","05/29","0.87","+71","+0.82","0.79","-720","-8.35","0.61","+81","+1.34"
"167","1786","科妍","60.6","+5.5","+9.98","26W22","05/29","3.5","+110","+0.32","3.38","+112","+0.33","3.28","+101","+0.31"
"168","00681R","元大美債20反1","21.2","+0.13","+0.62","26W22","05/29","0.68","-89.5","-1.29","0.68","-89.5","-1.29","0.59","-96.5","-1.6"
"169","3058","立德","9.47","-0.44","-4.44","26W22","05/29","3.99","+781","+2","3.65","+783","+2.2","3.29","0","0"
"170","3027","盛達","20.9","-1.8","-7.93","26W22","05/29","5.27","-132","-0.25","4.7","-193","-0.41","4.42","-1,148","-2.53"
"171","3535","晶彩科","123","-7.5","-5.75","26W22","05/29","1.74","-2,578","-12.9","1.74","+62","+0.36","1.74","+62","+0.36"
"172","3543","州巧","33.9","-1.05","-3","26W22","05/29","4.73","+805","+1.73","4.26","-486","-1.13","3.63","-2,551","-6.57"
"173","3060","銘異","28.9","-1.9","-6.17","26W22","05/29","2.1","+2,857","+15.8","1.83","+1,475","+8.78","1.83","+2,460","+15.6"
"174","3625","西勝","15.1","-0.6","-3.82","26W22","05/29","4.73","+760","+1.63","4.24","0","0","4.08","0","0"
"175","2103","台橡","21.15","-0.55","-2.53","26W22","05/29","41.3","-5,860","-1.4","40.5","-5,455","-1.33","39.2","-7,236","-1.81"
"176","1718","中纖","10","+0.15","+1.52","26W22","05/29","89.1","+87","+0.01","86.3","-2,183","-0.25","83.9","-2,149","-0.26"
"177","00981B","第一金優選非投債","9.14","-0.01","-0.11","26W22","05/29","63.4","+56,964","+9.87","57.1","+57,451","+11.2","52.2","+60,470","+13.1"
"178","2337","旺宏","143.5","-6.5","-4.33","26W22","05/29","96.2","+86,943","+9.93","93","+90,476","+10.8","91.1","+89,627","+10.9"
"179","00912","中信臺灣智慧50","32.05","-0.78","-2.38","26W22","05/29","1.33","-286","-2.1","1.26","+333","+2.72","1.26","+1,318","+11.7"
"180","1611","中電","13.5","-0.6","-4.26","26W22","05/29","16.2","+64.7","+0.04","15.7","+858","+0.55","14.7","+962","+0.66"
"181","2731","雄獅","172","-1.5","-0.86","26W22","05/29","4.08","-808","-1.94","3.74","+97","+0.26","3.48","+97","+0.28"
"182","2912","統一超","222","-10","-4.31","26W22","05/29","84.5","-11,664","-1.36","82.2","-11,066","-1.33","81.1","-13,518","-1.64"
"183","00989A","主動摩根美國科技","17.22","-0.91","-5.02","26W22","05/29","1.24","-3,590","-22.5","0.97","-5,519","-36.2","0.97","-4,683","-32.5"
"184","006203","元大MSCI台灣","183.35","-5.15","-2.73","26W22","05/29","0.73","+5","+0.07","0.73","+5","+0.07","0.54","-887","-14.2"
"185","8436","大江","118.5","-4","-3.27","26W22","05/29","4","-295","-0.73","3.57","-400","-1.11","3.37","-540","-1.58"
"186","3363","上詮","829","-79","-8.7","26W22","05/29","4.58","-1,101","-2.35","4","-1,035","-2.52","3.72","-2,943","-7.32"
"187","1605","華新","35.8","-3.75","-9.48","26W22","05/29","314","+23,277","+0.75","312","+21,849","+0.71","308","+26,096","+0.85"
"188","8096","擎亞","119.5","-9","-7","26W22","05/29","7.69","+3,525","+4.8","7.41","+3,632","+5.16","7.14","+3,706","+5.48"
"189","2031","新光鋼","41.45","-1.9","-4.38","26W22","05/29","16.7","+1,216","+0.73","16.1","+1,432","+0.9","15.7","+513","+0.33"
