排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,2937,集雅社,49.0,0.0,0.0,06/26,-94.3,-92.2,-92.2,-21.4,9.61,-0.67,0.22,0.59,-0.54,0.15,,0.6
2,8482,商億-KY,50.5,0.0,0.0,06/26,,-78.4,-70.6,3.64,21.4,12.7,18.5,8.41,2.27,0.19,,6.25
3,1470,大統新創,21.85,-0.1,-0.46,06/26,-72.3,-72.3,-60.2,7.41,10.2,16.5,8.58,6.96,2.01,0.34,0.36,6.98
4,8905,裕國,29.4,-0.25,-0.84,06/26,-13.6,-50.9,-59.8,-61.4,-56.7,-28.7,-3.22,-0.67,-0.52,0.04,-0.01,-0.74
5,00943,兆豐電子高息等權,21.63,-1.17,-5.13,06/26,-39.9,-52.0,-57.9,-41.9,-32.0,-20.0,36.6,25.3,12.5,,,25.6
6,910322,康師傅-DR,20.65,-0.35,-1.67,06/26,-70.8,-56.1,-57.6,-25.0,-57.9,-57.7,-31.3,-16.2,-10.0,-1.46,-0.32,-4.11
7,6776,展碁國際,53.6,-1.2,-2.19,06/26,-56.1,-58.0,-54.6,-47.1,-30.1,-5.38,-1.04,0.05,-0.62,-0.82,,0.07
8,2762,世界健身-KY,80.8,-2.8,-3.35,06/26,-65.6,-67.3,-51.9,-32.5,-27.9,7.57,2.04,34.1,22.0,,,0.42
9,6026,福邦證,16.55,-0.2,-1.19,06/26,-44.2,-48.3,-50.8,-41.0,-32.9,-5.89,-2.63,0.32,1.69,0.2,0.28,0.36
10,4552,力達-KY,20.15,-0.6,-2.89,06/26,-49.8,-48.5,-48.2,-30.8,-15.1,-5.69,-4.51,-3.42,-2.77,-4.17,,-3.63
11,2886,兆豐金,46.15,-0.5,-1.07,06/26,-16.1,-33.6,-48.1,-54.6,-40.8,-19.2,-4.99,-3.24,2.59,-0.27,-2.31,-2.95
12,1541,錩泰,21.45,-0.75,-3.38,06/26,-43.4,-41.6,-46.6,-29.8,-0.28,1.38,1.13,-1.11,-0.96,0.03,-0.71,-1.11
13,2884,玉山金,34.55,-0.9,-2.54,06/26,-42.0,-40.4,-46.2,-28.7,-8.87,4.31,4.48,0.73,-3.15,0.6,-3.77,1.9
14,0050,元大台灣50,103.1,-4.1,-3.82,06/26,-44.6,-39.6,-44.9,-35.2,-20.0,-19.6,-11.6,-18.3,-20.0,-18.4,-14.0,-18.9
15,4126,太醫,79.9,-0.1,-0.12,06/26,-46.0,-49.8,-44.5,-42.7,-30.0,-11.3,-7.33,-17.8,-19.9,-9.1,-4.78,-17.8
16,3231,緯創,153.0,-7.0,-4.38,06/26,-51.9,-42.2,-44.5,-42.4,-34.8,-5.77,2.52,-1.91,-0.53,-0.95,-0.62,-2.43
17,5009,榮剛,33.2,-1.75,-5.01,06/26,-43.2,-45.8,-44.3,-13.5,-13.4,-1.17,0.03,-0.01,0.91,-1.59,-0.19,0.02
18,3168,眾福科,42.55,-1.35,-3.08,06/26,-44.2,-43.5,-43.4,-8.03,-0.01,-1.04,-0.9,-0.59,0.41,,,-0.69
19,00932,兆豐永續高息等權,17.15,-0.49,-2.78,06/26,-28.8,-45.3,-43.3,-21.5,-15.1,-0.59,1.97,2.41,3.01,,,2.12
20,4904,遠傳,107.0,-1.5,-1.38,06/26,-21.6,-33.0,-42.8,-53.0,-38.8,-29.3,-18.7,-6.69,2.93,1.31,-2.35,-6.88
21,9904,寶成,25.3,-0.65,-2.5,06/26,-59.0,-47.9,-42.6,-43.2,-33.6,-25.4,-29.8,-20.1,-9.04,-3.5,-1.46,-17.5
22,00917,中信特選金融,22.2,-0.1,-0.45,06/26,-14.0,-58.4,-42.5,-24.4,-6.49,0.28,9.05,2.45,4.99,3.79,,2.63
23,3380,明泰,31.5,-2.15,-6.39,06/26,-63.2,-55.2,-42.4,-30.4,-19.7,-0.07,-1.51,-0.03,-1.41,-1.48,-0.45,0.12
24,3679,新至陞,108.5,-2.0,-1.81,06/26,-50.6,-44.6,-42.3,-27.1,-22.7,-17.9,-5.71,-3.23,-5.19,-0.52,-0.46,-3.25
25,1726,永記,78.4,-0.4,-0.51,06/26,-76.8,-64.0,-42.0,-18.7,-18.5,-10.5,-12.6,-9.9,-4.78,-3.26,1.34,-10.0
26,3078,僑威,52.0,-1.5,-2.8,06/26,-59.4,-54.8,-42.0,-37.2,-18.4,-12.0,-11.7,-15.3,-6.79,0.22,-0.11,-17.5
27,2022,聚亨,7.59,-0.09,-1.17,06/26,-55.1,-53.9,-41.9,-2.92,1.63,9.3,-6.58,-1.55,-0.73,-0.64,-0.06,-1.68
28,1536,和大,47.1,-0.95,-1.98,06/26,-37.3,-43.8,-41.7,-30.4,-22.3,-12.4,-7.39,-3.85,-2.11,-1.1,-1.64,-3.71
29,8488,吉源-KY,10.0,-0.15,-1.48,06/26,-43.2,-43.4,-41.7,-16.9,6.09,6.62,1.76,1.3,0.84,0.29,,1.32
30,1608,華榮,32.8,-1.2,-3.53,06/26,-57.9,-49.9,-41.4,-21.9,-8.01,-2.98,-2.19,-2.02,0.3,0.17,-0.09,-0.69
31,6754,匯僑設計,44.0,-1.25,-2.76,06/26,-47.5,-42.8,-41.2,-26.8,-8.38,-3.63,-2.15,-1.78,-6.39,0.27,,-1.73
32,2636,台驊控股,68.2,-1.7,-2.43,06/26,-57.6,-37.5,-40.9,-26.1,-5.73,15.6,3.96,5.05,-0.38,-0.63,0.12,4.65
33,2024,志聯,13.8,-0.3,-2.13,06/26,-61.9,-49.5,-40.7,8.25,13.2,9.09,11.0,6.0,0.17,0.34,0.03,6.56
34,00930,永豐ESG低碳高息,24.52,-1.25,-4.85,06/26,-50.7,-28.3,-40.5,3.98,6.49,7.74,18.7,15.9,11.0,,,15.7
35,1442,名軒,27.0,-0.5,-1.82,06/26,-60.0,-50.3,-39.8,-25.0,-4.18,-0.66,-22.8,-19.4,-6.74,1.54,1.34,-20.0
36,2064,晉椿,13.9,0.0,0.0,06/26,,-39.8,-39.8,-2.4,2.68,0.26,0.77,0.55,0.34,-0.36,0.0,0.46
37,6592,和潤企業,64.5,-0.9,-1.38,06/26,-41.3,-39.1,-39.7,-28.8,-16.2,8.47,4.89,0.9,0.55,-1.87,,1.35
38,2851,中再保,37.15,-1.3,-3.38,06/26,-39.1,-36.2,-39.6,-30.3,-14.6,-1.93,7.15,13.4,12.4,4.73,1.87,13.2
39,2880,華南金,36.9,-1.1,-2.89,06/26,-27.0,-30.4,-39.6,-41.0,-15.9,-25.2,-15.8,-9.58,-7.07,-3.83,-1.13,-9.27
40,5706,鳳凰,51.5,-0.8,-1.53,06/26,-39.8,-38.8,-39.6,-34.1,-12.0,2.04,-3.54,-0.38,-1.5,-0.8,-0.09,-0.56
41,00867B,新光A-BBB電信債,31.86,0.07,0.22,06/26,-86.4,-39.8,-39.2,-26.6,-8.98,-8.58,-1.13,-0.21,59.8,74.5,,0.05
42,9917,中保科,105.5,-2.5,-2.31,06/26,-52.6,-42.3,-39.0,-35.0,-33.5,-15.0,-7.47,-3.88,-1.8,-0.71,-0.44,-6.53
43,2633,台灣高鐵,26.05,-0.2,-0.76,06/26,-67.7,-48.2,-38.9,-43.9,-35.2,-16.4,-19.7,-22.3,-16.1,-8.61,,-22.4
44,6412,群電,88.5,-4.4,-4.74,06/26,-34.6,-29.9,-38.8,-27.5,-31.5,4.91,2.92,-0.1,-2.12,-3.87,0.28,-0.84
45,6021,美好證,39.5,-1.4,-3.42,06/26,-18.0,-22.4,-38.4,-14.5,-7.5,-1.87,0.1,2.86,2.59,1.32,4.13,2.85
46,4915,致伸,73.5,-0.1,-0.14,06/26,-16.2,-29.5,-37.6,-42.9,-40.4,-21.1,-23.7,-24.0,-13.4,-4.07,-0.67,-23.4
47,6629,泰金-KY,108.5,-3.0,-2.69,06/26,-46.5,-33.9,-37.0,-25.0,-23.1,-4.17,2.69,2.69,-0.66,-2.18,,2.81
48,3508,位速,18.0,-0.3,-1.64,06/26,-22.7,-33.2,-37.0,-12.2,-6.72,-2.26,1.08,0.0,0.0,0.07,-0.25,-0.01
49,6807,峰源-KY,32.8,-0.4,-1.2,06/26,-26.0,-33.3,-36.9,-27.1,-12.5,-5.52,-8.33,-8.16,-8.16,1.1,,-7.95
50,2330,台積電,2340.0,-50.0,-2.09,06/26,-26.5,-21.5,-36.3,-19.1,-7.93,-11.9,-9.5,-13.5,-7.74,-2.14,-2.27,-13.8
51,1295,生合,47.2,-1.2,-2.48,06/26,-45.7,-37.2,-36.2,-31.2,-17.1,-5.69,-2.08,1.92,0.13,,,1.27
52,8089,康全電訊,19.6,-0.5,-2.49,06/26,-46.2,-38.2,-36.1,-33.3,-17.6,-8.03,-1.63,-0.52,-0.33,-0.03,,1.77
53,00876,元大全球5G,101.0,-2.3,-2.23,06/26,-64.3,-18.8,-35.8,-25.0,-1.7,2.87,0.48,1.86,6.89,6.05,,1.88
54,1232,大統益,141.0,-0.5,-0.35,06/26,-53.4,-54.6,-35.7,-25.4,-23.3,-13.8,-7.55,-0.07,-4.39,2.53,0.72,-0.26
55,4953,緯軟,122.5,-4.0,-3.16,06/26,-33.6,-38.9,-35.7,-36.5,-17.2,4.72,1.85,0.85,3.59,-0.12,0.19,0.57
56,6104,創惟,96.5,-6.0,-5.85,06/26,-39.8,-39.8,-35.6,-7.59,2.29,0.36,1.73,-0.71,-4.61,0.22,0.03,-0.65
57,2903,遠百,23.15,-0.25,-1.07,06/26,-62.3,-45.3,-35.6,-38.3,-8.87,3.26,-12.0,-6.73,-3.31,-2.52,-0.51,-4.72
58,8926,台汽電,76.2,-1.9,-2.43,06/26,-28.0,-37.4,-35.6,-20.3,-8.72,-3.03,2.07,2.06,1.55,0.75,0.32,1.92
59,5460,同協,15.25,-0.1,-0.65,06/26,-41.9,-38.0,-35.3,-22.5,-3.13,-3.05,-2.39,-2.97,-1.42,-0.07,-0.01,-2.97
60,4137,麗豐-KY,108.0,-2.0,-1.82,06/26,-59.7,-38.0,-35.3,-13.3,-17.9,0.95,-7.09,-3.28,-2.36,-3.7,-0.81,-3.36
61,2115,六暉-KY,20.4,-0.1,-0.49,06/26,-38.1,-35.7,-35.2,-35.8,-11.9,0.92,0.6,-0.46,-0.59,-0.53,0.25,-0.51
62,5876,上海商銀,42.4,0.4,0.95,06/26,-40.8,-35.3,-34.8,-47.2,-32.9,-14.2,-11.6,-9.84,-4.89,-1.86,,-10.2
63,1402,遠東新,28.5,-0.1,-0.35,06/26,-47.7,-34.0,-34.7,-34.6,-14.8,-5.68,-9.62,-8.05,-8.51,-1.42,-0.73,-8.09
64,2015,豐興,60.2,-0.4,-0.66,06/26,-28.8,-41.3,-34.5,-21.0,-11.0,1.66,10.8,5.25,2.56,2.08,-0.91,5.13
65,2845,遠東銀,13.0,-0.1,-0.76,06/26,-49.0,-28.3,-34.2,-33.8,-12.3,2.49,-2.98,-5.36,-2.3,-1.2,-0.33,-5.53
66,4439,冠星-KY,91.0,0.2,0.22,06/26,-34.7,-36.0,-34.1,-26.4,-5.84,1.89,-0.73,0.65,1.1,-3.87,,0.77
67,3038,全台,21.8,-0.5,-2.24,06/26,-58.3,-46.0,-34.1,-7.68,-2.26,2.76,5.19,3.51,5.28,-0.67,0.2,2.33
68,1216,統一,74.6,-1.0,-1.32,06/26,-27.4,-23.9,-34.0,-41.5,-26.2,-14.5,-5.76,-7.54,-11.2,-6.76,-5.5,-7.01
69,4744,皇將,24.9,-0.65,-2.54,06/26,3.0,-13.9,-34.0,-21.4,-11.9,-1.99,-8.82,-4.87,0.18,-0.33,,-4.64
