排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00403A,主動統一升級50,10.47,-0.31,-2.88,808934,05/28,-802,-10912,-21453,-28539,-725,,,,,
2,00988A,主動統一全球創新,21.21,-0.86,-3.9,152779,05/28,-2920,5424,-3724,-19743,7780,28571.0,43021.0,45639.0,,46929.0
3,00992A,主動群益科技創新,18.01,-0.74,-3.95,153314,05/28,-2548,-6015,-7692,-14048,-19248,-17610.0,35799.0,,,33475.0
4,00981A,主動統一台股增長,30.72,-1.24,-3.88,493712,05/28,-25713,-21646,-24436,-11816,-14448,-68150.0,118831.0,107436.0,174936.0,79321.0
5,00673R,期元大S&P原油反1,12.48,-0.05,-0.4,37067,05/28,-2715,-2700,-6984,-11759,-5571,20461.0,72636.0,101808.0,89162.0,99842.0
6,6147,頎邦,278.0,13.0,4.91,97571,05/28,-3705,-11219,-12498,-10595,-1400,2026.0,43682.0,42892.0,44046.0,43185.0
7,3231,緯創,144.5,-0.5,-0.34,41754,05/28,228,-450,-909,-6415,-10034,-6963.0,-17423.0,-8320.0,4648.0,-6878.0
8,00891,中信關鍵半導體,35.36,-0.9,-2.48,47276,05/28,-395,-1126,-2288,-6307,-3629,2922.0,2175.0,3044.0,4119.0,4644.0
9,00680L,元大美債20正2,6.74,-0.07,-1.03,20189,05/28,10,-647,-1407,-5997,-2189,-10972.0,-54618.0,-162109.0,-244299.0,-152010.0
10,00688L,國泰20年美債正2,6.73,-0.07,-1.03,6163,05/28,-809,-1169,-2742,-5875,-4223,-6665.0,-38222.0,-91381.0,-136502.0,-88911.0
11,2344,華邦電,144.0,-11.0,-7.1,362558,05/28,4305,-4646,11484,-5724,-27397,-4784.0,-9030.0,-3249.0,72547.0,-29782.0
12,00631L,元大台灣50正2,34.47,-1.26,-3.53,341625,05/28,4437,3334,5611,-5348,1962,4674.0,135375.0,134320.0,131324.0,135372.0
13,00637L,元大滬深300正2,21.54,-0.11,-0.51,38605,05/28,892,-155,-2559,-5288,-3372,-11267.0,-61849.0,-41878.0,-152627.0,-32540.0
14,00999A,主動野村臺灣高息,10.56,-0.19,-1.77,58001,05/28,-563,-1567,-2790,-5146,-6357,,,,,
15,3035,智原,208.5,6.0,2.96,16062,05/28,-565,-343,-3056,-5069,-5600,-4499.0,-1597.0,-1762.0,963.0,-1919.0
16,00982A,主動群益台灣強棒,23.81,-0.71,-2.9,82281,05/28,-817,-719,-3133,-5045,-2872,3060.0,-1328.0,-7831.0,8173.0,-2878.0
