排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,2377,微星,143.0,-2.5,-1.72,07/02,0.32,1.62,2.84,3.69,4.22,4.47,3.79,4.19,-0.95,-2.68,-3.44,4.19
2,2472,立隆電,428.0,3.0,0.71,07/02,0.72,0.73,1.48,3.43,5.1,4.94,7.02,5.14,6.38,8.04,8.07,5.14
3,8112,至上,89.0,-0.7,-0.78,07/02,0.58,1.05,1.79,2.77,2.75,2.21,0.91,-1.35,-0.41,1.81,0.95,-1.35
4,6191,精成科,110.0,6.5,6.28,07/02,0.57,1.14,1.72,2.71,2.59,2.73,2.48,0.33,0.33,3.04,3.83,0.33
5,3702,大聯大,108.0,-2.0,-1.82,07/02,0.31,2.09,2.58,2.65,2.64,-0.05,-4.58,-4.41,-10.2,-8.13,-2.35,-4.41
6,3023,信邦,330.0,-3.0,-0.9,07/02,0.39,0.86,1.39,2.21,2.06,2.23,0.22,-0.76,3.16,6.95,4.59,-0.76
7,3706,神達,93.3,2.0,2.19,07/02,0.73,1.18,1.5,2.07,2.11,2.12,3.34,3.2,2.77,3.37,2.08,3.2
8,5469,瀚宇博,87.5,0.9,1.04,07/02,0.44,0.88,1.33,2.03,2.03,2.03,1.49,0.86,3.17,1.06,3.38,0.86
9,2458,義隆,185.5,4.0,2.2,07/02,0.56,1.01,1.35,1.91,1.43,1.18,-0.66,-3.07,1.1,15.0,11.4,-3.07
10,8150,南茂,108.5,1.5,1.4,07/02,0.75,1.67,1.88,1.91,0.7,2.14,3.83,3.96,3.85,3.69,3.88,3.96
11,3227,原相,235.0,4.5,1.95,07/02,0.45,1.09,1.5,1.89,1.93,2.04,1.81,0.84,2.8,10.6,10.7,0.84
12,4722,國精化,277.0,1.5,0.54,07/02,0.0,0.0,0.0,1.83,3.16,5.23,4.89,4.21,4.78,5.3,0.25,4.21
13,5269,祥碩,1520.0,50.0,3.4,07/02,0.34,0.75,1.1,1.76,1.78,1.68,3.12,3.38,-3.59,0.55,3.52,3.38
14,2352,佳世達,31.9,-0.45,-1.39,07/02,0.37,0.9,1.15,1.74,1.74,1.79,1.94,1.92,1.71,1.48,0.76,1.92
15,6409,旭隼,1185.0,55.0,4.87,07/02,0.51,0.58,0.83,1.72,1.72,1.75,2.93,3.26,3.79,3.47,3.35,3.26
16,6691,洋基工程,766.0,16.0,2.13,07/02,0.34,0.72,1.02,1.72,1.74,1.73,1.06,0.56,0.24,0.21,,0.56
17,5434,崇越,541.0,8.0,1.5,07/02,0.4,0.78,1.28,1.71,1.49,1.31,1.09,0.35,-1.72,2.61,4.24,0.35
18,3293,鈊象,800.0,-19.0,-2.32,07/02,0.09,1.19,1.6,1.64,1.72,5.2,6.55,5.81,10.2,8.54,5.17,5.81
19,3189,景碩,830.0,-56.0,-6.32,07/02,0.01,0.17,0.25,1.56,2.98,1.94,1.99,7.25,7.22,3.05,6.45,7.25
20,3014,聯陽,162.0,-1.5,-0.92,07/02,0.15,1.27,1.3,1.4,1.56,1.7,2.18,1.47,-0.31,3.27,4.46,1.47
21,4915,致伸,66.9,0.5,0.75,07/02,0.24,0.64,0.89,1.34,1.5,2.07,0.31,0.6,-0.74,13.8,15.0,0.6
22,2027,大成鋼,40.65,-0.85,-2.05,07/02,0.03,1.11,1.21,1.3,1.13,-1.18,-1.79,-0.74,2.26,-0.77,0.18,-0.74
23,2892,第一金,32.1,-1.1,-3.31,07/02,0.13,0.81,1.02,1.27,1.9,2.2,2.36,2.31,-0.44,1.37,2.8,2.31
24,2379,瑞昱,811.0,-18.0,-2.17,07/02,0.17,0.74,0.9,1.24,1.24,5.13,5.47,2.14,1.85,7.15,13.3,2.14
25,6139,亞翔,939.0,27.0,2.96,07/02,0.23,0.44,0.71,1.19,1.24,1.77,1.37,2.55,0.58,5.35,5.5,2.55
26,2801,彰銀,23.35,-0.5,-2.1,07/02,0.06,0.76,1.11,1.11,1.1,1.12,1.21,0.32,0.7,0.32,1.29,0.32
27,2474,可成,201.5,-1.5,-0.74,07/02,0.3,0.46,0.84,1.09,0.66,-0.31,-8.08,-12.7,-17.3,-0.23,9.35,-12.7
28,6182,合晶,148.5,13.5,10.0,07/02,-0.03,-0.03,-0.03,1.09,2.23,3.31,4.32,4.32,4.3,2.15,3.21,4.32
29,3131,弘塑,3905.0,215.0,5.83,07/02,0.42,0.4,0.65,1.06,2.76,3.88,1.25,0.8,-6.8,0.0,-0.39,0.8
30,3596,智易,191.5,-2.0,-1.03,07/02,0.02,0.39,0.59,1.06,2.17,2.51,2.43,2.07,0.27,-2.72,-3.05,2.07
31,2886,兆豐金,46.0,-0.15,-0.33,07/02,0.26,0.69,0.98,1.04,2.21,2.49,2.9,2.77,1.81,4.27,5.49,2.77
32,006201,元大富櫃50,48.5,0.68,1.42,07/02,0.27,0.61,0.83,1.04,-0.25,1.63,2.56,-0.2,-6.14,-6.05,-77.8,-0.2
33,2610,華航,22.85,0.3,1.33,07/02,0.34,0.63,1.02,1.02,1.03,1.01,0.47,-0.85,-0.12,6.38,6.59,-0.85
34,6278,台表科,217.0,10.0,4.83,07/02,0.3,0.63,0.99,0.98,-0.6,-3.51,-6.38,-9.68,-11.5,9.72,9.21,-9.68
