排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
1,5274,信驊,櫃,07/03,,17265.0,-485.0,-2.73,147,2572.0,17750.0,17695.0,17905.0,17245.0,3.72,146.0,109.49,,,,,
2,6515,穎崴,市,07/03,,9900.0,590.0,6.34,593,5726.0,9310.0,9300.0,9975.0,8985.0,10.6,201.0,54.91,,,,,
3,2059,川湖,市,07/03,,8000.0,120.0,1.52,393,3131.0,7880.0,7875.0,8150.0,7820.0,4.19,70.5,24.18,,,,,
4,6223,旺矽,櫃,07/03,,7380.0,125.0,1.72,632,4562.0,7255.0,7165.0,7400.0,6960.0,6.06,196.0,45.9,,,,,
5,7769,鴻勁,市,07/03,,6865.0,-165.0,-2.35,698,4768.0,7030.0,6820.0,6945.0,6710.0,3.34,85.7,19.69,,,,,
6,2383,台光電,市,07/03,,6080.0,425.0,7.52,3177,18692.0,5655.0,5535.0,6080.0,5530.0,9.73,132.0,45.44,,,,,
7,6669,緯穎,市,07/03,,5265.0,65.0,1.25,1564,8165.0,5200.0,5180.0,5280.0,5110.0,3.27,17.6,6.98,,,,,
8,3443,創意,市,07/03,,5040.0,-290.0,-5.44,1909,9750.0,5330.0,5225.0,5310.0,5015.0,5.53,152.0,46.31,,,,,
9,3661,世芯-KY,市,07/03,,4650.0,-245.0,-5.01,2936,13932.0,4895.0,4880.0,4890.0,4630.0,5.31,68.0,8.79,,,,,
10,3008,大立光,市,07/03,,4230.0,-65.0,-1.51,1519,6478.0,4295.0,4300.0,4320.0,4225.0,2.21,26.5,3.0,,,,,
11,2454,聯發科,市,07/03,,4195.0,-150.0,-3.45,12778,53200.0,4345.0,4160.0,4230.0,4120.0,2.53,66.7,17.16,,,,,
12,3131,弘塑,櫃,07/03,,3785.0,-120.0,-3.07,333,1272.0,3905.0,3880.0,3910.0,3780.0,3.33,70.8,27.58,,,,,
13,3653,健策,市,07/03,,3420.0,-55.0,-1.58,1139,3857.0,3475.0,3360.0,3475.0,3310.0,4.75,94.6,23.69,,,,,
14,6510,精測,櫃,07/03,,3320.0,80.0,2.47,305,1005.0,3240.0,3215.0,3360.0,3190.0,5.25,97.4,11.1,,,,,
15,7734,印能科技,櫃,07/03,,3190.0,-60.0,-1.85,76,242.0,3250.0,3185.0,3270.0,3120.0,4.62,80.5,12.92,,,,,
16,3529,力旺,櫃,07/03,,2770.0,-205.0,-6.89,1122,3202.0,2975.0,3000.0,3085.0,2765.0,10.8,101.0,46.61,,,,,
17,3017,奇鋐,市,07/03,,2760.0,20.0,0.73,4659,12728.0,2740.0,2690.0,2780.0,2665.0,4.2,45.3,23.99,,,,,
18,2345,智邦,市,07/03,,2735.0,-15.0,-0.55,3021,8247.0,2750.0,2750.0,2800.0,2675.0,4.55,51.7,23.4,,,,,
19,7610,聯友金屬-創,市,07/03,,2550.0,55.0,2.2,208,523.0,2495.0,2500.0,2570.0,2445.0,5.01,157.0,58.37,,,,,
20,2330,台積電,市,07/03,,2445.0,-20.0,-0.81,32906,80083.0,2465.0,2415.0,2465.0,2415.0,2.03,32.9,10.76,,,,,
21,8299,群聯,櫃,07/03,,2295.0,55.0,2.46,3594,8150.0,2240.0,2200.0,2310.0,2180.0,5.8,22.2,6.85,,,,,
22,2360,致茂,市,07/03,,2265.0,55.0,2.49,1658,3640.0,2210.0,2130.0,2280.0,2090.0,8.6,71.4,34.6,,,,,
23,7828,創新服務,櫃,07/03,,2200.0,-120.0,-5.17,801,1862.0,2320.0,2380.0,2510.0,2175.0,14.4,324.0,76.23,,,,,
24,7750,新代,市,07/03,,2195.0,60.0,2.81,146,315.0,2135.0,2065.0,2210.0,2065.0,6.79,53.3,13.79,,,,,
25,3533,嘉澤,市,07/03,,2175.0,0.0,0.0,983,2125.0,2175.0,2175.0,2185.0,2135.0,2.3,30.5,5.82,,,,,
26,3081,聯亞,櫃,07/03,,2100.0,160.0,8.25,2487,5113.0,1940.0,1935.0,2105.0,1915.0,9.79,276.0,45.83,,,,,
27,2308,台達電,市,07/03,,2075.0,105.0,5.33,15208,30585.0,1970.0,1920.0,2075.0,1885.0,9.64,76.6,17.99,,,,,
28,3665,貿聯-KY,市,07/03,,1995.0,-45.0,-2.21,2177,4302.0,2040.0,1985.0,2015.0,1940.0,3.68,40.2,8.34,,,,,
29,6683,雍智科技,櫃,07/03,,1805.0,30.0,1.69,360,648.0,1775.0,1770.0,1850.0,1755.0,5.35,101.0,17.16,,,,,
30,6274,台燿,櫃,07/03,,1790.0,100.0,5.92,7988,13985.0,1690.0,1655.0,1840.0,1615.0,13.3,129.0,28.62,,,,,
31,6442,光聖,市,07/03,,1640.0,5.0,0.31,1790,2946.0,1635.0,1595.0,1685.0,1585.0,6.12,61.6,18.12,,,,,
32,5289,宜鼎,櫃,07/03,,1635.0,-80.0,-4.66,3343,5520.0,1715.0,1660.0,1705.0,1615.0,5.25,21.7,10.86,,,,,
33,6805,富世達,市,07/03,,1630.0,-40.0,-2.4,1001,1639.0,1670.0,1660.0,1700.0,1615.0,5.09,41.6,15.05,,,,,
34,5269,祥碩,市,07/03,,1530.0,10.0,0.66,1799,2792.0,1520.0,1510.0,1585.0,1500.0,5.59,18.8,3.07,,,,,
35,1590,亞德客-KY,市,07/03,,1440.0,50.0,3.6,886,1272.0,1390.0,1480.0,1480.0,1375.0,7.55,31.5,5.66,,,,,
36,7751,竑騰,櫃,07/03,,1440.0,30.0,2.13,84,118.0,1410.0,1410.0,1440.0,1365.0,5.32,63.6,17.8,,,,,
37,5536,聖暉*,櫃,07/03,,1430.0,0.0,0.0,701,1007.0,1430.0,1420.0,1490.0,1405.0,5.94,39.7,13.54,,,,,
38,6446,藥華藥,市,07/03,,1395.0,0.0,0.0,3206,4499.0,1395.0,1390.0,1430.0,1380.0,3.58,87.3,15.06,,,,,
39,8996,高力,市,07/03,,1380.0,-35.0,-2.47,1321,1795.0,1415.0,1405.0,1420.0,1315.0,7.42,98.2,27.63,,,,,
40,2404,漢唐,市,07/03,,1350.0,-35.0,-2.53,1762,2398.0,1385.0,1375.0,1395.0,1345.0,3.61,25.1,17.73,,,,,
41,3491,昇達科,櫃,07/03,,1340.0,75.0,5.93,867,1134.0,1265.0,1265.0,1340.0,1250.0,7.11,147.0,26.46,,,,,
42,2368,金像電,市,07/03,,1305.0,70.0,5.67,5700,7287.0,1235.0,1210.0,1305.0,1195.0,8.91,58.4,19.14,,,,,
43,8210,勤誠,市,07/03,,1305.0,-5.0,-0.38,684,889.0,1310.0,1285.0,1320.0,1270.0,3.82,38.4,12.96,,,,,
44,6739,竹陞科技,櫃,07/03,,1300.0,100.0,8.33,1080,1392.0,1200.0,1225.0,1320.0,1220.0,8.33,68.0,35.45,,,,,
45,6409,旭隼,市,07/03,,1255.0,70.0,5.91,2265,2836.0,1185.0,1180.0,1300.0,1170.0,11.0,36.0,10.66,,,,,
46,6488,環球晶,櫃,07/03,,1255.0,50.0,4.15,3868,4671.0,1205.0,1175.0,1255.0,1170.0,7.05,77.3,6.43,,,,,
47,6781,AES-KY,市,07/03,,1225.0,20.0,1.66,1135,1379.0,1205.0,1195.0,1235.0,1185.0,4.15,31.3,5.78,,,,,
48,8046,南電,市,07/03,,1185.0,40.0,3.49,13119,14962.0,1145.0,1100.0,1210.0,1050.0,14.0,251.0,16.39,,,,,
