"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(萬張)","超過600張增減(張)","超過600張增減(%)","持股超過800張(萬張)","超過800張增減(張)","超過800張增減(%)","持股超過1千張(萬張)","超過1千張增減(張)","超過1千張增減(%)"
"638","00862B","中信投資級公司債","31.9","-0.15","-0.47","26W20","05/15","82.1","+734","+0.09","82.1","+734","+0.09","82.1","+734","+0.09"
"639","6661","威健生技","16.3","-0.05","-0.31","26W20","05/15","1.43","0","0","1.43","0","0","1.43","0","0"
"640","5278","尚凡*","23.2","-0.1","-0.43","26W20","05/15","23.9","+1,475","+0.62","23.3","+1,487","+0.64","22.9","+1,489","+0.65"
"641","4552","力達-KY","21","+0.45","+2.19","26W20","05/15","5.4","+1,914","+3.68","4.86","+44","+0.09","4.86","+44","+0.09"
"642","00773B","中信優先金融債","35.73","-0.12","-0.33","26W20","05/15","243","-18,959","-0.77","243","-19,750","-0.81","243","-18,946","-0.77"
"643","6283","淳安","24.3","-1.05","-4.14","26W20","05/15","8.77","-434","-0.49","8.69","+1,015","+1.18","8.42","+1,006","+1.21"
"644","00724B","群益投資級金融債","33.64","-0.14","-0.41","26W20","05/15","300","+858","+0.03","299","+883","+0.03","299","+1,862","+0.06"
"645","2231","為升","95.1","-5.4","-5.37","26W20","05/15","8.68","+225","+0.26","8.53","+236","+0.28","8.53","+1,096","+1.3"
"646","1104","環泥","28.9","-0.5","-1.7","26W20","05/15","48.6","-692","-0.14","47.4","-1,995","-0.42","46.8","-1,252","-0.27"
"647","8409","商之器","19.1","-0.25","-1.29","26W20","05/15","1.4","+19","+0.14","1.4","+19","+0.14","1.23","+11","+0.09"
"648","00761B","國泰A級公司債","34.33","-0.16","-0.46","26W20","05/15","269","+123","0","269","+214","+0.01","269","+214","+0.01"
"649","4538","大詠城","18.15","-0.35","-1.89","26W20","05/15","4.56","+37","+0.08","4.34","+37","+0.09","4.24","+37","+0.09"
"650","00710B","復華彭博非投等債","18.97","+0.05","+0.26","26W20","05/15","14.9","+298","+0.2","14.9","+1,025","+0.69","14.8","+183","+0.12"
"651","2515","中工","12.95","-0.2","-1.52","26W20","05/15","92.9","-3,753","-0.4","89.9","-1,136","-0.13","86.4","-1,925","-0.22"
"652","7767","仁大資訊","41.55","-0.95","-2.24","26W20","05/15","1.97","-614","-3.02","1.84","0","0","1.65","0","0"
"653","6752","叡揚","100.5","-3","-2.9","26W20","05/15","1.5","-4","-0.03","0.95","-4","-0.04","0.67","+1","+0.01"
"654","8083","瑞穎","171","-0.5","-0.29","26W20","05/15","1.59","+32","+0.2","1.53","+32","+0.21","1.53","+32","+0.21"
"655","1907","永豐餘","25.35","-0.7","-2.69","26W20","05/15","137","-226","-0.02","135","+1,817","+0.13","134","+125","+0.01"
"656","1474","弘裕","10.3","-0.25","-2.37","26W20","05/15","7.3","+42","+0.06","6.82","+33","+0.05","6.82","+33","+0.05"
"657","2022","聚亨","7.85","-0.17","-2.12","26W20","05/15","12.7","-439","-0.34","12.4","+235","+0.19","12.3","+1,096","+0.9"
"658","6226","光鼎","12.8","-0.8","-5.88","26W20","05/15","2.32","+1.53","+0.01","1.88","0","0","1.79","0","0"
"659","4178","永笙-KY","18.35","-0.5","-2.65","26W20","05/15","16.1","+1,199","+0.75","15.4","+1,199","+0.78","15.3","+1,199","+0.79"
"660","5493","三聯","94.1","+1","+1.07","26W20","05/15","1.57","-147","-0.93","1.43","+21","+0.15","1.09","+21","+0.19"
"661","8404","百和興業-KY","17.3","-0.15","-0.86","26W20","05/15","31.8","+123","+0.04","31.1","+106","+0.03","30.6","-1,799","-0.58"
"662","2417","圓剛","46.05","-2.75","-5.64","26W20","05/15","6.62","-1,180","-1.75","6.43","-272","-0.42","6.08","-1,150","-1.86"
"663","6781","AES-KY","1060","-75","-6.61","26W20","05/15","6.11","-14.7","-0.02","5.97","0","0","5.97","0","0"
"664","3484","崧騰","43.85","-0.8","-1.79","26W20","05/15","1.87","+9.08","+0.05","1.68","+5.08","+0.03","1.42","+5.08","+0.04"
"665","1473","台南","21","-0.3","-1.41","26W20","05/15","10.4","+643","+0.62","10.2","+3","0","10.1","+3","0"
"666","4130","健亞","25.85","-0.45","-1.71","26W20","05/15","8.6","-428","-0.49","8.52","+125","+0.15","8.52","+125","+0.15"
"667","5523","豐謙","30.45","0","0","26W20","05/15","14","+601","+0.43","13.8","+601","+0.44","13.7","+601","+0.44"
"668","4706","大恭","31.75","-0.2","-0.63","26W20","05/15","6.23","+50","+0.08","6.16","+50","+0.08","6.06","+50","+0.08"
"669","4502","健信","15.9","-0.05","-0.31","26W20","05/15","3.81","+22","+0.06","3.6","+22","+0.06","3.34","+22","+0.07"
"670","3483","力致","96.8","-1.2","-1.22","26W20","05/15","1.88","+451","+2.46","1.74","+1,161","+7.13","1.2","+1,236","+11.5"
"671","00746B","富邦A級公司債","35.39","-0.17","-0.48","26W20","05/15","246","+47,775","+1.98","246","+47,775","+1.98","246","+46,957","+1.95"
"672","7786","東方風能","120","-5","-4","26W20","05/15","14","-8","-0.01","13.7","0","0","13.6","0","0"
"673","2368","金像電","1360","+45","+3.42","26W20","05/15","39","+344","+0.09","37.4","+3,616","+0.98","36.1","+1,690","+0.47"
"674","4557","永新-KY","45.1","-0.6","-1.31","26W20","05/15","1.93","-14","-0.07","1.62","+1","+0.01","1.37","+1","+0.01"
"675","5321","美而快","41","-4.55","-9.99","26W20","05/15","2.85","-493","-1.7","2.7","+10","+0.04","2.6","+10","+0.04"
"676","1444","力麗","7.1","+0.25","+3.65","26W20","05/15","63","-724","-0.11","61.3","-2,102","-0.34","60.1","-108","-0.02"
"677","3010","華立","131.5","-7.5","-5.4","26W20","05/15","15.8","-2,695","-1.67","14.4","-2,125","-1.46","13.8","-3,914","-2.76"
"678","9946","三發地產","16.85","-0.3","-1.75","26W20","05/15","25.6","+314","+0.12","25.5","+354","+0.14","25.1","+411","+0.16"
"679","00666R","富邦恒生國企反1","9.3","+0.15","+1.64","26W20","05/15","1.22","+65.3","+0.54","1.22","+65.3","+0.54","1.22","+65.3","+0.54"
"680","00922","國泰台灣領袖50","38.47","-1.22","-3.07","26W20","05/15","52.8","+882","+0.17","51.4","+1,622","+0.32","50.7","+2,756","+0.55"
"681","4994","傳奇","90","+2.4","+2.74","26W20","05/15","5.53","+37","+0.07","5.33","+1","0","5.24","0","0"
"682","6901","鑽石投資","15.7","+1.4","+9.79","26W20","05/15","72.2","-3,471","-0.48","72","-692","-0.1","71.6","-2,409","-0.34"
"683","4157","太景*-KY","8.91","-0.21","-2.3","26W20","05/15","39.6","-431","-0.11","38.4","+2,177","+0.57","37.1","+1,123","+0.3"
"684","4535","至興","27.05","-0.15","-0.55","26W20","05/15","5.63","+8","+0.01","5.42","+9","+0.02","5.25","+9","+0.02"
"685","8222","寶一","35.7","-1.15","-3.12","26W20","05/15","2.42","+19","+0.08","2.29","+96","+0.42","2.29","+96","+0.42"
"686","3188","鑫龍騰","23.2","-0.6","-2.52","26W20","05/15","13.7","+206","+0.15","13.4","+938","+0.7","13.1","+1,026","+0.79"
"687","2891C","中信金丙特","62.7","0","0","26W20","05/15","15.5","+454","+0.29","15.5","+454","+0.29","15.1","+454","+0.3"
"688","6431","光麗-KY","18.05","-0.45","-2.43","26W20","05/15","6.58","+612","+0.94","6.44","-15","-0.02","6.35","-15","-0.02"
"689","9910","豐泰","78.5","+1.6","+2.08","26W20","05/15","87.9","+125","+0.01","87.1","+163","+0.02","86.2","-1,652","-0.19"
"690","2812","台中銀","19.05","-0.25","-1.3","26W20","05/15","340","-19,743","-0.58","330","-26,789","-0.8","324","-29,668","-0.91"
"691","2905","三商","13.9","-0.3","-2.11","26W20","05/15","91.5","+982","+0.11","90.1","+244","+0.03","89","+447","+0.05"
"692","2347","聯強","85.3","-3","-3.4","26W20","05/15","145","-588","-0.04","144","+3,114","+0.22","142","-1,360","-0.1"
"693","2006","東和鋼鐵","65.4","-1.6","-2.39","26W20","05/15","56.5","-2,789","-0.49","55","-3,553","-0.64","53.9","-4,668","-0.86"
"694","6662","樂斯科","29.4","-0.1","-0.34","26W20","05/15","1.17","+22","+0.19","1.03","+2","+0.02","1.03","+2","+0.02"
"695","2106","建大","17.5","-0.55","-3.05","26W20","05/15","73.8","-957","-0.13","72.7","-1,562","-0.21","71.5","-1,402","-0.2"
"696","8089","康全電訊","20.95","-1.4","-6.26","26W20","05/15","2.57","-617","-2.34","2.5","-1.8","-0.01","2.5","-1.8","-0.01"
"697","1789","神隆","20.25","+0.15","+0.75","26W20","05/15","59.7","-902","-0.15","59.2","-222","-0.04","58.9","-2,049","-0.35"
"698","2732","六角","65.8","+0.8","+1.23","26W20","05/15","2.5","+2.27","+0.01","2.5","+2.27","+0.01","2.5","+2.27","+0.01"
"699","2393","億光","65.9","-0.1","-0.15","26W20","05/15","28.4","-4,472","-1.55","27.4","-2,528","-0.92","26.4","-3,652","-1.37"
"700","00768B","復華20年美債","49.61","-0.2","-0.4","26W20","05/15","73.1","+17,893","+2.51","72.9","+17,893","+2.52","72.8","+19,674","+2.78"
"701","8940","新天地","16.35","-0.5","-2.97","26W20","05/15","4.65","-21","-0.05","4.51","-21","-0.05","4.24","-22","-0.05"
"702","2008","高興昌","29.05","-1.25","-4.13","26W20","05/15","17.4","+94.3","+0.05","17.4","+94.3","+0.05","17.3","+94.3","+0.05"
"703","1218","泰山","19.4","+0.05","+0.26","26W20","05/15","33.5","-963","-0.29","32.6","-236","-0.07","32","-162","-0.05"
"704","2480","敦陽科","159.5","-2","-1.24","26W20","05/15","2.49","-168","-0.67","2.22","-168","-0.75","2.04","-164","-0.8"
"705","00694B","富邦美債1-3","41.57","+0.03","+0.07","26W20","05/15","11.8","-44,442","-27.3","11.7","-45,221","-27.9","11.7","-45,221","-27.9"
"706","6763","綠界科技*","49","-1.4","-2.78","26W20","05/15","11.6","+8.46","+0.01","11.3","+2.37","0","11","0","0"
"707","01004T","土銀富邦R2","10.44","-0.01","-0.1","26W20","05/15","67.3","+70","+0.01","66.7","+846","+0.13","66","+43","+0.01"
"708","8481","政伸","40.75","-0.6","-1.45","26W20","05/15","4.04","+12","+0.03","3.83","+12","+0.03","3.57","+12","+0.03"
"709","6910","德鴻","28.7","-1.3","-4.33","26W20","05/15","1.6","0","0","1.6","0","0","1.5","0","0"
"710","6612","奈米醫材","70.8","-1.7","-2.34","26W20","05/15","2.72","+36","+0.13","2.51","+29","+0.12","2.14","+25","+0.12"
"711","1465","偉全","12.4","-0.05","-0.4","26W20","05/15","7.05","0","0","6.83","0","0","6.46","0","0"
"712","3557","嘉威","23.2","-0.95","-3.93","26W20","05/15","4.86","+610","+1.27","4.54","0","0","4.45","0","0"
"713","1603","華電","31.45","-1.45","-4.41","26W20","05/15","13.7","-165","-0.12","13.4","-148","-0.11","13.2","-1,139","-0.85"
"714","5452","佶優","32.6","-3","-8.43","26W20","05/15","5.81","+421","+0.73","5.75","-187","-0.32","5.75","-187","-0.32"
"715","1109","信大","14.6","-0.25","-1.68","26W20","05/15","26.1","+54.1","+0.02","25.5","+51","+0.02","24.8","+1,021","+0.41"
"716","2102","泰豐","17.9","-0.25","-1.38","26W20","05/15","37","+697","+0.19","36.4","-834","-0.23","35.8","+751","+0.21"
"717","4772","台特化","283.5","-14","-4.71","26W20","05/15","6.86","+1,609","+2.4","6.46","+285","+0.44","6.18","+288","+0.47"
"718","5511","德昌","73.1","-0.6","-0.81","26W20","05/15","6.71","+248","+0.37","6.41","+950","+1.5","5.9","+1,157","+2"
"719","6533","晶心科","202.5","-19","-8.58","26W20","05/15","0.93","-801","-7.97","0.93","-1","-0.01","0.83","-1","-0.01"
"720","3226","龍鋒","48.2","-0.3","-0.62","26W20","05/15","4.94","0","0","4.8","0","0","4.51","0","0"
"721","3252","海灣","17.6","-0.3","-1.68","26W20","05/15","3.73","0","0","3.52","0","0","3.44","0","0"
"722","8415","大國鋼","34.6","-0.55","-1.56","26W20","05/15","94","+573","+0.06","92.5","-849","-0.09","92.1","-857","-0.09"
"723","3294","英濟","36.75","-1.55","-4.05","26W20","05/15","6.83","-148","-0.22","6.69","-133","-0.2","6.21","-1,116","-1.76"
"724","6535","順藥","111","-4","-3.48","26W20","05/15","10.3","+9","+0.01","9.92","+9","+0.01","9.56","+4","0"
"725","1711","永光","44.45","-3","-6.32","26W20","05/15","23","-13,895","-5.69","22.2","-14,506","-6.13","21.7","-14,417","-6.24"
"726","3296","勝德","20.95","-0.85","-3.9","26W20","05/15","7.31","+76","+0.1","7.12","+76","+0.11","7.02","+76","+0.11"
"727","6115","鎰勝","48.7","-0.7","-1.42","26W20","05/15","11.2","-438","-0.39","11","-438","-0.4","10.6","+1,437","+1.37"
"728","1413","宏洲","9.39","-0.11","-1.16","26W20","05/15","9.71","+54","+0.06","9.52","+50","+0.05","9.13","+50","+0.05"
"729","2849","安泰銀","13.6","-0.6","-4.23","26W20","05/15","192","-58","0","192","-58","0","192","-58","0"
"730","5283","禾聯碩","51.7","-0.8","-1.52","26W20","05/15","5.02","+307","+0.62","4.86","+988","+2.07","4.49","+45","+0.1"
"731","2029","盛餘","20.35","-0.55","-2.63","26W20","05/15","22.4","-549","-0.24","22.2","+61.5","+0.03","21.9","+61.5","+0.03"
"732","3686","達能","16.45","-0.65","-3.8","26W20","05/15","1.41","+23","+0.16","1.27","+23","+0.18","1.27","+23","+0.18"
"733","6274","台燿","1535","-75","-4.66","26W20","05/15","19.5","+2,860","+1.49","18","+2,868","+1.62","17.1","+3,856","+2.3"
"734","3218","大學光","131.5","-3.5","-2.59","26W20","05/15","4.5","-30.8","-0.07","4.36","-30.8","-0.07","4.16","+3","+0.01"
"735","4109","加捷生醫","12","-1.05","-8.05","26W20","05/15","4.63","-29.5","-0.06","4.37","-23","-0.05","4.28","-23","-0.05"
"736","8049","晶采","26.4","-0.8","-2.94","26W20","05/15","3.52","0","0","3.3","0","0","3.2","0","0"
"737","2926","誠品生活","34.5","-0.25","-0.72","26W20","05/15","3.38","+12","+0.04","3.16","+18","+0.06","3.06","+18","+0.06"
"738","1570","力肯","43.8","-4.85","-9.97","26W20","05/15","2.48","+14","+0.06","2.33","+14","+0.06","2.33","+14","+0.06"
"739","5460","同協","14.65","-0.4","-2.66","26W20","05/15","2.92","+104","+0.36","2.59","+119","+0.46","2.24","+119","+0.53"
"740","6435","大中","266","-6.5","-2.39","26W20","05/15","1.96","+2","+0.01","1.81","+2","+0.01","1.81","+2","+0.01"
"741","9921","巨大","70.6","-0.2","-0.28","26W20","05/15","24.6","+1,899","+0.78","23","+410","+0.18","21.9","+1,290","+0.59"
"742","9902","台火","13.6","-0.6","-4.23","26W20","05/15","5.19","+290","+0.56","4.91","+250","+0.51","4.91","+250","+0.51"
"743","8941","關中","44.3","+0.95","+2.19","26W20","05/15","2.17","0","0","2.04","0","0","1.67","+920","+5.83"
"744","6617","共信-KY","67.9","-0.3","-0.44","26W20","05/15","8.18","+10","+0.01","7.91","+7","+0.01","7.55","0","0"
"745","1795","美時","195.5","-3","-1.51","26W20","05/15","14.8","-3,183","-2.11","14.6","-3,186","-2.14","14.3","-4,129","-2.81"
"746","2024","志聯","14.3","+0.3","+2.14","26W20","05/15","7.92","+38","+0.05","7.86","+38","+0.05","7.86","+38","+0.05"
"747","3705","永信","56.5","-0.8","-1.4","26W20","05/15","17.7","+239","+0.14","16.9","+239","+0.14","16.2","+239","+0.15"
"748","00636","國泰中國A50","28.05","-0.66","-2.3","26W20","05/15","2.04","-836","-3.94","1.82","-185","-1.01","1.64","-185","-1.12"
"749","1339","昭輝","42.7","-0.8","-1.84","26W20","05/15","5.53","+22","+0.04","5.46","+22","+0.04","5.37","+22","+0.04"
"750","2527","宏璟","34.55","-1.8","-4.95","26W20","05/15","20.9","-166","-0.08","20.3","-1,535","-0.75","20.1","+1,164","+0.58"
"751","3044","健鼎","478","-20","-4.02","26W20","05/15","40.3","-1,438","-0.36","38.6","-626","-0.16","37.5","-2,439","-0.65"
"752","2882A","國泰特","61.2","0","0","26W20","05/15","78.6","+564","+0.07","78.2","-766","-0.1","77.6","-767","-0.1"
"753","5487","通泰","26.8","-0.85","-3.07","26W20","05/15","1.62","+100","+0.62","1.42","+891","+6.71","1.15","+12","+0.1"
"754","3416","融程電","174.5","-6.5","-3.59","26W20","05/15","4.46","-199","-0.44","4.33","-921","-2.09","4.14","-87","-0.21"
"755","2838","聯邦銀","20.75","-0.8","-3.71","26W20","05/15","390","-1,683","-0.04","389","-958","-0.02","387","-2,774","-0.07"
"756","2536","宏普","20.55","-0.05","-0.24","26W20","05/15","25.3","-1,522","-0.6","24.4","-625","-0.26","23.4","+1,147","+0.49"
"757","1903","士紙","47.8","-1.1","-2.25","26W20","05/15","20.4","+119","+0.06","20.2","+119","+0.06","19.4","+99.6","+0.05"
"758","9950","萬國通","10.7","-0.3","-2.73","26W20","05/15","13.6","+34","+0.02","13.5","0","0","13.2","0","0"
"759","4744","皇將","36.5","+1.45","+4.14","26W20","05/15","2.59","+1,134","+4.58","2.24","+1,144","+5.38","1.89","+2,113","+12.6"
"760","4106","雃博","23.95","-0.05","-0.21","26W20","05/15","4.73","+17","+0.04","4.73","+17","+0.04","4.65","+17","+0.04"
"761","5213","亞昕","23.55","-0.45","-1.88","26W20","05/15","61.6","-33.6","-0.01","61.2","+618","+0.1","60.7","+570","+0.09"
"762","7718","友鋮","48.9","+0.25","+0.51","26W20","05/15","3.44","+21","+0.06","3.3","+27","+0.08","3.13","+27","+0.09"
"763","6988","威力暘-創","14.6","+0.25","+1.74","26W20","05/15","3.61","-400","-1.09","3.28","+233","+0.72","3.1","+233","+0.76"
"764","8932","智通*","100.5","-1.5","-1.47","26W20","05/15","27.6","+5,075","+1.87","26.4","+3,201","+1.23","25.9","+3,257","+1.27"
"765","4120","友華","45.5","-0.25","-0.55","26W20","05/15","6.01","+7.93","+0.01","5.87","+7.93","+0.01","5.52","+10","+0.02"
"766","4163","鐿鈦","114.5","-9.5","-7.66","26W20","05/15","3.39","+14","+0.04","3.26","+14","+0.04","3.17","+14","+0.04"
"767","1583","程泰","52","-3.2","-5.8","26W20","05/15","9.88","0","0","9.88","0","0","9.79","0","0"
"768","3703","欣陸","21","-0.55","-2.55","26W20","05/15","57.5","-1,321","-0.23","57.2","-1,291","-0.23","56.7","-1,321","-0.23"
"769","1467","南緯","7.94","+0.23","+2.98","26W20","05/15","14.9","+30","+0.02","14.7","+30","+0.02","14","+2","0"
"770","1454","台富","12.75","-0.3","-2.3","26W20","05/15","10.5","+34.4","+0.03","10.3","+7.42","+0.01","10.1","+7.42","+0.01"
"771","6722","輝創","38.9","-0.75","-1.89","26W20","05/15","6.69","+65","+0.1","6.55","+65","+0.1","6.55","+65","+0.1"
"772","8401","白紗科","22.6","-0.45","-1.95","26W20","05/15","4.23","+94.3","+0.22","4.1","+93","+0.23","3.81","+83","+0.22"
"773","8342","益張","88.2","+0.2","+0.23","26W20","05/15","2.29","+9","+0.04","2.29","+9","+0.04","2.19","+9","+0.04"
"774","6264","富裔","6.04","-0.04","-0.66","26W20","05/15","9.42","0","0","9.36","0","0","9.16","0","0"
"775","6219","富旺","12.8","-0.15","-1.16","26W20","05/15","8.1","-315","-0.39","8.03","+356","+0.45","8.03","+356","+0.45"
"776","4506","崇友","117","-0.5","-0.43","26W20","05/15","13.7","+37","+0.03","13.5","+34","+0.03","13.3","+34","+0.03"
"777","5519","隆大","32.15","-0.55","-1.68","26W20","05/15","12","-21.2","-0.02","11.4","-827","-0.72","11.3","0","0"
"778","6164","華興","12.5","-0.6","-4.58","26W20","05/15","1.43","-210","-1.45","1.13","-216","-1.87","0.87","-1,140","-11.5"
"779","4166","友霖","23.3","-0.35","-1.48","26W20","05/15","19.8","+1,252","+0.64","19.5","-4","0","19.3","-4","0"
"780","8045","達運光電","60.7","-5","-7.61","26W20","05/15","6.11","+531","+0.88","5.69","-20.3","-0.04","5.44","-18.3","-0.03"
"781","6203","海韻電","69.2","-1.9","-2.67","26W20","05/15","4.51","0","0","4.3","0","0","4.3","0","0"
"782","3501","維熹","42.1","-1.65","-3.77","26W20","05/15","5.88","-1,342","-2.23","5.74","-1,327","-2.26","5.65","-1,327","-2.29"
"783","8416","實威","181.5","+1","+0.55","26W20","05/15","2.17","+6","+0.03","2.17","+6","+0.03","2.07","0","0"
"784","4148","全宇生技-KY","31.85","-0.65","-2","26W20","05/15","5.24","-127","-0.24","5.24","-127","-0.24","5.24","-127","-0.24"
"785","4439","冠星-KY","90.3","+0.3","+0.33","26W20","05/15","2.85","-2","-0.01","2.85","-2","-0.01","2.66","-2","-0.01"
"786","6504","南六","35.85","-1.1","-2.98","26W20","05/15","4.87","+20","+0.04","4.75","+20","+0.04","4.67","+20","+0.04"
"787","4972","湯石照明","16.65","-0.3","-1.77","26W20","05/15","2.46","+3","+0.01","2.31","+3","+0.01","2.06","+3","+0.01"
"788","3303","岱稜","50.9","-1.1","-2.12","26W20","05/15","3.99","+530","+1.35","3.6","0","0","3.41","0","0"
"789","2438","翔耀","22.4","-1.75","-7.25","26W20","05/15","3.96","+6,024","+18","3.82","+6,024","+18.7","3.53","+5,024","+16.6"
"790","1909","榮成","9.56","-0.18","-1.85","26W20","05/15","84.9","-2,737","-0.32","83.2","-2,887","-0.35","81.9","-902","-0.11"
"791","2239","英利-KY","23.15","-1.2","-4.93","26W20","05/15","9.27","+22.4","+0.02","9.27","+22.4","+0.02","9.19","+22.4","+0.02"
"792","3521","台鋼建設","12.35","-0.2","-1.59","26W20","05/15","11","+629","+0.58","10.5","0","0","10.5","0","0"
"793","8367","建新國際","40.2","-0.8","-1.95","26W20","05/15","5.94","+59","+0.1","5.73","+49","+0.09","5.64","+49","+0.09"
"794","6592","和潤企業","63.7","-1.3","-2","26W20","05/15","48.7","-795","-0.16","47.8","-2,171","-0.45","47.1","-452","-0.1"
"795","6498","久禾光","96","-5.5","-5.42","26W20","05/15","3.26","-1","0","3.05","+4","+0.01","2.7","+4","+0.01"
"796","2701","萬企","10.35","-0.25","-2.36","26W20","05/15","38.3","+607","+0.16","38","-0.73","0","37.9","-0.73","0"
"797","2505","國揚","17.75","-0.2","-1.11","26W20","05/15","29.5","+326","+0.11","28.7","+408","+0.14","28.6","+408","+0.14"
"798","2881A","富邦特","63.7","+0.3","+0.47","26W20","05/15","53.7","+250","+0.05","53.1","+298","+0.06","52.8","+298","+0.06"
