排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,00689R,國泰20年美債反1,21.77,-0.15,-0.68,06/15,79.0,90.8,90.4,88.1,52.7,27.4,15.7,10.9,6.76,3.72,,11.0
2,1590,亞德客-KY,1310.0,20.0,1.55,06/15,74.8,77.6,80.8,82.3,81.9,79.6,75.2,72.3,73.4,72.4,54.4,72.1
3,2633,台灣高鐵,25.55,0.1,0.39,06/15,66.5,67.6,76.4,62.1,63.8,86.5,79.1,76.0,70.1,57.5,,76.4
4,8464,億豐,344.0,-4.5,-1.29,06/15,90.2,72.9,74.4,72.0,85.8,80.5,70.2,33.4,18.9,6.95,2.29,40.1
5,2347,聯強,90.7,1.6,1.8,06/15,28.6,44.6,68.6,68.4,70.5,67.3,56.4,48.7,57.3,53.8,49.3,50.8
6,8905,裕國,29.5,-0.4,-1.34,06/15,46.5,70.3,65.4,58.1,33.4,23.5,6.2,1.18,0.87,1.53,0.02,1.68
7,1476,儒鴻,343.5,-1.0,-0.29,06/15,74.0,66.5,65.2,65.6,63.6,53.3,63.2,67.3,65.4,62.7,48.2,66.8
8,2606,裕民,67.2,-1.1,-1.61,06/15,77.4,63.8,65.2,64.7,56.7,46.8,37.6,35.3,32.1,31.1,24.6,34.3
9,1402,遠東新,27.55,0.55,2.04,06/15,24.9,55.6,65.0,66.0,54.6,59.3,60.3,57.4,58.1,54.5,47.4,57.7
10,2886,兆豐金,44.0,0.6,1.38,06/15,64.0,62.6,64.8,56.3,61.3,65.3,56.0,55.8,51.6,50.6,48.4,54.5
11,2912,統一超,228.0,-2.0,-0.87,06/15,69.8,64.3,63.5,64.8,54.5,68.0,61.5,60.9,62.2,63.8,67.4,60.6
12,4770,上品,214.0,0.5,0.23,06/15,68.2,60.1,62.1,43.0,37.0,29.6,34.0,33.3,30.3,30.3,,33.2
13,6670,復盛應用,286.0,1.0,0.35,06/15,60.8,58.1,61.7,52.9,53.9,53.8,48.8,43.2,49.7,46.5,,46.7
14,2379,瑞昱,634.0,16.0,2.59,06/15,49.1,56.1,61.0,59.2,62.9,61.0,55.0,53.7,56.7,54.0,47.8,55.6
15,2395,研華,485.0,12.0,2.54,06/15,49.9,48.9,61.0,60.7,58.6,58.9,49.8,50.4,57.2,65.7,68.5,49.3
16,2360,致茂,2265.0,-30.0,-1.31,06/15,66.1,66.1,60.9,57.2,58.2,61.7,58.7,58.2,61.0,63.1,54.6,57.4
17,6423,億而得,83.3,2.9,3.61,06/15,49.2,53.9,60.8,60.2,44.6,39.4,24.4,22.2,20.9,,,22.3
18,6192,巨路,116.5,-1.0,-0.85,06/15,50.2,51.5,60.7,52.3,44.9,39.6,32.8,28.8,26.9,25.1,23.4,29.6
19,4560,強信-KY,32.6,0.05,0.15,06/15,47.4,59.5,59.9,59.8,58.7,58.6,55.5,54.2,52.5,50.6,,54.3
20,2459,敦吉,68.6,-0.4,-0.58,06/15,61.0,56.4,59.3,58.8,48.4,45.0,38.3,33.0,30.4,27.5,16.1,34.4
21,2105,正新,33.9,-0.35,-1.02,06/15,50.3,57.4,59.2,58.6,59.6,58.8,53.2,54.6,55.4,53.2,47.0,54.2
22,5904,寶雅,635.0,-12.0,-1.85,06/15,59.7,60.7,59.2,51.2,47.5,48.3,49.2,47.6,52.8,48.5,46.2,47.4
23,00856B,永豐1-3年美公債,37.65,-0.1,-0.26,06/15,49.0,62.7,59.0,38.1,6.31,7.99,26.4,14.9,7.76,1.58,,18.6
24,2206,三陽工業,62.7,-0.3,-0.48,06/15,76.5,60.4,59.0,57.1,40.8,42.4,39.2,38.8,40.4,29.9,23.3,39.2
