排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,4924,欣厚-KY,12.75,0.3,2.41,05/25,,,-100.0,-100.0,,,,,,
2,6806,森崴能源,8.35,-0.92,-9.92,05/25,0.0,0.0,-79.4,-92.2,-97.8,-97.9,-99.0,-99.0,-98.1,-99.0
3,3228,金麗科,230.0,18.5,8.75,05/25,0.0,0.0,-65.9,-65.9,-68.2,-78.1,-80.3,-80.3,-99.0,-80.3
4,6449,鈺邦,320.0,14.5,4.75,05/25,-16.5,-33.0,-39.6,-48.2,-51.0,-52.5,-62.0,-62.0,-40.8,-62.2
5,4912,聯德控股-KY,110.0,4.0,3.77,05/25,0.2,-3.25,-31.9,-45.3,-50.5,-39.1,-51.4,110.0,19.6,125.0
6,00980A,主動野村臺灣優選,23.97,0.81,3.5,05/25,3.35,-44.1,-44.1,-44.2,-24.7,81.8,81.4,11.2,957.0,39.7
7,5236,凌陽創新,186.5,5.5,3.04,05/25,-2.05,-5.16,-5.16,-43.4,-47.1,-50.1,-65.1,-49.4,-53.2,-60.6
8,3048,益登,73.3,-1.2,-1.61,05/25,8.66,15.4,-40.5,-38.8,-63.7,-67.3,-78.0,-78.5,3.7,-78.2
9,8091,翔名,273.5,6.5,2.43,05/25,-1.9,-5.99,-33.6,-38.4,-14.9,-23.4,-2.7,-20.1,-42.3,-4.75
10,009819,中信數據及電力,10.26,0.09,0.88,05/25,-2.43,-2.43,-2.43,-37.8,-38.1,-2.38,,,,
11,7715,裕山,28.35,-1.25,-4.22,05/25,0.0,0.0,0.0,-35.3,-42.8,-49.8,-48.3,-65.0,,-61.7
12,6690,安碁資訊,171.0,0.0,0.0,05/25,0.0,0.0,0.0,-35.1,-32.4,-33.3,-31.5,-64.5,-74.1,-65.5
13,00891,中信關鍵半導體,35.09,1.48,4.4,05/25,-25.2,-38.9,-36.9,-35.0,11.2,118.0,261.0,59.4,51.9,326.0
14,6271,同欣電,243.5,17.0,7.51,05/25,-15.9,-21.4,-30.8,-33.8,-33.2,-18.2,18.7,335.0,44.5,69.3
15,3046,建碁,54.0,0.6,1.12,05/25,0.0,0.0,-0.32,-31.0,-33.0,-46.9,-44.6,-39.0,-61.0,-40.1
16,2420,新巨,64.7,2.0,3.19,05/25,0.0,-31.0,-30.9,-30.6,-34.2,-36.6,-32.4,-25.5,-37.6,-14.4
17,3189,景碩,669.0,60.0,9.85,05/25,-8.95,-26.7,-32.3,-30.4,-27.8,1.9,-42.6,-33.0,-49.2,-5.81
18,3135,凌航,213.5,2.0,0.95,05/25,-18.3,-17.7,-18.6,-29.8,-43.7,-48.1,-52.1,,,3.96
19,7788,松川精密,193.5,1.0,0.52,05/25,-29.7,-27.8,-27.8,-29.7,18.2,73.3,,,,
20,00887,永豐中國科技50大,17.51,0.72,4.29,05/25,-15.6,-12.7,-20.9,-29.3,-41.5,-18.0,-58.7,-72.7,-83.5,-65.1
21,5274,信驊,17725.0,-55.0,-0.31,05/25,2.77,2.3,2.3,-28.6,-38.1,-34.4,-62.4,-71.6,-52.7,-70.7
22,6613,朋億*,272.5,15.5,6.03,05/25,0.0,0.0,-29.4,-28.4,-28.3,-39.6,-49.3,-62.3,-31.5,-50.1
23,8040,九暘,122.5,3.5,2.94,05/25,-3.46,-15.8,-29.2,-27.3,-25.8,8.35,33.2,18.5,-34.0,50.4
24,1904,正隆,19.3,0.2,1.05,05/25,1.31,-1.06,-12.0,-27.0,-27.9,-18.0,-22.3,-8.59,-42.5,-6.61
25,6727,亞泰金屬,660.0,60.0,10.0,05/25,-26.9,-22.4,-16.2,-26.5,-24.5,269.0,84.4,108.0,0.0,93.0
26,5228,鈺鎧,54.9,3.3,6.4,05/25,-12.2,-12.2,-22.3,-26.3,-21.8,0.0,121.0,752.0,858.0,423.0
27,8096,擎亞,124.5,6.0,5.06,05/25,-0.02,0.34,-17.2,-26.3,-21.0,15.3,-41.2,-58.6,-49.7,-58.7
28,2312,金寶,36.4,3.3,9.97,05/25,-18.8,-22.4,-23.8,-26.0,-38.9,-28.7,-0.63,-46.0,242.0,-51.3
29,3498,陽程,159.0,-1.0,-0.62,05/25,0.0,0.0,-2.43,-25.0,-50.3,-38.4,-44.8,-45.3,-27.0,-25.3
30,4571,鈞興-KY,227.0,-2.5,-1.09,05/25,-6.88,-7.05,-26.6,-24.9,-41.6,-43.6,-48.0,-59.0,-30.3,-57.4
31,1459,聯發,11.65,-0.1,-0.85,05/25,0.0,0.0,0.0,-24.3,-24.3,-24.0,55.6,,,69.3
32,6811,宏碁資訊,218.5,1.5,0.69,05/25,-2.16,-3.0,-6.61,-23.6,-28.9,-34.3,-49.4,39.5,-28.5,21.5
33,7805,威聯通,784.0,20.0,2.62,05/25,3.51,1.72,-13.2,-23.4,-16.9,-11.9,,,,
34,00922,國泰台灣領袖50,38.49,1.63,4.42,05/25,-0.51,-0.51,-23.4,-23.4,-28.5,-27.7,7.13,-67.1,-47.2,-52.8
35,9914,美利達,68.2,0.4,0.59,05/25,0.18,1.0,-18.1,-23.1,-18.0,5.13,96.7,85.6,-40.2,78.8
36,3704,合勤控,43.5,-0.5,-1.14,05/25,-9.93,-11.2,-16.3,-22.3,-28.8,-29.5,-72.5,-48.2,-28.4,-64.3
37,6239,力成,311.0,28.0,9.89,05/25,-2.82,-8.54,-9.81,-22.1,-20.0,6.34,795.0,43.0,54.5,369.0
38,8021,尖點,464.0,42.0,9.95,05/25,-14.7,-29.4,-34.1,-21.9,-41.1,-48.7,-48.4,-84.4,8.89,-71.9
39,00915,凱基優選高股息30,27.87,0.44,1.6,05/25,-5.84,-22.4,-21.7,-21.9,-21.7,-17.9,150.0,3.06,-54.3,26.2
40,3550,聯穎,21.5,-0.25,-1.15,05/25,-4.42,-5.62,-5.62,-21.3,-19.6,-4.88,-25.8,32.7,-4.41,-8.31
41,6294,智基,28.3,0.0,0.0,05/25,-5.84,-12.6,-15.7,-21.2,-22.5,-14.2,-38.3,-35.8,-79.1,-35.8
42,6606,建德工業,25.15,0.45,1.82,05/25,0.0,0.0,0.0,-20.8,-11.6,-16.5,-16.0,-34.8,-39.4,-16.9
43,6209,今國光,86.2,0.4,0.47,05/25,-5.95,-12.1,-17.6,-20.7,-12.9,-4.4,-25.7,-3.72,37.0,-17.8
44,3709,鑫聯大投控,90.2,2.0,2.27,05/25,-8.04,-9.38,-14.8,-20.1,-6.51,0.0,5.78,14.2,268.0,-26.4
45,7714,創泓科技,121.5,-1.0,-0.82,05/25,2.86,9.09,9.09,-20.0,-12.2,-16.3,-12.2,,,200.0
46,2375,凱美,138.0,3.5,2.6,05/25,1.09,-14.8,-21.8,-19.8,-16.8,-0.52,-3.28,-39.7,15.8,-42.7
47,00996A,主動兆豐台灣豐收,15.26,0.64,4.38,05/25,0.0,-19.3,-19.3,-19.3,-19.3,76.1,,,,
48,00893,國泰智能電動車,46.28,1.1,2.43,05/25,0.0,0.0,-19.3,-19.3,-19.3,-19.3,6.97,-60.0,-59.2,55.0
49,7750,新代,2535.0,145.0,6.07,05/25,0.0,0.0,-4.0,-19.3,-16.5,15.7,,,,
50,2233,宇隆,381.5,34.5,9.94,05/25,-10.1,-19.7,-19.3,-19.2,-37.2,-47.0,-58.3,-58.5,-5.64,-59.8
51,6206,飛捷,144.0,4.0,2.86,05/25,0.94,0.25,-16.3,-19.1,-49.1,-52.0,-61.7,-71.6,-24.6,-70.5
52,3305,昇貿,160.5,14.5,9.93,05/25,-6.28,-19.1,-22.4,-18.8,-22.3,-7.84,-37.9,-32.0,172.0,-37.6
53,3213,茂訊,122.5,3.0,2.51,05/25,-15.5,-17.2,-19.1,-18.5,-23.6,-27.0,-32.4,-43.7,-47.4,-40.9
54,3264,欣銓,224.0,2.5,1.13,05/25,-4.37,-16.0,-16.2,-18.3,-11.2,24.6,35.6,1.66,-30.7,26.7
55,0061,元大寶滬深,24.83,0.14,0.57,05/25,0.0,0.0,0.0,-18.2,-18.2,-18.2,-18.2,-18.2,-85.1,-18.2
56,2342,茂矽,43.15,1.75,4.23,05/25,-5.16,-8.38,-14.7,-18.2,-7.7,-24.5,-45.5,-36.2,108.0,-36.2
57,3680,家登,595.0,27.0,4.75,05/25,-9.98,-9.86,-14.5,-17.8,-23.2,-32.7,-49.2,-44.4,9.35,-51.3
58,00878,國泰永續高股息,29.48,1.21,4.28,05/25,-17.4,-18.4,-19.3,-17.7,-6.55,-1.79,2.79,-32.0,-35.5,2.58
59,1785,光洋科,151.0,7.0,4.86,05/25,1.36,-6.56,-9.5,-17.7,-12.2,119.0,78.8,46.4,-17.3,110.0
60,3529,力旺,3710.0,85.0,2.34,05/25,-2.29,-3.45,-10.7,-17.5,-39.1,-54.2,-33.6,-7.53,269.0,-12.0
61,2882,國泰金,81.5,1.8,2.26,05/25,-7.86,-10.0,-10.2,-17.5,-22.0,-28.1,74.9,-48.6,471.0,4.58
62,00655L,國泰中國A50正2,35.84,0.6,1.7,05/25,0.0,0.0,0.0,-17.4,-19.3,-21.8,-33.1,-40.9,-65.1,-35.4
63,3008,大立光,3845.0,305.0,8.62,05/25,1.74,-2.31,-12.0,-17.3,-12.9,-11.7,-26.1,119.0,950.0,32.7
64,4555,氣立,53.2,3.5,7.04,05/25,2.56,2.56,2.56,-17.2,-26.6,-21.2,-1.1,-28.2,-15.9,-27.7
65,8086,宏捷科,163.0,3.5,2.19,05/25,-1.29,0.13,0.6,-17.0,-26.8,-23.4,-23.5,5.92,-46.7,-8.85
66,2467,志聖,663.0,60.0,9.95,05/25,2.12,2.72,-6.8,-16.8,-31.2,-53.0,-44.3,-84.3,-73.1,-57.7
67,6229,研通,27.6,0.05,0.18,05/25,0.0,0.0,-20.7,-16.7,-11.8,27.9,37.5,5.77,-47.3,43.5
68,3317,尼克森,83.7,7.6,9.99,05/25,-13.1,-15.3,-17.8,-16.7,-23.2,25.7,1.12,-16.9,59.5,-12.9
69,6285,啟碁,298.0,2.0,0.68,05/25,8.84,5.24,0.92,-16.6,-47.7,-45.2,-20.8,3.6,-26.3,-40.2
70,1597,直得,201.0,18.0,9.84,05/25,-2.12,-12.1,-10.5,-16.5,-37.7,-40.7,-60.4,-72.6,-69.9,-67.1
71,2491,吉祥全,23.6,1.45,6.55,05/25,0.0,-7.95,-9.92,-16.2,5.0,15.9,15.9,,,73.2
72,6509,聚和,51.8,1.7,3.39,05/25,3.63,13.6,2.98,-16.0,-50.8,-53.5,183.0,186.0,-5.47,183.0
73,3221,台嘉碩,60.2,3.8,6.74,05/25,0.29,-0.35,-13.3,-15.9,-17.3,-18.4,-6.25,45.2,300.0,57.8
74,2388,威盛,84.2,-3.8,-4.32,05/25,1.46,-11.4,-12.1,-15.8,-15.9,-6.39,-46.7,-46.3,-16.4,-34.0
75,8358,金居,545.0,23.0,4.41,05/25,-3.49,-8.23,-10.7,-15.6,-18.3,-31.7,-22.5,-57.4,-43.4,-35.4
76,1773,勝一,189.0,4.5,2.44,05/25,0.45,-1.9,-6.82,-15.5,-5.95,-39.3,-62.7,-58.2,0.73,-53.2
77,5388,中磊,86.4,1.3,1.53,05/25,0.37,-2.37,-8.45,-15.4,-16.4,-27.1,16.3,119.0,82.4,86.1
78,4952,凌通,54.7,0.8,1.48,05/25,-2.84,-8.0,-12.4,-15.4,-15.4,-15.7,118.0,147.0,20.3,164.0
79,2317,鴻海,261.0,11.0,4.4,05/25,-6.73,-8.15,-10.5,-15.4,-29.2,-49.8,-12.5,30.5,-20.4,71.4
80,2492,華新科,321.5,29.0,9.91,05/25,-0.52,-3.87,-6.27,-15.0,-39.6,-41.9,-61.7,-84.1,-71.5,-84.7
81,3714,富采,79.7,-1.7,-2.09,05/25,-4.88,-7.18,-10.9,-14.9,-13.6,24.7,32.7,138.0,182.0,102.0
82,6456,GIS-KY,74.6,-1.5,-1.97,05/25,-10.4,-14.7,-15.9,-14.8,-7.91,19.4,34.8,242.0,218.0,75.9
83,3546,宇峻,81.4,0.1,0.12,05/25,1.6,-2.62,-16.7,-14.7,-14.8,-21.2,-47.4,-26.3,-33.9,-22.6
84,3152,璟德,199.5,18.0,9.92,05/25,-8.43,-10.1,-9.15,-14.7,-15.2,-28.3,-50.2,19.5,114.0,-22.0
85,6570,維田,59.6,5.4,9.96,05/25,-14.7,-14.7,-13.9,-14.7,-37.3,-52.2,-67.0,-72.8,-84.1,-71.2
86,3289,宜特,172.5,3.5,2.07,05/25,-1.04,-0.29,-6.93,-14.6,-25.2,16.9,129.0,44.9,230.0,66.9
87,6485,點序,116.5,10.5,9.91,05/25,3.12,3.59,-18.1,-14.5,-11.8,-5.9,2.19,-12.9,82.1,-24.0
88,8028,昇陽半導體,311.5,17.5,5.95,05/25,-4.06,-5.99,-6.16,-14.1,-12.8,-33.9,-64.7,-70.2,-27.6,-67.3
89,00770,國泰北美科技,66.25,1.05,1.61,05/25,0.0,-14.1,-14.1,-14.1,-14.1,-63.3,-73.6,-49.4,-57.4,-54.8
90,00786B,元大10年IG銀行債,32.3,0.17,0.53,05/25,-14.1,-14.1,-14.1,-14.1,-44.0,-44.0,-44.0,-85.5,-88.3,-85.9
91,2881,富邦金,97.7,2.6,2.73,05/25,-4.94,-6.95,-6.45,-14.0,-25.0,-27.8,32.0,-4.34,500.0,13.6
92,5351,鈺創,82.1,1.6,1.99,05/25,4.67,-7.84,-8.2,-13.8,-24.1,-44.1,17.4,3.23,34.1,-41.2
93,6894,衛司特,374.5,16.0,4.46,05/25,-9.18,-9.62,-13.8,-13.8,-22.0,-7.84,141.0,0.0,18700.0,1467.0
94,1733,五鼎,29.9,0.25,0.84,05/25,0.51,-10.0,-10.0,-13.7,-16.3,-16.0,-16.5,-32.6,61.8,-29.3
95,00926,凱基全球菁英55,25.45,0.02,0.08,05/25,-9.07,-9.07,-9.07,-13.7,-16.4,-42.0,-51.4,4.05,-78.7,-46.7
96,4533,協易機,33.75,0.35,1.05,05/25,-14.3,-15.6,-15.2,-13.6,-16.2,-27.8,53.9,45.6,66.3,49.0
97,4958,臻鼎-KY,529.0,13.0,2.52,05/25,0.84,-11.6,-12.4,-13.6,-12.3,-3.1,108.0,-35.1,11.4,56.0
