"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔發行張數","2日買賣超佔發行張數","3日買賣超佔發行張數","5日買賣超佔發行張數","10日買賣超佔發行張數","1個月買賣超佔發行張數","3個月買賣超佔發行張數","半年買賣超佔發行張數","1年買賣超佔發行張數","3年買賣超佔發行張數","10年買賣超佔發行張數","今年買賣超佔發行張數"
"290","00710B","復華彭博非投等債","18.84","-0.01","-0.05","05/13","0","0","0","0","0","0","0","+0.55","+0.55","+0.46","","-0.05"
"291","00711B","復華彭博新興債","16.02","+0.01","+0.06","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"292","00712","復華富時不動產","8.94","-0.03","-0.33","05/13","0","0","0","0","0","0","0","0","-0.1","0","","0"
"293","00714","群益道瓊美國地產","21.66","+0.08","+0.37","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"294","00715L","期街口布蘭特正2","63.85","+1.65","+2.65","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"295","00717","富邦美國特別股","15.2","+0.05","+0.33","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"296","00719B","元大美債1-3","30.85","+0.07","+0.23","05/13","0","0","0","0","0","0","0","-0.1","-1.21","-0.53","","-0.33"
"297","00720B","元大投資級公司債","32.76","+0.02","+0.06","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"298","00722B","群益投資級電信債","35.7","+0.02","+0.06","05/13","0","0","0","0","0","0","0","0","-0.05","-0.05","","0"
"299","00723B","群益投資級科技債","30.57","+0.02","+0.07","05/13","0","0","0","0","0","0","0","0","0","0","","0"
"300","00724B","群益投資級金融債","33.57","+0.05","+0.15","05/13","0","0","0","0","0","0","0","0","-0.02","-0.06","","0"
