代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00931B,統一美債20年,13.88,0.03,0.22,06/26,29,79303,51.8,3.7,0,0,0.0,0.0,2,1305,9.3,0.06,29,95213,62.3,4.45
5324,士開,12.1,0.0,0.0,06/26,14,2972,50.6,1.31,0,0,0.0,0.0,0,0,0.0,0.0,14,2972,50.6,1.31
2360,致茂,2035.0,-150.0,-6.86,06/26,13,5829,18.5,1.37,-10,-4093,-18.7,-0.96,-1,-6,-0.31,0.0,2,123,3.25,0.03
2801,彰銀,23.4,-0.1,-0.43,06/26,13,188597,39.8,1.6,0,0,0.0,0.0,-3,-2166,-3.1,-0.02,13,187217,39.5,1.59
2887E,台新新光戊特一,50.8,0.0,0.0,06/26,13,546,16.6,0.11,0,0,0.0,0.0,0,0,0.0,0.0,13,546,16.6,0.11
00696B,富邦美債20年,29.92,0.06,0.2,06/26,12,40317,67.2,6.04,0,0,0.0,0.0,-8,-10958,-21.0,-1.64,12,29475,49.1,4.42
00756B,群益投等新興公債,32.11,-0.01,-0.03,06/26,12,90794,98.0,6.03,0,0,0.0,0.0,2,51,0.06,0.0,26,92100,96.3,6.11
00795B,中信美國公債20年,27.62,0.05,0.18,06/26,12,43416,41.5,2.57,0,0,0.0,0.0,2,3544,11.2,0.21,29,129194,54.3,7.66
2506,太設,8.78,-0.02,-0.23,06/26,12,267,11.0,0.07,0,0,0.0,0.0,-1,-2,-1.24,0.0,12,273,11.3,0.07
00757,統一FANG+,122.35,-4.1,-3.24,06/26,11,6341,24.7,2.21,0,0,0.0,0.0,-5,-1497,-9.49,-0.52,10,6550,27.2,2.29
00983A,主動中信ARK創新,11.72,-0.19,-1.6,06/26,11,27931,40.8,20.6,0,0,0.0,0.0,38,63453,38.3,46.8,39,117544,65.4,86.6
00897,富邦基因免疫生技,10.71,0.14,1.32,06/26,10,4826,38.9,3.33,0,0,0.0,0.0,-1,-311,-13.4,-0.21,10,5264,42.4,3.63
00898,國泰基因免疫革命,8.96,0.11,1.24,06/26,10,6959,63.6,4.7,0,0,0.0,0.0,-1,-17,-1.48,-0.01,10,6676,61.0,4.51
00694B,富邦美債1-3,42.02,0.03,0.07,06/26,9,1215,47.3,3.11,0,0,0.0,0.0,-10,-1103,-41.2,-2.82,3,75,7.68,0.19
009805,新光美國電力基建,17.05,-0.09,-0.53,06/26,9,22670,22.9,3.49,0,0,0.0,0.0,7,20179,25.9,3.1,7,38669,49.6,5.95
1731,美吾華,21.8,0.0,0.0,06/26,9,264,17.6,0.2,0,0,0.0,0.0,-1,-1,-0.35,0.0,9,269,17.9,0.2
8487,愛爾達-創,77.7,-1.1,-1.4,06/26,9,91,18.8,0.34,0,0,0.0,0.0,-1,-1,-2.87,0.0,9,102,21.1,0.39
00687B,國泰20年美債,28.54,0.05,0.18,06/26,8,130556,54.7,2.59,0,0,0.0,0.0,4,36081,24.0,0.72,72,1053099,53.7,20.9
00865B,國泰US短期公債,48.47,0.07,0.14,06/26,8,8276,30.6,3.0,0,0,0.0,0.0,1,756,12.5,0.27,1,2561,42.4,0.93
2850,新產,140.0,-2.0,-1.41,06/26,8,2478,34.7,0.78,-10,-903,-10.1,-0.29,-1,-3,-0.63,0.0,-1,-8,-1.55,0.0
6146,耕興,190.0,-5.5,-2.81,06/26,8,1019,29.3,1.0,-7,-299,-13.0,-0.29,-1,-1,-0.4,0.0,4,117,9.52,0.11
6414,樺漢,361.5,-12.0,-3.21,06/26,8,6232,45.8,4.27,-10,-3213,-17.1,-2.2,-1,-57,-3.54,-0.04,2,683,22.1,0.47
8021,尖點,535.0,-22.0,-3.95,06/26,8,4219,29.5,2.91,1,1,0.05,0.0,-2,-33,-1.09,-0.02,1,385,18.3,0.27
00739,元大MSCI A股,29.4,-0.57,-1.9,06/26,7,188,21.5,0.72,0,0,0.0,0.0,2,49,13.5,0.19,13,396,23.7,1.52
00772B,中信高評級公司債,34.26,0.02,0.06,06/26,7,18182,59.3,0.53,0,0,0.0,0.0,2,2984,25.3,0.09,39,80587,55.0,2.37
00773B,中信優先金融債,36.55,0.04,0.11,06/26,7,4622,48.6,0.18,0,0,0.0,0.0,2,738,17.4,0.03,7,3567,37.5,0.14
00862B,中信投資級公司債,32.26,0.03,0.09,06/26,7,1033,32.7,0.12,0,0,0.0,0.0,-1,-76,-13.5,-0.01,7,567,18.0,0.06
00933B,國泰10Y+金融債,16.3,0.01,0.06,06/26,7,54012,51.7,0.83,0,0,0.0,0.0,2,9715,23.3,0.15,7,66005,63.2,1.01
00950B,凱基A級公司債,14.34,0.01,0.07,06/26,7,95622,82.0,2.33,0,0,0.0,0.0,2,5125,5.45,0.13,4,93453,89.7,2.28
00958B,永豐ESG銀行債15+,9.47,0.01,0.11,06/26,7,3492,47.3,2.73,0,0,0.0,0.0,2,1292,57.4,1.01,23,12029,55.5,9.41
00984B,大華優利美A債15,16.71,0.03,0.18,06/26,7,6325,35.6,4.41,0,0,0.0,0.0,2,3172,50.2,2.21,29,43425,67.2,30.3
4506,崇友,119.5,0.0,0.0,06/26,7,227,31.7,0.13,0,0,0.0,0.0,0,0,0.0,0.0,7,227,31.7,0.13
5236,凌陽創新,169.0,-6.0,-3.43,06/26,7,778,29.9,1.3,0,0,0.0,0.0,-1,-2,-0.46,0.0,7,794,30.6,1.32
6173,信昌電,276.0,-30.5,-9.95,06/26,7,1340,10.8,0.78,0,0,0.0,0.0,-2,-373,-14.3,-0.22,-2,-256,-9.82,-0.15
6672,騰輝電子-KY,292.0,2.5,0.86,06/26,7,6581,11.8,9.21,0,0,0.0,0.0,-1,-89,-0.54,-0.13,4,4052,10.8,5.67
8446,華研,86.9,-1.0,-1.14,06/26,7,70,15.6,0.13,0,0,0.0,0.0,0,0,0.0,0.0,7,70,15.6,0.13
00885,富邦越南,18.88,-0.02,-0.11,06/26,6,7446,27.4,1.18,0,0,0.0,0.0,8,9229,29.3,1.46,8,16511,52.5,2.62
00937B,群益ESG投等債20+,15.13,0.03,0.2,06/26,6,321502,52.6,1.85,0,0,0.0,0.0,2,92959,30.4,0.53,7,452195,69.7,2.6
