代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00950B,凱基A級公司債,13.93,0.04,0.29,05/22,24,56620,37.8,1.4,0,0,0.0,0.0,-2,-2220,-21.7,-0.05,5,6568,22.3,0.16
009820,元大納斯達克精選,10.22,0.05,0.49,05/22,16,199939,32.4,11.4,0,0,0.0,0.0,15,173893,29.9,9.93,15,373775,64.2,21.3
00909,國泰數位支付服務,48.99,1.74,3.68,05/22,15,18036,28.3,12.8,0,0,0.0,0.0,4,2912,23.7,2.06,24,66539,55.7,47.1
00943,兆豐電子高息等權,21.02,0.41,1.99,05/22,15,2529,51.2,5.97,0,0,0.0,0.0,2,21,4.6,0.05,20,2448,35.7,5.78
00725B,國泰投資級公司債,34.71,0.16,0.46,05/22,13,26713,42.7,0.71,0,0,0.0,0.0,-1,-380,-6.25,-0.01,5,14436,55.1,0.38
3026,禾伸堂,476.5,43.0,9.92,05/22,13,5651,5.28,3.41,4,667,7.8,0.4,2,269,7.11,0.16,15,15729,11.5,9.48
3034,聯詠,485.5,1.0,0.21,05/22,13,21107,18.7,3.47,-1,-71,-0.85,-0.01,1,53,0.64,0.01,7,9918,21.0,1.63
6284,佳邦,102.5,9.1,9.74,05/22,12,9816,20.8,6.59,0,0,0.0,0.0,13,619,1.28,0.42,12,10428,22.1,7.0
4991,環宇-KY,814.0,74.0,10.0,05/22,11,5504,32.3,4.55,0,0,0.0,0.0,2,10,0.34,0.01,10,4600,43.1,3.8
00937B,群益ESG投等債20+,14.68,0.07,0.48,05/22,10,265425,41.8,1.5,0,0,0.0,0.0,-1,-2813,-4.74,-0.02,5,134935,41.5,0.76
00948B,中信優息投資級債,9.37,0.06,0.64,05/22,10,63353,50.1,1.52,0,0,0.0,0.0,-1,-3153,-26.6,-0.08,5,25259,49.0,0.61
3498,陽程,160.0,13.5,9.22,05/22,9,4360,13.4,7.12,0,0,0.0,0.0,-1,-1,-0.1,0.0,9,4586,14.1,7.48
6182,合晶,69.9,6.3,9.91,05/22,9,10959,7.5,1.85,0,0,0.0,0.0,4,7146,8.93,1.2,9,17395,11.9,2.93
8162,微矽電子-創,60.8,5.5,9.95,05/22,9,858,17.3,1.25,0,0,0.0,0.0,-3,-13,-0.72,-0.02,9,848,17.1,1.23
2453,凌群,57.2,1.5,2.69,05/22,8,669,14.2,0.67,0,0,0.0,0.0,0,0,0.0,0.0,8,661,14.0,0.66
2492,華新科,292.5,26.5,9.96,05/22,8,25039,17.2,5.15,4,1910,5.15,0.39,4,909,2.45,0.19,4,12576,33.9,2.59
2891,中信金,57.6,0.1,0.17,05/22,8,169357,37.9,0.86,-7,-67595,-17.3,-0.34,-2,-2612,-2.39,-0.01,6,84137,24.0,0.43
3147,大綜,186.0,5.0,2.76,05/22,8,682,22.2,1.56,0,0,0.0,0.0,-1,-6,-1.19,-0.01,7,685,23.4,1.57
4979,華星光,630.0,37.0,6.24,05/22,8,1032,7.94,0.72,-1,-4,-0.35,0.0,1,4,0.37,0.0,8,616,4.74,0.43
5236,凌陽創新,181.0,4.0,2.26,05/22,8,978,14.6,1.63,0,0,0.0,0.0,-1,-8,-1.24,-0.01,8,1017,15.2,1.69
5464,霖宏,71.0,-0.5,-0.7,05/22,8,971,10.3,1.37,0,0,0.0,0.0,0,0,0.0,0.0,8,970,10.3,1.37
00401A,主動摩根台灣鑫收,13.08,0.36,2.83,05/22,7,10650,15.1,4.27,0,0,0.0,0.0,3,2503,8.94,1.0,10,18864,16.7,7.56
00922,國泰台灣領袖50,36.86,0.66,1.82,05/22,7,13546,17.9,0.67,0,0,0.0,0.0,3,7233,23.3,0.36,3,13744,44.2,0.68
00929,復華台灣科技優息,27.08,0.59,2.23,05/22,7,43532,15.5,0.93,0,0,0.0,0.0,3,42839,35.6,0.92,3,73711,61.3,1.57
1304,台聚,12.3,0.05,0.41,05/22,7,4405,12.0,0.37,0,0,0.0,0.0,1,41,0.82,0.0,6,4340,13.5,0.37
1526,日馳,14.6,0.0,0.0,05/22,7,166,17.1,0.28,0,0,0.0,0.0,0,0,0.0,0.0,7,159,16.4,0.27
2027,大成鋼,41.95,-0.4,-0.94,05/22,7,115598,42.0,4.47,-7,-5444,-1.98,-0.21,-1,-2085,-8.56,-0.08,7,106833,38.9,4.13
2342,茂矽,41.4,0.95,2.35,05/22,7,3518,9.52,2.23,0,0,0.0,0.0,-3,-16,-0.14,-0.01,7,3498,9.47,2.22
2483,百容,25.95,1.35,5.49,05/22,7,770,18.6,0.71,0,0,0.0,0.0,-1,-12,-1.22,-0.01,7,762,18.4,0.71
2882,國泰金,79.7,1.0,1.27,05/22,7,115074,43.6,0.78,-7,-101794,-38.5,-0.69,2,197,0.24,0.0,2,9659,11.7,0.07
3665,貿聯-KY,2225.0,70.0,3.25,05/22,7,5407,17.1,2.77,-7,-6368,-20.2,-3.26,-1,-37,-1.62,-0.02,2,851,17.7,0.44
3704,合勤控,44.0,2.6,6.28,05/22,7,13433,26.8,3.23,0,0,0.0,0.0,2,197,0.76,0.05,7,13618,27.2,3.28
4956,光鋐,48.2,4.05,9.17,05/22,7,4049,13.5,4.03,-1,-1,-0.01,0.0,3,10,0.06,0.01,7,4026,13.4,4.01
6192,巨路,132.0,1.0,0.76,05/22,7,635,19.2,0.66,0,0,0.0,0.0,1,2,0.48,0.0,7,639,19.3,0.67
6248,沛波,18.25,0.0,0.0,05/22,7,95,18.7,0.1,0,0,0.0,0.0,0,0,0.0,0.0,7,90,17.6,0.09
6690,安碁資訊,171.0,2.5,1.48,05/22,7,119,28.8,0.4,0,0,0.0,0.0,0,0,0.0,0.0,7,119,28.8,0.4
6806,森崴能源,9.27,-1.03,-10.0,05/22,7,5953,76.9,2.17,0,0,0.0,0.0,0,0,0.0,0.0,7,5953,76.9,2.17
6811,宏碁資訊,217.0,8.0,3.83,05/22,7,207,25.5,0.5,0,0,0.0,0.0,-1,-1,-0.21,0.0,7,207,25.5,0.5
6909,創控,53.7,0.5,0.94,05/22,7,636,11.6,0.95,0,0,0.0,0.0,-1,0,0.0,0.0,7,637,11.6,0.95
8415,大國鋼,35.8,-0.45,-1.24,05/22,7,3692,39.8,0.36,0,0,0.0,0.0,1,5,0.72,0.0,1,36,5.21,0.0
00916,國泰全球品牌50,28.11,0.11,0.39,05/22,6,330,15.3,0.53,0,0,0.0,0.0,5,551,43.4,0.88,33,5833,38.6,9.34
00980A,主動野村臺灣優選,23.16,0.67,2.98,05/22,6,11077,8.82,1.45,0,0,0.0,0.0,3,3104,8.65,0.41,3,10722,29.9,1.4
2312,金寶,33.1,3.0,9.97,05/22,6,83032,26.5,5.51,-4,-12210,-4.52,-0.81,3,3712,1.48,0.25,3,66958,26.7,4.45
2430,燦坤,18.3,0.0,0.0,05/22,6,110,16.0,0.09,0,0,0.0,0.0,0,0,0.0,0.0,6,110,16.0,0.09
2431,聯昌,10.65,0.35,3.4,05/22,6,389,18.8,0.35,0,0,0.0,0.0,-1,-9,-1.61,-0.01,6,386,18.6,0.35
2434,統懋,29.95,0.55,1.87,05/22,6,23,12.0,0.06,0,0,0.0,0.0,0,0,0.0,0.0,6,23,12.0,0.06
2489,瑞軒,51.4,4.6,9.83,05/22,6,33559,12.4,5.5,0,0,0.0,0.0,2,1186,0.94,0.19,6,34432,12.7,5.64
2506,太設,8.67,-0.01,-0.12,05/22,6,226,20.4,0.06,0,0,0.0,0.0,0,0,0.0,0.0,6,224,20.3,0.06
3349,寶德,18.9,-0.1,-0.53,05/22,6,309,26.7,0.67,0,0,0.0,0.0,0,0,0.0,0.0,6,309,26.7,0.67
3465,進泰電子,27.75,0.85,3.16,05/22,6,108,36.8,0.31,0,0,0.0,0.0,0,0,0.0,0.0,6,108,36.8,0.31
3717,聯嘉投控,24.65,0.9,3.79,05/22,6,3404,20.0,1.64,0,0,0.0,0.0,1,126,2.68,0.06,3,2605,23.3,1.25
4306,炎洲,14.05,0.25,1.81,05/22,6,5711,47.6,0.84,0,0,0.0,0.0,0,0,0.0,0.0,6,5788,48.3,0.86
4502,健信,15.7,-0.05,-0.32,05/22,6,107,49.3,0.19,0,0,0.0,0.0,0,0,0.0,0.0,6,106,48.8,0.18
5014,建錩,10.45,0.2,1.95,05/22,6,285,21.0,0.16,0,0,0.0,0.0,-1,0,0.0,0.0,6,285,21.0,0.16
6113,亞矽,27.6,2.25,8.88,05/22,6,687,16.7,1.31,0,0,0.0,0.0,1,0,0.01,0.0,6,687,16.7,1.31
6123,上奇,44.5,-0.35,-0.78,05/22,6,52,14.8,0.08,0,0,0.0,0.0,1,0,0.14,0.0,6,52,14.9,0.08
6226,光鼎,13.15,0.65,5.2,05/22,6,1271,15.9,1.1,0,0,0.0,0.0,-1,-16,-0.47,-0.01,6,1276,16.0,1.1
6561,是方,361.5,6.5,1.83,05/22,6,259,29.0,0.33,0,0,0.0,0.0,5,9,1.29,0.01,6,361,40.5,0.46
6598,ABC-KY,24.3,0.0,0.0,05/22,6,305,21.2,0.3,0,0,0.0,0.0,1,1,1.13,0.0,6,309,21.5,0.3
6697,東捷資訊,40.9,-0.2,-0.49,05/22,6,34,13.1,0.12,0,0,0.0,0.0,0,0,0.0,0.0,6,34,13.1,0.12
8024,佑華,12.9,0.55,4.45,05/22,6,13,1.91,0.03,0,0,0.0,0.0,0,0,0.0,0.0,6,13,1.91,0.03
8032,光菱,42.85,0.65,1.54,05/22,6,177,21.0,0.34,0,0,0.0,0.0,0,0,0.0,0.0,6,177,21.0,0.34
8085,福華,11.65,0.1,0.87,05/22,6,659,23.5,0.47,0,0,0.0,0.0,-3,0,-0.05,0.0,6,658,23.5,0.47
8358,金居,522.0,24.0,4.82,05/22,6,10809,41.8,4.28,-1,-4,-0.1,0.0,3,597,3.56,0.24,6,11420,44.1,4.52
00661,元大日經225,81.85,1.85,2.31,05/22,5,83,10.4,0.35,0,0,0.0,0.0,2,74,38.7,0.31,2,126,65.9,0.53
00701,國泰股利精選30,32.08,-0.1,-0.31,05/22,5,155,3.44,0.09,0,0,0.0,0.0,8,1785,20.1,0.98,28,13658,39.5,7.53
00720B,元大投資級公司債,32.64,0.17,0.52,05/22,5,15827,35.0,0.38,0,0,0.0,0.0,-1,-699,-10.4,-0.02,5,22247,49.2,0.53
00724B,群益投資級金融債,33.38,0.12,0.36,05/22,5,983,4.12,0.03,0,0,0.0,0.0,-1,-399,-9.96,-0.01,4,1526,8.3,0.05
00733,富邦臺灣中小,72.35,1.85,2.62,05/22,5,1205,20.0,1.65,0,0,0.0,0.0,-1,-55,-4.1,-0.08,5,2623,43.6,3.6
00757,統一FANG+,129.2,0.85,0.66,05/22,5,1187,12.3,0.4,0,0,0.0,0.0,-1,-251,-12.0,-0.08,-1,-238,-11.4,-0.08
00770,國泰北美科技,65.2,0.65,1.01,05/22,5,830,30.5,1.0,0,0,0.0,0.0,1,372,61.9,0.45,6,1723,57.3,2.08
00795B,中信美國公債20年,26.27,0.12,0.46,05/22,5,14617,31.3,0.83,0,0,0.0,0.0,3,2733,9.47,0.16,5,16471,35.2,0.94
00931B,統一美債20年,13.19,0.05,0.38,05/22,5,7345,26.4,0.33,0,0,0.0,0.0,3,2543,13.7,0.12,5,8894,32.0,0.4
00933B,國泰10Y+金融債,15.82,0.04,0.25,05/22,5,17310,24.9,0.26,0,0,0.0,0.0,5,21427,30.8,0.32,5,38737,55.7,0.58
00944,野村趨勢動能高息,19.04,0.17,0.9,05/22,5,918,10.9,1.55,0,0,0.0,0.0,2,301,23.5,0.51,35,12402,25.5,21.0
00945B,凱基美國非投等債,14.38,0.0,0.0,05/22,5,7141,26.6,0.83,0,0,0.0,0.0,-1,-3489,-60.7,-0.41,-1,-2651,-46.1,-0.31
00951,台新日本半導體,16.49,0.29,1.79,05/22,5,2185,13.1,1.0,0,0,0.0,0.0,3,1196,13.2,0.55,3,2676,29.4,1.22
009812,野村日本東證,12.11,0.05,0.41,05/22,5,584,14.1,0.52,0,0,0.0,0.0,6,1830,34.6,1.64,6,2334,44.1,2.09
00984A,主動安聯台灣高息,15.2,0.23,1.54,05/22,5,4885,13.0,1.08,0,0,0.0,0.0,-1,-393,-6.04,-0.09,5,7982,21.2,1.76
00984B,大華優利美A債15,16.19,0.08,0.5,05/22,5,8190,61.0,4.82,0,0,0.0,0.0,-2,-1454,-29.8,-0.86,5,8701,64.8,5.12
00989A,主動摩根美國科技,17.51,0.27,1.57,05/22,5,4661,30.9,5.54,0,0,0.0,0.0,-2,-3110,-43.1,-3.7,35,47210,45.0,56.1
00996A,主動兆豐台灣豐收,14.62,0.66,4.73,05/22,5,3992,7.31,1.22,0,0,0.0,0.0,10,18180,15.2,5.56,10,27658,23.1,8.46
1295,生合,51.9,0.9,1.76,05/22,5,103,36.7,0.3,0,0,0.0,0.0,0,0,0.0,0.0,5,103,36.7,0.3
1439,雋揚,25.9,0.25,0.97,05/22,5,415,74.2,0.45,0,0,0.0,0.0,0,0,0.0,0.0,5,411,73.5,0.45
1609,大亞,35.5,0.45,1.28,05/22,5,5780,28.4,0.74,-1,-1,-0.02,0.0,2,23,0.21,0.0,2,4625,43.4,0.59
1709,和益,18.4,0.0,0.0,05/22,5,831,27.1,0.17,0,0,0.0,0.0,1,3,0.52,0.0,5,841,27.4,0.18
1781,合世,11.0,0.45,4.27,05/22,5,57,19.7,0.12,0,0,0.0,0.0,0,0,0.0,0.0,5,57,19.7,0.12
2332,友訊,15.45,0.85,5.82,05/22,5,9153,35.8,1.52,0,0,0.0,0.0,1,69,0.57,0.01,5,9088,35.5,1.51
2338,光罩,54.4,1.6,3.03,05/22,5,10528,32.9,2.87,0,0,0.0,0.0,5,462,1.45,0.13,5,10990,34.4,3.0
2349,錸德,13.0,0.35,2.77,05/22,5,7848,41.0,1.13,0,0,0.0,0.0,-2,-4,-0.03,0.0,5,7852,41.0,1.13
2383,台光電,5005.0,315.0,6.72,05/22,5,1772,13.8,0.49,1,231,7.6,0.06,2,48,0.86,0.01,5,1447,11.3,0.4
2404,漢唐,1155.0,55.0,5.0,05/22,5,8187,30.9,4.3,-3,-389,-2.16,-0.2,2,219,1.78,0.11,5,7918,29.9,4.15
2439,美律,88.3,2.5,2.91,05/22,5,3884,33.8,1.53,-7,-2626,-18.4,-1.03,2,115,1.87,0.05,2,1611,26.2,0.63
2458,義隆,162.0,3.5,2.21,05/22,5,4970,19.8,1.64,4,472,2.05,0.16,1,25,0.57,0.01,5,5511,21.9,1.81
2615,萬海,84.3,3.1,3.82,05/22,5,26836,28.0,0.96,4,7035,8.87,0.25,5,845,0.88,0.03,5,34716,36.2,1.24
2616,山隆,13.75,0.0,0.0,05/22,5,163,12.2,0.12,0,0,0.0,0.0,1,5,1.67,0.0,2,48,7.84,0.03
2885,元大金,55.1,0.4,0.73,05/22,5,24854,19.2,0.19,-10,-42587,-17.0,-0.32,-3,-2070,-2.86,-0.02,-3,-10871,-15.0,-0.08
3050,鈺德,12.5,0.35,2.88,05/22,5,477,19.3,0.31,0,0,0.0,0.0,0,0,0.0,0.0,5,479,19.4,0.31
3594,磐儀,52.0,1.2,2.36,05/22,5,554,18.9,0.58,0,0,0.0,0.0,-6,-19,-0.33,-0.02,5,542,18.5,0.56
3607,谷崧,14.95,0.4,2.75,05/22,5,667,28.2,0.55,0,0,0.0,0.0,-1,-2,-0.23,0.0,5,665,28.1,0.55
3623,富晶通,24.3,0.95,4.07,05/22,5,97,11.6,0.33,0,0,0.0,0.0,-1,-1,-0.2,0.0,5,96,11.5,0.33
4162,智擎,56.4,-0.7,-1.23,05/22,5,545,30.1,0.37,0,0,0.0,0.0,-1,0,-0.13,0.0,5,555,30.7,0.38
4528,江興鍛,15.75,0.15,0.96,05/22,5,23,15.6,0.03,0,0,0.0,0.0,0,0,0.0,0.0,5,23,15.6,0.03
