排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2303,聯電,127.5,6.5,5.37,06/09,-8251,-46007,-121872,-217259,-295513,-276242,-170807.0,-546137.0,-766868.0,-299549.0
2,2609,陽明,51.6,-0.1,-0.19,06/09,-28919,-51519,-68996,-86827,-97349,-92590,-13091.0,-115255.0,-35064.0,-59618.0
3,3481,群創,49.1,0.75,1.55,06/09,-61404,-61643,-67844,-66727,-16578,-94766,-70496.0,428024.0,447379.0,288719.0
4,2633,台灣高鐵,25.4,0.3,1.2,06/09,-235,-191,-1333,-55603,-84447,-75837,-24867.0,19457.0,6849.0,16139.0
5,2610,華航,19.5,0.45,2.36,06/09,-335,-2031,-5276,-52402,-167762,-167770,-101760.0,-173604.0,-61091.0,-109663.0
6,1402,遠東新,27.7,0.95,3.55,06/09,3009,-84,-4704,-46771,-189345,-175534,-1505.0,13227.0,27660.0,14044.0
7,2884,玉山金,34.2,1.3,3.95,06/09,2407,3665,2899,-45470,-69015,-31466,-27423.0,112656.0,218089.0,37432.0
8,00988A,主動統一全球創新,20.9,0.65,3.21,06/09,-2928,-4744,-4369,-42743,-31518,19589,35860.0,52199.0,,45802.0
9,1102,亞泥,33.9,0.15,0.44,06/09,209,-513,-169,-33453,-111075,-102126,-39686.0,35586.0,34469.0,21608.0
10,2834,臺企銀,17.1,0.65,3.95,06/09,3190,6038,-763,-30499,-30638,28818,229735.0,267735.0,207855.0,267446.0
11,2027,大成鋼,42.9,1.1,2.63,06/09,47,-2045,-4024,-30097,-37442,-84026,-53869.0,34844.0,36980.0,-1219.0
12,2344,華邦電,156.5,2.5,1.62,06/09,-1095,-3007,-10014,-29956,-15649,-22837,115812.0,140157.0,82669.0,134400.0
13,00940,元大台灣價值高息,12.36,0.42,3.52,06/09,-9742,-15878,-20556,-28881,-29007,-35293,8537.0,15466.0,25006.0,33853.0
14,2356,英業達,70.6,1.4,2.02,06/09,2765,-5867,-21018,-25788,8788,-28551,-96685.0,-30381.0,-58811.0,-58951.0
15,2887,台新新光金,29.55,1.8,6.49,06/09,2105,5980,10656,-24605,74876,44248,158847.0,227399.0,-972894.0,63864.0
16,2324,仁寶,38.45,-0.15,-0.39,06/09,17998,35833,-8399,-21736,-235735,-236415,-236399.0,-136549.0,172178.0,-111656.0
17,1314,中石化,7.78,-0.16,-2.02,06/09,431,-13398,-21029,-19649,-16503,-9422,99503.0,39582.0,39352.0,36450.0
18,6005,群益證,40.65,0.1,0.25,06/09,95,-248,-685,-17687,-18650,-24235,21325.0,19226.0,-51218.0,13445.0
19,2449,京元電子,291.0,2.5,0.87,06/09,2592,3225,-7217,-16485,-53533,-3868,36167.0,14666.0,29785.0,36566.0
20,00981A,主動統一台股增長,31.23,1.34,4.48,06/09,-22,-998,-9575,-14107,49935,161617,192352.0,304295.0,343310.0,306952.0
21,6176,瑞儀,91.8,-2.3,-2.44,06/09,-2958,-4329,-6141,-12415,-13280,-8285,24426.0,11875.0,16722.0,18531.0
22,8422,可寧衛*,29.6,2.65,9.83,06/09,-3977,-5555,-10150,-11858,-15604,-13522,-17219.0,54747.0,76504.0,-14552.0
23,00882,中信中國高股息,15.81,0.15,0.96,06/09,-8567,-11667,-11667,-11667,-10267,-8567,-8969.0,-8350.0,-27506.0,-11118.0
24,5880,合庫金,23.85,0.8,3.47,06/09,-4773,-6860,-8961,-11584,7917,51758,105250.0,116376.0,92743.0,127619.0
25,2885,元大金,64.8,2.8,4.52,06/09,727,-834,-972,-10760,-4095,12064,33721.0,32983.0,-13098.0,37033.0
26,5347,世界,161.0,4.5,2.88,06/09,-4516,-3718,-7324,-10627,-11367,-4215,14766.0,-2072.0,-2837.0,-5075.0
27,2354,鴻準,58.8,2.4,4.26,06/09,781,2238,2180,-10614,-7676,11487,25982.0,31047.0,52455.0,32245.0
28,2881,富邦金,125.0,9.0,7.76,06/09,1473,2785,-135,-10216,-118707,-192281,-94965.0,-156745.0,-19574.0,-96521.0
29,2867,三商壽,8.27,0.3,3.76,06/09,-772,-4166,-5555,-9423,-4496,2747,8356.0,8356.0,8356.0,8356.0
30,2801,彰銀,22.3,1.3,6.19,06/09,-981,-11246,-14543,-9269,14848,35590,37380.0,43268.0,25303.0,35443.0
31,2474,可成,220.0,0.0,0.0,06/09,-654,-1463,-1610,-9213,-31645,-31047,-26654.0,-25577.0,-1696.0,-21261.0
32,2301,光寶科,224.0,5.5,2.52,06/09,-1225,-2850,-5445,-8933,-4296,-14353,-9920.0,10244.0,7211.0,23044.0
33,00991A,主動復華未來50,19.6,0.91,4.87,06/09,111,190,-1989,-8782,-328,5592,63905.0,,,91404.0
34,00632R,元大台灣50反1,10.49,-0.28,-2.6,06/09,-927,-4344,-5679,-8567,6753,8304,40911.0,46888.0,93660.0,55983.0
35,3711,日月光投控,569.0,29.0,5.37,06/09,-747,-2199,-4747,-8473,-15074,-1327,33258.0,27529.0,-33173.0,31958.0
36,2408,南亞科,363.0,23.5,6.92,06/09,3577,-1296,1669,-8181,-16069,-15492,10646.0,-7556.0,-47194.0,8147.0
37,1722,台肥,47.6,-0.1,-0.21,06/09,-1220,-2990,-4258,-7101,-8146,-3827,15729.0,15408.0,18440.0,17102.0
