排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
1,2923,鼎固-KY,市,25.3,-0.1,-0.39,9,06/25,7,0,-2,5,1730.0,99.4,＋・－
2,8482,商億-KY,市,50.5,1.1,2.23,3,06/25,-2,0,0,-2,98.6,91.7,－・・
3,8455,大拓-KY,櫃,29.2,0.6,2.1,15,06/25,2,0,0,2,22.1,87.8,＋・・
4,6230,尼得科超眾,市,129.0,-2.0,-1.53,78,06/25,-19,0,1,-18,75.2,87.0,－・＋
5,6890,來億-KY,市,248.0,7.5,3.12,198,06/25,-35,0,-3,-38,215.0,86.1,－・－
6,4560,強信-KY,市,32.95,0.35,1.07,230,06/25,5,0,2,7,57.6,84.5,＋・＋
7,2762,世界健身-KY,市,83.6,-0.3,-0.36,74,06/25,-54,0,-1,-55,93.2,82.8,－・－
8,1590,亞德客-KY,市,1390.0,5.0,0.36,802,06/25,21,23,-23,22,160.0,80.2,＋＋－
9,1341,富林-KY,市,57.3,-0.9,-1.55,14,06/25,-1,0,0,-1,42.2,79.9,－・・
10,6415,矽力*-KY,市,615.0,10.0,1.65,3552,06/25,957,40,-2,996,309.0,79.5,＋＋－
11,006203,元大MSCI台灣,市,195.3,0.9,0.46,4,06/25,0,0,1,1,8.02,78.5,・・＋
12,3711,日月光投控,市,641.0,-12.0,-1.84,31616,06/25,235,-5775,-546,-6086,3483.0,77.9,＋－－
13,6965,中傑-KY,市,79.1,-1.8,-2.22,23,06/25,-5,0,-1,-6,121.0,77.2,－・－
14,5276,達輝-KY,櫃,18.25,-0.3,-1.62,26,06/25,1,0,0,1,30.4,77.0,＋・・
15,6629,泰金-KY,櫃,111.5,-2.0,-1.76,17,06/25,-2,0,0,-2,29.5,76.8,－・＋
16,6924,榮惠-KY創,市,123.0,0.0,0.0,7,06/25,0,0,0,0,15.8,76.6,・・・
17,2239,英利-KY,市,22.5,0.35,1.58,95,06/25,-29,0,1,-28,88.7,75.3,－・＋
18,6666,羅麗芬-KY,市,43.75,0.45,1.04,49,06/25,-2,0,0,-2,35.7,75.3,－・・
19,8291,尚茂,櫃,46.1,-1.4,-2.95,87,06/25,0,0,0,0,12.8,73.5,・・・
20,8499,鼎炫-KY,市,305.5,0.5,0.16,70,06/25,19,0,0,19,29.7,72.1,＋・－
21,4148,全宇生技-KY,市,30.45,-0.35,-1.14,25,06/25,-7,0,-1,-8,47.9,71.2,－・－
22,2330,台積電,市,2390.0,0.0,0.0,41100,06/25,-6104,174,-310,-6240,18121.0,69.9,－＋－
23,8488,吉源-KY,市,10.15,0.0,0.0,5,06/25,-2,0,0,-2,51.2,69.6,－・・
24,6863,永道-KY,市,93.8,0.5,0.54,88,06/25,31,0,1,32,51.9,69.4,＋・＋
25,6550,北極星藥業-KY,市,13.05,-0.5,-3.69,1247,06/25,-665,0,0,-665,614.0,68.7,－・・
26,3093,港建*,櫃,71.4,-0.9,-1.24,4068,06/25,21,0,0,21,98.7,68.0,＋・＋
27,2754,亞洲藏壽司,櫃,68.9,-1.3,-1.85,20,06/25,-4,0,0,-4,31.9,67.9,－・・
28,6781,AES-KY,市,1190.0,25.0,2.15,1062,06/25,139,0,14,153,58.0,67.9,＋・＋
29,4807,日成-KY,市,42.0,-0.95,-2.21,506,06/25,-6,0,-2,-8,33.0,67.3,－・－
30,8426,紅木-KY,櫃,20.7,-0.15,-0.72,29,06/25,0,0,0,0,33.8,67.2,・・・
31,4569,六方科-KY,市,175.5,-5.0,-2.77,89,06/25,-25,0,-2,-27,20.6,67.2,－・－
32,2029,盛餘,市,20.75,0.0,0.0,240,06/25,-59,0,5,-54,215.0,67.0,－・＋
33,2924,宏太-KY,櫃,18.0,0.4,2.27,3,06/25,0,0,0,0,34.8,66.8,・・・
34,6862,三集瑞-KY,市,198.5,-6.5,-3.17,1121,06/25,-338,0,3,-335,33.1,66.2,－・＋
35,3529,力旺,櫃,3245.0,95.0,3.02,865,06/25,209,14,-4,219,48.8,65.4,＋＋－
36,4571,鈞興-KY,市,170.5,-0.5,-0.29,242,06/25,-23,1,0,-22,34.5,65.1,－＋・
37,6451,訊芯-KY,市,614.0,-17.0,-2.69,8931,06/25,-562,1,-10,-571,71.6,63.9,－＋－
38,5538,東明-KY,市,32.95,0.2,0.61,15,06/25,-1,0,2,1,128.0,63.8,－・＋
39,2308,台達電,市,1980.0,-20.0,-1.0,13727,06/25,-138,-1197,85,-1250,1658.0,63.8,－－＋
40,4439,冠星-KY,市,90.8,0.8,0.89,2,06/25,-1,0,0,-1,23.4,61.4,－・・
41,4442,竣邦-KY,櫃,51.6,-0.6,-1.15,6,06/25,0,0,0,0,19.5,60.9,・・・
42,4958,臻鼎-KY,市,602.0,15.0,2.56,37437,06/25,-7349,-338,161,-7526,650.0,60.8,－－＋
43,3675,德微,櫃,385.5,-27.5,-6.66,779,06/25,-98,0,-4,-102,31.8,59.9,－・－
44,5288,豐祥-KY,市,182.5,2.0,1.11,136,06/25,21,0,-5,16,41.7,59.8,＋・－
45,2360,致茂,市,2185.0,25.0,1.16,1695,06/25,260,-241,4,22,253.0,59.4,＋－＋
46,2849,安泰銀,市,14.75,0.05,0.34,150,06/25,57,0,24,81,1154.0,58.9,＋・＋
47,7722,LINEPAY,市,331.0,30.0,9.97,460,06/25,16,0,9,25,39.9,58.7,＋・＋
48,4190,佐登-KY,市,24.0,0.0,0.0,68,06/25,-1,0,1,0,36.0,58.6,－・＋
49,2345,智邦,市,2380.0,5.0,0.21,4634,06/25,-310,-353,74,-588,327.0,58.3,－－＋
50,4551,智伸科,市,249.5,5.5,2.25,851,06/25,217,0,-8,209,66.8,58.0,＋・－
51,6768,志強-KY,市,86.0,0.2,0.23,370,06/25,-114,0,-3,-117,114.0,57.0,－・－
52,6431,光麗-KY,市,18.25,0.0,0.0,32,06/25,-6,0,0,-6,55.0,56.5,－・・
53,8442,威宏-KY,市,41.15,0.55,1.35,121,06/25,10,0,0,10,39.5,56.3,＋・・
54,2454,聯發科,市,4310.0,25.0,0.58,10274,06/25,1363,-1758,-17,-413,900.0,56.1,＋－－
55,6616,特昇-KY,櫃,9.11,-0.01,-0.11,16,06/25,-3,0,0,-3,19.9,56.0,－・・
56,4137,麗豐-KY,市,110.0,0.5,0.46,95,06/25,14,0,0,14,46.0,55.7,＋・・
57,6573,虹揚-KY,市,21.0,-0.5,-2.33,3245,06/25,-165,0,-2,-167,44.3,55.0,－・－
58,5274,信驊,櫃,17425.0,-900.0,-4.91,328,06/25,-1,-77,0,-78,20.5,54.3,－－－
