排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2726,雅茗-KY,9.25,-0.22,-2.32,07/06,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,8085,福華,12.25,0.0,0.0,07/06,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,7610,聯友金屬-創,2545.0,-5.0,-0.2,07/06,-74.1,-77.4,-85.1,-85.3,-88.2,-71.4,,,,
4,009821,野村稀土關鍵資源,14.35,-0.06,-0.42,07/06,24.3,-44.2,-40.4,-78.0,-84.8,,,,,
5,8450,霹靂,15.5,0.05,0.32,07/06,0.0,0.0,-70.6,-70.6,-88.6,-90.6,-97.0,-97.0,-97.0,-97.0
6,009819,中信數據及電力,10.08,-0.02,-0.2,07/06,0.75,-32.3,-32.3,-69.8,-65.5,-84.3,,,,
7,4130,健亞,28.35,0.55,1.98,07/06,-26.0,-41.8,-53.4,-63.6,-63.5,-69.1,-69.0,-33.5,1.36,-32.2
8,009820,元大納斯達克精選,9.84,0.01,0.1,07/06,-0.47,-0.47,-0.47,-60.8,-53.6,-64.8,,,,
9,2006,東和鋼鐵,68.6,-0.8,-1.15,07/06,0.15,1.35,-18.8,-60.7,-74.7,-73.3,-28.2,-36.5,-19.9,-39.8
10,1326,台化,67.6,-0.4,-0.59,07/06,31.4,-34.9,-39.3,-58.9,-80.0,-83.4,-93.3,-92.7,-94.1,-92.5
11,00916,國泰全球品牌50,26.08,0.13,0.5,07/06,0.0,0.0,0.0,-57.5,-57.8,-71.6,101.0,35.0,-62.2,35.0
12,7769,鴻勁,6800.0,-65.0,-0.95,07/06,-31.1,-36.5,-40.2,-52.3,-60.8,-44.3,-59.7,,,
13,1301,台塑,60.4,-1.7,-2.74,07/06,-42.6,-41.1,-48.6,-52.1,-80.5,-77.9,-88.3,-88.6,-89.6,-88.2
14,4702,中美實,9.95,0.2,2.05,07/06,0.0,0.0,0.0,-46.0,-49.7,-49.7,-29.4,-46.7,-42.3,-45.6
15,6680,鑫創電子,50.1,-0.7,-1.38,07/06,0.0,-45.5,-45.5,-45.5,-45.5,-45.5,-45.5,-20.0,-14.3,-20.0
