排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00682U,期元大美元指數,20.79,0.16,0.78,07/06,-100.0,-96.2,-48.4,-82.0,-11.3,33.5,44.7,14.0,11.5,32.3,,14.7
2,00988B,玉山嚴選非投債,20.0,0.09,0.45,07/06,-62.0,-62.5,-71.0,-69.2,-46.5,-38.6,-34.8,,,,,
3,00961,FT臺灣永續高息,12.91,0.13,1.02,07/06,-67.4,-70.0,-72.3,-64.3,-56.2,-48.2,-23.6,-16.5,-9.24,,,-14.8
4,00648R,元大S&P500反1,4.02,0.0,0.0,07/06,-42.4,-84.5,-79.7,-63.0,20.4,9.53,2.54,11.5,4.78,4.5,0.31,13.2
5,00927,群益半導體收益,42.6,0.08,0.19,07/06,-53.9,-61.2,-64.2,-62.6,-55.7,-42.7,-20.6,-19.5,-8.73,-12.5,,-20.6
6,3130,一零四,221.0,0.0,0.0,07/06,-86.2,-83.6,-81.1,-62.2,-45.7,-34.0,-23.4,-24.5,-16.4,-26.2,-17.6,-24.4
7,00984D,主動聯博全球非投,10.16,0.04,0.4,07/06,-24.0,-30.7,-52.3,-62.2,-56.3,-52.0,-56.0,,,,,
8,009804,聯邦台精彩50,24.27,-0.17,-0.7,07/06,-75.9,-70.3,-73.4,-57.5,-48.7,-30.6,-12.9,-10.7,-8.45,,,-10.0
9,00899,FT潔淨能源,26.03,-0.14,-0.53,07/06,25.7,-3.48,-21.3,-55.6,-36.0,-23.8,15.1,9.73,16.3,4.87,,11.8
10,00888,永豐台灣ESG,37.72,-0.05,-0.13,07/06,-58.0,-53.1,-62.6,-54.7,-44.8,-33.5,-16.1,-16.0,-10.0,8.01,,-15.8
11,00997A,主動群益美國增長,13.14,-0.12,-0.9,07/06,-52.7,-67.3,-72.5,-53.8,-57.7,-31.9,,,,,,
12,00911,兆豐洲際半導體,63.4,-0.05,-0.08,07/06,-23.9,-59.9,-62.6,-49.2,-35.7,-26.3,-3.76,-7.97,4.12,-5.77,,-7.76
13,020025,統一亞洲半導體N,42.96,-0.2,-0.46,07/06,67.7,34.7,-5.36,-49.1,-49.0,-56.2,-18.2,-15.7,-13.2,25.9,,-15.9
14,00984A,主動安聯台灣高息,16.76,-0.14,-0.83,07/06,-81.0,-72.4,-70.4,-47.7,-44.5,-26.5,-21.8,-19.8,,,,-19.5
15,6641,基士德-KY,19.25,0.85,4.62,07/06,-3.41,-1.53,-47.9,-46.3,-40.9,-32.5,-11.6,-5.23,-6.11,-5.46,,-5.27
16,4530,宏易,26.85,0.15,0.56,07/06,0.0,-22.7,-9.28,-45.6,1.15,0.02,0.1,0.39,-0.14,0.04,0.01,0.38
17,2010,春源,21.8,0.25,1.16,07/06,-6.48,-2.72,-32.5,-43.7,-42.2,-22.1,-13.5,-3.63,-2.78,0.23,0.25,-3.78
18,00905,FT臺灣Smart,28.61,-0.09,-0.31,07/06,-69.4,-69.7,-69.7,-43.5,-41.7,-22.7,-2.34,4.84,22.1,-6.35,,5.69
19,00830,國泰費城半導體,92.4,-0.4,-0.43,07/06,-53.0,-69.8,-69.1,-43.1,-36.7,-25.5,7.1,-12.4,6.97,-4.91,,-14.2
20,00928,中信上櫃ESG30,38.44,-0.88,-2.24,07/06,-52.5,-52.5,-43.1,-42.6,-38.0,-23.2,-3.99,-4.12,6.08,-0.31,,-3.69
21,00892,富邦台灣半導體,45.48,-0.78,-1.69,07/06,-52.9,-53.4,-49.2,-42.0,-40.4,-23.6,-16.7,-11.6,3.8,16.8,,-10.9
22,2704,國賓,45.1,0.2,0.45,07/06,-30.0,-2.37,1.0,-41.2,-23.6,-2.77,-2.03,-8.0,-18.0,-2.46,-0.55,-9.05
23,00842B,台新美元銀行債,31.32,0.12,0.38,07/06,-74.2,-67.7,-81.7,-40.7,-18.3,-6.18,-22.3,-22.8,-15.8,-7.73,,-22.8
24,00635U,期元大S&P黃金,43.35,-0.25,-0.57,07/06,-59.5,-44.6,-40.4,-40.5,-30.4,-25.2,-1.65,-13.1,-12.7,-10.8,-5.93,-13.3
25,9910,豐泰,69.2,0.6,0.87,07/06,-18.4,-3.16,-40.1,-39.1,-32.9,-3.77,-6.33,-3.98,-2.89,-1.69,-0.26,-3.97
26,9942,茂順,118.5,-1.0,-0.84,07/06,-19.6,-12.8,-10.4,-38.0,-18.7,-5.42,6.14,5.07,1.12,-0.44,0.12,5.13
27,4137,麗豐-KY,96.5,-0.2,-0.21,07/06,-45.8,-35.2,-46.1,-36.8,-31.3,-16.8,-8.89,-5.48,-2.83,-4.08,-0.89,-5.14
28,3152,璟德,287.5,-1.5,-0.52,07/06,-23.1,-32.1,-31.2,-35.6,-35.6,7.47,4.72,3.04,1.63,0.06,-0.48,3.0
29,6605,帝寶,137.0,-0.5,-0.36,07/06,5.58,-0.48,-11.6,-34.9,-31.6,-21.1,-15.2,-8.29,-7.45,-2.38,-0.08,-9.18
30,020033,統一恒生科期N,3.6,-0.02,-0.55,07/06,94.7,-26.9,-8.42,-34.8,-20.3,-0.67,-24.8,-17.2,-18.9,-6.89,,-17.8
