排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,8464,億豐,315.5,-3.5,-1.1,05/26,89.4,90.8,91.4,77.1,70.0,73.5,54.5,20.6,12.4,4.73,2.06,34.5
2,1102,亞泥,33.25,-0.35,-1.04,05/26,85.4,88.9,88.1,86.8,81.0,73.7,67.3,66.6,62.3,54.2,48.5,64.6
3,2912,統一超,209.5,-3.0,-1.41,05/26,86.1,86.5,86.8,87.2,82.6,77.8,61.4,61.5,62.4,64.3,67.6,59.7
4,2880,華南金,30.15,-0.4,-1.31,05/26,83.6,85.6,85.5,87.1,78.8,75.6,68.3,64.4,59.3,56.2,47.4,65.3
5,00681R,元大美債20反1,21.26,0.03,0.14,05/26,0.0,88.2,84.9,43.3,33.0,14.0,8.27,4.84,3.83,2.58,,5.2
6,1216,統一,70.8,-0.4,-0.56,05/26,85.8,80.4,82.7,82.1,62.9,59.0,59.8,61.0,59.8,62.5,65.7,58.5
7,2633,台灣高鐵,25.05,-0.25,-0.99,05/26,77.4,80.2,81.2,80.7,82.7,72.0,70.2,68.9,62.9,53.2,,69.0
8,4904,遠傳,94.0,-0.2,-0.21,05/26,83.8,82.0,78.9,79.0,69.4,64.8,62.8,62.6,52.9,54.7,56.0,60.4
9,2892,第一金,27.7,0.1,0.36,05/26,63.3,70.2,77.6,86.1,80.0,69.1,64.9,54.1,53.2,53.6,45.4,63.3
10,2412,中華電,136.0,-0.5,-0.37,05/26,74.2,76.1,76.7,69.3,47.2,49.6,44.0,46.3,43.7,41.2,40.0,45.1
11,2886,兆豐金,39.4,-0.1,-0.25,05/26,79.2,80.4,76.6,78.1,66.6,61.1,52.6,53.1,50.0,50.1,48.2,51.4
12,4442,竣邦-KY,51.0,0.0,0.0,05/26,64.4,73.3,75.1,77.9,69.3,61.5,30.6,27.1,27.3,,,29.3
13,1590,亞德客-KY,1465.0,15.0,1.03,05/26,51.8,66.6,73.9,73.8,72.8,72.5,74.7,71.3,73.0,72.2,54.1,70.9
14,9910,豐泰,67.5,-0.3,-0.44,05/26,78.6,71.6,73.7,73.0,69.2,61.6,54.8,20.6,14.3,5.33,1.82,30.9
15,2548,華固,121.0,-1.0,-0.82,05/26,71.5,71.8,72.5,70.1,66.0,56.2,36.6,33.4,35.4,36.1,34.4,36.2
16,5876,上海商銀,39.45,-0.3,-0.75,05/26,77.9,74.0,71.5,73.8,58.8,56.3,63.8,54.1,54.9,57.6,,59.7
17,5871,中租-KY,107.0,-2.0,-1.83,05/26,70.2,70.0,70.5,68.1,68.4,67.4,55.0,47.0,52.6,59.0,55.5,50.7
18,3045,台灣大,110.5,-1.0,-0.9,05/26,70.8,69.9,69.5,64.7,42.4,39.2,33.1,43.4,44.2,43.3,47.4,35.0
19,6670,復盛應用,254.5,-1.5,-0.59,05/26,75.4,67.6,68.1,67.6,59.4,52.4,47.0,41.9,54.1,46.2,,45.2
20,00836B,永豐10年A公司債,28.79,0.05,0.17,05/26,0.0,76.4,68.1,58.6,38.0,41.8,20.1,2.99,2.72,2.38,,2.41
21,1210,大成,52.1,0.0,0.0,05/26,53.4,62.0,67.6,67.1,50.7,49.4,38.4,41.3,39.2,33.1,23.8,38.3
22,2501,國建,21.7,-0.1,-0.46,05/26,56.5,62.5,67.2,60.0,51.1,51.0,36.3,36.3,34.7,29.1,27.3,35.8
23,2618,長榮航,35.2,-0.25,-0.71,05/26,70.4,68.3,66.8,65.4,59.7,55.9,53.8,45.8,43.1,34.5,26.7,46.2
24,1442,名軒,25.7,-0.1,-0.39,05/26,57.5,58.4,66.7,55.1,57.3,53.4,58.2,43.0,54.5,42.1,30.8,56.2
25,2105,正新,31.6,-0.35,-1.1,05/26,63.3,57.7,66.3,60.7,52.0,54.0,54.7,54.0,54.3,52.6,46.6,53.0
26,6488,環球晶,866.0,78.0,9.9,05/26,80.2,67.9,66.0,58.0,51.6,37.8,34.6,34.4,32.2,39.1,25.5,33.4
27,2801,彰銀,20.15,-0.05,-0.25,05/26,69.0,69.1,65.5,63.8,66.3,62.0,56.2,49.0,43.1,39.7,39.9,49.3
28,9904,寶成,25.55,-0.1,-0.39,05/26,63.9,63.0,63.5,69.3,63.4,61.4,47.0,27.8,10.5,4.16,1.67,40.7
29,4938,和碩,81.4,0.2,0.25,05/26,48.4,63.2,63.2,63.5,65.6,60.3,49.8,47.1,51.3,49.4,48.8,46.6
30,6409,旭隼,696.0,-19.0,-2.66,05/26,60.9,57.8,63.0,61.0,62.7,62.3,62.5,60.0,66.4,71.0,70.7,59.9
31,2891,中信金,57.6,0.3,0.52,05/26,64.6,63.9,62.9,49.6,45.8,46.8,59.2,53.6,54.3,50.1,48.6,57.5
32,2382,廣達,316.5,0.0,0.0,05/26,61.2,67.1,62.4,60.2,62.0,56.4,48.1,48.0,44.2,36.0,41.6,46.2
33,4915,致伸,72.4,0.1,0.14,05/26,48.8,57.0,61.4,61.7,60.2,62.6,63.5,59.6,51.5,44.3,33.6,58.9
34,2903,遠百,22.1,-0.05,-0.23,05/26,56.9,57.9,60.9,58.0,55.5,54.2,47.9,51.6,46.0,40.0,32.4,42.0
35,4560,強信-KY,32.5,0.2,0.62,05/26,47.5,56.3,60.7,59.7,61.8,53.7,54.2,53.6,50.1,50.4,,53.8
36,9941,裕融,72.8,-0.1,-0.14,05/26,59.5,57.3,60.4,59.4,53.3,52.8,26.5,14.9,9.31,3.33,1.47,26.5
37,2597,潤弘,157.5,-3.5,-2.17,05/26,67.0,65.8,60.2,61.7,54.3,45.2,52.4,49.2,43.3,36.8,25.1,49.9
38,2207,和泰車,462.0,1.5,0.33,05/26,64.2,60.1,60.1,68.6,69.1,70.4,69.8,70.8,70.2,69.1,61.1,68.4
39,9907,統一實,15.85,-0.1,-0.63,05/26,61.6,55.6,60.0,65.7,55.5,55.0,37.0,19.8,9.64,4.04,1.28,33.1
40,9914,美利達,67.3,-0.9,-1.32,05/26,58.5,47.1,59.9,51.2,42.2,45.6,33.0,18.7,9.86,4.05,1.54,27.7
41,2887,台新新光金,23.6,0.3,1.29,05/26,45.8,55.8,59.8,60.1,48.4,40.7,51.2,44.8,48.3,50.8,43.8,47.6
42,2211,長榮鋼,92.2,-0.7,-0.75,05/26,78.3,64.8,59.8,52.6,52.4,49.9,45.2,52.6,44.2,41.2,,42.2
43,2379,瑞昱,590.0,7.0,1.2,05/26,51.3,52.5,59.7,59.6,53.9,54.4,54.4,52.0,55.6,53.6,47.5,53.6
44,1808,潤隆,28.95,0.0,0.0,05/26,34.9,44.1,58.9,52.0,50.2,50.4,45.6,47.4,45.8,39.9,32.4,46.4
45,2107,厚生,24.8,-0.1,-0.4,05/26,53.1,57.6,58.7,58.4,45.0,32.8,22.6,19.2,29.7,23.8,21.4,21.1
46,00788B,元大10年IG電能債,29.73,-0.02,-0.07,05/26,8.82,60.3,58.4,53.4,35.0,19.9,16.0,32.1,22.4,12.5,,30.0
47,00875,國泰網路資安,46.85,-0.23,-0.49,05/26,73.1,83.0,58.1,65.6,39.1,30.6,22.6,23.3,17.5,11.5,,23.3
48,2883,凱基金,21.55,-0.1,-0.46,05/26,56.1,53.8,57.9,61.3,55.8,43.7,49.0,40.5,48.1,42.4,36.2,42.2
49,2360,致茂,2500.0,40.0,1.63,05/26,71.3,55.0,57.8,57.9,56.7,56.3,57.7,57.1,61.2,63.1,54.5,56.6
50,1708,東鹼,38.3,-1.75,-4.37,05/26,78.0,58.6,57.5,52.9,45.3,34.0,28.8,27.9,29.2,26.9,17.4,28.1
51,2834,臺企銀,16.0,0.1,0.63,05/26,48.2,56.4,57.3,57.0,58.5,56.3,55.6,51.4,43.0,38.2,33.8,53.9
52,1101,台泥,23.95,-0.35,-1.44,05/26,65.8,54.9,57.0,61.6,65.8,58.3,54.6,46.5,44.2,47.6,45.5,47.4
53,9921,巨大,68.0,-1.5,-2.16,05/26,72.9,62.6,57.0,53.4,48.6,51.2,32.6,19.0,10.6,3.24,1.34,30.8
54,1434,福懋,15.0,-0.1,-0.66,05/26,68.0,56.5,56.4,58.5,52.7,44.7,43.9,35.0,41.6,39.8,42.4,35.1
55,6589,台康生技,41.45,-0.5,-1.19,05/26,65.2,59.4,56.2,57.0,56.0,49.4,41.2,38.2,35.1,27.3,,39.4
56,5534,長虹,75.1,0.1,0.13,05/26,55.1,49.9,56.2,58.2,62.9,55.9,44.6,40.3,44.3,35.9,31.6,44.5
57,4129,聯合,90.3,0.2,0.22,05/26,38.8,65.4,56.1,37.3,41.2,44.0,36.0,33.6,26.0,25.4,17.0,34.7
58,1712,興農,39.2,-0.2,-0.51,05/26,51.1,42.6,55.7,59.7,61.0,54.3,41.9,40.3,41.5,35.2,24.2,40.1
