"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(%)","超過600張增減","持股超過800張(%)","超過800張增減","持股超過1千張(%)","超過1千張增減"
"18","6126","信音","41.55","+2.95","+7.64","26W23","06/05","38","+1.88","35.4","+3.02","34.7","+4.43"
"19","00983B","大華優利美公債20","15.59","+0.03","+0.19","26W23","06/05","50.7","+2.16","50.7","+4.32","50.7","+4.32"
"20","009810","玉山全球藍籌100","20.11","-0.14","-0.69","26W23","06/05","19","-0.54","19","-0.54","19","+4.23"
"21","2406","國碩","39.4","+3.55","+9.9","26W23","06/05","39","+4.49","36.9","+3.61","35.2","+4.13"
"22","6806","森崴能源","4.48","-0.49","-9.86","26W23","06/05","59.2","+3.76","58.9","+3.76","58.6","+4.06"
"23","4739","康普","123.5","-1.5","-1.2","26W23","06/05","41.2","+2.04","38.5","+4.16","36.3","+4.05"
"24","8112","至上","95.5","+2.9","+3.13","26W23","06/05","40.3","+3.46","39.4","+3.5","38.1","+4.02"
"25","00991A","主動復華未來50","18.59","-0.04","-0.21","26W23","06/05","20","+3.95","18.9","+3.93","17.6","+3.99"
"26","00647L","元大S&P500正2","127.8","-1.6","-1.24","26W23","06/05","27.6","+3.91","27.6","+3.91","27.6","+3.91"
"27","00642U","期元大S&P石油","29.08","+0.77","+2.72","26W23","06/05","38.8","+5.14","36.5","+5.41","35","+3.9"
"28","6485","點序","85","-3.4","-3.85","26W23","06/05","30.7","+2.09","28.1","+5.53","22.5","+3.88"
"29","5475","德宏","238","-7","-2.86","26W23","06/05","36.7","+2.04","34.4","+3.03","34.4","+3.81"
"30","3131","弘塑","3035","-70","-2.25","26W23","06/05","45.4","+0.31","43.2","+0.65","40.3","+3.78"
"31","009809","富邦淨零ESG50","16.51","+0.01","+0.06","26W23","06/05","28.3","+1.06","26.2","+1.06","23.6","+3.57"
"32","4442","竣邦-KY","53.7","-0.3","-0.56","26W23","06/05","70.4","+0.55","59.6","+0.56","42.8","+3.56"
"33","3290","東浦","63.6","+5.7","+9.84","26W23","06/05","55.7","+2.38","49.6","+2.5","48.6","+3.56"
"34","00852L","國泰美國道瓊正2","31.99","-0.83","-2.53","26W23","06/05","55.1","+4.09","55.1","+12.7","45.9","+3.51"
"35","3231","緯創","152.5","-5.5","-3.48","26W23","06/05","64.1","+3.4","62.7","+3.43","61.7","+3.49"
"36","3260","威剛","394.5","+4.5","+1.15","26W23","06/05","32.4","+3.07","31.2","+2.6","29.9","+3.46"
"37","8043","蜜望實","191.5","-7.5","-3.77","26W23","06/05","57.2","+3.42","56.3","+4.36","55.3","+3.33"
"38","3312","弘憶股","57.8","-1.6","-2.69","26W23","06/05","48.6","+2.85","47.4","+2.41","46.9","+3.31"
"39","3615","安可","50.5","-3.3","-6.13","26W23","06/05","30.9","+4.08","27.9","+2.1","27.9","+3.29"
"40","00984B","大華優利美A債15","16.34","+0.02","+0.12","26W23","06/05","37","+2.42","33.5","+3.29","30.2","+3.26"
"41","1528","恩德","25.2","-0.1","-0.4","26W23","06/05","31.8","+1.61","31.4","+2.22","30.9","+3.2"
"42","4720","德淵","23.35","-0.35","-1.48","26W23","06/05","41.8","+5.03","40.6","+3.85","38.4","+3.19"
"43","2399","映泰","46.15","+2","+4.53","26W23","06/05","33.4","+2.73","31.8","+3.14","28.8","+3.15"
"44","6418","詠昇","31.85","+0.8","+2.58","26W23","06/05","52.1","+0.53","50.2","+0.53","50.2","+3.08"
"45","3118","進階","30.95","-0.15","-0.48","26W23","06/05","29.5","+0.24","20.5","+2.62","15.1","+3.08"
"46","00972","野村日本動能高息","19.25","-0.1","-0.52","26W23","06/05","30","+3.06","30","+3.06","30","+3.06"
"47","3706","神達","86.5","+0.4","+0.46","26W23","06/05","54.3","+3.42","53.5","+3.35","52.5","+3.06"
"48","8088","品安","57.7","+0.2","+0.35","26W23","06/05","19.1","+1.66","19.1","+1.66","19.1","+3"
"49","6934","心誠鎂","70.7","+1.3","+1.87","26W23","06/05","63.1","+0.17","60.9","+0.18","58.4","+2.87"
"50","3043","科風","22.4","-0.45","-1.97","26W23","06/05","14.2","+0.36","14.2","+0.36","14.2","+2.82"
"51","00980B","台新特選IG債10+","9.51","+0.02","+0.21","26W23","06/05","36.9","-0.26","36.9","+1.04","35.1","+2.82"
"52","7610","聯友金屬-創","1555","-170","-9.86","26W23","06/05","39.2","-0.43","36.4","+0.8","34.6","+2.77"
"53","00656R","國泰中國A50反1","5.94","+0.02","+0.34","26W23","06/05","61.4","+1.01","51","-2.11","46.2","+2.76"
"54","6870","騰雲","300","-13.5","-4.31","26W23","06/05","60.8","+0.11","57.9","+2.75","57.9","+2.75"
"55","00681R","元大美債20反1","21.25","+0.02","+0.09","26W23","06/05","92","+2.01","92","+2.01","81","+2.7"
"56","6265","方土昶","57.7","+1.4","+2.49","26W23","06/05","53.8","+3.49","51.9","+5.07","46.5","+2.69"
"57","2468","華經","40.05","-1.2","-2.91","26W23","06/05","52.7","+1.78","52.7","+2.66","52.7","+2.66"
"58","2349","錸德","12.95","-0.1","-0.77","26W23","06/05","27.9","+2.66","25.5","+2.4","23.5","+2.65"
"59","6409","旭隼","846","-9","-1.05","26W23","06/05","52.6","+0.87","44.7","-1.75","39.6","+2.6"
"60","6148","驊宏資","35.05","+0.55","+1.59","26W23","06/05","39.1","+2.61","36.2","+2.54","36.2","+2.54"
"61","2474","可成","205.5","+1","+0.49","26W23","06/05","73.8","+1.85","71.7","+2.01","70.1","+2.51"
"62","3285","微端","37.65","+3.4","+9.93","26W23","06/05","57.4","+0.19","55.9","+0.19","51.2","+2.46"
"63","2912","統一超","229","+1.5","+0.66","26W23","06/05","82.9","+1.63","81.2","+2.09","80.5","+2.45"
"64","3011","今皓","14.05","+0.1","+0.72","26W23","06/05","30.8","+1.85","29.2","+2.41","26.3","+2.44"
"65","3338","泰碩","73.4","-0.3","-0.41","26W23","06/05","27.7","+2.39","26.1","+2.38","25.1","+2.38"
"66","00960","野村全球航運龍頭","17.75","+0.26","+1.49","26W23","06/05","10.8","+1.12","10.8","+1.12","10.8","+2.35"
"67","3147","大綜","318","-2","-0.62","26W23","06/05","55.2","+3.78","52","+2.08","50.1","+2.34"
"68","1608","華榮","33.55","-0.1","-0.3","26W23","06/05","65","+1.81","63.8","+1.49","62.7","+2.34"
"69","6207","雷科","125","-9.5","-7.06","26W23","06/05","22.2","+4.46","20","+5.46","14.9","+2.34"
"70","00851","台新全球AI","68.65","-0.35","-0.51","26W23","06/05","27.9","+2.31","27.9","+2.31","27.9","+2.31"
"71","8354","冠好","16.5","0","0","26W23","06/05","57.2","-0.05","52","-0.01","46.5","+2.31"
"72","8437","大地-KY","10.5","0","0","26W23","06/05","32.7","+0.17","29.7","+0.16","27.7","+2.26"
"73","8921","沈氏","18.3","+0.1","+0.55","26W23","06/05","77.3","+0.31","68.8","+0.31","63","+2.26"
"74","00957B","兆豐US優選投等債","13.5","+0.02","+0.15","26W23","06/05","48.9","+1.52","47.6","+1.83","45.5","+2.26"
"75","3008","大立光","4165","+35","+0.85","26W23","06/05","49.5","-0.94","44.4","+0.85","41.7","+2.25"
"76","3689","湧德","113.5","-1.5","-1.3","26W23","06/05","26.3","+2.36","23.4","+3.17","19.4","+2.25"
"77","2421","建準","142","-3","-2.07","26W23","06/05","53.7","+2.04","51","+2.53","48.2","+2.23"
"78","6026","福邦證","16.55","-0.15","-0.9","26W23","06/05","48","+2.16","45.7","+1.57","43.9","+2.21"
"79","4729","熒茂","21.1","-0.9","-4.09","26W23","06/05","52.6","+2.21","50.9","+2.21","48.8","+2.2"
"80","00731","復華富時高息低波","85.5","+0.15","+0.18","26W23","06/05","24.4","+3.36","18.2","+5.64","14.7","+2.16"
"81","5351","鈺創","84.3","-1.2","-1.4","26W23","06/05","33.4","+2.47","31.9","+2.48","29.7","+2.13"
"82","00966B","統一ESG投等債15+","13.98","+0.02","+0.14","26W23","06/05","36.1","+2.08","35","+2.09","33.5","+2.1"
"83","6442","光聖","1820","-70","-3.7","26W23","06/05","52.6","+0.79","44.8","+0.86","36.9","+2.1"
"84","3362","先進光","164","-7","-4.09","26W23","06/05","57","+2.06","52.3","+1.25","50.4","+2.09"
"85","3704","合勤控","45.95","+0.9","+2","26W23","06/05","62.2","+1.76","60.2","+2.31","58.9","+2.08"
"86","1605","華新","34.3","0","0","26W23","06/05","72.8","+1.91","72.3","+1.97","71.6","+2.07"
"87","1563","巧新","60","+2","+3.45","26W23","06/05","41.9","+2.41","38.5","+2.74","34.7","+2.06"
"88","1714","和桐","14.4","+1.3","+9.92","26W23","06/05","62","+1.79","60.2","+2.1","58.4","+2.06"
"89","00987B","野村10+澳洲公債","15.81","+0.02","+0.13","26W23","06/05","46.8","-0.74","46.8","+1","43","+2.06"
"90","1708","東鹼","45.55","-0.95","-2.04","26W23","06/05","47.5","+2.07","45.1","+2.41","42.5","+2.05"
"91","3675","德微","300","+4","+1.35","26W23","06/05","58.7","-1.37","57.4","-1.33","57.4","+2.04"
"92","2387","精元","39.9","-0.3","-0.75","26W23","06/05","57","+1.09","55.6","+1.09","53.2","+2.04"
"93","4924","欣厚-KY","11.95","0","0","26W23","06/05","66.7","-0.08","61.4","+2.04","56.3","+2.04"
"94","6456","GIS-KY","69.2","-2.1","-2.95","26W23","06/05","50.4","+1.72","49.2","+1.91","47.2","+2.02"
"95","2478","大毅","177.5","+7.5","+4.41","26W23","06/05","59","+2.36","54.4","+1.98","52.6","+2.02"
"96","00753L","中信中國50正2","9.11","-0.13","-1.41","26W23","06/05","45.8","+1.1","40.5","+1.28","37.4","+2"
"97","2603","長榮","226","+3","+1.35","26W23","06/05","70.9","+2.04","69.3","+1.91","67.9","+1.95"
"98","00648R","元大S&P500反1","4.1","+0.02","+0.49","26W23","06/05","43.2","+0.13","39.8","+0.58","37.9","+1.94"
"99","00928","中信上櫃ESG30","35.42","-0.03","-0.08","26W23","06/05","31.5","-2.67","31.5","+1.94","31.5","+1.94"
"100","00930","永豐ESG低碳高息","23.72","+0.09","+0.38","26W23","06/05","11.5","+1","10.9","+1.87","10.3","+1.89"
"101","7723","築間","22.6","-0.2","-0.88","26W23","06/05","55.4","+0.01","48.4","+0.01","48.4","+1.88"
"102","00864B","中信美國公債0-1","45.99","+0.08","+0.17","26W23","06/05","31.2","+0.69","28.6","+0.94","26.8","+1.85"
"103","6151","晉倫","41.85","+2.45","+6.22","26W23","06/05","29.7","-0.46","26.9","+1.82","22.4","+1.82"
"104","3406","玉晶光","693","+16","+2.36","26W23","06/05","50.8","+0.95","47.6","+2.74","41.2","+1.82"
"105","00981D","主動中信非投等債","10.36","+0.03","+0.29","26W23","06/05","42.1","+1.4","38.3","+1.97","35.2","+1.81"
"106","00403A","主動統一升級50","9.99","-0.05","-0.5","26W23","06/05","15.3","+1.66","14","+1.8","12.3","+1.81"
"107","3550","聯穎","28.6","+0.15","+0.53","26W23","06/05","43.8","+3.68","41.1","+3.66","38.5","+1.8"
"108","5309","系統電","66.6","-1","-1.48","26W23","06/05","43.3","+1.68","42.1","+1.39","40.9","+1.8"
"109","4111","濟生","29.8","-0.15","-0.5","26W23","06/05","38.1","+0.14","34.9","+0.14","30","+1.8"
"110","00632R","元大台灣50反1","10.83","+0.01","+0.09","26W23","06/05","36.5","+1.6","32","+1.75","28.6","+1.79"
"111","1503","士電","215","-2","-0.92","26W23","06/05","74.7","+1.75","73.8","+1.77","73.4","+1.77"
"112","00932","兆豐永續高息等權","17.43","0","0","26W23","06/05","14.2","+1.81","14.2","+1.81","12.9","+1.76"
"113","3491","昇達科","1680","+45","+2.75","26W23","06/05","27.9","+0.61","20.4","+2.92","13.8","+1.75"
"114","2440","太空梭","17.25","+0.2","+1.17","26W23","06/05","70.7","+2.08","68.9","+1.74","68.9","+1.74"
"115","1513","中興電","164","-0.5","-0.3","26W23","06/05","41.5","+1.28","40.3","+1.78","39.2","+1.74"
"116","9958","世紀鋼","111.5","+0.5","+0.45","26W23","06/05","51.8","+1.49","47.8","+1.36","46.3","+1.72"
"117","4526","東台","39.25","+1.25","+3.29","26W23","06/05","48.2","+1.27","45.5","+2","43.4","+1.68"
"118","2342","茂矽","39.7","+0.85","+2.19","26W23","06/05","42.5","+3.15","41.1","+3.21","37.9","+1.67"
"119","00964","中信亞太高股息","14.19","+0.12","+0.85","26W23","06/05","28.9","+1.66","23.5","+0.48","22.2","+1.67"
"120","00892","富邦台灣半導體","42.03","+0.54","+1.3","26W23","06/05","16.5","+0.79","15.3","+1.29","14.5","+1.64"
"121","6104","創惟","98.6","-1.4","-1.4","26W23","06/05","16.5","+0.67","14.3","+0.67","10.5","+1.63"
"122","2457","飛宏","28.8","-0.7","-2.37","26W23","06/05","29.5","+1.53","28.2","+1.87","27.1","+1.63"
"123","1718","中纖","9.05","+0.15","+1.69","26W23","06/05","54.3","+1.42","52.7","+1.47","51.4","+1.63"
"124","006203","元大MSCI台灣","181.05","-2.45","-1.34","26W23","06/05","71.9","+0.79","71.9","+0.79","54.2","+1.62"
"125","3289","宜特","152","-5.5","-3.49","26W23","06/05","21.3","+0.07","19.6","+1.58","12","+1.61"
"126","3376","新日興","203.5","-8","-3.78","26W23","06/05","49.5","+1.14","47","+2.96","43.9","+1.61"
"127","3481","群創","46.95","+3.65","+8.43","26W23","06/05","43.5","+1.37","42.1","+1.43","41.2","+1.61"
"128","00981T","平衡凱基雙核收息","11.99","-0.03","-0.25","26W23","06/05","31","+2.33","27.5","+1.99","23","+1.59"
"129","2103","台橡","22.15","+1.1","+5.23","26W23","06/05","51.4","+1.39","50.5","+1.45","49","+1.55"
"130","1786","科妍","56.7","-0.2","-0.35","26W23","06/05","47.1","+0.26","45.3","+0.23","45.3","+1.55"
"131","00877","復華中國5G","42.1","-0.22","-0.52","26W23","06/05","16.1","-0.2","15.1","+0.26","13.3","+1.55"
"132","8011","台通","17.95","+0.1","+0.56","26W23","06/05","28.6","+0.54","27.7","+1","25.5","+1.55"
"133","00830","國泰費城半導體","87.1","0","0","26W23","06/05","20.1","+1.35","19.4","+1.34","18.1","+1.51"
"134","009800","中信NASDAQ","12.67","-0.04","-0.31","26W23","06/05","20.6","+0.97","19.8","+1.22","19.2","+1.5"
"135","3653","健策","3620","-180","-4.74","26W23","06/05","63.3","-0.86","61.8","+0.14","59.3","+1.5"
"136","2337","旺宏","140","+5","+3.7","26W23","06/05","50","+1.48","48.4","+1.49","47.5","+1.49"
"137","8936","國統","55.2","+0.3","+0.55","26W23","06/05","31.9","+1.67","29.3","+1.05","26.8","+1.48"
"138","6670","復盛應用","282","+0.5","+0.18","26W23","06/05","71.8","+0.06","66.3","+0.7","63.1","+1.47"
"139","6125","廣運","59.9","+0.4","+0.67","26W23","06/05","34.9","+0.48","33.3","+0.77","31.8","+1.45"
"140","6944","兆聯實業","937","+29","+3.19","26W23","06/05","43.4","+0.39","36.3","+0.39","33.9","+1.45"
"141","6609","瀧澤科","41.7","-1.3","-3.02","26W23","06/05","55.7","-0.02","54.8","+0.09","54.8","+1.45"
"142","1611","中電","13.3","-0.25","-1.85","26W23","06/05","51.2","+1.08","49.5","+0.89","46.9","+1.45"
"143","2618","長榮航","37.7","+0.45","+1.21","26W23","06/05","73","+1.37","71.7","+1.45","70.8","+1.45"
"144","2031","新光鋼","41.85","+0.2","+0.48","26W23","06/05","53.4","+1.34","51.7","+1.49","50.2","+1.45"
"145","9941","裕融","87.7","+1.3","+1.5","26W23","06/05","67.6","+1.52","66.5","+1.6","65.6","+1.44"
"146","2357","華碩","784","-12","-1.51","26W23","06/05","71.5","+1.8","68.5","+1.59","64.3","+1.42"
"147","8096","擎亞","121","+3","+2.54","26W23","06/05","52","+0.52","51","+1.4","49.2","+1.42"
"148","00958B","永豐ESG銀行債15+","9.29","+0.03","+0.32","26W23","06/05","26.8","+1.55","25.9","+2.03","24.1","+1.4"
"149","9951","皇田","52.6","-0.3","-0.57","26W23","06/05","43.6","+0.17","38.8","+0.17","38.8","+1.39"
"150","4919","新唐","172.5","+13.5","+8.49","26W23","06/05","68","+1.53","66.2","+1.16","65.3","+1.39"
"151","6657","華安","32.95","-2.05","-5.86","26W23","06/05","29.7","+1.41","25.7","+1.38","22.4","+1.38"
"152","009812","野村日本東證","11.84","-0.03","-0.25","26W23","06/05","34","+1.57","32.6","+1.55","30.1","+1.38"
"153","6214","精誠","142","-1.5","-1.05","26W23","06/05","54.6","+1.03","50.6","+0.98","48","+1.36"
"154","4534","慶騰","30","-1.5","-4.76","26W23","06/05","31.8","+3.05","28.7","+1.36","27.7","+1.36"
"155","00684R","期元大美元指反1","15.1","0","0","26W23","06/05","79.4","+1.09","72","+1.35","52.3","+1.35"
"156","3022","威強電","86.2","+1.2","+1.41","26W23","06/05","57.4","+0.52","56.7","+0.23","54.7","+1.35"
"157","00783","富邦中証500","28.6","+0.29","+1.02","26W23","06/05","13.3","+1.34","13.3","+1.34","13.3","+1.34"
"158","8454","富邦媒","396","-43.5","-9.9","26W23","06/05","78.3","+0.12","77.2","+0.64","76.9","+1.34"
"159","6438","迅得","144","-2","-1.37","26W23","06/05","30.4","-0.74","28.9","+0.2","24.3","+1.33"
"160","00665L","富邦恒生國企正2","8.91","-0.13","-1.44","26W23","06/05","54.1","+1.18","49.1","+1.09","46.6","+1.33"
"161","6416","瑞祺電通","81.8","+0.1","+0.12","26W23","06/05","41.4","-0.15","40.4","-0.08","36.6","+1.32"
"162","00970B","新光BBB投等債20+","9.42","+0.02","+0.21","26W23","06/05","58.2","+1.31","56.9","+1.31","55.3","+1.31"
"163","2481","強茂","137","+1.5","+1.11","26W23","06/05","64.4","+1.01","62.2","+1.29","59.6","+1.3"
"164","4155","訊映","15.35","-0.3","-1.92","26W23","06/05","38.7","+0.64","34.8","+0.08","32.9","+1.3"
"165","1809","中釉","48.3","-2.4","-4.73","26W23","06/05","50.8","+1.76","48.7","+2.27","47.2","+1.29"
"166","9906","欣巴巴","43.7","-2.55","-5.51","26W23","06/05","76.4","+0.29","74.9","+0.29","73.8","+1.29"
"167","3162","精確","83.6","-1.9","-2.22","26W23","06/05","57.8","+0.16","56","+0.11","55","+1.26"
"168","4716","大立","16.5","+0.05","+0.3","26W23","06/05","33.7","+0.36","26.4","+0.46","24.4","+1.26"
"169","00652","富邦印度","31.58","-0.15","-0.47","26W23","06/05","25.4","+0.34","24.4","+1.25","24.4","+1.25"
"170","8930","青鋼","27.6","0","0","26W23","06/05","60.9","+0.02","57.6","+0.02","56.6","+1.24"
"171","1303","南亞","96.9","+2.1","+2.22","26W23","06/05","85.1","+1.15","84.3","+1.13","83.7","+1.24"
"172","2385","群光","139","0","0","26W23","06/05","76.7","+0.8","74.5","+0.98","73.1","+1.24"
"173","2458","義隆","146","-0.5","-0.34","26W23","06/05","55.9","+0.4","53.6","+0.63","50.6","+1.23"
"174","3713","新晶投控","16","-0.15","-0.93","26W23","06/05","47.1","+0.15","45.6","+0.15","43.6","+1.23"
"175","009811","統一美國50","12.57","-0.05","-0.4","26W23","06/05","20.8","+1.3","18.6","+1.25","15.8","+1.22"
"176","2492","華新科","417.5","+10","+2.45","26W23","06/05","71.8","+0.95","70.9","+1.23","69.6","+1.22"
"177","6170","統振","51.7","-0.3","-0.58","26W23","06/05","51.7","+0.32","51.1","+0.29","49.1","+1.21"
"178","3625","西勝","15.1","-0.05","-0.33","26W23","06/05","41.9","+0.53","38.3","+1.2","36.9","+1.19"
"179","2731","雄獅","152","-2.5","-1.62","26W23","06/05","45.5","+1.76","40.4","+0.32","38.5","+1.18"
"180","5481","新華","19.5","+0.05","+0.26","26W23","06/05","59.9","+0.42","56.2","+1.34","52.5","+1.18"
"181","00795B","中信美國公債20年","26.73","+0.04","+0.15","26W23","06/05","53.8","+1.13","52.9","+1.12","52","+1.17"
"182","1319","東陽","102","-5","-4.67","26W23","06/05","81.9","+1.36","80.6","+1.02","80.3","+1.17"
"183","3027","盛達","20.2","-0.2","-0.98","26W23","06/05","40.6","0","35.2","-1.03","35.2","+1.16"
"184","1437","勤益控","29.15","+0.4","+1.39","26W23","06/05","75.1","-0.12","70.9","+0.22","67.1","+1.16"
"185","6112","邁達特","46.6","-1","-2.1","26W23","06/05","58","+0.62","57.7","+0.62","56.7","+1.14"
"186","5490","同亨","28.25","-0.35","-1.22","26W23","06/05","30.6","+1.79","28.5","+1.07","25.6","+1.12"
"187","00926","凱基全球菁英55","24.45","-0.07","-0.29","26W23","06/05","43.3","+0.32","41.9","+1.11","40.8","+1.11"
"188","3543","州巧","31.35","-0.75","-2.34","26W23","06/05","42.8","-0.06","38","-0.66","34","+1.1"
"189","6598","ABC-KY","24.5","-0.4","-1.61","26W23","06/05","46.2","+0.07","43.4","+0.07","40","+1.08"
"190","6861","睿生光電","303.5","-13.5","-4.26","26W23","06/05","53.9","-0.5","52.2","+1.08","52.2","+1.08"
"191","00897","富邦基因免疫生技","9.59","-0.03","-0.31","26W23","06/05","16.4","+0.94","12.8","+0.48","11.6","+1.07"
"192","8101","華冠","15.05","-1.55","-9.34","26W23","06/05","80.5","+1.07","80.5","+1.07","80.5","+1.07"
"193","8131","福懋科","68.7","+1.8","+2.69","26W23","06/05","72.4","+0.75","71.6","+1.05","71.4","+1.06"
"194","1326","台化","46.25","+0.05","+0.11","26W23","06/05","81.3","+1.05","80.5","+1.01","79.8","+1.05"
"195","2382","廣達","370","-10.5","-2.76","26W23","06/05","84.4","+0.85","83","+0.87","81.8","+1.05"
"196","5902","德記","36","0","0","26W23","06/05","83","+0.01","82.3","0","81.3","+1.04"
"197","00937B","群益ESG投等債20+","14.89","+0.02","+0.13","26W23","06/05","55.5","+0.95","53.1","+1.02","51.3","+1.04"
"198","2065","世豐","34.6","+0.7","+2.06","26W23","06/05","49.6","+1.02","46.4","+1.02","43.3","+1.02"
"199","2444","兆勁","12.8","-0.15","-1.16","26W23","06/05","23.7","+2.03","19.6","+0.83","17.8","+1"
"200","5234","達興材料","381","-3","-0.78","26W23","06/05","60.9","-0.58","58.9","+0.07","58.9","+1"
"201","3363","上詮","728","-19","-2.54","26W23","06/05","40.5","+0.18","36","+0.81","33.8","+0.99"
"202","4931","新盛力","234","-18","-7.14","26W23","06/05","28.9","+3.99","24.9","+8.05","13.8","+0.99"
"203","00995A","主動中信台灣卓越","16.95","-0.08","-0.47","26W23","06/05","13.9","+1","12.7","+1","11.8","+0.98"
"204","6182","合晶","80.9","+2.4","+3.06","26W23","06/05","37.5","+0.94","36","+0.21","34.9","+0.98"
"205","6890","來億-KY","284","+4","+1.43","26W23","06/05","89.3","+0.68","89","+0.98","88.3","+0.97"
"206","3049","精金","13.6","-0.2","-1.45","26W23","06/05","46.7","+0.77","45.4","+0.73","44.7","+0.97"
"207","3508","位速","18.6","-0.15","-0.8","26W23","06/05","39.1","+0.06","35.7","+0.02","34","+0.97"
"208","2323","中環","10.85","-0.05","-0.46","26W23","06/05","41.3","+0.5","39.7","+0.98","38.1","+0.96"
"209","2409","友達","23.15","+0.2","+0.87","26W23","06/05","49.4","+1.12","48","+1.13","46.6","+0.96"
"210","5315","光聯","22.05","-0.1","-0.45","26W23","06/05","30","+0.18","26.8","+0.91","23.6","+0.96"
"211","3311","閎暉","37","-0.35","-0.94","26W23","06/05","52.5","+0.05","50.9","+0.05","50.9","+0.95"
"212","00981B","第一金優選非投債","9.17","+0.02","+0.22","26W23","06/05","44.5","+0.7","40.3","+0.81","37","+0.94"
"213","00858","永豐美國500大","35.05","-0.14","-0.4","26W23","06/05","14.8","+0.25","14.2","+0.27","14.2","+0.93"
"214","8444","綠河-KY","4.9","-0.07","-1.41","26W23","06/05","78","+0.22","76.1","+0.93","75.4","+0.93"
"215","2354","鴻準","56.2","-0.1","-0.18","26W23","06/05","44.5","+1.14","43.6","+1.04","43","+0.93"
"216","00939","統一台灣高息動能","20.72","+0.01","+0.05","26W23","06/05","6.98","+0.77","6.55","+0.87","5.85","+0.93"
"217","5340","建榮","85.8","+0.1","+0.12","26W23","06/05","58.2","+1.18","56.5","+0.47","54.6","+0.93"
"218","5604","中連","30.8","-0.1","-0.32","26W23","06/05","61.9","+0.01","58","+0.01","53.8","+0.93"
"219","00945B","凱基美國非投等債","14.48","+0.04","+0.28","26W23","06/05","36.6","+0.75","34.6","+0.72","32.6","+0.92"
"220","00730","富邦臺灣優質高息","28.2","-0.29","-1.02","26W23","06/05","18.9","+1.97","17.8","+0.92","17.8","+0.92"
"221","5464","霖宏","69.9","+2.4","+3.56","26W23","06/05","68.3","+1.04","64.3","+0.9","56.5","+0.91"
"222","5009","榮剛","35.35","-0.1","-0.28","26W23","06/05","47","+0.91","45.9","+0.79","45","+0.91"
"223","3466","德晉","31.35","-1.6","-4.86","26W23","06/05","43.3","+0.14","36.4","+0.89","34.1","+0.89"
"224","1432","大魯閣","17.2","-0.1","-0.58","26W23","06/05","53.9","+0.01","53.9","+0.01","53.9","+0.89"
"225","2887","台新新光金","28.75","-0.15","-0.52","26W23","06/05","71.8","+0.82","70.4","+0.85","69.4","+0.88"
"226","2108","南帝","29.95","+1.7","+6.02","26W23","06/05","68.8","+0.86","67.5","+0.86","65.3","+0.88"
"227","5521","工信","10.25","-1","-8.89","26W23","06/05","56.5","+0.04","54.9","+0.49","53.7","+0.88"
"228","8436","大江","119.5","+1","+0.84","26W23","06/05","34","+0.02","30.4","+0.06","29.5","+0.87"
"229","9802","鈺齊-KY","79","-1.9","-2.35","26W23","06/05","61.8","+0.81","59","+0.41","56.9","+0.87"
