排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,2618,長榮航,42.15,1.35,3.31,07/15,-27330,-45146,-60508,-61946,-63410,-157460,-40034.0,-21745.0,-16412.0,-63407.0
2,00919,群益台灣精選高息,29.77,0.35,1.19,07/15,612,-34878,-34437,-33777,-42429,-83101,-54910.0,28962.0,-78704.0,-77041.0
3,2884,玉山金,34.45,-0.05,-0.14,07/15,1329,2812,-4274,-23181,-44505,-29683,-73691.0,-68786.0,174215.0,-2350.0
4,2881,富邦金,128.5,3.5,2.8,07/15,429,-121,-10123,-21803,-35435,-44522,-225718.0,-117067.0,-226078.0,-129460.0
5,00631L,元大台灣50正2,37.04,1.16,3.23,07/15,-618,6690,7237,-20588,-56262,57917,201188.0,349181.0,342000.0,349141.0
6,2105,正新,32.85,0.2,0.61,07/15,-1726,-2112,-3259,-17136,-33314,-21323,12353.0,-45809.0,-2935.0,-37888.0
7,0056,元大高股息,53.0,1.25,2.42,07/15,-3553,-1464,-9004,-16721,-24183,-29857,-73057.0,-73643.0,-45665.0,-72120.0
8,2812,台中銀,20.3,-0.2,-0.98,07/15,611,-1979,-2263,-11915,-15959,-54024,50661.0,74045.0,92325.0,77991.0
9,2303,聯電,166.0,15.0,9.93,07/15,93,305,-11359,-11836,-18580,-121234,-455499.0,-412722.0,-870651.0,-456303.0
10,3711,日月光投控,683.0,42.0,6.55,07/15,-748,-227,-703,-10179,-9763,-25207,-10106.0,1516.0,-33707.0,2347.0
11,2377,微星,148.5,1.5,1.02,07/15,-7242,-9158,-9704,-8954,-2285,3267,26937.0,50167.0,61110.0,50305.0
12,2603,長榮,199.5,5.0,2.57,07/15,-2674,-3966,-7193,-8680,-24756,-24138,14112.0,-5259.0,25147.0,-16102.0
13,3045,台灣大,109.0,0.0,0.0,07/15,-10965,-12276,-12263,-7556,2663,-3437,2228.0,-24678.0,38676.0,-12335.0
14,4938,和碩,82.7,0.6,0.73,07/15,-1578,-2496,-3312,-7391,-18183,-8713,103970.0,101754.0,116098.0,84499.0
15,4958,臻鼎-KY,618.0,-11.0,-1.75,07/15,-4031,-5537,-6733,-7338,-5329,-3497,-523.0,11135.0,-11427.0,4579.0
16,2882,國泰金,96.6,0.5,0.52,07/15,151,156,-162,-6752,-28764,-45931,-127108.0,-62508.0,-429960.0,-96838.0
17,6147,頎邦,204.5,18.5,9.95,07/15,-2417,-2569,-3511,-6628,-11298,-22083,-8613.0,20870.0,10325.0,20446.0
18,3036,文曄,200.0,-3.5,-1.72,07/15,-3622,-4680,-4674,-6337,-7134,-3035,29624.0,54122.0,61237.0,48550.0
19,1301,台塑,65.7,2.1,3.3,07/15,720,-616,-909,-6188,-30256,-129976,-173630.0,-203285.0,-231255.0,-198533.0
20,00950B,凱基A級公司債,14.04,0.01,0.07,07/15,0,0,0,-6001,-6055,-8297,-138.0,-7490.0,-12869.0,-10690.0
21,1717,長興,71.5,1.5,2.14,07/15,867,1926,2194,-5978,-9418,-12187,4492.0,8582.0,34318.0,18353.0
22,1718,中纖,14.9,1.0,7.19,07/15,26,26,26,-5683,10171,6188,16474.0,15248.0,17408.0,15874.0
23,2357,華碩,712.0,9.0,1.28,07/15,-3467,-3607,-4004,-5498,-13499,-11187,-14593.0,777.0,32405.0,9498.0
24,2542,興富發,43.45,0.05,0.12,07/15,1165,-4070,-5205,-4742,-1778,-3377,20644.0,23642.0,60212.0,21154.0
25,3149,正達,90.2,2.9,3.32,07/15,-819,-1738,-3325,-4701,-3169,-1782,-499.0,-2842.0,2627.0,-1848.0
26,5880,合庫金,25.35,0.15,0.6,07/15,456,-2200,-3419,-4323,-15188,-77323,8382.0,36357.0,10252.0,39842.0
27,2371,大同,27.25,0.05,0.18,07/15,-2925,-2396,-3938,-4114,-5951,10984,63707.0,106261.0,123137.0,110739.0
28,9907,統一實,15.3,0.1,0.66,07/15,-108,896,-1548,-4046,-5697,-6969,32635.0,32062.0,37728.0,33912.0
29,9945,潤泰新,26.4,0.55,2.13,07/15,174,-913,-350,-3768,6034,7352,34926.0,47672.0,-4807.0,46132.0
30,1710,東聯,15.95,0.55,3.57,07/15,13,50,75,-3689,-5429,-4959,-13542.0,7664.0,990.0,5728.0
31,00881,國泰台灣科技龍頭,53.2,0.95,1.82,07/15,-58,-2858,-2858,-3586,-4056,-11550,-16761.0,-12739.0,2849.0,-102.0
32,5347,世界,186.5,12.5,7.18,07/15,243,-960,-797,-3585,-2946,-6782,-19827.0,1711.0,-6770.0,-22567.0
33,9904,寶成,24.3,0.25,1.04,07/15,-7991,-6342,-7239,-3497,-10846,9360,132786.0,164079.0,73855.0,152771.0
34,2615,萬海,81.7,2.3,2.9,07/15,-57,472,51,-3443,-5550,-4923,-17693.0,-7911.0,-25650.0,-8960.0
35,4114,健喬,33.6,0.25,0.75,07/15,-1972,-1994,-1828,-3337,-3402,-3980,1587.0,2689.0,4696.0,2456.0
36,00713,元大台灣高息低波,60.6,0.55,0.92,07/15,-106,-3176,-3329,-3167,-1763,-3083,725.0,-7382.0,-33541.0,-16988.0
37,6770,力積電,76.1,6.9,9.97,07/15,392,-3506,-396,-3142,-61819,-245743,-52990.0,37409.0,-85487.0,13377.0
38,2867,三商壽,8.85,0.02,0.23,07/15,-1493,-3226,-3699,-3106,-3244,-5569,-319.0,1656.0,1656.0,1656.0
39,00942B,台新美A公司債20+,14.14,-0.01,-0.07,07/15,0,-2000,-2000,-3000,-3052,2448,2397.0,2918.0,1783.0,2918.0
40,2401,凌陽,31.2,0.0,0.0,07/15,182,-133,347,-2926,-2154,-4924,-8241.0,-12826.0,-1427.0,-11979.0
41,6176,瑞儀,88.2,0.4,0.46,07/15,234,-128,-103,-2894,-3673,-14686,-14013.0,5765.0,3787.0,-2259.0
42,2634,漢翔,68.3,1.2,1.79,07/15,734,501,12,-2851,-6520,-8849,-6530.0,-9641.0,-6856.0,-10524.0
43,2027,大成鋼,41.3,2.2,5.63,07/15,10,-4365,-3317,-2806,-4567,-24924,-104693.0,-46769.0,9476.0,-27804.0
44,6188,廣明,74.8,0.1,0.13,07/15,-10,44,-124,-2519,-5053,-3709,-9500.0,-7124.0,5449.0,-2259.0
45,3702,大聯大,116.5,-3.0,-2.51,07/15,40,-546,-546,-2510,-2121,-17045,-10110.0,2850.0,-6014.0,2525.0
46,2646,星宇航空,21.3,0.15,0.71,07/15,-564,-665,-459,-2500,-3927,-6464,-19960.0,-1850.0,63811.0,2513.0
47,00830,國泰費城半導體,92.0,2.75,3.08,07/15,-209,1020,-3748,-2480,2374,-5040,-5748.0,11686.0,17109.0,16640.0
48,2354,鴻準,56.4,0.7,1.26,07/15,-897,-1702,-3271,-2368,-2247,1012,30999.0,38605.0,63792.0,37120.0
49,2441,超豐,136.5,7.5,5.81,07/15,201,583,1199,-2343,-4308,-14942,-2640.0,-10507.0,4773.0,-9318.0
50,2845,遠東銀,13.45,0.15,1.13,07/15,-512,-1528,-2056,-2244,-343,-4124,44882.0,61134.0,54766.0,60940.0
51,2359,所羅門,144.0,1.5,1.05,07/15,-1560,-1674,-1999,-2111,-2963,-3226,-3838.0,-5486.0,-2432.0,-5720.0
52,4306,炎洲,14.9,0.35,2.41,07/15,4,-46,-2117,-2093,-2046,-3109,-3346.0,-4074.0,-5482.0,-5360.0
53,1909,榮成,10.45,0.25,2.45,07/15,275,362,-71,-2027,-3098,-7811,5803.0,7301.0,3914.0,7604.0
54,00865B,國泰US短期公債,49.05,0.08,0.16,07/15,0,0,0,-2000,-2029,-2115,1112.0,4803.0,11126.0,5240.0
55,5351,鈺創,104.5,9.3,9.77,07/15,-259,-193,-169,-1994,66,-473,-70.0,-1870.0,-6645.0,-7878.0
56,6285,啟碁,267.0,19.5,7.88,07/15,-165,-379,-486,-1983,-2677,-759,-9842.0,-12151.0,-538.0,-6715.0
57,2889,國票金,15.8,0.1,0.64,07/15,-802,-1715,-1341,-1899,-2634,-8572,-1299.0,9891.0,-30535.0,8423.0
58,3035,智原,207.0,0.0,0.0,07/15,-607,-1156,-1768,-1899,-3946,-9593,-12827.0,-13428.0,1127.0,-13456.0
59,1308,亞聚,14.95,0.4,2.75,07/15,-397,-257,-233,-1868,-1130,-3885,-5608.0,12017.0,10393.0,13121.0
60,1319,東陽,75.6,0.2,0.27,07/15,-708,-361,489,-1867,-2066,-8486,3252.0,16880.0,20515.0,12964.0
61,00719B,元大美債1-3,31.54,0.08,0.25,07/15,32,50,50,-1847,-1847,-282,-2539.0,-720.0,-119.0,703.0
62,1609,大亞,39.25,0.6,1.55,07/15,-1033,-730,-1037,-1829,-1955,-559,7591.0,4176.0,8460.0,1175.0
63,2049,上銀,321.5,4.5,1.42,07/15,-372,-965,-1319,-1694,-2338,-3706,-5834.0,-16698.0,-16038.0,-16853.0
64,00740B,富邦全球投等債,38.5,0.01,0.03,07/15,-500,-500,-500,-1671,-1672,-1672,-1122.0,-1352.0,1496.0,-1195.0
65,2308,台達電,1890.0,35.0,1.89,07/15,229,311,-1273,-1668,-1374,-849,4732.0,5561.0,642.0,5599.0
66,00696B,富邦美債20年,29.12,0.01,0.03,07/15,-1000,-1055,-1055,-1655,-1662,-2083,-2573.0,-4323.0,-7129.0,-3998.0
67,00997A,主動群益美國增長,12.34,0.36,3.01,07/15,-406,-407,439,-1561,5496,15146,15103.0,,,
68,3005,神基,115.5,1.0,0.87,07/15,-476,-1024,-569,-1428,-5111,-3900,-10692.0,24000.0,21970.0,24436.0
69,1434,福懋,19.55,1.25,6.83,07/15,176,-33,-540,-1426,442,-4330,-1059.0,357.0,-10809.0,-1984.0
70,6257,矽格,237.5,12.5,5.56,07/15,-197,-237,-218,-1395,-2190,-3644,-7283.0,-5437.0,-5254.0,-5840.0
71,00795B,中信美國公債20年,26.89,-0.01,-0.04,07/15,5,19,19,-1381,634,592,-959.0,-1490.0,-24537.0,-3059.0
72,2912,統一超,244.5,2.5,1.03,07/15,-263,-401,-481,-1374,-1780,2092,24365.0,13453.0,20912.0,14904.0
73,2206,三陽工業,63.9,0.3,0.47,07/15,84,-1050,-1183,-1357,-1955,-1225,6662.0,12027.0,5793.0,11668.0
74,6505,台塑化,72.8,6.6,9.97,07/15,134,-99,-35,-1312,-948,-4475,-14651.0,-528.0,-14896.0,-1729.0
75,3034,聯詠,472.0,4.0,0.85,07/15,-907,-2187,-2029,-1284,-3634,-13216,-16622.0,-10502.0,6285.0,-14650.0
76,00632R,元大台灣50反1,10.15,-0.2,-1.93,07/15,-1359,-1380,-1475,-1276,-109,-3297,9083.0,29458.0,58883.0,48725.0
77,1303,南亞,227.5,17.5,8.33,07/15,-656,-1376,-2330,-1272,632,4802,-15060.0,-48308.0,-96538.0,-115939.0
78,00931B,統一美債20年,13.51,-0.01,-0.07,07/15,0,0,0,-1226,-1236,1486,379.0,-6397.0,-9699.0,-6797.0
79,2385,群光,105.5,1.0,0.96,07/15,129,166,252,-1208,-5017,-7894,-3325.0,29658.0,22093.0,28980.0
80,00900,富邦特選高股息30,19.0,0.55,2.98,07/15,-1729,-1729,-1698,-1166,-988,265,-17861.0,2494.0,-17598.0,-14122.0
81,3645,達邁,77.7,2.0,2.64,07/15,-169,-435,-775,-1123,-1543,-3002,-1569.0,-3870.0,-4890.0,-4154.0
82,6244,茂迪,26.7,0.4,1.52,07/15,-368,-575,-954,-1107,402,-14,5012.0,1558.0,12042.0,7010.0
83,6415,矽力*-KY,504.0,10.5,2.13,07/15,-104,-385,-520,-1106,-1153,-381,-8141.0,2659.0,-3429.0,5231.0
84,8086,宏捷科,132.0,3.5,2.72,07/15,-139,-145,-117,-1091,-1141,-2150,-4343.0,-2880.0,-3572.0,-3009.0
85,4961,天鈺,167.5,0.0,0.0,07/15,-107,-332,-447,-1085,-1363,-1721,-2734.0,2422.0,3902.0,1711.0
86,4915,致伸,67.5,0.1,0.15,07/15,110,-728,-550,-1079,1750,17484,27974.0,30161.0,32252.0,31412.0
87,2374,佳能,72.8,0.5,0.69,07/15,-398,-187,50,-1069,-1430,239,5518.0,2888.0,10935.0,253.0
88,8105,凌巨,18.2,-0.2,-1.09,07/15,19,102,56,-1061,-824,-349,7279.0,2364.0,6753.0,7615.0
89,2455,全新,315.5,1.0,0.32,07/15,-244,-617,-313,-1060,11,-1500,-6870.0,-2562.0,-4505.0,-87.0
90,2485,兆赫,49.4,2.1,4.44,07/15,-409,-453,-75,-1058,-1141,-1915,2736.0,-227.0,10363.0,312.0
91,2201,裕隆,28.3,0.45,1.62,07/15,-109,217,-680,-1053,-3538,-4039,-5222.0,6065.0,16336.0,9983.0
92,9939,宏全,125.0,0.0,0.0,07/15,50,78,-205,-1024,-3561,-2551,-4609.0,-2758.0,6118.0,-3200.0
93,6214,精誠,141.0,0.5,0.36,07/15,7,-85,-139,-1003,-1546,-1558,-4612.0,-5511.0,-1326.0,-4463.0
94,5388,中磊,89.4,3.7,4.32,07/15,32,-268,-848,-971,-818,3743,-4849.0,7212.0,11924.0,8182.0
95,3044,健鼎,426.0,4.5,1.07,07/15,-108,-877,-944,-958,-929,-1021,-3248.0,-2459.0,43.0,-3389.0
96,3661,世芯-KY,3735.0,10.0,0.27,07/15,-380,-402,-713,-938,-950,583,-2238.0,143.0,999.0,1517.0
97,3031,佰鴻,28.5,0.1,0.35,07/15,-131,-91,-65,-932,-1031,-1397,1663.0,2369.0,1995.0,2370.0
98,2014,中鴻,17.35,0.35,2.06,07/15,-430,-430,-753,-924,-3122,-10001,-38653.0,-36671.0,-24175.0,-34935.0
99,4977,眾達-KY,149.0,2.0,1.36,07/15,-666,-610,-676,-893,-1377,-1465,-1465.0,-3087.0,-1757.0,-2945.0
100,1464,得力,10.8,0.25,2.37,07/15,-887,-861,-886,-885,-866,-1174,-976.0,-327.0,-691.0,-587.0
101,9941,裕融,82.7,1.7,2.1,07/15,-323,-648,-531,-862,-2095,377,14784.0,12521.0,14871.0,14970.0
102,2207,和泰車,480.0,0.0,0.0,07/15,16,-90,-60,-846,-1152,-6874,-3008.0,2446.0,3354.0,3441.0
103,5009,榮剛,34.9,0.45,1.31,07/15,114,169,-397,-843,-3511,-2760,-4364.0,-213.0,5597.0,-1575.0
104,3029,零壹,103.0,1.5,1.48,07/15,-72,-171,-245,-814,-1457,-1980,-339.0,1785.0,2068.0,2938.0
105,1806,冠軍,8.37,0.11,1.33,07/15,20,-542,-534,-813,-924,-1075,140.0,285.0,-1105.0,54.0
106,6919,康霈*,109.5,2.0,1.86,07/15,0,0,0,-799,-2320,-4112,-7506.0,0.0,0.0,0.0
107,2101,南港,34.1,-0.1,-0.29,07/15,-23,-57,29,-797,-1152,-3108,-4876.0,-2281.0,-7870.0,-1333.0
108,1536,和大,53.2,0.0,0.0,07/15,-333,-492,-421,-789,-1241,655,-3390.0,-2478.0,-4335.0,-972.0
109,8033,雷虎,269.5,5.5,2.08,07/15,-215,-400,-453,-788,-3564,-3705,-2198.0,-503.0,842.0,-240.0
110,3042,晶技,189.5,4.5,2.43,07/15,127,-305,-514,-783,7441,4390,7230.0,2992.0,2157.0,-289.0
111,2351,順德,200.5,6.0,3.08,07/15,-30,-104,-160,-780,-789,-1294,-85.0,-3147.0,693.0,-3534.0
112,8016,矽創,302.0,-7.5,-2.42,07/15,195,99,-87,-779,-399,-1659,1378.0,1803.0,1715.0,632.0
113,2478,大毅,173.0,15.5,9.84,07/15,-84,4,-675,-776,-951,-2367,-1408.0,-2121.0,1644.0,-3559.0
114,00753L,中信中國50正2,9.34,0.33,3.66,07/15,0,-51,-351,-757,-1642,1275,-2541.0,-4755.0,-10778.0,-4797.0
115,2897,王道銀行,10.5,0.1,0.96,07/15,162,-486,-294,-753,-1094,-9877,-15903.0,-16278.0,-12498.0,-13132.0
116,2547,日勝生,11.05,-0.1,-0.9,07/15,-111,215,24,-744,-517,-4149,8543.0,11188.0,8717.0,11118.0
117,2409,友達,28.3,0.75,2.72,07/15,-609,-729,-687,-729,-75,-729,2271.0,305190.0,607044.0,522381.0
118,3163,波若威,754.0,35.0,4.87,07/15,-90,-294,-373,-728,-197,256,1921.0,1590.0,-3250.0,1449.0
119,00637L,元大滬深300正2,21.48,0.91,4.42,07/15,-439,-439,-439,-727,-583,178,-1150.0,840.0,-43766.0,844.0
120,1312,國喬,13.15,0.05,0.38,07/15,1690,1428,2281,-724,-280,346,6701.0,24600.0,17419.0,22847.0
121,00673R,期元大S&P原油反1,13.81,0.03,0.22,07/15,0,0,0,-718,-1578,-6238,4154.0,9052.0,7563.0,9983.0
122,2436,偉詮電,62.8,0.9,1.45,07/15,-298,-31,358,-693,-2969,-7012,-1750.0,-3292.0,1448.0,-3144.0
123,3264,欣銓,224.5,7.0,3.22,07/15,3,-157,-430,-687,-1501,-2595,-2758.0,-1469.0,-2261.0,-2065.0
124,1215,卜蜂,112.0,-1.0,-0.88,07/15,-67,-279,-427,-672,-142,-1422,5605.0,11296.0,13805.0,11296.0
125,2890,永豐金,39.95,0.3,0.76,07/15,1093,3321,-2603,-649,7135,21011,19341.0,15159.0,-75671.0,11429.0
126,2495,普安,45.05,0.3,0.67,07/15,-123,-382,-233,-645,-1725,-50,1515.0,-4145.0,6874.0,-4043.0
127,8081,致新,260.0,-4.0,-1.52,07/15,-103,4,122,-635,-124,767,2891.0,2901.0,3947.0,2993.0
128,1476,儒鴻,331.0,-12.5,-3.64,07/15,8,-65,-60,-615,-842,-205,836.0,-4890.0,-2361.0,-4522.0
129,6488,環球晶,1480.0,-35.0,-2.31,07/15,19,98,-109,-613,-1639,-977,-10198.0,-9736.0,-6438.0,-3839.0
130,8103,瀚荃,85.8,2.0,2.39,07/15,-60,-196,-629,-612,-643,-340,331.0,745.0,151.0,972.0
131,6805,富世達,1395.0,75.0,5.68,07/15,-25,-20,-193,-588,-224,-48,121.0,343.0,-1136.0,392.0
132,3703,欣陸,20.65,0.3,1.47,07/15,153,342,466,-572,-295,-832,4400.0,4795.0,2883.0,4611.0
133,3015,全漢,61.1,0.4,0.66,07/15,-60,-40,-152,-562,-179,-886,-980.0,-329.0,-547.0,-464.0
134,00953B,群益優選非投等債,9.74,0.03,0.31,07/15,0,0,1047,-553,642,-6683,-25532.0,20279.0,14785.0,15491.0
135,2472,立隆電,341.0,20.0,6.23,07/15,47,220,128,-547,1226,2900,5012.0,2897.0,5293.0,3193.0
136,6789,采鈺,527.0,45.0,9.34,07/15,-220,-76,-207,-532,-937,-2058,32.0,-6.0,3635.0,33.0
137,6209,今國光,78.3,-0.2,-0.25,07/15,-250,-718,-653,-531,-16,487,2221.0,1551.0,4925.0,1213.0
138,00948B,中信優息投資級債,9.43,0.0,0.0,07/15,-1474,-1474,-1474,-529,1371,1371,1086.0,-559.0,-6277.0,-260.0
139,5536,聖暉*,1250.0,95.0,8.23,07/15,-79,-252,-360,-515,-839,-917,-2349.0,-3442.0,2779.0,-1020.0
140,1477,聚陽,217.0,-3.0,-1.36,07/15,119,194,211,-501,-263,-6520,-4343.0,2784.0,714.0,1609.0
141,1515,力山,41.1,0.1,0.24,07/15,-63,-63,-63,-501,-1026,85,1390.0,1602.0,522.0,1654.0
142,2836,高雄銀,12.55,0.0,0.0,07/15,35,170,165,-480,-672,-1837,5231.0,5756.0,944.0,5823.0
143,3059,華晶科,45.5,0.85,1.9,07/15,-372,-281,-472,-477,-184,1318,8327.0,13392.0,15134.0,13524.0
144,1907,永豐餘,29.2,1.55,5.61,07/15,21,-752,-681,-473,8,-2641,-1371.0,1774.0,1367.0,3681.0
145,2887I,台新新光辛特,9.44,-0.01,-0.11,07/15,0,0,0,-462,-462,-1894,-675.0,-361.0,,-361.0
146,6125,廣運,55.7,0.0,0.0,07/15,-35,116,-67,-459,-651,1553,-8702.0,-8816.0,-3679.0,-7022.0
147,6187,萬潤,1080.0,95.0,9.64,07/15,-8,-7,40,-458,-598,-1244,-559.0,-4001.0,-4894.0,-4644.0
148,3605,宏致,85.8,-0.6,-0.69,07/15,-63,-804,-812,-453,-2132,-3504,-3421.0,-3377.0,-1012.0,-2981.0
149,9908,大台北,29.15,0.45,1.57,07/15,-10,-10,-452,-452,-531,-1010,-947.0,831.0,499.0,832.0
150,2537,聯上發,11.2,0.3,2.75,07/15,-97,-207,-189,-451,-513,255,1171.0,-114.0,-2591.0,-1204.0
151,00405A,主動富邦台灣龍耀,8.62,0.33,3.98,07/15,0,-1203,-1195,-445,27032,25644,,,,
152,2520,冠德,36.35,1.35,3.86,07/15,-87,-107,-267,-441,-631,-406,-1619.0,3956.0,-4016.0,-5723.0
153,6190,萬泰科,78.1,2.4,3.17,07/15,9,123,128,-438,-715,-1395,-30.0,-1435.0,5551.0,-1414.0
154,2367,燿華,51.6,3.3,6.83,07/15,3,460,103,-437,-780,-518,10740.0,2859.0,46218.0,11269.0
155,5386,青雲,373.5,26.5,7.64,07/15,-217,-258,-295,-430,-520,-556,140.0,-628.0,59.0,-600.0
156,9958,世紀鋼,119.0,2.5,2.15,07/15,-210,-410,-405,-427,-516,235,7297.0,7248.0,8043.0,7573.0
157,2353,宏碁,31.05,0.3,0.98,07/15,-778,-315,-521,-407,846,108,-737.0,54896.0,118361.0,121814.0
158,3293,鈊象,704.0,-7.0,-0.98,07/15,300,603,79,-399,399,1789,9987.0,4840.0,11721.0,3446.0
159,4968,立積,105.5,-0.5,-0.47,07/15,5,-7,-145,-399,-634,-1034,1403.0,2805.0,4304.0,2772.0
160,6213,聯茂,335.0,-13.5,-3.87,07/15,10,-346,149,-382,24,-1078,541.0,-8677.0,1274.0,-7378.0
161,2606,裕民,64.2,1.7,2.72,07/15,-65,-183,-132,-374,-3140,-11966,-12133.0,-7681.0,-14639.0,-16067.0
162,3491,昇達科,1195.0,0.0,0.0,07/15,-91,-165,-108,-373,-21,1043,1917.0,1423.0,-421.0,1352.0
163,00982A,主動群益台灣強棒,23.67,0.71,3.09,07/15,-268,1,-173,-370,-1139,-646,10640.0,35664.0,44366.0,36588.0
164,4526,東台,35.8,0.9,2.58,07/15,61,161,305,-355,-821,-1586,-1854.0,-4990.0,-6688.0,-5396.0
165,3615,安可,44.25,0.35,0.8,07/15,3,-15,-50,-354,-494,-673,-23.0,55.0,327.0,150.0
166,3176,基亞,35.4,0.8,2.31,07/15,-5,7,-7,-352,-510,-418,569.0,938.0,0.0,1036.0
167,5269,祥碩,1515.0,-10.0,-0.66,07/15,-113,-120,-292,-348,-202,-327,1478.0,3449.0,4171.0,4067.0
168,5508,永信建,55.7,-0.7,-1.24,07/15,-104,-129,-215,-344,-543,347,1738.0,675.0,1303.0,-810.0
169,6412,群電,85.7,1.0,1.18,07/15,179,-127,53,-341,-643,2388,-5843.0,3670.0,-4433.0,-778.0
170,2903,遠百,22.3,0.45,2.06,07/15,144,348,670,-329,897,2532,14626.0,12080.0,12308.0,14734.0
171,2375,凱美,170.0,-2.0,-1.16,07/15,-546,-239,-118,-325,35,2150,1076.0,-386.0,2440.0,-1748.0
172,6156,松上,26.8,-0.45,-1.65,07/15,-191,-155,-239,-324,-506,-406,-664.0,-1764.0,394.0,-1911.0
173,2511,太子,8.54,0.12,1.43,07/15,-68,19,32,-323,-174,-741,1346.0,2209.0,-1432.0,2196.0
174,6180,橘子,45.9,0.3,0.66,07/15,-113,-103,-342,-322,-91,2078,2755.0,995.0,752.0,553.0
175,2006,東和鋼鐵,71.8,1.6,2.28,07/15,-36,-223,-344,-320,-1554,-10796,-2058.0,-3535.0,-1384.0,-2927.0
176,5521,工信,10.35,0.2,1.97,07/15,79,315,488,-309,-1131,-1874,6887.0,8727.0,6163.0,9735.0
177,6163,華電網,44.8,0.55,1.24,07/15,-40,-83,-168,-303,-735,-565,2986.0,1966.0,5578.0,3860.0
178,5530,龍巖,47.9,0.3,0.63,07/15,-54,-28,-28,-302,-315,101,-155.0,3185.0,4014.0,3528.0
179,00897,富邦基因免疫生技,11.14,-0.03,-0.27,07/15,0,0,0,-300,-225,-225,-281.0,-549.0,-2498.0,-289.0
180,3060,銘異,33.6,-0.65,-1.9,07/15,29,29,23,-293,-431,-1998,-3145.0,-5335.0,-1832.0,-5308.0
181,2883,凱基金,30.15,0.65,2.2,07/15,-1485,236,1628,-284,-43698,-89146,60301.0,69276.0,-139215.0,68797.0
182,6719,力智,248.0,4.0,1.64,07/15,-98,-169,-154,-281,239,-239,856.0,1985.0,1886.0,2294.0
183,3694,海華,67.9,2.2,3.35,07/15,-232,-237,-369,-280,165,341,1731.0,2431.0,2450.0,2396.0
184,4746,台耀,53.9,1.6,3.06,07/15,-85,-80,-95,-279,-331,-634,1104.0,1255.0,858.0,1267.0
185,6617,共信-KY,108.5,3.5,3.33,07/15,-5,-5,-94,-278,-276,-226,157.0,536.0,,635.0
186,2480,敦陽科,161.0,2.5,1.58,07/15,-44,-34,-19,-277,-504,-1015,786.0,2120.0,2752.0,2209.0
187,3090,日電貿,225.0,-7.5,-3.23,07/15,-348,-535,-666,-275,-529,3021,1757.0,-3745.0,5881.0,-2194.0
188,4707,磐亞,41.95,3.55,9.24,07/15,-10,-157,-393,-275,105,1393,2784.0,3555.0,2942.0,3548.0
189,8070,長華*,52.4,2.2,4.38,07/15,-50,-410,-514,-273,41,-7037,-8113.0,-7031.0,-24596.0,-19662.0
190,3406,玉晶光,554.0,-33.0,-5.62,07/15,-10,36,-256,-270,-173,-164,-1337.0,-197.0,-2536.0,-1447.0
191,4967,十銓,230.5,6.0,2.67,07/15,-31,-85,-257,-267,40,875,-215.0,3806.0,701.0,3105.0
192,2360,致茂,1905.0,85.0,4.67,07/15,8,-2,-225,-266,-993,-3292,-2574.0,-4256.0,-3177.0,-4922.0
193,3004,豐達科,155.5,2.0,1.3,07/15,9,-10,-2,-265,-478,-954,-337.0,-851.0,458.0,-478.0
194,2368,金像電,1025.0,10.0,0.99,07/15,33,8,-256,-263,-567,-522,-5685.0,-9542.0,-4189.0,-8235.0
195,8040,九暘,85.6,-0.3,-0.35,07/15,-85,-153,-219,-263,-115,856,1258.0,1300.0,1008.0,1308.0
196,3443,創意,4120.0,100.0,2.49,07/15,-118,-137,-131,-254,25,741,779.0,455.0,-465.0,661.0
197,3591,艾笛森,24.15,0.0,0.0,07/15,14,30,33,-252,-154,-747,-1229.0,806.0,-1297.0,545.0
198,1529,樂事綠能,20.45,-0.6,-2.85,07/15,-47,-80,-97,-250,-421,-695,-193.0,685.0,-940.0,995.0
199,6753,龍德造船,156.0,-1.5,-0.95,07/15,-104,-70,-72,-250,-280,-383,-456.0,-553.0,-1523.0,-399.0
200,8222,寶一,41.95,0.65,1.57,07/15,24,88,-80,-249,20,-155,-631.0,-2379.0,27.0,-2393.0
