"排名","代號","名稱","成交","漲跌價","漲跌幅","法人買賣日期","當日買賣超佔成交","2日買賣超佔成交","3日買賣超佔成交","5日買賣超佔成交","10日買賣超佔成交","1個月買賣超佔成交","3個月買賣超佔成交","半年買賣超佔成交","1年買賣超佔成交","3年買賣超佔成交","10年買賣超佔成交","今年買賣超佔成交"
"11","00720B","元大投資級公司債","32.74","-0.04","-0.12","05/12","+68.1","+73.3","+62.5","+57.2","+32.3","+18.8","+18.4","+24.2","+19.1","+4.98","","+16.6"
"12","2015","豐興","63.9","-0.4","-0.62","05/12","+26.8","+53.6","+55.6","+57.2","+33","+18.1","+5.66","+4","-4.05","+1.7","-1.04","+5.76"
"13","00982B","FT投資級債20+","9.81","0","0","05/12","+65.9","+90.9","+61.7","+55.5","+52.8","+31.1","+18.5","+8.34","+1.19","","","+12.3"
"14","00773B","中信優先金融債","35.78","-0.02","-0.06","05/12","+59.9","+72.8","+60.9","+54.8","+44.3","+34.7","+30.3","+31","+24","+24.4","","+30.1"
"15","00950B","凱基A級公司債","13.99","-0.02","-0.14","05/12","+41.7","+52.2","+44.8","+54.5","+40.8","+31.9","+55.1","+51.3","+47","","","+51.5"
"16","00898","國泰基因免疫革命","8.07","+0.01","+0.12","05/12","+62.7","+50.2","+37.6","+54","+38.3","+54.5","+48.9","+41.4","+35.5","+34.9","","+42.8"
"17","00959B","大華投等美債15Y+","9.32","-0.01","-0.11","05/12","+40.3","+54.1","+49.9","+53.7","+30.6","+32.6","+24.8","+26.9","+32.1","","","+28.3"
"18","00779B","凱基美債25+","28.02","-0.08","-0.28","05/12","+6.54","+9.44","+6.55","+51","+43.1","+27.8","+19.7","+10.6","+4.55","+4.38","","+15.1"
"19","00966B","統一ESG投等債15+","13.85","-0.01","-0.07","05/12","+65.2","+60.4","+52.3","+50.7","+32.4","+25.5","+13.9","+5.63","+1.71","","","+8.35"
"20","00772B","中信高評級公司債","33.57","-0.04","-0.12","05/12","+45.6","+60.8","+51.4","+50.4","+43.1","+37.5","+41.5","+42.5","+29.4","+12.3","","+40.8"
"21","1626","艾美特-KY","10.6","-0.25","-2.3","05/12","+19.9","+13.3","+48.5","+50","+38.3","+15.7","+8.68","+2.29","+0.16","-1.78","-2.58","+5.65"
"22","00970B","新光BBB投等債20+","9.34","-0.01","-0.11","05/12","+81.6","+69.9","+52","+49.4","+40.7","+42.5","+26.5","+37.2","+33.1","","","+33.5"
"23","4728","雙美","381","0","0","05/12","+24.1","+86.6","+51.7","+48.7","+30.5","+42.4","+29.9","+39.6","+13.7","+3.84","+1.48","+42.4"
"24","00908","富邦入息REITs+","14.32","-0.02","-0.14","05/12","-2.06","+41.5","+34.4","+47.9","+34.8","+35.2","+11.9","+15.6","+5.6","+2.83","","+18"
"25","00725B","國泰投資級公司債","34.83","-0.01","-0.03","05/12","+65.7","+65.2","+52.6","+47.1","+25.2","+9.12","+12.3","+16.3","+6.92","+4.79","","+15.4"
"26","2849","安泰銀","13.55","-0.3","-2.17","05/12","-56","-23.1","+21.3","+46.3","+34.9","+54","+12.6","+7.32","+1.47","+0.56","-2.8","+9.48"
"27","2892","第一金","29.4","-0.15","-0.51","05/12","+25.2","+31.7","+37.1","+44.8","+26.3","+12.3","+11.7","+14.5","+11.1","+3.36","+1.95","+6.84"
"28","2027","大成鋼","39.7","-0.25","-0.63","05/12","+37.2","+34.9","+36.4","+44.6","+39.7","+12.2","+0.85","-5.75","-4.27","+0.66","+0.11","+0.09"
"29","00857B","永豐20年美公債","23.05","-0.05","-0.22","05/12","+21.8","+44.6","+47.4","+44.5","+49.9","+49.4","+45.7","+43.6","+29.9","+9.57","","+46.9"
"30","00733","富邦臺灣中小","68.7","+0.4","+0.59","05/12","+21.2","+57.6","+55.3","+44.5","+36.2","+26.8","+19.2","+15.6","+11.7","+1.51","","+17.7"
"31","2867","三商壽","7.7","-0.12","-1.53","05/12","+3.51","+37.7","+30.4","+43.5","+23.9","+38","+27.4","+32.6","+19.6","+7.54","+3.41","+30.1"
"32","00948B","中信優息投資級債","9.42","-0.02","-0.21","05/12","+55.3","+45.8","+34","+43.5","+47.7","+40","+57.1","+48.6","+46","","","+50.2"
"33","2897","王道銀行","10.2","-0.05","-0.49","05/12","+10.1","+39.3","+45.2","+41.4","+35.2","+28.7","+19.4","+8.5","+0.75","-0.33","","+11.8"
"34","1235","興泰","44.3","-0.5","-1.12","05/12","0","+10","+36.5","+40.4","+13.5","+11.9","+6.37","+3.87","+0.57","+1.4","+0.11","+4.78"
"35","2606","裕民","63.9","-1.4","-2.14","05/12","+42.7","+39.6","+42","+39.8","+33.4","+14.6","+8.94","+5.17","+2.57","+0.25","+0.41","+10.9"
"36","8415","大國鋼","34.6","+0.05","+0.14","05/12","+37.4","+47.4","+46","+39.8","+21.8","-2.3","-7.53","-2.88","+0.15","-0.8","","-4.63"
"37","00862B","中信投資級公司債","31.63","0","0","05/12","+20.4","+59.5","+59.4","+39.8","+35","+28.4","+15.8","+15.7","+13.4","+19.9","","+14.6"
"38","00900","富邦特選高股息30","17.25","-0.01","-0.06","05/12","+34","+31.9","+32.6","+39.6","+40.8","+34.1","+19.4","+13.9","+7.67","+4.01","","+19.5"
"39","00737","國泰AI機器人","37.22","-0.16","-0.43","05/12","+47.9","+31.6","+27.8","+39.5","+41.1","+29.9","+16.6","+8.2","+6.97","+10.4","","+9.82"
"40","8482","商億-KY","48.5","-0.5","-1.02","05/12","-42.5","-17.7","+5","+39","+33.3","+52.6","+12.3","+4.69","-14.1","-0.56","","+6.94"
"41","00958B","永豐ESG銀行債15+","9.26","+0.01","+0.11","05/12","+66.9","+55.3","+52.9","+38.6","+43.4","+40.4","+22","+13.1","+6.82","","","+15.1"
"42","00696B","富邦美債20年","28.73","-0.08","-0.28","05/12","+14.6","+19.9","+31.3","+37.9","+44.6","+43.8","+39.4","+56.3","+43.3","+24.6","","+62.2"
"43","00755B","群益投資級公用債","32.81","-0.07","-0.21","05/12","+37.6","+45.2","+37","+37.4","+27.4","+20.8","+12.3","+7.96","+4.71","+39.6","","+8.99"
"44","00694B","富邦美債1-3","41.36","+0.06","+0.15","05/12","+4.52","+39.3","+42.1","+37.2","+42.4","+32.4","+31.8","+31.9","+27.8","+14.4","","+28.4"
"45","2727","王品","235.5","+0.5","+0.21","05/12","+34.9","+27.6","+42.7","+37","+26.7","+8.61","+19.4","+8.3","+2.2","-1.57","+0.64","+14.2"
"46","6192","巨路","132","+4","+3.12","05/12","+34.9","+40.8","+42.6","+36.4","+32.7","+10.4","+6.01","+12.8","+7.61","+3.27","+2.14","+10.9"
"47","2923","鼎固-KY","25.55","-2.3","-8.26","05/12","-14.6","-8.8","+29.3","+36.2","+29.7","+51","+16.1","+9.77","+3.79","+3.33","+3.77","+13.4"
"48","00751B","元大AAA至A公司債","31.51","-0.03","-0.1","05/12","+31","+48.9","+30.1","+35.8","+12.5","+20.4","+33.9","+35.4","+36.5","+10.4","","+39.6"
"49","00761B","國泰A級公司債","34.5","-0.04","-0.12","05/12","0","+8.5","-9.07","+35.6","-7.53","-5.29","+62.8","+47.1","+42.3","+32.6","","+55.3"
"50","00937B","群益ESG投等債20+","14.78","0","0","05/12","+51.5","+51.2","+29","+35.4","+20.8","+18.7","+14.4","+16.4","+12.3","","","+15.9"
"51","6414","樺漢","362","+3","+0.84","05/12","+35.2","+38.2","+39","+35.1","+35.1","+39.3","+23.7","+9.83","+9.05","+2.29","+0.6","+17.2"
"52","00931B","統一美債20年","13.33","-0.05","-0.37","05/12","+32.6","+34.1","+31.8","+34.6","+40.5","+42.7","+62.5","+27.7","+32","","","+28.1"
"53","009820","元大納斯達克精選","9.99","0","0","05/12","+60","+53.1","+50.4","+34.5","+20.7","","","","","","",""
"54","00939","統一台灣高息動能","18.04","-0.11","-0.61","05/12","+14.1","+16.4","+19.7","+34.3","+28.9","+21.4","+16.5","+16.7","+14.8","","","+18.4"
"55","2910","統領","21.8","-0.5","-2.24","05/12","-62.5","-44","-2.67","+33.9","+23.8","+34.5","+10.3","+6.9","+1.49","+1.63","+0.97","+9.48"
"56","00916","國泰全球品牌50","27.5","-0.11","-0.4","05/12","-6.54","-5.12","-0.09","+33.4","+17.2","+15.7","+4.07","+5.12","+8.03","+0.83","","+4.57"
"57","0061","元大寶滬深","25.3","+0.13","+0.52","05/12","+25.6","+50.2","+47.4","+33.4","+22.4","+6.62","+4.78","+15","+12.5","+1.72","+5.03","+9.93"
"58","00897","富邦基因免疫生技","9.76","-0.03","-0.31","05/12","+53","+55.9","+13.7","+32.1","+30.1","+39.7","+28.4","+24.3","+21.7","+15.4","","+26.2"
"59","2014","中鴻","17.95","-0.15","-0.83","05/12","-8.67","+16.8","+14.4","+32.1","+26.1","+12.6","+6.05","+1.51","-0.7","-1.08","0","+1.46"
"60","00689R","國泰20年美債反1","21.94","+0.06","+0.27","05/12","+37.6","+42.7","+41.9","+32","+18.5","+18.9","+11.2","+10.4","+6.63","+1.86","","+12.1"
"61","2887","台新新光金","23","-0.45","-1.92","05/12","+31.1","+23.9","+26.7","+31.9","+30.2","+22.7","+1.12","-0.73","-1.16","-4.44","-2.34","+5.3"
"62","1563","巧新","44","+0.2","+0.46","05/12","+27.7","+24.9","+30.9","+31.9","+20.6","+8.81","+2.14","+0.91","-1.16","","","+0.09"
"63","2317","鴻海","250","-2","-0.79","05/12","+38.2","+28.1","+28.6","+31.4","+30.2","+23.3","+6.17","-0.35","+5.75","-0.16","-1.31","+2.99"
"64","1714","和桐","10.25","+0.44","+4.49","05/12","+50.5","+47.8","+44.2","+31.3","+18.2","+2.54","+8.19","+7.85","+5.99","+1.69","+0.5","+7.93"
"65","8390","金益鼎","110.5","+7","+6.76","05/12","+28.4","+35.1","+34","+31.1","+26.3","+14","+3.96","+4.99","+4.41","+1.09","+0.39","+3.32"
"66","00915","凱基優選高股息30","26.56","-0.11","-0.41","05/12","+26.5","+23.1","+21.6","+31.1","+26.1","+21.5","+12.2","+9.36","+8.76","-0.16","","+11.6"
"67","2881","富邦金","93.7","-1.8","-1.88","05/12","-4.45","-8.73","+27.6","+31","+26.9","+18.6","-2.31","-1","-6.46","-3.08","-3.14","+2.7"
"68","2520","冠德","30.3","-0.3","-0.98","05/12","+13.5","+21.1","+21.5","+31","+7.56","-3.78","-1","+12.4","-7.88","-0.84","-0.08","-1.07"
"69","0056","元大高股息","45.58","-0.18","-0.39","05/12","-1.41","+1.85","+20.5","+30.5","+31.9","+12","+4.02","+1.88","+1.14","-1.44","-1.51","+4.75"
"70","00941","中信上游半導體","25.25","+0.14","+0.56","05/12","+13.1","+28.9","+17.9","+30.5","+17.7","+19.3","+14.6","+25","+33.8","","","+20.7"
"71","5876","上海商銀","40.1","+0.25","+0.63","05/12","+48.2","+55.4","+47","+29.9","+1.88","-15.7","-13.8","-2.05","+5.41","-1.85","","-10.7"
"72","1583","程泰","48.7","-0.3","-0.61","05/12","-8.69","+34.7","+32.6","+29.9","+25.1","+20.8","+12.2","+6.97","+2.79","+1.23","+0.53","+8.08"
"73","2542","興富發","41.1","-0.55","-1.32","05/12","-9.11","+36.3","+38.9","+29.7","+16.4","+8.04","+5.43","+6.56","-2","-0.08","-2.01","+6.45"
"74","5906","台南-KY","47.9","0","0","05/12","","+31.7","+27.9","+29.6","+7.47","+17.3","+5.68","+2.3","-0.56","-0.29","+0.04","+2.18"
"75","2227","裕日車","52.3","-0.9","-1.69","05/12","-35","-10.4","+9.97","+29.4","+21.8","+33.8","+6.55","-2.48","-6.93","-2.9","-0.16","-1.19"
"76","00971","野村美國研發龍頭","16.56","+0.03","+0.18","05/12","+42","+38","+30.6","+28.9","+23.1","+17.8","+11.9","+4.71","+6.94","","","+7.36"
"77","00983A","主動中信ARK創新","11.86","+0.1","+0.85","05/12","+54.4","+47.4","+27","+28.3","+29.9","+23.1","+11.3","+3.77","","","","+6.3"
"78","9929","秋雨","11.8","-0.2","-1.67","05/12","-9.75","-13.4","+19.4","+28.3","+23.2","+25.2","+7.94","+6.49","+4.26","+0.44","-3.29","+7.24"
"79","1203","味王","42.9","-1.1","-2.5","05/12","+2.16","+1.94","+16.4","+28.2","+16","+28.4","+10.9","+5.84","+0.33","-6.09","-0.93","+8.52"
"80","1558","伸興","91.2","-1","-1.08","05/12","-16","+26.1","+33","+28.2","+21.6","+11.6","+8","+0.85","-3.05","-0.48","-2.28","+5.02"
"81","00930","永豐ESG低碳高息","21.87","-0.04","-0.18","05/12","+26.4","+20.5","+12.2","+28.1","+30.1","+32.2","+22.6","+17","+11.5","","","+19.6"
"82","8488","吉源-KY","9.91","-0.09","-0.9","05/12","+4.55","+3.85","+12","+27.7","+16.6","+11.7","+2.56","+1.23","+0.1","-0.02","","+1.8"
"83","00986D","主動復華金融債息","14.78","0","0","05/12","0","0","0","+27.6","+18.1","","","","","","",""
"84","00701","國泰股利精選30","31.45","-0.16","-0.51","05/12","+37","+21.7","+17.7","+27.4","+22.1","+19.7","+12.6","+8.53","+4.06","+3.35","","+12"
"85","00909","國泰數位支付服務","48.68","+0.79","+1.65","05/12","+19","+24.4","+27.2","+27.4","+31.4","+28.8","+14.8","+8.04","+6.07","+2.38","","+14.4"
"86","2851","中再保","34.1","+2.55","+8.08","05/12","+40.3","+38.6","+33.6","+27.3","+22","+7.24","+17.8","+20.7","+10.4","+3.78","+1.76","+19.2"
"87","5525","順天","23.3","-0.1","-0.43","05/12","-58.6","-31.8","-0.53","+27.2","+9.04","+16.3","+9.67","+4.31","-3.32","+0.77","-0.14","+6.35"
"88","2450","神腦","29.75","-0.35","-1.16","05/12","-16.8","+3.56","+18.2","+27","+10.4","+7.96","+5.04","+2.12","-10.4","-4.91","-5.74","+2.91"
"89","2712","遠雄來","16.6","-0.4","-2.35","05/12","+7.14","+11.1","+24.9","+26.8","+10","+10.7","+8.32","+4.63","+2.85","+0.35","+0.26","+6.04"
"90","00918","大華優利高填息30","25.49","+0.11","+0.43","05/12","+16.1","+15.2","+15.7","+26.5","+21.7","+20.7","+7.82","+6.9","+4.6","+0.45","","+9.74"
"91","2397","友通","59.8","+0.6","+1.01","05/12","+33.6","+26.2","+17.4","+26.1","+24.1","+7.04","+5.17","+2.37","-3.35","+0.06","-0.17","+4.64"
"92","2455","全新","375","+15","+4.17","05/12","+54.6","+59.5","+50.5","+26.1","+5.16","+4.49","-0.24","-0.39","-0.22","-0.09","+0.03","-0.4"
"93","00731","復華富時高息低波","74.4","-1","-1.33","05/12","+23.2","+11.7","+23","+26.1","+13.1","+11","+5.86","+6.53","+7.06","+2.57","","+8.23"
"94","5388","中磊","88.2","+0.9","+1.03","05/12","+17.3","+18.3","+32.4","+26","+23.2","+14.2","+2.35","-3.37","-0.48","-1.37","-0.49","-4.17"
"95","5007","三星","57.5","-0.5","-0.86","05/12","-52.8","-26.3","+0.82","+25.9","+15.2","+24","+6.4","+2.53","+1.17","+0.51","-0.37","+2.67"
"96","00986B","FT金融債10+","9.86","0","0","05/12","0","+50.9","+45.1","+25.4","+9.02","+39.2","+23.4","+31.3","","","","+49.1"
"97","6201","亞弘電","49.75","-0.2","-0.4","05/12","-2.67","0","+11.6","+25.4","+16","+14.2","+7.23","+3.41","+0.96","+1.37","+0.47","+4.82"
"98","6183","關貿","92.5","+0.5","+0.54","05/12","-21.4","-12.3","+4.73","+25.4","+21.6","+27","+5.39","+2.4","-0.55","+1.13","+0.16","+3.54"
"99","00687B","國泰20年美債","27.68","-0.08","-0.29","05/12","+16.7","+29.8","+18.5","+25.3","+15.6","+16.5","+20.4","+30","+20","+5.5","","+29.7"
"100","2301","光寶科","234.5","+10.5","+4.69","05/12","+29.6","+27","+20","+25.1","+21.6","+20.6","+9.5","+10.5","+5.24","-0.74","-0.63","+8.35"
"101","2032","新鋼","17.4","-0.3","-1.69","05/12","-2.16","+24.4","+18.5","+25","+16.8","+10.2","+3.56","+1.64","-0.63","+0.4","+0.07","+1.24"
"102","3311","閎暉","33.1","+0.3","+0.91","05/12","+32.1","+40.6","+34.7","+24.8","+9.01","+0.34","+3.2","+4.45","+0.05","+0.09","+0.08","+3.04"
"103","6908","宏碁遊戲-創","39.3","-0.15","-0.38","05/12","0","+9.33","+14.1","+24.8","+21.5","+11.2","","","","","",""
"104","00907","永豐優息存股","14.85","-0.12","-0.8","05/12","+15.2","+16.5","+16.5","+24.7","+15.5","+6.39","+2.54","+2.61","+4.36","+0.26","","+3.12"
"105","6491","晶碩","287.5","+2","+0.7","05/12","+20.3","+34.7","+27.7","+24.5","+5.36","+12","+10.1","-0.11","+4.46","-1.07","","+7.68"
"106","7734","印能科技","3980","+180","+4.74","05/12","0","+0.43","+14.5","+24.4","+31.2","+4.26","+2","+1.69","+0.72","","","+1.67"
"107","2029","盛餘","20.25","-0.25","-1.22","05/12","+16","+20.6","+22.9","+24.4","+14.8","+9.72","+5.54","+3.03","-4.47","-3.92","-0.16","+3.59"
"108","3704","合勤控","37.05","+2","+5.71","05/12","+34.7","+29.7","+27.2","+24.4","+6.03","+15.8","+10.5","+2.3","-1.17","-0.9","+0.02","+2.93"
"109","2913","農林","11.2","-0.1","-0.88","05/12","-7.88","+22.6","+14.1","+24.3","+11.6","+2.13","-0.96","-3.41","-5.83","-0.49","-0.4","-2.69"
"110","6722","輝創","39.5","-0.85","-2.11","05/12","-30.2","-19.3","+6.54","+23.8","+23","+13.7","+5.61","","","","",""
"111","00795B","中信美國公債20年","26.89","-0.06","-0.22","05/12","+22.4","+35.4","+34","+23.7","+25.5","+25.9","+49.4","+40.7","+29.2","+12.5","","+43.4"
"112","6028","公勝保經","81.4","-0.5","-0.61","05/12","0","+29.2","+27.6","+23.5","+17.2","+6.84","","","","","",""
"113","2545","皇翔","38.4","-0.55","-1.41","05/12","-29.9","+0.47","+7.43","+23.5","+25","+15.4","+7.94","-2.45","-8.79","-0.82","-0.33","+2.94"
"114","00885","富邦越南","19.19","-0.39","-1.99","05/12","-10.4","+3.26","+4.59","+23.5","+27","+29.8","+15.6","+15.5","+16.4","+10.2","","+12"
"115","1530","亞崴","26.6","0","0","05/12","-12.9","+1.89","+7.77","+23.3","+20.2","+16.8","+5.65","+1.55","-2.18","-0.1","-0.11","+3.09"
"116","2603","長榮","214","0","0","05/12","+10.6","+22.6","+14.8","+23.2","+30.6","+10.2","+12","+6.88","+0.59","+0.11","-0.05","+10.5"
"117","3705","永信","55.4","0","0","05/12","-20.8","-6.83","+5.42","+23.1","+10.8","-4.42","-3","-7.25","-6.77","-2.25","-1.25","-8.33"
"118","9911","櫻花","82.5","-1.7","-2.02","05/12","-43","+6.22","+4.86","+23","+13.7","+1.75","+5.19","+2.91","-4.18","+0.54","+2.11","+6.69"
"119","00968B","元大優息投等債","9.24","0","0","05/12","+46.9","+53.3","+36.9","+23","+18","+28.5","+10.4","+10.2","+34","","","+7.14"
"120","6165","浪凡","49.95","-1.85","-3.57","05/12","-26.9","-32.2","+24.5","+22.6","+32","+29.8","+19.5","+6.93","+3.47","+1.63","+0.64","+14.2"
"121","1216","統一","73.1","-0.8","-1.08","05/12","+23.2","+21.6","+35.6","+22.5","+3.61","+11.3","+0.21","-12.8","-10.3","-6.67","-4.94","-3.12"
"122","1463","強盛新","18.1","-0.15","-0.82","05/12","+18.5","+16.1","+13.2","+22.4","+5.12","+44.8","+45.4","+33","+4.55","+6.7","+1.55","+42.8"
"123","00768B","復華20年美債","50.35","-0.15","-0.3","05/12","-44.4","-39","+8.19","+22.4","+10.7","+12.4","+24.3","-1.74","+20.1","+18.6","","-14.7"
"124","2886","兆豐金","39.2","-0.9","-2.24","05/12","-31.8","+6.08","+22.1","+22.4","+8.96","+10.6","+12.4","+4.2","+7.8","+0.99","-1.82","+6.82"
"125","4137","麗豐-KY","105","-2","-1.87","05/12","+12.7","+12.3","+16.5","+22.3","+16.1","+0.25","-7.17","-2.23","-0.57","-2.72","-1.03","-0.79"
"126","009817","國泰日本不動產","9.12","-0.08","-0.87","05/12","+3.59","+6.99","+8.41","+22.3","+17.4","+22.1","+21.9","","","","",""
"127","00933B","國泰10Y+金融債","15.96","-0.02","-0.13","05/12","+29.2","+28.3","+16.4","+22.2","+15.7","+14.8","+49.3","+38","+25","","","+41"
"128","2488","漢平","51.9","-0.6","-1.14","05/12","-6.57","+6.03","+2.28","+22.1","+15.4","+9.7","+9.04","+7.28","-5.68","+0.88","-0.04","+7.23"
"129","6206","飛捷","140","+9.5","+7.28","05/12","+34.5","+29","+24.8","+22.1","+19.9","+15.8","+11.6","+9.24","-2.74","+0.15","-1.04","+9.16"
"130","3056","富華新","13.35","-0.2","-1.48","05/12","-18.7","+15.3","+9.54","+22","+17.5","+5.62","+1.07","+2.55","-6.57","-1.63","-0.92","+3.48"
"131","6679","鈺太","324.5","-2.5","-0.76","05/12","+1.89","+0.6","+6.27","+22","+17.8","+11","+5.57","+3.79","-0.34","+0.44","","+3.94"
"132","2722","夏都","23.4","-0.1","-0.43","05/12","-25.7","-10.3","+5.49","+21.9","+6.6","+7.45","+5.74","+2.31","+0.92","-0.03","-0.02","+2.07"
"133","2467","志聖","649","+59","+10","05/12","+31.8","+35.8","+30.3","+21.9","+2.4","+3.58","+3.94","+5","+2.29","+1.07","+0.55","+3.27"
"134","2012","春雨","14.85","-0.25","-1.66","05/12","-41.4","-22.2","+1.61","+21.8","+12.8","+22.1","+7.06","+2.88","0","+0.88","-0.48","+4.2"
"135","6443","元晶","41.5","+0.1","+0.24","05/12","+14.6","+8.73","+12.3","+21.8","+23.1","+16","+0.95","+0.73","+0.56","+0.07","+0.18","+0.47"
"136","5546","永固-KY","16.2","-0.15","-0.92","05/12","+15.3","+17.5","+29.5","+21.7","+10.9","+7.37","+3.01","+1.37","-0.28","+0.13","","+1.46"
"137","6573","虹揚-KY","13.5","+1.2","+9.76","05/12","+58.1","+28.5","+25.6","+21.6","+15","+0.62","+6.33","+1.1","+0.74","+0.41","","+0.98"
"138","2254","巨鎧精密-創","61.1","-3.9","-6","05/12","+4.52","-9.2","-3.79","+21.6","+20.7","+10.9","+5.42","+2.61","+0.01","","","+2.93"
"139","00919","群益台灣精選高息","25.73","-0.02","-0.08","05/12","+16.5","+12.4","+13","+21.4","+16.6","+14","+4.04","+8.04","+4.31","-1.7","","+8.23"
"140","5306","桂盟","83","+2.2","+2.72","05/12","+44.2","+32.8","+26.8","+21.3","+11.7","+7.2","+1.98","-0.37","-7.82","-3.88","-0.87","+1.5"
"141","2030","彰源","17.95","-0.05","-0.28","05/12","+11.3","+17.2","+16.7","+21.3","+16","+8.87","+5.47","+0.98","-0.07","+0.51","0","+0.75"
"142","4572","駐龍","144.5","0","0","05/12","+12.3","+1.55","+9.65","+21.3","+24.8","+27.7","+15.6","-0.17","-3.42","-0.55","","+1.35"
"143","00861","元大全球未來通訊","83.8","+0.95","+1.15","05/12","+18.1","+17.6","+9.26","+21.3","+20.1","+26.8","+12.3","+12.8","+10.3","+8.23","","+14.1"
"144","6762","達亞","156.5","+12.5","+8.68","05/12","0","0","0","+21.2","+23","+24.3","+18.9","+21.2","+15.4","+10","","+23.7"
"145","1402","遠東新","26.65","+0.3","+1.14","05/12","+53.3","+49.2","+32.1","+21","-0.31","-15.6","-14.5","-3.48","-4.22","+0.16","-0.16","-7.76"
"146","1457","宜進","14.3","-0.15","-1.04","05/12","-3.99","0","+7.38","+21","+13.6","+12.9","+2.69","+1.53","+0.57","+0.82","+0.1","+1.43"
"147","3665","貿聯-KY","2775","-130","-4.48","05/12","+11.5","+10.5","+14.5","+21","+16.8","+9.06","+4.31","+3.36","+2.13","+0.44","-0.42","+5.51"
"148","1608","華榮","33.8","-0.45","-1.31","05/12","-3.51","+15.7","+10.6","+20.9","+6.78","-3.61","-1.11","-0.89","+0.6","+0.15","-0.06","-0.12"
"149","6581","鋼聯","108","0","0","05/12","-19.8","-1.38","+9.49","+20.8","+15.7","+23.3","+10.3","+5.85","+0.2","+0.34","","+7.7"
"150","6741","91APP*-KY","65.9","0","0","05/12","+15.2","+27.8","+36.8","+20.4","+11.3","+2.67","-13.9","-14","-16.5","-2.99","","-12.5"
"151","4737","華廣","58.2","-1.2","-2.02","05/12","+1.87","+4.64","+16.3","+20.3","+10.6","+15.2","+25.1","+27","+21","+11","+2.48","+26.6"
"152","6219","富旺","12.4","-0.5","-3.88","05/12","+30","+17.2","+16.3","+20.3","+13.9","+10.8","-0.62","-0.25","-1.3","-0.29","0","-0.54"
"153","3227","原相","228.5","-3","-1.3","05/12","+11.3","+14.7","+23","+20.2","+16.1","+11.3","+7.79","+1.36","-2.42","+0.16","+0.11","+0.89"
"154","6021","美好證","34.4","-1","-2.82","05/12","-17.1","+10.5","+13.4","+20.2","+17.2","+8.58","+5.34","+6.53","+4.63","+1.86","+4.3","+6.58"
"155","2883","凱基金","21.6","-1.2","-5.26","05/12","-29.3","-15.8","-0.21","+20.1","+35.5","+20.4","+13.8","+18.9","+5.91","+4.3","+1.04","+19.4"
"156","6841","長佳智能","59.6","-0.8","-1.32","05/12","+37.1","+18.9","+14.2","+20","+26.8","+13.6","-3","-0.98","-1.19","-0.32","","-2.99"
"157","00922","國泰台灣領袖50","36.6","-0.08","-0.22","05/12","+20.9","+26.3","+14.4","+20","+23.8","+37","-3.29","-0.47","-3.8","-5.1","","+0.28"
"158","3046","建碁","52","-0.4","-0.76","05/12","-5.67","+26","+21.9","+19.8","+22","+13.2","+3.58","+2.27","+2.33","0","+0.02","+1.27"
"159","2890","永豐金","30.55","-0.05","-0.16","05/12","+3.85","+3.89","+12.6","+19.6","+5.46","+17.8","+10.1","+5.9","+7.96","+1.21","-0.17","+8.95"
