"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(萬張)","超過600張增減(張)","超過600張增減(%)","持股超過800張(萬張)","超過800張增減(張)","超過800張增減(%)","持股超過1千張(萬張)","超過1千張增減(張)","超過1千張增減(%)"
"60","00897","富邦基因免疫生技","9.74","-0.08","-0.81","26W20","05/15","2.14","-481","-2.2","1.67","+319","+1.95","1.38","+300","+2.21"
"61","00996A","主動兆豐台灣豐收","14.44","-0.55","-3.67","26W20","05/15","4.48","+7,043","+18.7","4.34","+8,455","+24.2","3.85","+7,426","+23.9"
"62","6282","康舒","58.8","-5","-7.84","26W20","05/15","37.5","+13,986","+3.88","36.6","+13,175","+3.74","35.8","+15,702","+4.58"
"63","00981T","平衡凱基雙核收息","12.02","-0.12","-0.99","26W20","05/15","5.13","-3,057","-5.62","4.04","-3,772","-8.54","3.74","-1,918","-4.88"
"64","00983B","大華優利美公債20","15.53","-0.06","-0.38","26W20","05/15","1.41","+51","+0.36","1.41","+51","+0.36","1.41","+51","+0.36"
"65","4442","竣邦-KY","50.1","-0.6","-1.18","26W20","05/15","2.22","-565","-2.48","1.81","0","0","1.27","0","0"
"66","4720","德淵","25","-2.3","-8.42","26W20","05/15","4.39","-1,461","-3.22","4.25","-1,482","-3.37","4.25","+389","+0.92"
"67","8437","大地-KY","10.65","-0.3","-2.74","26W20","05/15","1.52","+35","+0.23","1.38","+15","+0.11","1.19","0","0"
"68","6225","天瀚","23.65","+0.05","+0.21","26W20","05/15","1.57","0","0","1.51","0","0","1.41","0","0"
"69","6151","晉倫","42.8","-1.9","-4.25","26W20","05/15","1.78","+491","+2.84","1.5","-278","-1.82","1.16","-1,170","-9.15"
"70","009800","中信NASDAQ","12.76","-0.41","-3.11","26W20","05/15","5.7","-821","-1.42","5.55","+736","+1.34","5.1","+683","+1.36"
"71","00980B","台新特選IG債10+","9.5","0","0","26W20","05/15","2.42","+233","+0.97","2.35","+213","+0.92","2.25","-785","-3.38"
"72","7610","聯友金屬-創","1780","+30","+1.71","26W20","05/15","1.77","-50","-0.28","1.64","-45","-0.27","1.47","0","0"
"73","00972","野村日本動能高息","19.07","-0.17","-0.88","26W20","05/15","0.58","+636","+12.2","0.46","+7.12","+0.16","0.46","+7.12","+0.16"
"74","00995A","主動中信台灣卓越","17.09","-0.53","-3.01","26W20","05/15","4.11","+3,260","+8.62","3.63","+1,845","+5.36","3.24","+3,718","+13"
"75","00852L","國泰美國道瓊正2","32.77","-1.02","-3.02","26W20","05/15","0.51","+43.3","+0.86","0.45","+72.3","+1.63","0.45","+72.3","+1.63"
"76","00700","富邦恒生國企","16.75","-0.18","-1.06","26W20","05/15","0.32","+306","+10.7","0.12","+298","+31.4","0.12","+1,245",""
"77","00964","中信亞太高股息","14.15","-0.4","-2.75","26W20","05/15","1.25","+602","+5.05","0.83","-774","-8.52","0.66","-797","-10.7"
"78","3362","先進光","141.5","-6.5","-4.39","26W20","05/15","8.06","-870","-1.07","7.37","+4","+0.01","6.99","+4","+0.01"
"79","3290","東浦","49.15","-1.05","-2.09","26W20","05/15","4.72","+251","+0.53","4.25","-366","-0.85","4.07","-366","-0.89"
"80","4931","新盛力","266.5","+24","+9.9","26W20","05/15","1.79","+3,054","+20.6","1.4","+1,923","+16","1.21","+5,441","+81.2"
"81","5351","鈺創","83.7","-2.5","-2.9","26W20","05/15","11","+9,272","+9.19","10.4","+9,688","+10.3","9.66","+10,305","+11.9"
"82","3312","弘憶股","60.8","-6.7","-9.93","26W20","05/15","8.34","+1,613","+1.97","8.34","+3,092","+3.85","8.18","+1,470","+1.83"
"83","6148","驊宏資","38.5","+3.5","+10","26W20","05/15","1.71","-103","-0.6","1.57","0","0","1.57","0","0"
"84","00966B","統一ESG投等債15+","13.93","-0.07","-0.5","26W20","05/15","5.26","+1,877","+3.7","5.11","+1,877","+3.81","4.91","+1,877","+3.98"
"85","6806","森崴能源","5.3","-0.34","-6.03","26W20","05/15","15.5","+2,647","+1.73","15.5","+3,254","+2.15","15.4","+2,394","+1.58"
"86","00932","兆豐永續高息等權","17.3","-0.65","-3.62","26W20","05/15","1.96","-7,255","-27","1.89","-7,949","-29.6","1.79","-7,949","-30.7"
"87","009811","統一美國50","12.74","-0.26","-2","26W20","05/15","5.76","+1,787","+3.2","5.34","+1,756","+3.4","4.54","+2,742","+6.43"
"88","6409","旭隼","900","-28","-3.02","26W20","05/15","4.35","-2,469","-5.38","3.81","+314","+0.83","3.07","-654","-2.09"
"89","009816","凱基台灣TOP50","14.68","-0.51","-3.36","26W20","05/15","108","-97,852","-8.3","98.7","-90,293","-8.38","89.9","-98,147","-9.84"
"90","8101","華冠","15.3","-0.9","-5.56","26W20","05/15","3.93","0","0","3.93","0","0","3.93","0","0"
"91","6657","華安","37.25","-1.45","-3.75","26W20","05/15","2.56","+648","+2.59","2.16","0","0","1.86","0","0"
"92","0051","元大中型100","137.25","-6","-4.19","26W20","05/15","0.33","+38.2","+1.17","0.11","+42.5","+3.89","0.11","+42.5","+3.89"
"93","6418","詠昇","32.05","-2.2","-6.42","26W20","05/15","1.68","+5","+0.03","1.62","0","0","1.62","0","0"
"94","8011","台通","18.05","-0.85","-4.5","26W20","05/15","4.82","-323","-0.67","4.47","-1,786","-3.84","4.21","+32.3","+0.08"
"95","8043","蜜望實","175","+15.5","+9.72","26W20","05/15","4.59","-400","-0.86","4.37","-2,537","-5.48","4.37","-2,537","-5.48"
"96","2457","飛宏","28.25","-1.9","-6.3","26W20","05/15","11.5","-780","-0.67","11","-598","-0.54","10.2","-1,312","-1.27"
"97","4111","濟生","30","-0.15","-0.5","26W20","05/15","2.27","+90","+0.4","2.07","+90","+0.44","1.68","+1,094","+6.98"
"98","00656R","國泰中國A50反1","5.91","+0.17","+2.96","26W20","05/15","1.19","-102","-0.86","1.04","-138","-1.31","0.94","+715","+8.21"
"99","1563","巧新","60.5","-4.8","-7.35","26W20","05/15","8.59","+1,259","+1.49","7.96","+1,896","+2.44","7.07","+2,674","+3.93"
"100","3706","神達","87.3","-5.1","-5.52","26W20","05/15","66.6","-14,544","-2.14","65.3","-16,347","-2.44","64.4","-17,508","-2.65"
"101","00895","富邦未來車","49.87","-2.33","-4.46","26W20","05/15","1.57","+105","+0.68","1.51","+730","+5.09","1.42","+728","+5.39"
"102","00958B","永豐ESG銀行債15+","9.25","-0.03","-0.32","26W20","05/15","3.55","+1,456","+4.28","3.49","+1,641","+4.94","3.22","+1,659","+5.43"
"103","00858","永豐美國500大","35.25","-0.85","-2.35","26W20","05/15","1.84","-298","-1.59","1.69","-238","-1.39","1.69","-238","-1.39"
"104","6442","光聖","1970","-85","-4.14","26W20","05/15","4.02","-2,371","-5.57","3.32","-902","-2.65","2.95","-1,941","-6.18"
"105","6265","方土昶","52.9","-4.7","-8.16","26W20","05/15","5.36","+2,986","+5.9","5.16","+3,013","+6.2","4.62","+1,294","+2.88"
"106","00984D","主動聯博全球非投","10","-0.01","-0.1","26W20","05/15","7.24","+3,724","+5.42","6.42","+2,374","+3.84","5.31","+3,373","+6.78"
"107","3231","緯創","163.5","-7.5","-4.39","26W20","05/15","187","-45,631","-2.38","183","-42,092","-2.25","180","-44,062","-2.39"
"108","2444","兆勁","13.1","-0.4","-2.96","26W20","05/15","2.21","+77","+0.35","1.99","+80","+0.4","1.71","0","0"
"109","8936","國統","57.7","-5.1","-8.12","26W20","05/15","7.28","-1,151","-1.56","6.81","-1,696","-2.43","6.09","-87","-0.14"
"110","00753L","中信中國50正2","9.35","-0.4","-4.1","26W20","05/15","35.3","-4,731","-1.32","31.5","-8,287","-2.56","29.5","-8,178","-2.69"
"111","6438","迅得","148.5","-9","-5.71","26W20","05/15","2.41","+25.3","+0.1","2.28","-27.4","-0.12","1.99","-34.3","-0.17"
"112","3008","大立光","3535","-145","-3.94","26W20","05/15","6.63","-109","-0.16","6.15","+401","+0.66","5.8","-416","-0.71"
"113","4919","新唐","160.5","-17.5","-9.83","26W20","05/15","26.7","-15,554","-5.5","25.9","-14,138","-5.17","25.4","-15,071","-5.61"
"114","6934","心誠鎂","73.8","+2.2","+3.07","26W20","05/15","2.26","0","0","2.18","0","0","2","0","0"
"115","00963","中信全球高股息","12.51","-0.05","-0.4","26W20","05/15","2.21","-942","-4.09","2","-1,698","-7.82","1.9","-868","-4.36"
"116","4716","大立","16.8","0","0","26W20","05/15","3.15","-113","-0.36","2.37","-26","-0.11","2.19","-26","-0.12"
"117","00730","富邦臺灣優質高息","28.06","-1.35","-4.59","26W20","05/15","1.33","+542","+4.24","1.33","+1,186","+9.77","1.24","+279","+2.3"
"118","00981D","主動中信非投等債","10.32","0","0","26W20","05/15","26.6","-20,169","-7.04","24","-19,499","-7.51","22.1","-20,358","-8.44"
"119","009802","富邦旗艦50","19.14","-0.96","-4.78","26W20","05/15","6.98","+4,689","+7.2","6.6","+4,637","+7.56","5.8","+4,637","+8.69"
"120","00652","富邦印度","31.57","-0.08","-0.25","26W20","05/15","1.65","-742","-4.31","1.52","-742","-4.66","1.52","-742","-4.66"
"121","00648R","元大S&P500反1","4.05","+0.08","+2.02","26W20","05/15","6.39","-205","-0.32","5.9","+509","+0.87","5.34","-1,293","-2.37"
"122","6026","福邦證","17.5","-1.65","-8.62","26W20","05/15","18.2","-3,658","-1.97","17.4","-3,992","-2.24","16.6","-1,992","-1.18"
"123","2468","華經","44.95","+4.05","+9.9","26W20","05/15","3.5","0","0","3.5","0","0","3.5","0","0"
"124","6870","騰雲","274.5","-11","-3.85","26W20","05/15","1.39","-237","-1.67","1.19","-279","-2.3","1.19","-279","-2.3"
"125","8354","冠好","16.75","+0.05","+0.3","26W20","05/15","4.47","+5","+0.01","4.05","-785","-1.9","3.61","+30","+0.08"
"126","4534","慶騰","31.85","-1.3","-3.92","26W20","05/15","2.43","0","0","2.37","0","0","2.29","0","0"
"127","1708","東鹼","44.2","-4.9","-9.98","26W20","05/15","12","+5,794","+5.06","11.5","+9,263","+8.72","10.7","+8,243","+8.31"
"128","3285","微端","31.1","-0.6","-1.89","26W20","05/15","2.44","+2","+0.01","2.38","+2","+0.01","2.08","+2","+0.01"
"129","3550","聯穎","23.55","-0.5","-2.08","26W20","05/15","4.31","-556","-1.27","4.1","+874","+2.18","3.93","+1.7","0"
"130","3147","大綜","284.5","0","0","26W20","05/15","2.24","-24.4","-0.11","2.17","-24.4","-0.11","2.09","0","0"
"131","2421","建準","157","-4.5","-2.79","26W20","05/15","14","-1,406","-0.99","12.7","-94.1","-0.07","12.1","-1,678","-1.37"
"132","00894","中信小資高價30","47.22","-1.77","-3.61","26W20","05/15","2.24","-1,790","-7.4","2.09","-2,565","-10.9","1.92","-3,384","-15"
"133","6712","長聖","139","-1","-0.71","26W20","05/15","3.61","+585","+1.65","3.27","-32.8","-0.1","3.01","+4","+0.01"
"134","6125","廣運","63.1","-1.7","-2.62","26W20","05/15","8.79","+1,366","+1.58","8.25","+54.4","+0.07","7.97","-946","-1.17"
"135","4729","熒茂","23.05","-1.25","-5.14","26W20","05/15","3.99","+30","+0.08","3.78","+30","+0.08","3.7","+20","+0.05"
"136","1513","中興電","169.5","-1","-0.59","26W20","05/15","20.6","-3,893","-1.86","19.6","-4,290","-2.14","19","-2,467","-1.28"
"137","3406","玉晶光","654","-11","-1.65","26W20","05/15","5.63","+151","+0.27","5.14","-504","-0.97","4.43","-444","-0.99"
"138","2342","茂矽","38.9","-2.5","-6.04","26W20","05/15","5.95","-6,562","-9.94","5.75","-5,880","-9.28","5.38","-5,956","-9.96"
"139","5309","系統電","74","-0.3","-0.4","26W20","05/15","8.8","+1,861","+2.16","8.43","+3,160","+3.9","7.96","+2,003","+2.58"
"140","5490","同亨","28.25","-0.9","-3.09","26W20","05/15","2.83","+181","+0.64","2.55","+87.5","+0.34","2.46","+1,036","+4.39"
"141","6456","GIS-KY","78.9","-3.6","-4.36","26W20","05/15","15.9","-1,435","-0.89","15.5","-712","-0.46","15.1","-1,679","-1.1"
"142","6944","兆聯實業","911","-28","-2.98","26W20","05/15","3.15","-1,493","-4.52","2.66","-853","-3.1","2.49","+80","+0.32"
"143","00900","富邦特選高股息30","18.7","-1.08","-5.46","26W20","05/15","28.1","+3,856","+1.39","27","+3,956","+1.49","26.3","+4,058","+1.56"
"144","5315","光聯","22.25","-0.25","-1.11","26W20","05/15","3.23","-228","-0.7","2.95","-936","-3.08","2.43","-153","-0.63"
"145","4155","訊映","15","-0.45","-2.91","26W20","05/15","5.34","-14","-0.03","4.86","-14","-0.03","4.42","0","0"
"146","3481","群創","48.35","-5.35","-9.96","26W20","05/15","382","+225,635","+6.28","370","+230,149","+6.64","361","+229,112","+6.77"
"147","7723","築間","22.8","-0.15","-0.65","26W20","05/15","2.75","+4","+0.01","2.4","+4","+0.02","2.31","+4","+0.02"
"148","00905","FT臺灣Smart","26.23","-0.95","-3.5","26W20","05/15","2.75","+1,064","+4.02","2.69","+1,064","+4.12","2.69","+1,064","+4.12"
"149","4526","東台","40.1","-2.05","-4.86","26W20","05/15","11.3","-2,162","-1.88","10.5","-1,978","-1.85","9.86","-3,675","-3.59"
"150","2478","大毅","152","+2","+1.33","26W20","05/15","7.87","+1,688","+2.19","7.39","+1,749","+2.43","7.21","+4,566","+6.76"
"151","00934","中信成長高股息","27.16","-1.42","-4.97","26W20","05/15","4.51","-6,218","-12.1","4.38","-3,156","-6.72","4.05","-5,626","-12.2"
"152","2387","精元","41.65","-0.8","-1.88","26W20","05/15","10.8","+120","+0.11","10.4","-1,163","-1.1","9.99","-188","-0.19"
"153","00935","野村臺灣新科技50","57.5","-2.4","-4.01","26W20","05/15","10.6","-8,831","-7.7","10.1","-9,454","-8.55","10.1","-8,633","-7.87"
"154","1608","華榮","33.7","-2.4","-6.65","26W20","05/15","40","-685","-0.17","39.5","-11.7","0","38.8","+912","+0.24"
"155","9958","世紀鋼","115","-6","-4.96","26W20","05/15","12.8","-691","-0.54","11.8","-122","-0.1","11.6","+712","+0.62"
"156","3376","新日興","236.5","-0.5","-0.21","26W20","05/15","8.41","-7,916","-8.6","7.8","-8,548","-9.88","7.62","-4,885","-6.03"
"157","00957B","兆豐US優選投等債","13.48","-0.05","-0.37","26W20","05/15","11","+2,773","+2.59","10.6","+2,773","+2.68","9.97","+1,782","+1.82"
"158","4924","欣厚-KY","12","-0.75","-5.88","26W20","05/15","2.42","-44","-0.18","2.22","-44","-0.2","2.03","-44","-0.22"
"159","6416","瑞祺電通","82.4","-5","-5.72","26W20","05/15","3.03","+177","+0.59","3.03","+1,703","+5.96","2.59","+1,014","+4.08"
"160","8921","沈氏","18.4","+0.45","+2.51","26W20","05/15","3.56","-2","-0.01","3.17","-2","-0.01","2.9","0","0"
"161","9951","皇田","52.5","-0.4","-0.76","26W20","05/15","3.14","+644","+2.09","2.73","0","0","2.73","0","0"
"162","2474","可成","220","-10.5","-4.56","26W20","05/15","42.2","-4,479","-1.05","40.8","-4,390","-1.06","40.2","-3,476","-0.86"
"163","3675","德微","346","-38","-9.9","26W20","05/15","3.11","+281","+0.91","3.11","+1,746","+5.94","2.94","0","0"
"164","3704","合勤控","46.7","-1","-2.1","26W20","05/15","22.6","+2,010","+0.9","21.7","+2,067","+0.96","21.2","+3,185","+1.52"
"165","1714","和桐","12.65","+1.15","+10","26W20","05/15","60.1","+13,015","+2.21","58","+13,049","+2.3","56.3","+16,570","+3.03"
"166","8034","榮群","23.35","-1","-4.11","26W20","05/15","0.86","+185","+2.2","0.78","+175","+2.29","0.6","+1,097","+22.2"
"167","1786","科妍","60.6","+5.5","+9.98","26W20","05/15","3.45","+22","+0.06","3.32","+23","+0.07","3.22","+23","+0.07"
"168","00681R","元大美債20反1","21.2","+0.13","+0.62","26W20","05/15","0.69","-31.2","-0.45","0.69","-31.2","-0.45","0.6","+7.85","+0.13"
"169","3058","立德","9.47","-0.44","-4.44","26W20","05/15","3.91","-112","-0.29","3.57","-115","-0.32","3.29","+1.89","+0.01"
"170","3027","盛達","20.9","-1.8","-7.93","26W20","05/15","5.23","-89","-0.17","4.74","-92","-0.19","4.55","-82","-0.18"
"171","3535","晶彩科","123","-7.5","-5.75","26W20","05/15","1.94","+7.94","+0.04","1.73","-72","-0.41","1.73","-72","-0.41"
"172","3543","州巧","33.9","-1.05","-3","26W20","05/15","4.63","-2,877","-5.86","4.22","-51.3","-0.12","3.78","+37.5","+0.1"
"173","3060","銘異","28.9","-1.9","-6.17","26W20","05/15","1.8","-111","-0.61","1.67","+526","+3.25","1.67","+1,362","+8.86"
"174","3625","西勝","15.1","-0.6","-3.82","26W20","05/15","4.65","+363","+0.79","4.24","-249","-0.58","4.08","+610","+1.52"
"175","2103","台橡","21.15","-0.55","-2.53","26W20","05/15","42.4","+7,936","+1.91","41.7","+12,071","+2.98","40.1","+5,930","+1.5"
"176","1718","中纖","10","+0.15","+1.52","26W20","05/15","89.4","+3,110","+0.35","86.6","+3,530","+0.41","84.4","+6,150","+0.73"
"177","00981B","第一金優選非投債","9.14","-0.01","-0.11","26W20","05/15","58","+10,160","+1.78","51.7","+6,444","+1.26","46.4","+7,224","+1.58"
"178","2337","旺宏","143.5","-6.5","-4.33","26W20","05/15","100","-6,180","-0.61","97","-7,181","-0.73","95","-9,699","-1.01"
"179","00912","中信臺灣智慧50","32.05","-0.78","-2.38","26W20","05/15","1.35","+1,491","+12.4","1.23","+1,051","+9.34","1.14","+135","+1.2"
"180","1611","中電","13.5","-0.6","-4.26","26W20","05/15","16.2","+39.3","+0.02","15.7","+739","+0.47","14.7","-153","-0.1"
"181","2731","雄獅","172","-1.5","-0.86","26W20","05/15","3.93","-168","-0.43","3.64","+1,967","+5.71","3.3","+255","+0.78"
"182","2912","統一超","222","-10","-4.31","26W20","05/15","85.9","+827","+0.1","83.6","+381","+0.05","82.8","+563","+0.07"
"183","00989A","主動摩根美國科技","17.22","-0.91","-5.02","26W20","05/15","1.37","+44","+0.32","1.3","+744","+6.06","1.21","+1,742","+16.8"
"184","006203","元大MSCI台灣","183.35","-5.15","-2.73","26W20","05/15","0.73","+55","+0.76","0.73","+55","+0.76","0.63","+55","+0.89"
"185","8436","大江","118.5","-4","-3.27","26W20","05/15","3.95","+120","+0.3","3.52","+23","+0.07","3.42","+23","+0.07"
"186","3363","上詮","829","-79","-8.7","26W20","05/15","4.77","-523","-1.08","3.99","-2,578","-6.06","3.81","-3,519","-8.46"
"187","1605","華新","35.8","-3.75","-9.48","26W20","05/15","309","-31,498","-1.01","307","-30,532","-0.98","304","-32,385","-1.05"
"188","8096","擎亞","119.5","-9","-7","26W20","05/15","6.65","-893","-1.33","6.43","-824","-1.27","6.25","+2,089","+3.46"
"189","2031","新光鋼","41.45","-1.9","-4.38","26W20","05/15","16.6","-1,245","-0.74","16","-1,995","-1.23","15.8","-1,258","-0.79"
"190","2603","長榮","224","-8","-3.45","26W20","05/15","146","+7,790","+0.53","143","+8,960","+0.63","139","+8,719","+0.63"
