排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,00981A,主動統一台股增長,28.24,-0.18,-0.63,305648,05/18,-897,-2568,-11820,-17289,-90608,4852.0,127830.0,134054.0,,91201.0
2,2409,友達,19.25,0.2,1.05,207881,05/18,-2498,-12582,-23228,-13447,-12915,-11386.0,-12538.0,88404.0,128155.0,52784.0
3,00631L,元大台灣50正2,30.91,-0.35,-1.12,206250,05/18,3787,-2070,-4505,-11197,11521,20091.0,131258.0,129978.0,127270.0,131340.0
4,8069,元太,219.0,9.0,4.29,5323,05/18,206,259,-1434,-11014,-4726,-3472.0,-1726.0,-1050.0,1125.0,-250.0
5,1303,南亞,84.2,-1.1,-1.29,43497,05/18,-3686,-3632,-2899,-7382,4156,-3870.0,3073.0,10163.0,30005.0,-11307.0
6,1785,光洋科,143.5,-9.5,-6.21,24502,05/18,-2104,-1927,-4641,-7213,-4518,-4356.0,18663.0,14123.0,12637.0,10800.0
7,2324,仁寶,28.25,-0.4,-1.4,56236,05/18,339,2468,1911,-6718,-3182,6061.0,18867.0,16167.0,35984.0,18227.0
8,4927,泰鼎-KY,47.95,-0.45,-0.93,9976,05/18,-990,-3479,-2846,-6346,-6874,762.0,5301.0,4666.0,20080.0,520.0
9,2489,瑞軒,39.75,-0.6,-1.49,22811,05/18,-598,-2274,-3092,-6303,-7559,-2854.0,4564.0,38134.0,33624.0,37994.0
10,4919,新唐,148.5,-6.0,-3.88,17042,05/18,-1300,-2970,-5144,-5863,-829,-533.0,14058.0,14925.0,16153.0,14459.0
11,6282,康舒,50.8,1.2,2.42,19529,05/18,-871,-1497,-1524,-5052,-771,-3363.0,-3552.0,6582.0,12869.0,498.0
12,00637L,元大滬深300正2,21.29,-0.46,-2.11,31779,05/18,-461,391,-4866,-4669,-5113,-15213.0,-45448.0,-46994.0,-156704.0,-28777.0
13,2027,大成鋼,39.4,-0.45,-1.13,37469,05/18,1554,358,-4050,-4197,-5571,-8182.0,-1104.0,1357.0,14489.0,-1950.0
14,2312,金寶,28.45,0.6,2.15,22713,05/18,-1543,-3200,-2919,-4130,-2857,6976.0,12716.0,3131.0,13056.0,570.0
15,6182,合晶,55.0,-0.2,-0.36,9317,05/18,-886,-2757,-1665,-3947,8744,22237.0,22597.0,22163.0,27881.0,23259.0
16,00953B,群益優選非投等債,9.57,0.02,0.21,42610,05/18,-2103,-1963,-1900,-3794,-5568,3594.0,15527.0,55714.0,53638.0,26887.0
17,6173,信昌電,166.0,11.0,7.1,1810,05/18,-363,-626,-1227,-3513,-2080,71.0,3193.0,3824.0,8041.0,3920.0
18,8358,金居,428.0,38.5,9.88,3174,05/18,-558,-1342,-2157,-3415,-2175,-162.0,6146.0,-5448.0,14931.0,319.0
19,2371,大同,28.6,-0.55,-1.89,20492,05/18,-2339,-2810,-3172,-3354,-5187,-7968.0,-859.0,-6388.0,-18504.0,-9717.0
20,6278,台表科,210.0,-10.5,-4.76,21255,05/18,-2087,-2122,-2930,-3256,-3845,-3077.0,14164.0,13788.0,14451.0,13124.0
21,1809,中釉,37.6,-1.0,-2.59,3027,05/18,27,-194,-613,-2849,370,502.0,2053.0,3018.0,2130.0,3244.0
22,00400A,主動國泰動能高息,13.05,-0.15,-1.14,63542,05/18,-2449,-2696,-3068,-2844,1115,8391.0,,,,
23,5425,台半,77.9,5.9,8.19,20703,05/18,-150,-947,-1059,-2834,1859,1495.0,4146.0,1820.0,1691.0,3108.0
24,3036,文曄,263.5,-6.5,-2.41,8559,05/18,360,-584,-638,-2733,779,2544.0,4402.0,3936.0,2448.0,4027.0
25,2301,光寶科,207.5,3.0,1.47,26981,05/18,467,1706,2573,-2660,731,2120.0,871.0,-4122.0,9545.0,-1839.0
