排名,代號,名稱,市 場,股價 日期,K 線,成交,漲跌 價,漲跌 幅,成交 張數,成交額 (百萬),昨收,開盤,最高,最低,振幅 (%),PER,PBR,1個月 走勢圖,3個月 走勢圖,1年 走勢圖,3年 走勢圖,10年 走勢圖
601,6176,瑞儀,市,06/18,,87.9,-0.3,-0.34,11843,1042.0,88.2,88.9,89.4,87.2,2.49,9.37,1.12,,,,,
602,8446,華研,櫃,06/18,,87.9,-0.3,-0.34,65,5.72,88.2,88.6,88.8,87.9,1.02,10.0,2.44,,,,,
603,1231,聯華食,市,06/18,,87.4,0.4,0.46,221,19.3,87.0,87.0,87.4,86.8,0.69,19.8,3.45,,,,,
604,4577,達航科技,櫃,06/18,,87.4,0.6,0.69,385,33.7,86.8,87.2,88.8,85.5,3.8,,4.54,,,,,
605,1723,中碳,市,06/18,,87.0,-0.1,-0.11,681,59.7,87.1,87.6,88.4,86.9,1.72,35.1,2.51,,,,,
606,3706,神達,市,06/18,,86.9,0.6,0.7,10100,878.0,86.3,86.4,87.5,86.2,1.51,16.6,1.74,,,,,
607,6432,今展科,櫃,06/18,,86.9,7.9,10.0,6903,587.0,79.0,83.8,86.9,81.4,6.96,116.0,3.18,,,,,
608,5469,瀚宇博,市,06/18,,86.8,0.2,0.23,2319,201.0,86.6,87.5,87.6,86.0,1.85,15.1,1.12,,,,,
609,3673,TPK-KY,市,06/18,,86.2,-0.4,-0.46,32119,2790.0,86.6,88.5,88.6,85.4,3.7,23.7,0.86,,,,,
610,6548,長科*,櫃,06/18,,86.1,-3.0,-3.37,14289,1248.0,89.1,87.1,92.4,83.5,9.99,50.9,7.03,,,,,
611,3032,偉訓,市,06/18,,85.9,1.3,1.54,590,50.5,84.6,85.6,86.3,84.6,2.01,,3.46,,,,,
612,3546,宇峻,櫃,06/18,,85.9,-0.2,-0.23,482,41.2,86.1,86.2,86.2,84.7,1.74,25.3,3.08,,,,,
613,3663,鑫科,櫃,06/18,,85.7,7.6,9.73,10803,918.0,78.1,85.8,85.9,82.3,4.61,857.0,4.39,,,,,
614,5306,桂盟,市,06/18,,85.7,-0.9,-1.04,171,14.7,86.6,86.2,86.5,85.3,1.39,13.5,1.17,,,,,
615,6768,志強-KY,市,06/18,,85.7,-0.4,-0.46,358,30.8,86.1,87.5,87.6,85.5,2.44,16.3,1.1,,,,,
616,3162,精確,櫃,06/18,,85.5,0.7,0.83,2059,176.0,84.8,84.8,87.3,84.1,3.77,94.0,3.21,,,,,
617,4989,榮科,市,06/18,,85.5,4.9,6.08,5930,498.0,80.6,81.0,85.5,81.0,5.58,,7.94,,,,,
618,8472,夠麻吉,櫃,06/18,,85.5,-1.1,-1.27,3,0.23,86.6,86.0,86.0,85.5,0.58,,5.7,,,,,
619,2762,世界健身-KY,市,06/18,,85.3,0.1,0.12,80,6.84,85.2,86.1,86.3,85.1,1.41,16.1,3.49,,,,,
620,6874,倍力,櫃,06/18,,85.1,0.2,0.24,38,3.25,84.9,85.3,85.6,84.7,1.06,21.0,3.6,,,,,
621,6224,聚鼎,市,06/18,,85.0,6.4,8.14,4119,346.0,78.6,79.0,86.4,78.6,9.92,96.6,3.31,,,,,
622,3022,威強電,市,06/18,,84.5,0.8,0.96,1440,122.0,83.7,84.0,86.7,83.4,3.94,23.9,1.3,,,,,
623,6127,九豪,櫃,06/18,,84.4,3.8,4.71,7244,601.0,80.6,81.4,85.0,81.0,4.96,,7.84,,,,,
624,5388,中磊,市,06/18,,84.2,-1.1,-1.29,3103,262.0,85.3,85.7,86.0,84.0,2.34,20.9,1.61,,,,,
625,6416,瑞祺電通,市,06/18,,83.7,-0.1,-0.12,205,17.3,83.8,83.7,84.8,83.5,1.55,18.4,1.76,,,,,
626,3707,漢磊,櫃,06/18,,83.2,2.7,3.35,19129,1578.0,80.5,80.5,84.4,80.2,5.22,,4.58,,,,,
627,5534,長虹,市,06/18,,83.2,-2.0,-2.35,2506,213.0,85.2,85.8,87.5,82.6,5.75,15.8,1.16,,,,,
628,3158,嘉實,櫃,06/18,,83.1,-0.8,-0.95,15,1.24,83.9,83.8,83.8,83.0,0.95,12.4,2.34,,,,,
629,00657,國泰日經225,市,06/18,,82.9,1.45,1.78,28,2.28,81.45,82.6,83.05,82.5,0.68,,0.9993,,,,,
630,4938,和碩,市,06/18,,82.9,-0.1,-0.12,26849,2257.0,83.0,83.8,86.6,82.9,4.46,19.1,1.09,,,,,
631,6190,萬泰科,櫃,06/18,,82.9,4.6,5.87,5532,447.0,78.3,78.9,83.2,78.4,6.13,45.1,4.12,,,,,
632,6423,億而得,櫃,06/18,,82.7,2.0,2.48,63,5.21,80.7,80.7,83.4,80.4,3.72,236.0,4.88,,,,,
633,4580,捷流閥業,櫃,06/18,,82.5,0.5,0.61,61,5.02,82.0,82.0,82.5,81.6,1.1,13.6,1.35,,,,,
634,9911,櫻花,市,06/18,,82.5,-0.4,-0.48,354,29.3,82.9,83.0,83.2,82.5,0.84,12.9,2.91,,,,,
635,00690,兆豐藍籌30,市,06/18,,82.3,1.25,1.54,328,26.9,81.05,82.1,82.5,81.7,0.99,,0.9971,,,,,
636,5520,力泰,櫃,06/18,,82.3,0.0,0.0,2,0.17,82.3,82.4,82.4,82.3,0.12,8.2,1.78,,,,,
637,7823,奧義賽博-KY創,市,06/18,,82.1,0.1,0.12,12,1.0,82.0,82.4,82.5,82.0,0.61,,5.01,,,,,
638,6965,中傑-KY,市,06/18,,82.0,0.9,1.11,45,3.66,81.1,81.1,82.3,81.0,1.6,51.2,1.05,,,,,
639,2426,鼎元,市,06/18,,81.8,7.4,9.95,39099,3168.0,74.4,75.7,81.8,75.7,8.2,,6.54,,,,,
640,6486,互動,櫃,06/18,,81.8,-0.4,-0.49,56,4.6,82.2,82.1,82.4,81.5,1.09,15.4,2.39,,,,,
641,6620,漢達,櫃,06/18,,81.8,7.4,9.95,1676,135.0,74.4,74.6,81.8,74.6,9.68,17.4,2.58,,,,,
642,6245,立端,櫃,06/18,,81.5,-0.2,-0.24,513,41.9,81.7,82.1,82.7,81.1,1.96,20.0,1.88,,,,,
643,2388,威盛,市,06/18,,81.4,6.2,8.24,26512,2087.0,75.2,76.3,82.7,75.2,9.97,452.0,2.07,,,,,
644,9941,裕融,市,06/18,,81.4,0.0,0.0,1392,114.0,81.4,82.0,82.5,81.2,1.6,11.3,1.31,,,,,
645,6205,詮欣,市,06/18,,81.3,0.1,0.12,754,61.3,81.2,81.6,82.5,80.7,2.22,49.0,2.59,,,,,
646,00708L,期元大S&P黃金正2,市,06/18,,80.9,-0.25,-0.31,3786,306.0,81.15,80.9,81.2,80.55,0.8,,1.0266,,,,,
647,2465,麗臺,市,06/18,,80.9,-0.9,-1.1,991,80.4,81.8,81.8,82.2,80.4,2.2,61.3,6.31,,,,,
648,4126,太醫,櫃,06/18,,80.6,0.0,0.0,20,1.63,80.6,80.6,80.8,80.3,0.62,16.5,1.9,,,,,
649,3605,宏致,市,06/18,,80.5,3.4,4.41,7168,579.0,77.1,77.3,82.6,77.3,6.87,22.8,1.66,,,,,
650,2615,萬海,市,06/18,,80.4,0.0,0.0,9291,748.0,80.4,80.5,81.5,80.0,1.87,7.43,0.79,,,,,
651,6028,公勝保經,櫃,06/18,,80.0,0.3,0.38,40,3.18,79.7,79.6,80.2,79.6,0.75,11.1,2.51,,,,,
652,6188,廣明,櫃,06/18,,79.6,0.2,0.25,942,74.9,79.4,79.6,80.2,79.1,1.39,25.8,1.77,,,,,
653,6269,台郡,市,06/18,,79.6,-0.3,-0.38,18354,1460.0,79.9,80.0,81.8,77.0,6.01,,1.22,,,,,
654,6425,易發,櫃,06/18,,79.6,1.8,2.31,1054,84.7,77.8,79.2,81.9,78.9,3.86,,3.25,,,,,
655,8341,日友,市,06/18,,79.6,-0.2,-0.25,187,15.0,79.8,79.9,80.7,79.4,1.63,16.9,2.03,,,,,
656,6794,向榮生技,市,06/18,,79.4,0.6,0.76,41,3.25,78.8,80.7,80.7,78.7,2.54,,5.99,,,,,
657,6625,必應,市,06/18,,79.2,0.2,0.25,213,16.9,79.0,79.8,79.8,78.7,1.39,7.86,2.7,,,,,
658,2947,振宇五金,櫃,06/18,,79.1,2.1,2.73,16,1.27,77.0,77.0,79.4,77.0,3.12,26.7,2.14,,,,,
659,7811,民盛,櫃,06/18,,79.1,0.1,0.13,5,0.4,79.0,79.0,79.1,78.7,0.51,14.6,1.23,,,,,
660,1294,漢田生技,櫃,06/18,,79.0,-1.0,-1.25,120,9.56,80.0,80.2,81.5,79.0,3.12,16.0,2.74,,,,,
661,8926,台汽電,市,06/18,,79.0,-0.4,-0.5,12775,1018.0,79.4,79.7,82.0,78.4,4.53,19.4,3.31,,,,,
