代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
0050,元大台灣50,107.2,0.05,0.05,26W26,06/25,-1,-176450,-30.5,-0.86,21,176040,1.27,0.86,-11,-679356,-9.88,-3.32,-1,-217489,-37.6,-1.06
2327,國巨*,1125.0,75.0,7.14,26W26,06/25,-7,-108184,-5.85,-5.22,9,103762,4.54,5.01,1,160,0.07,0.01,2,9573,1.95,0.46
00935,野村臺灣新科技50,62.0,0.1,0.16,26W26,06/25,-4,-32600,-9.43,-4.43,8,6779,0.95,0.92,-1,-5303,-7.58,-0.72,-1,-12605,-18.0,-1.71
2542,興富發,43.3,0.2,0.46,26W26,06/25,-1,-2002,-4.05,-0.09,8,83462,13.5,3.84,-1,-442,-0.89,-0.02,-1,-2234,-4.52,-0.1
2376,技嘉,334.0,-5.0,-1.47,26W26,06/25,-2,-7992,-13.1,-1.19,7,17320,3.21,2.59,-1,-105,-0.3,-0.02,-2,-7279,-12.0,-1.09
2492,華新科,599.0,9.0,1.53,26W26,06/25,-2,-17162,-11.5,-3.54,7,20382,4.56,4.2,-1,-2833,-4.34,-0.58,-2,-6187,-4.16,-1.28
5536,聖暉*,1350.0,50.0,3.85,26W26,06/25,4,3303,14.7,2.66,7,3581,6.16,2.89,-4,-94,-0.42,-0.08,7,8545,14.7,6.89
6770,力積電,83.2,-2.5,-2.92,26W26,06/25,1,8705,0.55,0.18,7,10352,0.12,0.22,2,8685,0.36,0.18,1,15289,0.96,0.32
1216,統一,75.6,0.5,0.67,26W26,06/25,-2,-44390,-33.6,-0.78,6,109685,22.9,1.93,1,218,0.32,0.0,1,9530,13.8,0.17
2351,順德,209.0,-8.5,-3.91,26W26,06/25,-2,-5234,-6.18,-2.87,6,4096,1.75,2.25,2,211,0.25,0.12,-2,-3579,-4.23,-1.96
2382,廣達,366.5,-5.5,-1.48,26W26,06/25,-7,-281067,-19.5,-7.28,6,300014,22.8,7.77,-1,-142,-0.23,0.0,-1,-2485,-4.07,-0.06
2886,兆豐金,46.65,2.1,4.71,26W26,06/25,-2,-174971,-46.6,-1.18,6,320858,25.6,2.16,3,4608,0.81,0.03,9,129180,8.29,0.87
2892,第一金,32.85,0.8,2.5,26W26,06/25,-1,-29037,-14.6,-0.2,6,171288,9.49,1.19,8,5883,0.27,0.04,4,351944,32.5,2.45
2912,統一超,226.0,1.0,0.44,26W26,06/25,-6,-65003,-32.0,-6.25,6,58799,29.0,5.66,-1,-88,-0.53,-0.01,1,2016,12.2,0.19
3045,台灣大,120.0,0.5,0.42,26W26,06/25,4,50432,24.0,1.35,6,49859,12.8,1.34,1,64,0.18,0.0,4,64218,30.6,1.72
6138,茂達,364.0,2.0,0.55,26W26,06/25,-2,-554,-3.68,-0.73,6,1254,2.57,1.66,-1,-86,-0.86,-0.11,-1,-417,-4.18,-0.55
8926,台汽電,78.1,-3.8,-4.64,26W26,06/25,-1,-7781,-18.4,-0.94,6,8235,2.16,0.99,-1,-58,-0.14,-0.01,-1,-3676,-8.69,-0.44
1303,南亞,155.0,-1.0,-0.64,26W26,06/25,-1,-47940,-12.0,-0.6,5,93567,4.57,1.18,-1,-59,-0.01,0.0,5,250636,12.2,3.16
2377,微星,133.5,0.0,0.0,26W26,06/25,1,611,1.39,0.07,5,8513,1.21,1.01,-1,-1265,-2.88,-0.15,4,11863,2.4,1.4
2379,瑞昱,814.0,11.0,1.37,26W26,06/25,-1,-3213,-10.7,-0.62,5,27961,18.5,5.42,2,364,0.74,0.07,-1,-2977,-9.91,-0.58
2633,台灣高鐵,26.25,0.3,1.16,26W26,06/25,-10,-135150,-19.9,-2.4,5,60981,11.5,1.08,-1,-10209,-13.8,-0.18,-1,-915,-1.23,-0.02
2880,華南金,38.0,1.0,2.7,26W26,06/25,-1,-85841,-42.9,-0.62,5,420811,30.2,3.02,3,3444,0.66,0.02,4,103227,10.9,0.74
2890,永豐金,39.95,0.4,1.01,26W26,06/25,-1,-60858,-21.7,-0.42,5,144723,10.5,1.0,1,169,0.06,0.0,5,384288,27.8,2.65
3450,聯鈞,586.0,5.0,0.86,26W26,06/25,-1,-1858,-2.65,-1.28,5,4095,1.36,2.81,-1,-244,-0.35,-0.17,-1,-2087,-2.98,-1.43
4961,天鈺,174.5,-2.5,-1.41,26W26,06/25,3,1547,11.3,1.28,5,807,3.2,0.67,-1,-7,-0.11,-0.01,3,1653,12.0,1.36
