排名,代號,名稱,成交,漲跌 價,漲跌 幅,持股 資料 週別,更新 日期,持股 超過 600張 (%),超過 600張 增減,持股 超過 800張 (%),超過 800張 增減,持股 超過 1千張 (%),超過 1千張 增減
29,3689,湧德,119.5,-3.0,-2.45,26W28,07/09,22.6,-0.44,21.1,-0.47,17.1,2.58
30,3374,精材,358.0,1.5,0.42,26W28,07/09,61.7,2.69,61.0,2.48,60.3,2.52
31,9933,中鼎,40.6,-0.5,-1.22,26W28,07/09,59.0,2.33,57.1,2.28,55.6,2.36
32,1609,大亞,40.1,1.0,2.56,26W28,07/09,30.7,1.66,29.5,1.75,29.1,2.34
33,5490,同亨,29.85,-0.1,-0.33,26W28,07/09,30.0,0.34,28.7,0.44,26.8,2.3
34,00987B,野村10+澳洲公債,15.89,-0.01,-0.06,26W28,07/09,47.7,1.04,45.7,2.19,38.7,2.19
35,00665L,富邦恒生國企正2,8.61,0.11,1.29,26W28,07/09,56.1,2.32,51.6,2.4,48.0,2.18
36,009822,華南永昌未來金融,9.68,-0.05,-0.51,26W28,07/09,10.3,2.86,8.44,2.19,7.54,2.18
37,1717,長興,72.6,-1.2,-1.63,26W28,07/09,64.3,2.02,62.6,1.9,60.7,2.14
38,00960,野村全球航運龍頭,17.59,-0.17,-0.96,26W28,07/09,12.5,0.6,12.5,0.6,12.5,2.08
39,7610,聯友金屬-創,2425.0,215.0,9.73,26W28,07/09,41.8,0.44,38.9,2.0,36.9,2.01
40,00736,國泰新興市場,31.61,0.18,0.57,26W28,07/09,46.0,2.01,46.0,2.01,46.0,2.01
41,00733,富邦臺灣中小,74.05,0.85,1.16,26W28,07/09,15.4,-1.34,14.4,1.95,14.4,1.95
42,4534,慶騰,34.9,1.3,3.87,26W28,07/09,35.0,0.0,33.5,0.84,31.6,1.93
43,8091,翔名,277.5,-17.5,-5.93,26W28,07/09,42.1,-0.67,37.0,0.41,32.2,1.91
44,2332,友訊,25.95,1.9,7.9,26W28,07/09,41.2,1.99,39.5,1.72,38.9,1.87
45,00647L,元大S&P500正2,135.5,0.8,0.59,26W28,07/09,26.7,1.87,26.7,1.87,26.7,1.87
46,3088,艾訊,139.5,-4.5,-3.12,26W28,07/09,47.0,1.18,45.1,1.18,40.2,1.85
47,6907,雅特力-KY,192.5,-2.5,-1.28,26W28,07/09,66.3,1.95,64.1,1.84,64.1,1.84
48,5439,高技,310.5,-15.0,-4.61,26W28,07/09,44.7,1.71,41.7,2.5,37.1,1.79
49,00689R,國泰20年美債反1,22.4,0.02,0.09,26W28,07/09,72.8,1.79,62.5,1.79,62.5,1.79
50,00650L,復華香港正2,15.54,0.19,1.24,26W28,07/09,43.4,2.8,36.9,2.55,34.9,1.79
51,6219,富旺,13.0,0.15,1.17,26W28,07/09,66.9,0.26,66.4,0.25,66.4,1.77
52,6199,天品,106.0,0.5,0.47,26W28,07/09,80.7,1.71,78.4,1.72,77.0,1.73
53,3094,聯傑,38.4,-1.95,-4.83,26W28,07/09,16.1,3.55,15.3,2.79,13.2,1.73
54,2351,順德,210.5,10.5,5.25,26W28,07/09,69.5,2.3,63.8,1.18,60.5,1.66
55,00907,永豐優息存股,16.39,0.01,0.06,26W28,07/09,12.6,1.21,11.8,1.66,11.2,1.66
56,00706L,期元大S&P日圓正2,18.45,0.06,0.33,26W28,07/09,25.4,1.28,22.4,1.18,19.4,1.65
57,1558,伸興,92.6,0.2,0.22,26W28,07/09,25.4,0.22,14.5,0.15,10.2,1.64
58,2377,微星,149.5,4.5,3.1,26W28,07/09,60.6,1.51,59.3,1.62,57.2,1.63
59,2103,台橡,23.3,0.25,1.08,26W28,07/09,54.3,1.6,53.3,1.72,51.8,1.63
60,00954,中信日本半導體,21.02,0.0,0.0,26W28,07/09,19.9,2.28,15.7,0.69,15.0,1.59
61,8096,擎亞,158.5,-8.0,-4.8,26W28,07/09,55.6,1.37,52.7,0.31,52.7,1.59
62,00887,永豐中國科技50大,18.47,-0.84,-4.35,26W28,07/09,25.6,1.18,22.4,1.15,19.7,1.58
63,3022,威強電,88.3,-0.7,-0.79,26W28,07/09,60.2,2.58,58.6,2.1,55.6,1.58
64,2497,怡利電,61.6,0.8,1.32,26W28,07/09,67.0,0.52,63.9,2.2,59.0,1.56
65,3229,晟鈦,38.3,-0.45,-1.16,26W28,07/09,70.0,0.02,69.0,0.02,69.0,1.56
66,00676R,富邦臺灣加權反1,5.64,0.0,0.0,26W28,07/09,36.4,1.61,31.4,2.17,25.6,1.55
67,2230,泰茂,23.45,-0.05,-0.21,26W28,07/09,42.4,0.12,36.3,0.13,29.7,1.53
68,00638R,元大滬深300反1,6.77,0.11,1.65,26W28,07/09,40.9,1.53,40.9,1.53,33.4,1.53
69,6179,亞通,27.85,-0.1,-0.36,26W28,07/09,37.8,0.03,34.4,0.54,32.8,1.51
70,1563,巧新,64.3,-3.4,-5.02,26W28,07/09,42.0,0.22,39.5,1.44,34.9,1.5
71,00920,富邦ESG綠色電力,24.7,-0.32,-1.28,26W28,07/09,16.9,-3.26,16.9,-3.26,12.7,1.44
72,4722,國精化,247.0,-9.5,-3.7,26W28,07/09,54.6,-1.07,49.0,-0.42,47.2,1.43
73,3167,大量,826.0,51.0,6.58,26W28,07/09,54.5,0.11,51.5,1.47,49.4,1.41
74,00888,永豐台灣ESG,36.89,0.02,0.05,26W28,07/09,9.84,1.17,9.68,1.54,9.31,1.39
75,3543,州巧,30.75,-2.65,-7.93,26W28,07/09,41.2,0.42,37.1,0.43,32.3,1.38
76,5511,德昌,69.6,6.3,9.95,26W28,07/09,60.9,1.37,59.0,1.37,55.2,1.38
77,6409,旭隼,1055.0,-50.0,-4.52,26W28,07/09,59.4,-0.07,54.0,1.37,50.7,1.37
78,5410,國眾,40.05,-4.45,-10.0,26W28,07/09,34.3,-0.18,32.3,0.45,29.3,1.34
79,4541,晟田,67.1,6.1,10.0,26W28,07/09,36.7,-0.02,34.5,-0.01,31.7,1.33
80,1540,喬福,22.3,-0.25,-1.11,26W28,07/09,29.1,0.31,26.7,1.11,23.5,1.33
81,00981B,第一金優選非投債,9.33,0.01,0.11,26W28,07/09,44.9,1.16,40.4,0.79,36.8,1.31
82,00972,野村日本動能高息,19.9,-0.09,-0.45,26W28,07/09,33.7,1.31,33.7,1.31,33.7,1.31
83,6706,惠特,131.0,-8.0,-5.76,26W28,07/09,24.9,0.06,20.7,0.24,18.3,1.31
84,009813,貝萊德標普卓越50,11.16,0.02,0.18,26W28,07/09,19.4,0.89,17.8,1.06,16.7,1.3
85,00901,永豐智能車供應鏈,45.36,-0.19,-0.42,26W28,07/09,9.01,-0.05,7.75,-0.05,4.87,1.29
86,00944,野村趨勢動能高息,21.55,-0.24,-1.1,26W28,07/09,9.74,-0.17,7.43,-0.26,7.43,1.29
87,00949,復華日本龍頭,20.35,-0.31,-1.5,26W28,07/09,18.2,0.09,17.4,0.85,16.3,1.29
88,5403,中菲,94.5,0.1,0.11,26W28,07/09,38.9,0.17,34.5,-0.85,31.1,1.24
89,4746,台耀,53.8,-1.0,-1.82,26W28,07/09,38.1,-0.29,34.6,-0.8,32.3,1.23
90,8103,瀚荃,89.2,0.0,0.0,26W28,07/09,38.9,0.28,31.5,0.21,29.2,1.23
91,1476,儒鴻,341.0,6.0,1.79,26W28,07/09,78.1,0.57,76.3,0.91,74.0,1.22
92,00663L,國泰臺灣加權正2,105.65,-0.25,-0.24,26W28,07/09,21.3,1.07,19.9,1.11,18.1,1.22
93,3002,歐格,19.8,-0.65,-3.18,26W28,07/09,63.1,0.23,61.8,0.23,59.2,1.2
94,8131,福懋科,77.2,1.2,1.58,26W28,07/09,72.6,0.99,71.5,1.01,71.3,1.19
95,00753L,中信中國50正2,8.98,-0.01,-0.11,26W28,07/09,45.4,1.01,40.6,0.73,37.3,1.18
96,1477,聚陽,226.0,3.5,1.57,26W28,07/09,58.8,0.91,56.3,0.86,52.9,1.16
97,00939,統一台灣高息動能,21.33,-0.13,-0.61,26W28,07/09,6.62,1.2,6.16,1.14,5.52,1.14
98,4566,時碩工業,64.8,2.7,4.35,26W28,07/09,51.8,0.32,50.6,0.32,50.6,1.14
99,2465,麗臺,85.9,-3.6,-4.02,26W28,07/09,32.3,0.35,30.7,1.13,30.7,1.13
100,6226,光鼎,25.65,-0.95,-3.57,26W28,07/09,27.2,1.72,23.9,0.37,23.2,1.13
101,3014,聯陽,138.0,-1.5,-1.08,26W28,07/09,30.5,-0.08,26.7,-0.44,24.0,1.12
102,8028,昇陽半導體,303.0,-9.5,-3.04,26W28,07/09,44.5,0.41,39.5,-0.78,38.5,1.09
103,6712,長聖,168.0,-7.5,-4.27,26W28,07/09,37.8,0.38,35.0,1.09,33.3,1.09
104,1909,榮成,10.25,-0.05,-0.49,26W28,07/09,65.3,0.82,64.0,0.95,63.1,1.08
105,00741B,富邦全球非投等債,37.73,0.02,0.05,26W28,07/09,46.4,1.07,46.4,1.07,46.4,1.07
106,00642U,期元大S&P石油,24.42,0.14,0.58,26W28,07/09,34.3,-0.13,31.4,0.29,31.4,1.07
107,3591,艾笛森,24.5,-1.05,-4.11,26W28,07/09,52.9,0.02,51.1,0.45,49.8,1.07
108,2323,中環,10.95,-0.2,-1.79,26W28,07/09,42.9,0.94,41.2,0.89,39.8,1.06
109,3712,永崴投控,16.85,-0.35,-2.03,26W28,07/09,55.3,1.11,55.3,1.39,53.8,1.06
110,3691,碩禾,143.0,1.0,0.7,26W28,07/09,56.3,0.02,55.6,0.02,53.5,1.06
111,4716,大立,22.5,-0.35,-1.53,26W28,07/09,30.7,0.12,26.3,0.03,24.4,1.05
112,3162,精確,81.3,-0.5,-0.61,26W28,07/09,59.9,0.38,57.8,0.47,57.8,1.04
113,3260,威剛,405.0,-5.0,-1.22,26W28,07/09,27.5,0.81,26.6,0.81,25.0,1.04
114,6449,鈺邦,317.0,-35.0,-9.94,26W28,07/09,70.0,0.93,67.6,0.11,64.6,1.04
115,3323,加百裕,34.75,-0.15,-0.43,26W28,07/09,20.6,0.38,17.3,1.04,15.5,1.04
116,1529,樂事綠能,21.45,-0.3,-1.38,26W28,07/09,45.4,0.51,43.1,0.97,42.0,1.01
117,2379,瑞昱,756.0,-84.0,-10.0,26W28,07/09,67.8,-0.06,63.4,0.47,59.5,1.01
118,6104,創惟,101.5,-0.5,-0.49,26W28,07/09,17.8,0.28,15.6,1.05,13.6,1.01
119,5269,祥碩,1510.0,30.0,2.03,26W28,07/09,55.9,0.87,54.2,1.0,54.2,1.0
120,00898,國泰基因免疫革命,9.35,-0.19,-1.99,26W28,07/09,14.5,0.53,12.5,0.49,9.89,1.0
121,6109,亞元,12.65,-0.45,-3.44,26W28,07/09,47.2,-0.57,44.9,0.19,38.5,0.99
122,009815,大華美國MAG7+,11.32,0.07,0.62,26W28,07/09,18.9,0.79,17.1,0.8,15.8,0.99
123,00632R,元大台灣50反1,10.23,0.02,0.2,26W28,07/09,38.7,1.01,34.0,1.02,30.4,0.99
124,3594,磐儀,53.5,2.0,3.88,26W28,07/09,52.0,-0.18,47.8,0.0,43.1,0.98
125,6026,福邦證,15.3,-0.4,-2.55,26W28,07/09,46.2,0.91,43.6,0.74,41.2,0.96
126,6282,康舒,58.0,0.4,0.69,26W28,07/09,44.1,0.82,42.8,0.67,42.3,0.95
127,3450,聯鈞,515.0,13.0,2.59,26W28,07/09,42.6,-0.33,39.2,-0.38,36.8,0.95
128,6414,樺漢,388.5,-5.5,-1.4,26W28,07/09,58.9,1.29,53.1,0.71,50.9,0.93
129,00963,中信全球高股息,12.83,0.08,0.63,26W28,07/09,29.4,0.9,28.7,0.9,26.7,0.9
130,2637,慧洋-KY,84.7,1.7,2.05,26W28,07/09,79.8,0.57,78.1,0.65,76.9,0.9
131,00986A,主動台新龍頭成長,14.9,-0.02,-0.13,26W28,07/09,15.3,0.69,12.0,0.84,7.65,0.89
132,2605,新興,30.6,0.15,0.49,26W28,07/09,50.5,0.53,49.3,0.88,48.7,0.89
133,8234,新漢,71.1,-0.2,-0.28,26W28,07/09,51.5,0.37,48.5,0.88,46.7,0.88
134,1313,聯成,12.3,-0.2,-1.6,26W28,07/09,66.0,1.04,64.6,0.97,63.8,0.88
135,5515,建國,41.75,0.55,1.33,26W28,07/09,66.1,0.07,63.1,0.42,62.2,0.87
136,00858,永豐美國500大,36.85,0.11,0.3,26W28,07/09,13.6,0.83,13.0,0.88,12.2,0.87
137,00989A,主動摩根美國科技,17.6,-0.06,-0.34,26W28,07/09,20.4,-0.12,19.4,0.87,19.4,0.87
138,3081,聯亞,1990.0,-15.0,-0.75,26W28,07/09,43.5,1.06,39.1,1.78,35.3,0.86
139,3059,華晶科,45.95,-0.55,-1.18,26W28,07/09,22.4,0.89,21.2,0.86,19.9,0.86
140,2601,益航,7.31,-0.67,-8.4,26W28,07/09,30.5,0.83,29.6,0.73,27.6,0.86
141,4743,合一,51.0,-3.2,-5.9,26W28,07/09,44.2,0.57,43.0,0.84,42.6,0.85
142,00643,群益深証中小,19.39,-0.48,-2.42,26W28,07/09,33.5,0.09,29.7,0.92,24.7,0.85
143,4976,佳凌,37.0,-1.3,-3.39,26W28,07/09,28.0,-0.84,27.0,0.14,25.2,0.84
144,2032,新鋼,16.1,-0.3,-1.83,26W28,07/09,53.9,0.01,50.5,-0.58,48.5,0.84
145,6477,安集,40.55,1.05,2.66,26W28,07/09,42.2,1.16,38.6,-0.64,37.9,0.83
146,5483,中美晶,231.5,21.0,9.98,26W28,07/09,60.0,0.87,57.9,1.2,55.4,0.82
147,6187,萬潤,1035.0,-15.0,-1.43,26W28,07/09,41.9,-0.59,39.7,0.73,33.1,0.81
148,8932,智通*,115.0,-3.5,-2.95,26W28,07/09,78.9,0.25,76.5,0.26,75.6,0.8
149,6215,和椿,111.0,-2.5,-2.2,26W28,07/09,32.9,-0.11,30.5,0.8,30.5,0.8
150,2466,冠西電,100.5,2.0,2.03,26W28,07/09,88.4,2.23,86.0,1.89,83.9,0.79
151,3013,晟銘電,99.5,-2.5,-2.45,26W28,07/09,43.8,0.71,42.4,0.33,40.6,0.79
152,009805,台新美國電力基建,16.48,-0.12,-0.72,26W28,07/09,20.4,0.78,19.0,0.68,17.9,0.79
153,2486,一詮,251.0,-8.0,-3.09,26W28,07/09,37.0,0.61,35.1,0.37,33.7,0.79
154,3031,佰鴻,29.05,-1.8,-5.83,26W28,07/09,60.0,0.77,59.6,0.77,58.0,0.79
155,5609,中菲行,78.7,-0.2,-0.25,26W28,07/09,50.0,0.12,46.7,0.11,46.7,0.76
156,00955,中信日本商社,14.06,-0.12,-0.85,26W28,07/09,21.4,0.74,20.1,0.62,19.0,0.76
157,2374,佳能,75.5,0.5,0.67,26W28,07/09,26.6,0.14,24.1,-0.07,23.0,0.75
158,1527,鑽全,33.95,0.45,1.34,26W28,07/09,30.0,0.04,28.5,0.02,27.9,0.74
159,3023,信邦,324.0,-2.0,-0.61,26W28,07/09,62.3,0.11,58.4,0.41,55.4,0.73
160,2603,長榮,195.0,0.5,0.26,26W28,07/09,68.4,0.91,67.1,0.92,65.3,0.73
161,1442,名軒,28.75,0.3,1.05,26W28,07/09,84.2,0.47,81.8,0.46,78.4,0.72
162,00985B,群益ESG投等債0-5,10.3,-0.01,-0.1,26W28,07/09,52.4,0.9,50.8,0.99,48.0,0.72
163,6112,邁達特,44.6,0.25,0.56,26W28,07/09,57.7,0.25,57.3,0.25,56.3,0.72
164,00936,台新永續高息中小,20.89,-0.02,-0.1,26W28,07/09,9.09,0.73,8.76,0.72,8.31,0.72
165,3665,貿聯-KY,1865.0,0.0,0.0,26W28,07/09,53.0,0.93,47.7,0.65,42.6,0.72
166,00930,永豐ESG低碳高息,24.48,0.0,0.0,26W28,07/09,9.26,0.77,8.11,0.71,7.36,0.71
167,7760,享溫馨,35.0,-0.6,-1.69,26W28,07/09,52.1,0.71,48.0,0.71,46.7,0.71
168,4114,健喬,33.3,-0.05,-0.15,26W28,07/09,39.8,0.37,37.9,0.36,37.0,0.71
169,5701,劍湖山,4.69,-0.29,-5.82,26W28,07/09,51.6,0.01,50.2,0.01,49.0,0.7
170,2420,新巨,60.8,0.0,0.0,26W28,07/09,47.1,0.02,43.5,0.06,41.3,0.69
171,8021,尖點,508.0,-13.0,-2.5,26W28,07/09,42.7,-0.28,40.9,0.25,37.9,0.67
172,00902,中信電池及儲能,12.7,-0.34,-2.61,26W28,07/09,16.2,0.72,14.1,0.67,13.2,0.67
173,3030,德律,299.0,0.0,0.0,26W28,07/09,54.4,0.29,52.1,0.28,50.7,0.67
174,1417,嘉裕,8.81,-0.03,-0.34,26W28,07/09,53.0,0.12,51.2,0.13,48.2,0.65
175,00786B,元大10年IG銀行債,32.88,-0.13,-0.39,26W28,07/09,25.0,0.61,25.0,0.61,20.5,0.65
176,00683L,期元大美元指正2,22.13,0.11,0.5,26W28,07/09,52.6,0.63,52.6,0.63,52.6,0.63
177,9939,宏全,124.0,1.5,1.22,26W28,07/09,58.1,0.78,54.8,1.78,51.0,0.63
178,6526,達發,682.0,30.0,4.6,26W28,07/09,77.6,-0.05,76.7,-0.48,76.1,0.63
179,8046,南電,1270.0,55.0,4.53,26W28,07/09,83.8,-0.23,82.2,0.01,81.4,0.62
180,4162,智擎,66.0,1.5,2.33,26W28,07/09,43.1,0.44,42.2,-0.04,40.8,0.62
181,00713,元大台灣高息低波,60.55,0.0,0.0,26W28,07/09,23.1,0.58,22.7,0.62,22.3,0.62
182,3041,揚智,25.8,-0.65,-2.46,26W28,07/09,25.8,-0.01,24.3,0.47,22.4,0.62
183,4966,譜瑞-KY,647.0,-8.0,-1.22,26W28,07/09,31.8,-1.53,26.4,-1.74,23.1,0.62
184,2441,超豐,137.5,-7.0,-4.84,26W28,07/09,67.7,0.51,66.3,0.6,64.5,0.61
185,2460,建通,33.45,-0.85,-2.48,26W28,07/09,57.2,0.39,55.2,0.01,54.7,0.6
186,3005,神基,115.0,3.0,2.68,26W28,07/09,69.3,0.7,67.1,0.6,65.9,0.59
187,6164,華興,14.35,-0.6,-4.01,26W28,07/09,20.1,-1.95,15.3,-1.72,15.3,0.59
188,00693U,期街口S&P黃豆,21.9,0.14,0.64,26W28,07/09,32.8,0.61,32.0,0.62,29.7,0.59
189,1795,美時,196.5,-7.5,-3.68,26W28,07/09,55.7,0.74,54.7,0.23,53.2,0.58
190,00964,中信亞太高股息,14.05,-0.1,-0.71,26W28,07/09,19.8,0.21,16.9,-0.85,14.4,0.58
191,1337,再生-KY,5.0,-0.13,-2.53,26W28,07/09,43.6,-0.63,41.9,-0.38,39.8,0.58
192,2542,興富發,43.25,-0.35,-0.8,26W28,07/09,61.3,0.59,59.9,0.49,59.1,0.57
193,2547,日勝生,11.3,-0.15,-1.31,26W28,07/09,68.3,0.36,65.8,0.48,63.9,0.57
194,3484,崧騰,52.6,-0.1,-0.19,26W28,07/09,27.8,0.66,25.2,0.57,21.9,0.57
195,2376,技嘉,335.5,-1.0,-0.3,26W28,07/09,66.4,-0.08,63.7,0.02,62.1,0.56
196,2458,義隆,183.0,-0.5,-0.27,26W28,07/09,57.0,1.25,54.2,0.98,50.5,0.56
197,5014,建錩,11.15,0.3,2.76,26W28,07/09,33.8,0.03,31.3,0.46,27.4,0.56
198,1709,和益,26.8,2.4,9.84,26W28,07/09,60.4,0.65,57.7,0.72,54.9,0.56
199,6535,順藥,98.3,-2.2,-2.19,26W28,07/09,61.0,-0.04,58.9,-0.04,57.3,0.55
200,1904,正隆,21.9,-1.5,-6.41,26W28,07/09,65.3,0.52,63.9,0.53,62.3,0.54
201,2515,中工,13.5,-0.4,-2.88,26W28,07/09,58.5,0.53,56.7,0.66,54.4,0.54
202,6125,廣運,57.4,-0.7,-1.2,26W28,07/09,34.5,0.47,33.5,0.2,31.7,0.54
203,8050,廣積,60.9,2.7,4.64,26W28,07/09,40.5,0.79,38.9,0.14,36.6,0.53
204,2645,長榮航太,251.5,16.5,7.02,26W28,07/09,85.7,0.85,84.6,0.99,82.5,0.53
205,1314,中石化,8.85,-0.05,-0.56,26W28,07/09,38.5,0.51,35.9,0.62,34.0,0.53
206,00922,國泰台灣領袖50,40.35,-0.04,-0.1,26W28,07/09,29.8,0.59,29.1,0.49,28.8,0.53
207,6456,GIS-KY,70.6,-0.1,-0.14,26W28,07/09,45.9,0.29,44.9,0.52,44.4,0.52
208,3605,宏致,89.7,-1.5,-1.64,26W28,07/09,52.8,0.27,50.5,0.99,48.5,0.52
209,3356,奇偶,60.4,0.6,1.0,26W28,07/09,30.2,0.62,28.3,1.53,26.3,0.52
210,4167,松瑞藥,20.65,-0.3,-1.43,26W28,07/09,37.3,0.2,35.2,0.24,34.1,0.52
211,3596,智易,197.0,3.0,1.55,26W28,07/09,68.9,0.81,66.7,0.89,62.0,0.52
212,3545,敦泰,55.5,-2.1,-3.65,26W28,07/09,21.8,0.92,20.9,0.93,19.2,0.51
213,1712,興農,39.45,-0.15,-0.38,26W28,07/09,53.4,-0.12,50.0,0.07,47.2,0.51
214,00971,野村美國研發龍頭,17.11,0.02,0.12,26W28,07/09,16.2,0.39,15.0,0.38,12.1,0.51
215,7818,溢泰實業,70.3,0.1,0.14,26W28,07/09,88.2,0.03,88.2,0.03,88.2,0.51
216,4306,炎洲,14.75,-0.05,-0.34,26W28,07/09,54.4,0.05,53.0,0.22,51.9,0.5
217,2883,凱基金,29.8,-0.25,-0.83,26W28,07/09,65.9,0.46,64.8,0.47,63.8,0.5
218,4551,智伸科,214.0,-15.5,-6.75,26W28,07/09,80.6,-0.17,79.4,0.42,77.0,0.49
219,00712,復華富時不動產,8.87,0.08,0.91,26W28,07/09,26.7,0.46,23.4,0.48,21.4,0.49
220,2606,裕民,63.9,0.8,1.27,26W28,07/09,73.4,0.5,72.6,0.26,72.0,0.49
221,00984B,大華優利美A債15,16.25,-0.07,-0.43,26W28,07/09,32.5,0.49,30.0,0.49,28.6,0.49
222,6491,晶碩,365.5,-9.5,-2.53,26W28,07/09,57.5,0.75,57.5,1.75,53.9,0.49
223,3228,金麗科,171.0,-2.5,-1.44,26W28,07/09,22.1,0.46,22.1,0.46,19.7,0.48
224,6415,矽力*-KY,524.0,1.0,0.19,26W28,07/09,72.5,-0.1,68.9,0.71,66.0,0.48
225,6170,統振,47.05,-0.2,-0.42,26W28,07/09,54.3,0.52,53.5,0.47,52.6,0.47
226,2457,飛宏,27.65,-0.2,-0.72,26W28,07/09,29.2,0.44,27.2,0.26,26.2,0.47
227,00926,凱基全球菁英55,25.29,0.12,0.48,26W28,07/09,46.5,1.18,44.3,0.45,43.3,0.46
228,006201,元大富櫃50,45.92,-0.93,-1.99,26W28,07/09,39.4,1.02,35.6,0.45,35.6,0.45
229,8473,山林水,45.1,-0.5,-1.1,26W28,07/09,68.4,0.56,67.3,-0.55,66.2,0.45
230,6944,兆聯實業,1045.0,47.0,4.71,26W28,07/09,42.1,-0.51,36.8,0.45,34.4,0.45
231,00957B,兆豐US優選投等債,13.45,-0.08,-0.59,26W28,07/09,50.1,0.34,48.0,-0.05,45.2,0.45
232,8996,高力,1240.0,10.0,0.81,26W28,07/09,42.8,0.51,39.9,1.29,33.3,0.44
233,1308,亞聚,14.8,0.15,1.02,26W28,07/09,50.7,0.05,49.9,0.28,49.3,0.44
234,00903,富邦元宇宙,21.02,-0.12,-0.57,26W28,07/09,11.2,0.44,9.61,0.44,9.61,0.44
235,009812,野村日本東證,12.4,-0.05,-0.4,26W28,07/09,33.5,0.33,31.3,0.32,29.6,0.43
236,3033,威健,50.9,1.3,2.62,26W28,07/09,39.4,-0.02,37.9,0.57,36.2,0.43
237,2356,英業達,64.7,-5.1,-7.31,26W28,07/09,72.1,0.46,71.2,0.42,70.3,0.43
238,2201,裕隆,28.25,-0.2,-0.7,26W28,07/09,62.4,0.57,61.3,0.52,59.9,0.43
239,3047,訊舟,16.15,-0.5,-3.0,26W28,07/09,17.9,0.96,15.8,0.05,15.5,0.43
240,5534,長虹,79.4,0.2,0.25,26W28,07/09,66.8,0.14,64.1,0.1,60.5,0.43
241,6405,悅城,54.6,-1.1,-1.97,26W28,07/09,48.0,0.31,44.7,-0.83,38.1,0.43
242,00664R,國泰臺灣加權反1,1.65,0.0,0.0,26W28,07/09,50.8,0.03,45.1,0.29,40.8,0.42
