代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
1303,南亞,186.5,-12.5,-6.28,07/20,-11,-195433,-17.8,-2.46,22,263623,13.8,3.32,1,3704,3.31,0.05,1,4081,3.64,0.05
6526,達發,548.0,-15.0,-2.66,07/20,1,177,24.3,0.11,22,767,4.31,0.46,-1,-10,-1.38,-0.01,1,179,24.6,0.11
1216,統一,80.3,0.3,0.38,07/20,-1,-5238,-17.2,-0.09,21,70228,17.8,1.24,16,14600,4.91,0.26,4,19557,18.0,0.34
2542,興富發,43.3,0.0,0.0,07/20,-4,-12497,-30.7,-0.58,21,31293,15.3,1.45,-2,-69,-0.25,0.0,3,3958,11.5,0.18
8046,南電,1105.0,-45.0,-3.91,07/20,-1,-1040,-5.75,-0.16,19,22295,5.62,3.45,-1,-20,-0.11,0.0,-1,-857,-4.74,-0.13
5434,崇越,544.0,-18.0,-3.2,07/20,-2,-210,-4.09,-0.11,16,8136,20.1,4.2,1,8,0.38,0.0,6,1895,11.0,0.98
1477,聚陽,216.0,0.0,0.0,07/20,-1,-124,-11.5,-0.05,13,3601,11.1,1.46,-1,-10,-0.9,0.0,-1,-86,-8.06,-0.04
2006,東和鋼鐵,70.0,-0.2,-0.28,07/20,-1,-1273,-40.8,-0.17,13,2835,8.12,0.39,-2,-25,-0.46,0.0,-1,-682,-21.9,-0.09
9917,中保科,109.0,0.0,0.0,07/20,4,1403,32.6,0.31,12,927,9.89,0.21,1,14,0.73,0.0,4,1977,46.0,0.44
7769,鴻勁,6005.0,-65.0,-1.07,07/20,-7,-368,-7.8,-0.2,10,361,5.58,0.2,7,49,1.03,0.03,1,7,0.88,0.0
50,元大台灣50,99.2,-0.95,-0.95,07/20,-3,-341968,-35.3,-1.61,9,32043,1.9,0.15,-3,-336004,-34.7,-1.58,-3,-668761,-69.1,-3.14
2308,台達電,1705.0,-35.0,-2.01,07/20,-3,-6755,-19.6,-0.26,9,1633,1.74,0.06,11,1130,0.95,0.04,-2,-5115,-19.8,-0.2
2637,慧洋-KY,79.1,-0.3,-0.38,07/20,4,655,7.76,0.09,8,1889,6.09,0.25,-3,-248,-3.84,-0.03,11,14669,35.3,1.97
