排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00685L,群益臺灣加權正2,306.0,17.65,6.12,06/30,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
2,3122,笙泉,30.7,0.05,0.16,06/30,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
3,3228,金麗科,179.5,3.5,1.99,06/30,,,,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0
4,00939,統一台灣高息動能,21.46,0.2,0.94,06/30,0.0,0.0,0.0,-71.9,-90.3,-94.3,31.8,-59.5,-0.7,-59.5
5,1326,台化,54.6,-0.3,-0.55,06/30,-33.2,-56.7,-66.0,-67.0,-71.3,-76.0,-89.3,-87.7,-90.5,-87.8
6,2006,東和鋼鐵,67.4,-2.6,-3.71,06/30,-50.3,-51.3,-52.9,-63.8,-67.9,-65.6,-2.23,-25.9,-8.51,-23.9
7,3646,艾恩特,23.6,0.15,0.64,06/30,0.0,0.0,0.0,-62.5,-62.2,-62.2,-62.2,-61.2,-72.9,-61.2
8,6887,寶綠特-KY,35.7,-0.35,-0.97,06/30,0.0,0.0,0.0,-61.5,-60.0,-56.5,-54.5,-58.3,,-58.3
9,8450,霹靂,15.1,0.1,0.67,06/30,0.0,0.0,-60.5,-61.4,-67.9,-67.9,-89.9,-89.9,-89.7,-89.9
10,009820,元大納斯達克精選,9.99,0.2,2.04,06/30,-60.8,-60.8,-60.8,-58.7,-54.6,-79.5,,,,
11,009821,野村稀土關鍵資源,14.21,-0.03,-0.21,06/30,-29.9,-64.1,-67.2,-58.4,,,,,,
12,00916,國泰全球品牌50,25.26,0.24,0.96,06/30,-57.5,-57.8,-57.8,-57.8,-81.6,191.0,101.0,35.0,-62.2,35.0
13,7717,萊德光電-KY,440.0,2.0,0.46,06/30,-57.4,-58.1,-58.1,-57.1,-49.0,-37.6,1014.0,,,
14,1301,台塑,54.5,1.8,3.42,06/30,-6.88,-20.6,-51.1,-53.8,-66.5,-62.2,-77.5,-76.7,-79.9,-77.0
15,2449,京元電子,337.5,29.0,9.4,06/30,-6.32,-10.8,-27.9,-52.3,-57.4,-68.4,-55.3,7.85,4.12,31.2
16,1580,新麥,122.0,0.0,0.0,06/30,-44.4,-46.8,-46.4,-52.2,-51.0,-40.9,-13.3,-35.1,-33.0,-35.1
17,1531,高林股,12.9,0.05,0.39,06/30,0.0,0.0,0.0,-50.9,-51.2,-45.0,-42.5,-38.3,-63.4,-38.3
18,3010,華立,129.5,6.0,4.86,06/30,-1.41,-1.96,-16.0,-50.8,-41.1,-23.5,-2.69,4.43,-32.9,-4.1
19,4502,健信,15.75,0.0,0.0,06/30,0.0,-23.8,-23.8,-50.8,-50.8,-57.3,-68.0,-64.4,-61.4,-64.4
20,6170,統振,52.3,-0.1,-0.19,06/30,-36.6,-36.6,-36.6,-50.5,-50.5,-49.3,-46.3,-14.2,-35.8,-14.2
21,9905,大華,21.3,0.05,0.24,06/30,-19.3,-50.0,-50.0,-50.0,-50.0,-45.1,-37.1,-43.4,-66.8,-43.4
22,6184,大豐電,43.5,-0.1,-0.23,06/30,5.14,5.14,-44.9,-49.9,-53.5,-52.5,-57.6,-73.4,-50.8,-73.4
23,4702,中美實,10.1,0.1,1.0,06/30,-46.0,-46.0,-46.0,-49.7,-49.7,-48.9,-29.4,-45.1,-42.3,-45.6
24,6790,永豐實,40.8,0.35,0.87,06/30,-36.4,-37.0,-44.1,-49.4,-49.2,-49.2,-26.6,-40.2,-42.6,-40.2
25,5206,坤悅,22.75,-0.05,-0.22,06/30,0.0,0.0,0.0,-48.5,-47.3,-41.4,-48.2,-52.6,-63.4,-52.8
26,2369,菱生,39.2,0.95,2.48,06/30,-3.06,-5.94,-28.2,-48.1,-53.8,-23.2,-47.0,-51.7,-23.0,-52.9
27,2897,王道銀行,10.45,-0.05,-0.48,06/30,-23.5,-29.0,-29.8,-48.1,-48.6,-63.8,-68.3,-56.9,-56.6,-56.5
28,5511,德昌,79.0,0.7,0.89,06/30,-23.7,-23.7,-23.7,-46.6,-46.6,-53.5,-26.9,2.4,-61.3,2.4
29,00788B,元大10年IG電能債,30.9,0.13,0.42,06/30,-38.1,-38.1,-38.1,-45.8,-45.8,-45.8,-45.8,-77.6,-87.8,-77.6
30,3374,精材,286.5,5.5,1.96,06/30,-4.62,-3.99,-39.1,-45.4,-63.3,-57.0,-34.2,-72.8,-75.2,-72.6
31,00940,元大台灣價值高息,12.65,0.17,1.36,06/30,0.0,-3.75,-38.8,-44.9,-49.4,-72.2,-39.8,47.5,-6.68,47.5
32,00728,第一金工業30,64.8,1.65,2.61,06/30,0.0,0.0,0.0,-44.8,-47.8,-47.3,-47.3,-47.3,-93.7,-47.3
33,2059,川湖,7360.0,250.0,3.52,06/30,3.1,-0.99,-7.51,-44.4,-59.7,-61.9,-67.1,-86.0,-76.7,-85.6
34,2753,八方雲集,187.5,-1.5,-0.79,06/30,21.8,-17.3,-42.0,-43.6,-49.6,-56.5,33.1,104.0,11.8,103.0
35,6464,台數科,78.0,0.0,0.0,06/30,0.0,0.0,1.99,-43.2,-48.3,-44.4,-24.9,-5.52,-66.1,-5.52
36,6770,力積電,79.7,0.8,1.01,06/30,-2.6,-4.49,-14.9,-43.1,-48.4,-41.2,9.42,65.5,5.96,62.1
37,1434,福懋,16.95,-0.05,-0.29,06/30,-27.7,-26.2,-32.9,-43.0,-44.9,-54.6,-21.1,-28.5,-64.3,-29.3
38,2013,中鋼構,43.6,-0.35,-0.8,06/30,-39.3,-41.8,-41.8,-42.9,-52.9,-51.1,-2.7,-6.49,-59.2,-6.49
39,2441,超豐,136.5,7.5,5.81,06/30,-6.25,-5.44,-17.1,-42.7,-46.0,-38.1,-6.53,-25.4,273.0,-28.7
40,6715,嘉基,435.5,11.5,2.71,06/30,-2.15,-7.13,-32.6,-42.2,-56.5,-59.3,7.68,-21.9,-53.3,-23.2
41,6155,鈞寶,91.9,7.7,9.14,06/30,-20.7,-20.7,-35.1,-42.0,-42.0,-44.0,-0.14,1.25,92.1,-5.93
42,3628,盈正,70.0,0.7,1.01,06/30,-18.1,-39.3,-39.3,-41.8,-44.0,-65.0,-54.3,-69.5,96.7,-69.9
43,6414,樺漢,369.5,9.5,2.64,06/30,-5.24,-10.8,-19.4,-41.5,-53.0,-21.8,-46.0,-40.6,-10.8,-40.6
44,1446,宏和,16.9,0.35,2.11,06/30,-19.0,-19.0,-18.9,-41.1,-52.7,-52.5,-52.3,-65.2,-69.7,-65.2
45,2027,大成鋼,40.35,-0.05,-0.12,06/30,-13.1,-13.0,-13.3,-39.3,-43.7,-66.7,-78.7,-40.8,143.0,-47.0
