排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,9929,秋雨,11.35,-0.25,-2.16,06/03,0.0,1435.0,956.0,444.0,233.0,89.2,23.6,16.4,11.6,1.14,0.36,17.3
2,4943,康控-KY,8.9,-0.1,-1.11,06/03,0.0,369.0,246.0,122.0,68.5,38.6,20.1,11.5,5.47,3.45,,13.0
3,006206,元大上證50,36.71,-0.16,-0.43,06/03,22.0,138.0,107.0,65.2,38.6,26.0,14.9,11.2,7.13,10.7,11.6,11.4
4,00654R,富邦印度反1,7.01,0.03,0.43,06/03,0.0,157.0,87.3,55.9,39.8,16.6,4.1,2.77,1.12,0.68,2.67,2.95
5,00836B,永豐10年A公司債,29.0,-0.16,-0.55,06/03,62.6,68.3,74.9,61.9,63.6,46.4,33.4,3.22,2.75,2.4,,2.58
6,1463,強盛新,17.8,0.1,0.56,06/03,1.2,103.0,71.9,48.8,39.4,31.6,18.5,16.8,26.4,18.7,9.95,17.4
7,8464,億豐,324.0,2.0,0.62,06/03,96.0,56.3,69.3,69.9,76.2,72.0,68.8,32.8,17.9,6.5,2.04,37.2
8,1590,亞德客-KY,1370.0,90.0,7.03,06/03,80.4,58.7,68.2,75.1,74.6,73.2,74.8,71.3,73.1,72.2,54.2,71.2
9,00969B,元大零息超長美債,8.28,-0.04,-0.48,06/03,77.2,67.4,66.0,55.1,40.6,26.9,8.91,5.38,5.1,,,6.06
10,2383,台光電,4830.0,-30.0,-0.62,06/03,43.4,82.1,65.9,67.1,56.2,49.5,50.9,48.6,43.8,39.2,32.8,49.1
11,3308,聯德,21.8,0.45,2.11,06/03,24.9,82.0,63.0,54.6,40.6,33.4,25.6,17.7,16.7,18.4,14.5,19.1
12,5274,信驊,17980.0,-115.0,-0.64,06/03,54.4,66.5,62.9,58.2,54.1,56.1,58.4,58.0,53.7,49.1,39.5,58.6
13,3158,嘉實,84.1,-1.2,-1.41,06/03,0.0,75.5,62.6,50.1,32.4,18.0,6.23,7.28,,,,6.76
14,3533,嘉澤,2570.0,-45.0,-1.72,06/03,46.3,65.2,62.6,59.4,57.9,50.9,49.9,46.1,47.2,47.8,28.8,45.8
15,6146,耕興,220.0,-1.5,-0.68,06/03,56.1,60.2,61.1,52.6,47.5,43.8,35.0,37.7,40.4,39.3,42.3,36.0
16,2723,美食-KY,63.6,0.8,1.27,06/03,33.7,93.4,59.6,44.8,45.1,46.6,42.7,44.0,52.3,46.8,40.6,41.4
17,2345,智邦,2585.0,160.0,6.6,06/03,37.7,56.6,58.7,61.2,58.6,56.7,52.2,48.5,47.5,53.0,37.0,50.4
18,2330,台積電,2425.0,45.0,1.89,06/03,60.2,43.7,57.4,64.4,60.4,64.4,62.1,60.9,56.2,57.1,60.0,62.4
19,00702,國泰標普低波高息,23.67,0.01,0.04,06/03,0.0,82.9,56.6,39.1,18.3,9.23,5.3,2.88,1.37,2.99,,3.23
20,2373,震旦行,58.7,0.3,0.51,06/03,0.0,81.4,55.2,42.1,32.4,31.4,31.3,27.8,26.1,25.0,29.6,27.7
21,5287,數字,145.5,0.5,0.34,06/03,50.4,50.4,53.5,58.6,49.0,40.8,39.0,36.0,32.0,37.1,29.1,36.4
