排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00998A,主動復華金融股息,16.16,-0.12,-0.74,06/04,1775.0,1775.0,1775.0,1775.0,1775.0,1775.0,,,,
2,00916,國泰全球品牌50,31.27,0.07,0.22,06/04,3.1,12.6,899.0,899.0,899.0,1341.0,362.0,364.0,26.1,364.0
3,7757,金色三麥,110.0,-1.5,-1.35,06/04,40.0,600.0,600.0,600.0,600.0,,,,,
4,7786,東方風能,121.5,-2.5,-2.02,06/04,22.0,52.8,109.0,506.0,,,,,,
5,5210,寶碩,31.3,1.35,4.51,06/04,87.5,150.0,200.0,275.0,,,,,,
6,2330,台積電,2385.0,-40.0,-1.65,06/04,0.2,0.68,32.4,200.0,209.0,241.0,841.0,297.0,-30.4,518.0
7,00981T,平衡凱基雙核收息,12.19,-0.04,-0.33,06/04,0.0,0.0,187.0,187.0,187.0,187.0,-12.2,791.0,,604.0
8,009819,中信數據及電力,10.91,-0.64,-5.54,06/04,19.6,63.6,63.3,169.0,163.0,128.0,,,,
9,5464,霖宏,65.8,-4.1,-5.87,06/04,128.0,119.0,137.0,162.0,176.0,326.0,519.0,339.0,287.0,349.0
10,7751,竑騰,1580.0,5.0,0.32,06/04,3.57,3.57,3.57,142.0,142.0,16.0,-50.0,-27.5,,-38.3
11,4991,環宇-KY,682.0,-49.0,-6.7,06/04,8.72,22.1,34.4,135.0,125.0,28.8,72.1,-38.6,-61.1,57.1
12,6584,南俊國際,670.0,10.0,1.52,06/04,18.9,46.7,62.1,128.0,36.9,199.0,340.0,59.6,-39.5,31.1
13,6263,普萊德,181.5,1.0,0.55,06/04,16.4,36.8,69.6,102.0,85.4,185.0,220.0,156.0,226.0,174.0
14,2916,滿心,43.4,0.05,0.12,06/04,5.59,22.7,47.7,98.9,191.0,195.0,195.0,220.0,-19.6,220.0
15,00896,中信綠能及電動車,29.6,-0.48,-1.6,06/04,13.7,25.9,95.1,96.1,97.3,63.9,54.5,227.0,26.3,72.2
16,00715L,期街口布蘭特正2,57.2,0.1,0.18,06/04,-1.91,-1.91,36.5,92.2,68.7,-46.7,-61.1,,-97.5,-94.5
17,5488,松普,13.3,-0.6,-4.32,06/04,18.2,46.0,88.3,88.3,107.0,703.0,1720.0,415.0,-74.0,582.0
18,6907,雅特力-KY,154.0,14.0,10.0,06/04,0.88,65.2,65.2,86.9,128.0,159.0,,,,
19,6735,美達科技,106.0,-3.5,-3.2,06/04,31.8,43.4,42.9,80.4,131.0,142.0,131.0,37.4,301.0,41.2
20,00992A,主動群益科技創新,18.2,-0.32,-1.73,06/04,8.39,8.39,23.5,73.1,54.7,67.4,1229.0,,,6779.0
21,2426,鼎元,72.1,-2.2,-2.96,06/04,5.06,11.1,27.0,72.9,119.0,49.8,233.0,514.0,169.0,442.0
22,1597,直得,172.5,6.0,3.6,06/04,12.3,14.8,15.6,72.9,95.8,18.2,11.5,-33.8,-34.1,-26.7
23,00712,復華富時不動產,8.68,-0.08,-0.91,06/04,27.2,68.1,80.2,72.3,71.3,50.9,5.51,-11.4,-52.8,106.0
24,3017,奇鋐,2710.0,-145.0,-5.08,06/04,10.2,8.22,20.8,70.9,154.0,832.0,628.0,31.3,-42.7,119.0
25,4540,全球傳動,70.9,-1.1,-1.53,06/04,5.79,34.2,74.4,67.8,58.9,91.3,25.2,8.08,34.9,14.7
26,2434,統懋,35.55,-1.4,-3.79,06/04,1.83,9.87,31.5,65.3,68.7,123.0,146.0,542.0,568.0,339.0
27,5425,台半,101.5,-3.5,-3.33,06/04,5.42,23.8,28.1,61.5,57.2,80.8,95.4,63.4,204.0,30.5
28,2481,強茂,159.5,0.5,0.31,06/04,7.08,4.06,21.3,61.0,92.8,73.5,4.91,-60.5,52.3,-58.7
29,6101,寬魚國際,41.6,0.05,0.12,06/04,-0.97,10.9,30.8,60.6,77.3,0.49,175.0,26.0,-44.4,92.5
30,00735,國泰臺韓科技,115.25,-4.4,-3.68,06/04,18.3,18.2,26.0,58.0,69.3,302.0,153.0,2000.0,670.0,1043.0
31,3691,碩禾,164.5,1.0,0.61,06/04,2.15,6.53,28.7,55.0,88.0,154.0,120.0,135.0,69.0,170.0
32,2548,華固,99.8,-1.2,-1.19,06/04,7.99,17.6,27.5,54.4,124.0,148.0,157.0,77.2,164.0,181.0
33,6690,安碁資訊,182.5,-0.5,-0.27,06/04,10.0,13.2,30.5,54.0,54.0,5.48,0.0,-46.5,-63.0,-46.9
34,6442,光聖,2145.0,80.0,3.87,06/04,13.5,15.6,31.4,53.9,96.8,97.3,45.8,-13.4,-21.4,-17.2
35,7791,皇家可口,67.0,-0.2,-0.3,06/04,14.3,14.3,17.6,53.8,53.8,,,,,
36,8261,富鼎,176.5,5.5,3.22,06/04,0.37,13.4,18.2,53.6,37.6,122.0,47.6,-29.1,244.0,-38.2
37,6226,光鼎,13.6,-0.4,-2.86,06/04,-13.1,-11.7,32.5,51.4,,,,,,
38,6482,弘煜科,30.3,0.7,2.36,06/04,0.0,0.0,50.0,50.0,80.0,80.0,350.0,,,800.0
39,4764,雙鍵,286.0,-9.5,-3.21,06/04,6.43,34.7,39.0,48.8,117.0,159.0,-9.39,253.0,1078.0,28.5
40,3374,精材,254.0,-21.5,-7.8,06/04,4.89,6.13,24.7,48.7,80.8,100.0,74.1,-30.3,-17.2,-17.5
41,1530,亞崴,33.2,0.2,0.61,06/04,0.28,2.02,11.3,48.7,92.4,89.3,125.0,38.3,32.1,100.0
42,2883,凱基金,27.4,1.7,6.61,06/04,41.8,42.2,36.0,47.7,66.2,110.0,247.0,67.0,97.6,214.0
43,2105,正新,34.55,0.0,0.0,06/04,9.43,20.5,32.8,46.5,43.4,33.1,-12.1,-32.7,-24.1,-53.6
44,2417,圓剛,48.8,-2.0,-3.94,06/04,6.7,15.5,38.0,46.0,33.8,49.7,-29.6,-15.6,-31.6,-13.5
45,3443,創意,4400.0,-205.0,-4.45,06/04,-0.13,3.17,10.6,44.6,26.3,28.8,-17.3,-27.0,-73.0,4.66
46,1785,光洋科,139.5,-2.5,-1.76,06/04,2.3,7.08,24.7,43.1,96.2,303.0,371.0,268.0,95.3,341.0
47,6217,中探針,266.0,-26.0,-8.9,06/04,22.3,43.0,43.0,41.2,34.4,117.0,42.0,-49.8,35.9,-49.4
48,3105,穩懋,487.5,-27.5,-5.34,06/04,4.64,16.3,24.5,40.9,58.4,50.7,65.0,65.2,-31.7,43.8
49,2880,華南金,37.7,1.3,3.57,06/04,12.1,7.74,17.9,40.5,146.0,205.0,324.0,2844.0,626.0,295.0
50,00895,富邦未來車,52.9,-0.55,-1.03,06/04,1.67,3.77,18.1,40.5,39.8,74.8,3.77,-29.0,-71.5,-22.5
51,6261,久元,107.0,1.5,1.42,06/04,3.57,6.23,15.0,40.3,97.7,197.0,843.0,670.0,229.0,800.0
52,4163,鐿鈦,123.5,-12.5,-9.19,06/04,18.4,31.9,38.7,39.8,56.2,109.0,77.0,99.8,15.5,97.7
53,7547,碩網,61.6,-1.6,-2.53,06/04,3.08,8.06,13.6,39.6,48.9,45.7,,,,
54,6698,旭暉應材,44.75,2.45,5.79,06/04,4.54,10.9,15.8,39.5,50.2,86.4,227.0,166.0,139.0,179.0
55,4768,晶呈科技,457.0,-28.0,-5.77,06/04,12.9,30.7,34.6,38.9,62.4,78.8,131.0,59.8,77.9,130.0
56,2355,敬鵬,56.4,-2.9,-4.89,06/04,3.83,7.32,16.0,38.2,103.0,125.0,26.3,-1.05,132.0,4.91
57,6925,意藍,69.3,-2.9,-4.02,06/04,12.3,23.7,92.1,37.7,40.4,43.1,40.4,329.0,,58.7
58,3356,奇偶,58.9,0.7,1.2,06/04,21.2,27.7,35.3,37.2,13.0,1.6,-28.4,-51.3,-72.5,-45.5
59,4166,友霖,23.85,0.4,1.71,06/04,3.72,10.2,16.5,36.6,36.6,89.6,,,,
60,1233,天仁,27.8,0.2,0.72,06/04,9.71,24.2,29.9,36.1,48.7,48.7,105.0,131.0,140.0,169.0
