代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
0050,元大台灣50,101.95,2.1,2.1,26W24,06/12,-7,-849963,-17.4,-4.17,19,151993,1.18,0.75,-9,-623295,-10.5,-3.06,-7,-1355440,-27.7,-6.65
009803,玉山市值動能50,21.59,0.58,2.76,26W24,06/12,1,264,0.7,0.17,8,2615,2.08,1.66,-3,-29713,-40.1,-18.9,-3,-28876,-39.0,-18.4
2330,台積電,2310.0,60.0,2.67,26W24,06/12,-2,-84113,-19.8,-0.32,8,65913,3.92,0.25,4,5828,0.69,0.02,-2,-72019,-16.9,-0.28
3026,禾伸堂,764.0,69.0,9.93,26W24,06/12,6,8958,5.31,5.4,8,12874,5.67,7.76,-2,-752,-3.53,-0.45,6,20743,12.3,12.5
2327,國巨*,855.0,19.0,2.27,26W24,06/12,-5,-96952,-7.13,-4.68,7,82752,4.61,3.99,-1,-385,-0.1,-0.02,-3,-35831,-5.17,-1.73
0056,元大高股息,50.6,1.01,2.04,26W24,06/12,-1,-17083,-4.62,-0.13,6,6405,0.32,0.05,-1,-19890,-5.37,-0.15,-1,-36353,-9.82,-0.27
00935,野村臺灣新科技50,58.85,1.95,3.43,26W24,06/12,-2,-24613,-11.0,-3.39,6,5450,0.93,0.75,-9,-174912,-23.5,-24.1,-9,-199081,-26.8,-27.4
2412,中華電,145.0,0.0,0.0,26W24,06/12,1,4652,6.04,0.06,6,41866,8.97,0.54,6,7682,1.65,0.1,2,18877,11.6,0.24
2542,興富發,44.95,-0.4,-0.88,26W24,06/12,-3,-67683,-20.8,-3.11,6,81385,15.8,3.75,2,1693,0.64,0.08,2,25249,9.58,1.16
6196,帆宣,548.0,44.0,8.73,26W24,06/12,4,2595,4.97,1.18,6,3330,3.57,1.51,1,35,0.25,0.02,4,5520,10.6,2.51
