"排名","代號","名稱","成交","漲跌價","漲跌幅","持股資料週別","更新日期","持股超過600張(萬張)","超過600張增減(張)","超過600張增減(%)","持股超過800張(萬張)","超過800張增減(張)","超過800張增減(%)","持股超過1千張(萬張)","超過1千張增減(張)","超過1千張增減(%)"
"625","6464","台數科","78.1","+0.1","+0.13","26W21","05/22","10.5","-1,196","-1.13","10.2","-498","-0.49","10","+380","+0.38"
"626","006207","復華滬深","32.53","-0.9","-2.69","26W21","05/22","0.27","+12.4","+0.46","0.21","+12.4","+0.6","0.11","-953","-46"
"627","1414","東和","17.35","+0.45","+2.66","26W21","05/22","17.2","+720","+0.42","16.8","+883","+0.53","16.4","+65.4","+0.04"
"628","2107","厚生","25.5","-0.5","-1.92","26W21","05/22","17.7","+1,262","+0.72","17.2","+607","+0.35","17","+1,419","+0.84"
"629","00924","復華S&P500成長","31.89","-0.71","-2.18","26W21","05/22","10.3","-1,559","-1.49","9.91","-728","-0.73","9.61","-728","-0.75"
"630","2605","新興","31","-1.1","-3.43","26W21","05/22","30.3","-969","-0.32","29.6","-1,508","-0.51","29","+166","+0.06"
"631","00764B","群益25年美債","27.76","-0.11","-0.39","26W21","05/22","148","+5,992","+0.41","148","+5,992","+0.41","148","+5,995","+0.41"
"632","6669","緯穎","5275","-385","-6.8","26W21","05/22","11","-890","-0.8","10.4","-233","-0.22","9.91","-132","-0.13"
"633","2606","裕民","68.2","-2.6","-3.67","26W21","05/22","62.2","-999","-0.16","61.9","+1,699","+0.28","61.1","+821","+0.13"
"634","3630","新鉅科","27.85","-1.75","-5.91","26W21","05/22","10.7","-967","-0.89","10.5","-888","-0.84","10.4","0","0"
"635","4564","元翎","15.6","-0.4","-2.5","26W21","05/22","9.06","+52.4","+0.06","8.64","+94.4","+0.11","8.28","+1,077","+1.32"
"636","4129","聯合","89.7","-0.6","-0.66","26W21","05/22","4.73","+727","+1.56","4.5","+628","+1.42","4.41","+640","+1.47"
"637","00739","元大MSCI A股","27.87","-1.04","-3.6","26W21","05/22","0.83","-3","-0.04","0.69","-3","-0.04","0.5","-3","-0.06"
"638","00862B","中信投資級公司債","31.9","-0.15","-0.47","26W21","05/22","82.1","+158","+0.02","82.1","+158","+0.02","82.1","+158","+0.02"
"639","6661","威健生技","16.3","-0.05","-0.31","26W21","05/22","1.43","+9","+0.06","1.43","+9","+0.06","1.43","+9","+0.06"
"640","5278","尚凡*","23.2","-0.1","-0.43","26W21","05/22","23.9","+571","+0.24","23.4","+1,219","+0.52","23","+1,221","+0.53"
"641","4552","力達-KY","21","+0.45","+2.19","26W21","05/22","5.42","+253","+0.47","4.95","+841","+1.73","4.87","+13","+0.03"
"642","00773B","中信優先金融債","35.73","-0.12","-0.33","26W21","05/22","243","+592","+0.02","243","+592","+0.02","243","+592","+0.02"
"643","6283","淳安","24.3","-1.05","-4.14","26W21","05/22","8.77","+11","+0.01","8.69","+11","+0.01","8.43","+10","+0.01"
"644","00724B","群益投資級金融債","33.64","-0.14","-0.41","26W21","05/22","301","+7,314","+0.24","300","+7,314","+0.24","300","+8,259","+0.28"
"645","2231","為升","95.1","-5.4","-5.37","26W21","05/22","8.61","-698","-0.8","8.53","-54","-0.06","8.53","-54","-0.06"
"646","1104","環泥","28.9","-0.5","-1.7","26W21","05/22","48.5","-1,552","-0.32","47.5","+1,169","+0.25","46.7","-620","-0.13"
"647","8409","商之器","19.1","-0.25","-1.29","26W21","05/22","1.4","+31","+0.22","1.4","+31","+0.22","1.23","+29","+0.24"
"648","00761B","國泰A級公司債","34.33","-0.16","-0.46","26W21","05/22","269","-642","-0.02","269","+6.02","0","269","+6.02","0"
"649","4538","大詠城","18.15","-0.35","-1.89","26W21","05/22","4.56","+3","+0.01","4.34","+3","+0.01","4.24","+3","+0.01"
"650","00710B","復華彭博非投等債","18.97","+0.05","+0.26","26W21","05/22","14.9","+230","+0.15","14.9","+230","+0.15","14.8","+225","+0.15"
"651","2515","中工","12.95","-0.2","-1.52","26W21","05/22","92.9","-546","-0.06","90","+1,326","+0.15","86.7","+2,974","+0.34"
"652","7767","仁大資訊","41.55","-0.95","-2.24","26W21","05/22","1.97","0","0","1.84","0","0","1.65","0","0"
"653","6752","叡揚","100.5","-3","-2.9","26W21","05/22","1.51","+35","+0.23","0.96","+35","+0.37","0.68","+41","+0.61"
"654","8083","瑞穎","171","-0.5","-0.29","26W21","05/22","1.65","+628","+3.95","1.53","+13","+0.09","1.53","+13","+0.09"
"655","1907","永豐餘","25.35","-0.7","-2.69","26W21","05/22","137","+450","+0.03","135","+1,190","+0.09","133","-1,627","-0.12"
"656","1474","弘裕","10.3","-0.25","-2.37","26W21","05/22","7.31","+79","+0.11","6.83","+79","+0.12","6.83","+79","+0.12"
"657","2022","聚亨","7.85","-0.17","-2.12","26W21","05/22","12.8","+907","+0.71","12.4","+170","+0.14","12.3","+170","+0.14"
"658","6226","光鼎","12.8","-0.8","-5.88","26W21","05/22","2.26","-611","-2.64","1.88","0","0","1.79","0","0"
"659","4178","永笙-KY","18.35","-0.5","-2.65","26W21","05/22","16.1","+779","+0.49","15.5","+779","+0.51","15.4","+779","+0.51"
"660","5493","三聯","94.1","+1","+1.07","26W21","05/22","1.58","+74.4","+0.47","1.44","+90.4","+0.63","1.1","+90.4","+0.83"
"661","8404","百和興業-KY","17.3","-0.15","-0.86","26W21","05/22","31.8","-835","-0.26","31.1","-234","-0.08","30.6","-256","-0.08"
"662","2417","圓剛","46.05","-2.75","-5.64","26W21","05/22","6.55","-792","-1.2","6.35","-826","-1.28","6.09","+52","+0.09"
"663","6781","AES-KY","1060","-75","-6.61","26W21","05/22","6.12","+77.9","+0.13","6.05","+805","+1.35","5.97","0","0"
"664","3484","崧騰","43.85","-0.8","-1.79","26W21","05/22","1.87","+10","+0.05","1.68","+6","+0.04","1.42","+6","+0.04"
"665","1473","台南","21","-0.3","-1.41","26W21","05/22","10.4","+3","0","10.2","0","0","10.1","0","0"
"666","4130","健亞","25.85","-0.45","-1.71","26W21","05/22","8.6","+46","+0.05","8.52","+50","+0.06","8.52","+50","+0.06"
"667","5523","豐謙","30.45","0","0","26W21","05/22","14","+319","+0.23","13.9","+319","+0.23","13.7","+319","+0.23"
"668","4706","大恭","31.75","-0.2","-0.63","26W21","05/22","6.23","+51.3","+0.08","6.16","+51.3","+0.08","6.07","+51.3","+0.08"
"669","4502","健信","15.9","-0.05","-0.31","26W21","05/22","3.81","+30","+0.08","3.6","+30","+0.08","3.34","+30","+0.09"
"670","3483","力致","96.8","-1.2","-1.22","26W21","05/22","1.88","-49.5","-0.26","1.67","-702","-4.03","1.21","+127","+1.05"
"671","00746B","富邦A級公司債","35.39","-0.17","-0.48","26W21","05/22","246","+2,008","+0.08","246","+2,008","+0.08","246","+2,825","+0.11"
"672","7786","東方風能","120","-5","-4","26W21","05/22","14","+78","+0.06","13.6","-672","-0.49","13.5","-672","-0.5"
"673","2368","金像電","1360","+45","+3.42","26W21","05/22","39.2","+1,702","+0.44","37.4","+255","+0.07","36.4","+2,925","+0.81"
"674","4557","永新-KY","45.1","-0.6","-1.31","26W21","05/22","1.93","-54","-0.28","1.54","-802","-4.94","1.37","0","0"
"675","5321","美而快","41","-4.55","-9.99","26W21","05/22","2.78","-630","-2.21","2.7","+54","+0.2","2.44","-1,635","-6.29"
"676","1444","力麗","7.1","+0.25","+3.65","26W21","05/22","63","-2.37","0","61.3","+31.8","+0.01","60.1","+81.8","+0.01"
"677","3010","華立","131.5","-7.5","-5.4","26W21","05/22","15.6","-2,071","-1.31","14.1","-2,175","-1.51","13.7","-1,315","-0.95"
"678","9946","三發地產","16.85","-0.3","-1.75","26W21","05/22","25.6","-120","-0.05","25.5","+568","+0.22","25.1","+540","+0.22"
"679","00666R","富邦恒生國企反1","9.3","+0.15","+1.64","26W21","05/22","1.25","+277","+2.27","1.25","+277","+2.27","1.25","+277","+2.27"
"680","00922","國泰台灣領袖50","38.47","-1.22","-3.07","26W21","05/22","50.2","-26,199","-4.96","48.9","-25,444","-4.95","48.2","-25,416","-5.01"
"681","4994","傳奇","90","+2.4","+2.74","26W21","05/22","5.54","+30","+0.05","5.41","+819","+1.54","5.24","0","0"
"682","6901","鑽石投資","15.7","+1.4","+9.79","26W21","05/22","72","-1,383","-0.19","71.8","-2,153","-0.3","71.3","-2,330","-0.33"
"683","4157","太景*-KY","8.91","-0.21","-2.3","26W21","05/22","39.7","+371","+0.09","38.6","+1,106","+0.29","37.3","+2,055","+0.55"
"684","4535","至興","27.05","-0.15","-0.55","26W21","05/22","5.63","+8","+0.01","5.42","+6","+0.01","5.25","+6","+0.01"
"685","8222","寶一","35.7","-1.15","-3.12","26W21","05/22","2.43","+135","+0.56","2.29","+48","+0.21","2.29","+48","+0.21"
"686","3188","鑫龍騰","23.2","-0.6","-2.52","26W21","05/22","13.7","+91","+0.07","13.5","+91","+0.07","13.1","+57","+0.04"
"687","2891C","中信金丙特","62.7","0","0","26W21","05/22","15.5","+176","+0.11","15.5","+176","+0.11","15.1","+176","+0.12"
"688","6431","光麗-KY","18.05","-0.45","-2.43","26W21","05/22","6.57","-50","-0.08","6.43","-97","-0.15","6.35","-6","-0.01"
"689","9910","豐泰","78.5","+1.6","+2.08","26W21","05/22","87.6","-2,424","-0.28","86.9","-1,870","-0.21","86.1","-826","-0.1"
"690","2812","台中銀","19.05","-0.25","-1.3","26W21","05/22","339","-10,601","-0.31","329","-11,585","-0.35","323","-7,530","-0.23"
"691","2905","三商","13.9","-0.3","-2.11","26W21","05/22","91.3","-1,496","-0.16","89.9","-2,486","-0.28","89","+432","+0.05"
"692","2347","聯強","85.3","-3","-3.4","26W21","05/22","146","+1,743","+0.12","144","+191","+0.01","142","+974","+0.07"
"693","2006","東和鋼鐵","65.4","-1.6","-2.39","26W21","05/22","56.4","-1,107","-0.2","55","-91.8","-0.02","54","+94.5","+0.02"
"694","6662","樂斯科","29.4","-0.1","-0.34","26W21","05/22","1.17","+3","+0.03","1.03","+3","+0.03","1.03","+3","+0.03"
"695","2106","建大","17.5","-0.55","-3.05","26W21","05/22","73.7","-532","-0.07","72.5","-1,474","-0.2","71.4","-794","-0.11"
"696","8089","康全電訊","20.95","-1.4","-6.26","26W21","05/22","2.57","-22","-0.09","2.5","0","0","2.5","0","0"
"697","1789","神隆","20.25","+0.15","+0.75","26W21","05/22","59.6","-608","-0.1","59.2","+3.44","0","58.9","+26","0"
"698","2732","六角","65.8","+0.8","+1.23","26W21","05/22","2.49","-93","-0.37","2.49","-93","-0.37","2.49","-93","-0.37"
"699","2393","億光","65.9","-0.1","-0.15","26W21","05/22","28.2","-2,071","-0.73","26.8","-6,123","-2.24","25.9","-4,536","-1.72"
"700","00768B","復華20年美債","49.61","-0.2","-0.4","26W21","05/22","73.1","-240","-0.03","72.9","-240","-0.03","72.8","-234","-0.03"
"701","8940","新天地","16.35","-0.5","-2.97","26W21","05/22","4.65","-46","-0.1","4.51","-46","-0.1","4.24","-47","-0.11"
"702","2008","高興昌","29.05","-1.25","-4.13","26W21","05/22","17.4","+78.2","+0.04","17.4","+78.2","+0.04","17.3","+78.2","+0.05"
"703","1218","泰山","19.4","+0.05","+0.26","26W21","05/22","33.5","-780","-0.23","32.6","-620","-0.19","31.9","-747","-0.23"
"704","2480","敦陽科","159.5","-2","-1.24","26W21","05/22","2.49","+24","+0.1","2.22","+24","+0.11","2.04","+14","+0.07"
"705","00694B","富邦美債1-3","41.57","+0.03","+0.07","26W21","05/22","3.15","-86,920","-73.4","3","-86,860","-74.3","3","-86,860","-74.3"
"706","6763","綠界科技*","49","-1.4","-2.78","26W21","05/22","11.6","-12.3","-0.01","11.3","+42.5","+0.04","11","0","0"
"707","01004T","土銀富邦R2","10.44","-0.01","-0.1","26W21","05/22","67.3","-112","-0.02","66.7","-112","-0.02","66","-127","-0.02"
"708","8481","政伸","40.75","-0.6","-1.45","26W21","05/22","4.04","+6","+0.01","3.83","+6","+0.02","3.57","+6","+0.02"
"709","6910","德鴻","28.7","-1.3","-4.33","26W21","05/22","1.6","+8","+0.05","1.6","+8","+0.05","1.5","+8","+0.05"
"710","6612","奈米醫材","70.8","-1.7","-2.34","26W21","05/22","2.72","-10.3","-0.04","2.5","-10.3","-0.04","2.14","+9","+0.04"
"711","1465","偉全","12.4","-0.05","-0.4","26W21","05/22","7.05","0","0","6.83","0","0","6.46","0","0"
"712","3557","嘉威","23.2","-0.95","-3.93","26W21","05/22","4.86","+55","+0.11","4.54","+54","+0.12","4.46","+54","+0.12"
"713","1603","華電","31.45","-1.45","-4.41","26W21","05/22","13.7","-300","-0.22","13.4","-303","-0.23","13.2","-186","-0.14"
"714","5452","佶優","32.6","-3","-8.43","26W21","05/22","5.84","+304","+0.52","5.78","+309","+0.54","5.78","+309","+0.54"
"715","1109","信大","14.6","-0.25","-1.68","26W21","05/22","26.1","+82","+0.03","25.5","+44","+0.02","24.8","+44","+0.02"
"716","2102","泰豐","17.9","-0.25","-1.38","26W21","05/22","37.1","+1,426","+0.39","36.5","+1,525","+0.42","35.9","+474","+0.13"
"717","4772","台特化","283.5","-14","-4.71","26W21","05/22","6.71","-1,494","-2.18","6.44","-185","-0.29","6.17","-154","-0.25"
"718","5511","德昌","73.1","-0.6","-0.81","26W21","05/22","6.72","+113","+0.17","6.42","+112","+0.17","5.91","+120","+0.2"
"719","6533","晶心科","202.5","-19","-8.58","26W21","05/22","0.93","0","0","0.93","0","0","0.83","0","0"
"720","3226","龍鋒","48.2","-0.3","-0.62","26W21","05/22","4.94","0","0","4.8","0","0","4.51","0","0"
"721","3252","海灣","17.6","-0.3","-1.68","26W21","05/22","3.73","+23","+0.06","3.52","+23","+0.07","3.44","+23","+0.07"
"722","8415","大國鋼","34.6","-0.55","-1.56","26W21","05/22","94","-206","-0.02","92.6","+1,002","+0.11","92.3","+1,931","+0.21"
"723","3294","英濟","36.75","-1.55","-4.05","26W21","05/22","6.62","-2,051","-3","6.48","-2,111","-3.16","6.1","-1,133","-1.82"
"724","6535","順藥","111","-4","-3.48","26W21","05/22","10.3","+4","0","9.92","+4","0","9.56","+4","0"
"725","1711","永光","44.45","-3","-6.32","26W21","05/22","22.9","-1,414","-0.61","22.2","-141","-0.06","21.7","+777","+0.36"
"726","3296","勝德","20.95","-0.85","-3.9","26W21","05/22","7.28","-316","-0.43","7.09","-296","-0.42","6.99","-296","-0.42"
"727","6115","鎰勝","48.7","-0.7","-1.42","26W21","05/22","11.2","+8.54","+0.01","11","+8.54","+0.01","10.6","+8.54","+0.01"
"728","1413","宏洲","9.39","-0.11","-1.16","26W21","05/22","9.71","+27","+0.03","9.52","+26","+0.03","9.14","+26","+0.03"
"729","2849","安泰銀","13.6","-0.6","-4.23","26W21","05/22","192","-45","0","192","-63","0","192","-1,047","-0.05"
"730","5283","禾聯碩","51.7","-0.8","-1.52","26W21","05/22","5.05","+288","+0.57","4.89","+299","+0.61","4.62","+1,242","+2.76"
"731","2029","盛餘","20.35","-0.55","-2.63","26W21","05/22","22.4","-182","-0.08","22.1","-856","-0.39","21.9","+23","+0.01"
"732","3686","達能","16.45","-0.65","-3.8","26W21","05/22","1.41","0","0","1.27","0","0","1.27","0","0"
"733","6274","台燿","1535","-75","-4.66","26W21","05/22","19.5","-456","-0.23","18","+335","+0.19","17.1","+229","+0.13"
"734","3218","大學光","131.5","-3.5","-2.59","26W21","05/22","4.5","-34.7","-0.08","4.36","-34.7","-0.08","4.16","-7","-0.02"
"735","4109","加捷生醫","12","-1.05","-8.05","26W21","05/22","4.64","+107","+0.23","4.38","+38","+0.09","4.29","+39","+0.09"
"736","8049","晶采","26.4","-0.8","-2.94","26W21","05/22","3.52","0","0","3.3","0","0","3.2","0","0"
"737","2926","誠品生活","34.5","-0.25","-0.72","26W21","05/22","3.38","+17","+0.05","3.16","+19","+0.06","3.07","+19","+0.06"
"738","1570","力肯","43.8","-4.85","-9.97","26W21","05/22","2.48","-6","-0.02","2.33","-16","-0.07","2.33","-16","-0.07"
"739","5460","同協","14.65","-0.4","-2.66","26W21","05/22","2.96","+394","+1.35","2.48","-1,074","-4.15","2.13","-1,074","-4.8"
"740","6435","大中","266","-6.5","-2.39","26W21","05/22","1.95","-42","-0.21","1.81","+2","+0.01","1.81","+2","+0.01"
"741","9921","巨大","70.6","-0.2","-0.28","26W21","05/22","24.5","-451","-0.18","22.8","-1,383","-0.6","21.7","-1,543","-0.7"
"742","9902","台火","13.6","-0.6","-4.23","26W21","05/22","5.2","+126","+0.24","4.92","+147","+0.3","4.92","+147","+0.3"
"743","8941","關中","44.3","+0.95","+2.19","26W21","05/22","2.17","+9","+0.04","2.04","+9","+0.04","1.67","+9","+0.05"
"744","6617","共信-KY","67.9","-0.3","-0.44","26W21","05/22","8.19","+86","+0.11","7.92","+86","+0.11","7.56","+90","+0.12"
"745","1795","美時","195.5","-3","-1.51","26W21","05/22","14.7","-749","-0.51","14.5","-669","-0.46","14.1","-1,542","-1.08"
"746","2024","志聯","14.3","+0.3","+2.14","26W21","05/22","7.93","+79","+0.1","7.86","+79","+0.1","7.86","+79","+0.1"
"747","3705","永信","56.5","-0.8","-1.4","26W21","05/22","17.7","+49","+0.03","16.9","+69","+0.04","16.2","+69","+0.04"
"748","00636","國泰中國A50","28.05","-0.66","-2.3","26W21","05/22","2.05","+156","+0.77","1.84","+176","+0.97","1.58","-649","-3.95"
"749","1339","昭輝","42.7","-0.8","-1.84","26W21","05/22","5.53","+3","+0.01","5.46","+3","+0.01","5.37","+3","+0.01"
"750","2527","宏璟","34.55","-1.8","-4.95","26W21","05/22","20.9","+600","+0.29","20.3","+23","+0.01","20.1","+23","+0.01"
"751","3044","健鼎","478","-20","-4.02","26W21","05/22","40.3","-196","-0.05","38.6","-211","-0.05","37.3","-1,196","-0.32"
"752","2882A","國泰特","61.2","0","0","26W21","05/22","78.6","+194","+0.02","78.4","+1,524","+0.19","77.7","+1,524","+0.2"
"753","5487","通泰","26.8","-0.85","-3.07","26W21","05/22","1.68","+626","+3.87","1.42","-10","-0.07","1.15","+1","+0.01"
"754","3416","融程電","174.5","-6.5","-3.59","26W21","05/22","4.47","+60.3","+0.14","4.34","+101","+0.23","4.15","+101","+0.24"
"755","2838","聯邦銀","20.75","-0.8","-3.71","26W21","05/22","390","-1,168","-0.03","389","-1,872","-0.05","386","-2,762","-0.07"
"756","2536","宏普","20.55","-0.05","-0.24","26W21","05/22","25.3","+250","+0.1","24.5","+262","+0.11","23.5","+312","+0.13"
"757","1903","士紙","47.8","-1.1","-2.25","26W21","05/22","20.4","+23.7","+0.01","20.2","+23.7","+0.01","19.4","-0.16","0"
"758","9950","萬國通","10.7","-0.3","-2.73","26W21","05/22","13.6","-495","-0.36","13.4","-495","-0.37","13.3","+1,400","+1.06"
"759","4744","皇將","36.5","+1.45","+4.14","26W21","05/22","2.64","+457","+1.76","2.28","+421","+1.88","1.94","+465","+2.46"
"760","4106","雃博","23.95","-0.05","-0.21","26W21","05/22","4.74","+25","+0.05","4.74","+25","+0.05","4.66","+25","+0.05"
"761","5213","亞昕","23.55","-0.45","-1.88","26W21","05/22","61.7","+854","+0.14","61.1","-370","-0.06","60.8","+583","+0.1"
"762","7718","友鋮","48.9","+0.25","+0.51","26W21","05/22","3.44","+22","+0.06","3.3","+12","+0.04","3.13","+12","+0.04"
"763","6988","威力暘-創","14.6","+0.25","+1.74","26W21","05/22","3.64","+241","+0.67","3.31","+241","+0.73","3.13","+241","+0.78"
"764","8932","智通*","100.5","-1.5","-1.47","26W21","05/22","27.5","-448","-0.16","26.5","+1,292","+0.49","26.1","+1,207","+0.47"
"765","4120","友華","45.5","-0.25","-0.55","26W21","05/22","6.01","+23.7","+0.04","5.87","+23.7","+0.04","5.52","+10","+0.02"
"766","4163","鐿鈦","114.5","-9.5","-7.66","26W21","05/22","3.38","-8","-0.02","3.26","-8","-0.02","3.17","-8","-0.03"
"767","1583","程泰","52","-3.2","-5.8","26W21","05/22","9.88","0","0","9.88","0","0","9.79","0","0"
"768","3703","欣陸","21","-0.55","-2.55","26W21","05/22","57.5","-906","-0.16","56.9","-2,907","-0.51","56.3","-3,949","-0.7"
"769","1467","南緯","7.94","+0.23","+2.98","26W21","05/22","14.9","+36","+0.02","14.8","+36","+0.02","14","+22","+0.02"
"770","1454","台富","12.75","-0.3","-2.3","26W21","05/22","10.5","+7","+0.01","10.3","+7","+0.01","10.1","+7","+0.01"
"771","6722","輝創","38.9","-0.75","-1.89","26W21","05/22","6.69","+8","+0.01","6.55","+8","+0.01","6.55","+8","+0.01"
"772","8401","白紗科","22.6","-0.45","-1.95","26W21","05/22","4.24","+110","+0.26","4.11","+105","+0.26","3.82","+105","+0.28"
"773","8342","益張","88.2","+0.2","+0.23","26W21","05/22","2.29","+8","+0.03","2.29","+8","+0.03","2.19","+8","+0.04"
"774","6264","富裔","6.04","-0.04","-0.66","26W21","05/22","9.42","0","0","9.36","0","0","9.16","0","0"
"775","6219","富旺","12.8","-0.15","-1.16","26W21","05/22","8.17","+634","+0.78","8.04","+98","+0.12","8.04","+98","+0.12"
"776","4506","崇友","117","-0.5","-0.43","26W21","05/22","13.7","0","0","13.5","0","0","13.3","0","0"
"777","5519","隆大","32.15","-0.55","-1.68","26W21","05/22","12","-25.7","-0.02","11.4","0","0","11.3","0","0"
"778","6164","華興","12.5","-0.6","-4.58","26W21","05/22","1.43","-31","-0.22","1.12","-86","-0.76","0.87","0","0"
"779","4166","友霖","23.3","-0.35","-1.48","26W21","05/22","19.7","-985","-0.5","19.5","-230","-0.12","19.2","-1,041","-0.54"
"780","8045","達運光電","60.7","-5","-7.61","26W21","05/22","5.98","-1,358","-2.22","5.69","-53.1","-0.09","5.43","-53.1","-0.1"
"781","6203","海韻電","69.2","-1.9","-2.67","26W21","05/22","4.51","0","0","4.3","0","0","4.3","0","0"
"782","3501","維熹","42.1","-1.65","-3.77","26W21","05/22","5.84","-355","-0.6","5.62","-1,126","-1.96","5.54","-1,126","-1.99"
"783","8416","實威","181.5","+1","+0.55","26W21","05/22","2.17","+3","+0.01","2.17","+3","+0.01","2.17","+1,000","+4.82"
"784","4148","全宇生技-KY","31.85","-0.65","-2","26W21","05/22","5.24","+55","+0.1","5.24","+55","+0.1","5.24","+55","+0.1"
"785","4439","冠星-KY","90.3","+0.3","+0.33","26W21","05/22","2.85","+15","+0.05","2.85","+15","+0.05","2.66","+15","+0.06"
"786","6504","南六","35.85","-1.1","-2.98","26W21","05/22","4.87","+17","+0.03","4.75","+17","+0.04","4.67","+17","+0.04"
"787","4972","湯石照明","16.65","-0.3","-1.77","26W21","05/22","2.46","+15","+0.06","2.32","+15","+0.06","2.06","+15","+0.07"
"788","3303","岱稜","50.9","-1.1","-2.12","26W21","05/22","4.03","+436","+1.09","3.63","+333","+0.92","3.44","+333","+0.98"
"789","2438","翔耀","22.4","-1.75","-7.25","26W21","05/22","3.96","-11","-0.03","3.81","-11","-0.03","3.52","-11","-0.03"
"790","1909","榮成","9.56","-0.18","-1.85","26W21","05/22","84.9","+785","+0.09","83.3","+98.3","+0.01","82","+1,019","+0.12"
"791","2239","英利-KY","23.15","-1.2","-4.93","26W21","05/22","9.26","-50","-0.05","9.26","-50","-0.05","9.18","-50","-0.05"
"792","3521","台鋼建設","12.35","-0.2","-1.59","26W21","05/22","11","+4","0","10.5","0","0","10.5","0","0"
"793","8367","建新國際","40.2","-0.8","-1.95","26W21","05/22","5.95","+50","+0.08","5.74","+45","+0.08","5.65","+45","+0.08"
"794","6592","和潤企業","63.7","-1.3","-2","26W21","05/22","48.8","+368","+0.08","47.9","+1,089","+0.23","47.3","+2,082","+0.44"
"795","6498","久禾光","96","-5.5","-5.42","26W21","05/22","3.25","-149","-0.46","3.04","-149","-0.49","2.68","-159","-0.59"
"796","2701","萬企","10.35","-0.25","-2.36","26W21","05/22","38.3","+143","+0.04","38","-13.9","0","37.9","-13.9","0"
"797","2505","國揚","17.75","-0.2","-1.11","26W21","05/22","29.6","+1,074","+0.36","28.8","+1,003","+0.35","28.7","+1,003","+0.35"
"798","2881A","富邦特","63.7","+0.3","+0.47","26W21","05/22","53.6","-645","-0.12","53.1","+12","0","52.8","+12","0"
