代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
00931B,統一美債20年,13.65,0.08,0.59,06/24,27,71958,51.8,3.36,0,0,0.0,0.0,-1,-1804,-28.1,-0.08,27,86563,62.3,4.04
4536,拓凱,164.5,0.0,0.0,06/24,19,979,22.2,1.08,0,0,0.0,0.0,3,3,0.63,0.0,19,997,22.6,1.1
5324,士開,12.1,-0.05,-0.41,06/24,12,2823,52.7,1.25,0,0,0.0,0.0,0,0,0.0,0.0,12,2823,52.7,1.25
6277,宏正,71.2,0.3,0.42,06/24,12,724,21.9,0.61,0,0,0.0,0.0,-2,-1,-0.31,0.0,2,63,15.5,0.05
2360,致茂,2160.0,-105.0,-4.64,06/24,11,5100,18.5,1.2,-2,-751,-17.6,-0.18,3,90,1.29,0.02,-2,-118,-2.75,-0.03
2618,長榮航,44.0,1.05,2.44,06/24,11,236541,29.3,4.38,1,114,0.13,0.0,6,5797,1.09,0.11,9,205561,28.2,3.81
2801,彰銀,22.9,-0.3,-1.29,06/24,11,164117,38.8,1.39,-1,-67,-0.37,0.0,-1,-30,-0.16,0.0,11,164866,39.0,1.4
00696B,富邦美債20年,29.4,0.12,0.41,06/24,10,36594,117.0,5.52,0,0,0.0,0.0,-6,-8978,-38.5,-1.35,10,27732,89.0,4.18
00756B,群益投等新興公債,31.88,0.04,0.13,06/24,10,687,32.3,0.05,0,0,0.0,0.0,-1,0,-0.06,0.0,24,1942,38.0,0.13
00795B,中信美國公債20年,27.18,0.13,0.48,06/24,10,28423,39.0,1.68,0,0,0.0,0.0,-3,-7069,-22.8,-0.42,27,110657,53.6,6.55
3374,精材,312.0,11.0,3.65,06/24,10,20878,20.1,7.69,0,0,0.0,0.0,5,4780,5.84,1.76,5,22546,27.6,8.31
9905,大華,21.05,0.05,0.24,06/24,10,285,14.2,0.09,0,0,0.0,0.0,0,0,0.0,0.0,10,289,14.4,0.09
00853B,統一美債10年Aa-A,27.91,0.2,0.72,06/24,9,1011,10.0,0.55,0,0,0.0,0.0,-2,-487,-20.5,-0.27,27,1500,5.03,0.82
5533,皇鼎,13.95,0.0,0.0,06/24,9,202,14.4,0.07,0,0,0.0,0.0,0,0,0.0,0.0,10,220,13.2,0.08
00726B,國泰新興投等債,33.11,0.11,0.33,06/24,8,816,33.2,0.07,0,0,0.0,0.0,1,48,19.8,0.0,8,1113,45.3,0.09
1531,高林股,12.9,0.0,0.0,06/24,8,378,28.4,0.21,0,0,0.0,0.0,0,0,0.0,0.0,8,386,29.0,0.21
1709,和益,21.3,0.15,0.71,06/24,8,1651,16.0,0.35,0,0,0.0,0.0,0,0,0.0,0.0,8,1646,15.9,0.35
1786,科妍,53.3,0.4,0.76,06/24,8,454,18.5,0.61,0,0,0.0,0.0,-4,-5,-0.38,-0.01,8,418,17.0,0.56
2013,中鋼構,43.7,0.65,1.51,06/24,8,257,23.2,0.13,0,0,0.0,0.0,2,17,5.29,0.01,10,285,20.8,0.14
2739,寒舍,36.75,0.35,0.96,06/24,8,338,23.7,0.37,0,0,0.0,0.0,0,0,0.0,0.0,8,358,25.1,0.39
2743,山富,67.5,-0.5,-0.74,06/24,8,120,13.9,0.26,0,0,0.0,0.0,1,0,0.4,0.0,8,127,14.6,0.27
5880,合庫金,24.4,-0.15,-0.61,06/24,8,82004,37.9,0.52,2,294,0.7,0.0,4,993,1.01,0.01,11,106921,34.4,0.68
6127,九豪,85.1,4.1,5.06,06/24,8,5161,12.2,4.78,0,0,0.0,0.0,1,23,0.63,0.02,8,5257,12.5,4.86
00679B,元大美債20年,26.98,0.12,0.45,06/24,7,75925,33.2,1.12,0,0,0.0,0.0,1,4714,12.1,0.07,5,114250,60.6,1.69
00694B,富邦美債1-3,41.79,0.14,0.34,06/24,7,1144,60.3,2.97,0,0,0.0,0.0,-8,-1100,-54.8,-2.85,1,7,2.26,0.02
1806,冠軍,8.23,0.05,0.61,06/24,7,401,20.9,0.1,0,0,0.0,0.0,-1,-2,-0.81,0.0,7,400,20.9,0.1
0061,元大寶滬深,25.31,-0.12,-0.47,06/24,6,958,44.5,0.97,0,0,0.0,0.0,1,127,61.7,0.13,13,2943,72.9,2.97
00687B,國泰20年美債,28.06,0.12,0.43,06/24,6,76124,54.0,1.5,0,0,0.0,0.0,2,6191,11.8,0.12,70,968777,52.0,19.1
00980T,平衡凱基美國TOP,11.21,-0.01,-0.09,06/24,6,33,0.86,0.05,0,0,0.0,0.0,4,1041,32.5,1.43,4,1069,33.4,1.47
1229,聯華,42.25,0.55,1.32,06/24,6,4315,22.2,0.24,0,0,0.0,0.0,-1,-1,-0.02,0.0,6,4392,22.6,0.24
1268,漢來美食,171.0,1.5,0.88,06/24,6,51,21.0,0.12,0,0,0.0,0.0,0,0,0.0,0.0,6,51,21.0,0.12
1702,南僑,31.55,0.05,0.16,06/24,6,819,47.9,0.28,0,0,0.0,0.0,-1,-2,-0.6,0.0,6,842,49.2,0.29
2509,全坤建,13.25,-0.2,-1.49,06/24,6,167,8.83,0.07,0,0,0.0,0.0,-1,-1,-0.38,0.0,6,163,8.62,0.07
2850,新產,141.0,-3.5,-2.42,06/24,6,2085,32.8,0.66,-2,-213,-24.1,-0.07,-1,-1,-0.41,0.0,-1,-96,-28.4,-0.03
3022,威強電,82.8,0.9,1.1,06/24,6,674,7.03,0.38,0,0,0.0,0.0,1,7,0.53,0.0,6,702,7.31,0.4
3526,凡甲,317.0,8.0,2.59,06/24,6,1130,19.9,1.72,-6,-431,-7.61,-0.65,-1,-2,-0.33,0.0,2,572,23.3,0.87
4130,健亞,25.5,0.4,1.59,06/24,6,122,15.9,0.09,0,0,0.0,0.0,2,2,1.1,0.0,6,123,16.1,0.09
00761B,國泰A級公司債,34.83,0.23,0.66,06/24,5,1916,58.0,0.07,0,0,0.0,0.0,-4,-1524,-47.4,-0.06,5,415,12.6,0.02
00772B,中信高評級公司債,33.88,0.16,0.47,06/24,5,11538,61.1,0.34,-1,-50,-0.76,0.0,-1,-885,-13.4,-0.03,37,70959,52.7,2.08
00773B,中信優先金融債,36.16,0.22,0.61,06/24,5,3611,68.4,0.14,0,0,0.0,0.0,-3,-1825,-46.5,-0.07,5,1819,34.4,0.07
00862B,中信投資級公司債,31.97,0.25,0.79,06/24,5,701,33.8,0.08,0,0,0.0,0.0,-1,-158,-42.8,-0.02,5,293,14.1,0.03
00933B,國泰10Y+金融債,16.14,0.08,0.5,06/24,5,31682,50.6,0.49,0,0,0.0,0.0,-1,-1362,-5.11,-0.02,5,33960,54.2,0.52
00950B,凱基A級公司債,14.19,0.07,0.5,06/24,5,11800,52.1,0.29,0,0,0.0,0.0,-1,-3117,-39.5,-0.08,2,4506,44.3,0.11
00958B,永豐ESG銀行債15+,9.37,0.06,0.64,06/24,5,2730,53.2,2.14,0,0,0.0,0.0,-2,-1566,-51.2,-1.23,21,9974,51.3,7.81
00984B,大華優利美A債15,16.54,0.08,0.49,06/24,5,4227,37.0,2.86,0,0,0.0,0.0,-1,-181,-6.34,-0.12,27,38154,65.5,25.8
1464,得力,10.15,0.0,0.0,06/24,5,658,23.2,0.15,0,0,0.0,0.0,0,0,0.0,0.0,2,346,27.1,0.08
1560,中砂,749.0,44.0,6.24,06/24,5,1872,24.0,1.25,4,208,2.98,0.14,-1,-12,-0.4,-0.01,5,2060,26.4,1.38
1762,中化生,38.3,0.8,2.13,06/24,5,226,10.7,0.29,0,0,0.0,0.0,-1,-8,-1.39,-0.01,5,222,10.5,0.29
1780,立弘,27.0,1.0,3.85,06/24,5,536,12.6,0.49,0,0,0.0,0.0,0,0,0.0,0.0,5,536,12.6,0.49
1805,寶徠,10.4,0.05,0.48,06/24,5,65,11.6,0.05,0,0,0.0,0.0,-2,-4,-2.18,0.0,1,14,17.1,0.01
2441,超豐,142.5,6.5,4.78,06/24,5,11281,16.9,1.98,-2,-3621,-14.5,-0.64,1,244,1.87,0.04,1,2456,18.8,0.43
2540,愛山林,53.4,0.6,1.14,06/24,5,556,13.7,0.06,0,0,0.0,0.0,-1,-2,-0.43,0.0,5,524,12.9,0.06
2545,皇翔,38.0,0.4,1.06,06/24,5,407,17.2,0.11,0,0,0.0,0.0,0,0,0.0,0.0,5,400,16.9,0.11
2610,華航,23.25,0.95,4.26,06/24,5,140682,26.5,2.3,2,350,0.16,0.01,3,11620,4.17,0.19,5,154440,29.1,2.52
3048,益登,69.0,-0.3,-0.43,06/24,5,5128,13.4,1.9,0,0,0.0,0.0,-2,-415,-3.43,-0.15,5,4356,11.4,1.61
3088,艾訊,141.5,-0.5,-0.35,06/24,5,2128,31.2,1.96,0,0,0.0,0.0,-4,-53,-0.92,-0.05,5,2082,30.5,1.92
4164,承業醫,30.55,0.4,1.33,06/24,5,754,19.6,0.39,0,0,0.0,0.0,2,2,0.13,0.0,5,754,19.6,0.39
