代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,外資 連續 買賣 日數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 日數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 日數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 日數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
6414,樺漢,405.0,10.0,2.53,07/20,23,13622,33.2,9.34,0,0,0.0,0.0,-16,-1557,-5.36,-1.07,17,5885,19.3,4.03
8462,柏文,155.5,-1.0,-0.64,07/20,18,1444,31.0,1.8,0,0,0.0,0.0,2,6,1.51,0.01,18,1449,31.1,1.8
1454,台富,12.95,0.4,3.19,07/20,15,101,21.0,0.08,0,0,0.0,0.0,1,2,6.36,0.0,5,55,31.0,0.04
1468,昶和,14.95,1.35,9.93,07/20,15,76,8.79,0.05,0,0,0.0,0.0,6,15,3.62,0.01,6,46,11.0,0.03
00898,國泰基因免疫革命,9.36,0.14,1.52,07/20,14,6447,41.5,4.59,0,0,0.0,0.0,-1,-50,-5.32,-0.04,14,8733,56.1,6.22
2105,正新,33.2,-0.4,-1.19,07/20,13,87490,46.0,2.7,-3,-9837,-16.2,-0.3,1,1028,8.05,0.03,13,82674,43.4,2.55
2357,華碩,688.0,-12.0,-1.71,07/20,13,19023,28.6,2.56,-4,-912,-6.11,-0.12,8,1497,4.13,0.2,13,16664,25.1,2.24
4104,佳醫,71.2,0.5,0.71,07/20,13,1261,36.4,0.67,0,0,0.0,0.0,1,1,0.51,0.0,13,1258,36.3,0.67
1903,士紙,48.65,0.0,0.0,07/20,12,496,20.8,0.19,0,0,0.0,0.0,1,3,2.81,0.0,12,493,20.7,0.19
2867,三商壽,9.23,0.25,2.78,07/20,12,86465,43.0,1.47,0,0,0.0,0.0,6,6296,5.33,0.11,12,95152,47.4,1.61
5324,士開,12.0,0.0,0.0,07/20,12,3057,64.2,1.35,0,0,0.0,0.0,0,0,0.0,0.0,12,3058,64.2,1.35
6965,中傑-KY,79.2,0.2,0.25,07/20,12,153,32.5,0.1,0,0,0.0,0.0,3,7,5.09,0.0,11,156,35.5,0.1
1220,台榮,11.4,0.05,0.44,07/20,11,165,12.2,0.09,0,0,0.0,0.0,3,3,0.82,0.0,10,178,14.1,0.1
2207,和泰車,490.0,4.0,0.82,07/20,11,1301,29.5,0.23,1,2,0.41,0.0,1,19,3.87,0.0,11,1220,27.7,0.22
2385,群光,102.5,0.0,0.0,07/20,11,14014,26.2,1.83,-4,-4162,-22.1,-0.54,2,583,4.58,0.08,1,872,15.0,0.11
2884,玉山金,35.85,0.75,2.14,07/20,11,164478,29.3,1.02,3,1178,0.55,0.01,3,12562,5.87,0.08,14,199047,25.9,1.23
5880,合庫金,25.5,0.15,0.59,07/20,11,83501,38.3,0.53,-1,-23,-0.08,0.0,3,4045,5.33,0.03,11,89748,41.1,0.57
2404,漢唐,1135.0,-25.0,-2.16,07/20,10,2353,9.3,1.23,-4,-340,-2.78,-0.18,-6,-690,-4.24,-0.36,2,202,3.6,0.11
3230,錦明,43.0,-2.45,-5.39,07/20,10,1147,12.6,1.33,0,0,0.0,0.0,0,0,0.0,0.0,10,1399,15.4,1.63
6261,久元,83.5,-0.4,-0.48,07/20,10,1637,18.3,1.27,0,0,0.0,0.0,-2,-115,-5.43,-0.09,16,2068,14.0,1.61
6505,台塑化,77.7,-3.6,-4.43,07/20,10,64683,11.6,0.68,4,12440,2.94,0.13,6,5569,1.1,0.06,10,83236,14.9,0.87
8415,大國鋼,36.15,0.35,0.98,07/20,10,2782,38.0,0.27,0,0,0.0,0.0,-13,-1375,-13.1,-0.13,10,2216,30.2,0.21
00712,復華富時不動產,9.03,-0.03,-0.33,07/20,9,116629,31.5,2.28,0,0,0.0,0.0,17,229386,38.4,4.48,18,407901,65.6,7.96
009824,群益美國科技巨頭,10.0,0.06,0.6,07/20,9,17858,11.2,2.64,0,0,0.0,0.0,1,3154,25.5,0.47,1,5959,48.1,0.88
1718,中纖,13.0,-0.65,-4.76,07/20,9,24698,18.8,1.46,2,176,0.94,0.01,-4,-920,-2.32,-0.05,9,33007,25.2,1.96
2368,金像電,927.0,0.0,0.0,07/20,9,8429,17.9,1.63,-1,-741,-12.6,-0.14,1,8,0.13,0.0,3,1315,8.89,0.25
2528,皇普,21.95,-0.1,-0.45,07/20,9,1099,26.7,0.25,-1,-99,-15.9,-0.02,3,11,0.87,0.0,9,1002,24.3,0.23
2618,長榮航,41.2,0.0,0.0,07/20,9,275953,47.8,5.11,-8,-44399,-8.69,-0.82,3,3249,3.19,0.06,11,239035,36.4,4.43
2908,特力,22.0,0.05,0.23,07/20,9,819,33.8,0.16,0,0,0.0,0.0,6,54,4.36,0.01,9,861,35.5,0.17
4971,IET-KY,367.0,-8.0,-2.13,07/20,9,937,11.9,1.99,0,0,0.0,0.0,1,0,0.05,0.0,9,926,11.7,1.96
7786,東方風能,129.0,1.5,1.18,07/20,9,494,21.7,0.28,0,0,0.0,0.0,3,11,2.23,0.01,9,521,22.9,0.3
1234,黑松,34.0,0.35,1.04,07/20,8,532,38.4,0.13,0,0,0.0,0.0,3,12,2.63,0.0,8,545,39.4,0.14
1730,花仙子,51.4,0.0,0.0,07/20,8,99,20.0,0.16,0,0,0.0,0.0,2,2,2.76,0.0,8,106,21.4,0.17
2102,泰豐,18.85,0.35,1.89,07/20,8,601,27.1,0.13,0,0,0.0,0.0,3,14,1.65,0.0,1,134,68.3,0.03
2603,長榮,196.0,-2.0,-1.01,07/20,8,40668,45.6,1.88,-7,-4472,-6.12,-0.21,5,2873,4.9,0.13,8,39134,43.8,1.81
2707,晶華,179.5,1.0,0.56,07/20,8,309,32.0,0.24,0,0,0.0,0.0,1,4,3.46,0.0,8,313,32.4,0.25
3052,夆典,10.7,-0.1,-0.93,07/20,8,816,31.7,0.35,0,0,0.0,0.0,1,5,2.06,0.0,8,856,33.3,0.37
3147,大綜,208.0,-9.0,-4.15,07/20,8,244,11.7,0.56,0,0,0.0,0.0,-3,-61,-7.72,-0.14,2,51,7.72,0.12
6231,系微,230.0,-0.5,-0.22,07/20,8,659,21.1,1.44,0,0,0.0,0.0,-3,-31,-2.76,-0.07,6,607,25.0,1.33
6735,美達科技,66.8,-1.7,-2.48,07/20,8,274,19.8,0.59,0,0,0.0,0.0,-2,-1,-0.15,0.0,8,274,19.7,0.59
6768,志強-KY,70.1,0.1,0.14,07/20,8,681,21.4,0.34,-3,-364,-22.0,-0.18,1,3,0.48,0.0,-1,-8,-1.47,0.0
8482,商億-KY,48.75,0.95,1.99,07/20,8,28,47.4,0.03,0,0,0.0,0.0,1,2,11.9,0.0,6,29,54.8,0.03
9925,新保,41.35,0.1,0.24,07/20,8,1126,34.3,0.29,0,0,0.0,0.0,3,55,5.28,0.01,8,1310,39.9,0.34
9926,新海,50.8,0.0,0.0,07/20,8,118,50.6,0.07,0,0,0.0,0.0,3,5,3.13,0.0,8,124,53.2,0.07
9930,中聯資源,63.4,0.2,0.32,07/20,8,430,28.2,0.17,0,0,0.0,0.0,3,20,3.48,0.01,8,482,31.7,0.19
00706L,期元大S&P日圓正2,18.38,0.03,0.16,07/20,7,69,0.9,0.04,0,0,0.0,0.0,6,4489,63.2,2.87,6,4554,64.1,2.91
00931B,統一美債20年,13.51,0.0,0.0,07/20,7,4525,29.0,0.2,0,0,0.0,0.0,-1,-422,-10.9,-0.02,2,5340,66.0,0.24
009811,統一美國50,13.09,0.01,0.08,07/20,7,2460,14.5,0.98,0,0,0.0,0.0,5,5587,47.2,2.23,20,26790,53.6,10.7
1203,味王,47.1,1.15,2.5,07/20,7,117,28.8,0.05,0,0,0.0,0.0,1,4,4.53,0.0,7,124,30.5,0.05
1217,愛之味,9.95,-0.01,-0.1,07/20,7,1092,31.9,0.22,0,0,0.0,0.0,1,15,6.16,0.0,7,1121,32.8,0.23
1445,大宇,11.3,-0.05,-0.44,07/20,7,80,14.8,0.06,0,0,0.0,0.0,-1,-5,-6.82,0.0,7,88,16.2,0.07
1528,恩德,19.75,-0.4,-1.99,07/20,7,1649,16.1,0.86,-3,-91,-1.92,-0.05,2,30,0.78,0.02,7,1590,15.5,0.83
1604,聲寶,23.4,0.1,0.43,07/20,7,990,34.4,0.26,0,0,0.0,0.0,1,14,5.49,0.0,7,1035,36.0,0.27
1617,榮星,19.4,-2.15,-9.98,07/20,7,231,3.48,0.14,0,0,0.0,0.0,-1,-7,-0.59,0.0,7,246,3.71,0.15
1626,艾美特-KY,10.05,-0.05,-0.5,07/20,7,95,21.3,0.06,0,0,0.0,0.0,1,2,2.96,0.0,5,94,29.1,0.06
1702,南僑,33.9,0.0,0.0,07/20,7,581,21.8,0.2,0,0,0.0,0.0,1,12,3.32,0.0,7,615,23.1,0.21
1808,潤隆,31.8,-0.4,-1.24,07/20,7,3046,33.6,0.34,0,0,0.0,0.0,5,90,1.13,0.01,7,3118,34.4,0.35
1906,寶隆,10.9,-0.05,-0.46,07/20,7,130,11.7,0.09,0,0,0.0,0.0,0,0,0.0,0.0,7,132,11.8,0.09
2008,高興昌,31.3,0.25,0.81,07/20,7,121,46.9,0.06,0,0,0.0,0.0,3,7,4.22,0.0,6,125,51.5,0.07
2227,裕日車,49.8,-0.3,-0.6,07/20,7,136,37.8,0.05,0,0,0.0,0.0,3,10,4.5,0.0,7,147,40.9,0.05
2231,為升,107.0,-2.5,-2.28,07/20,7,353,2.28,0.26,0,0,0.0,0.0,-3,-86,-1.83,-0.06,2,25,0.95,0.02
2511,太子,8.55,0.02,0.23,07/20,7,2331,21.3,0.14,0,0,0.0,0.0,1,65,5.22,0.0,7,2486,22.7,0.15
2534,宏盛,17.2,0.15,0.88,07/20,7,967,24.9,0.2,0,0,0.0,0.0,1,18,3.26,0.0,7,1034,26.7,0.22
2540,愛山林,54.0,0.5,0.93,07/20,7,1527,39.0,0.16,0,0,0.0,0.0,1,40,7.27,0.0,7,1548,39.6,0.16
2607,榮運,46.3,0.2,0.43,07/20,7,756,27.6,0.14,0,0,0.0,0.0,1,25,6.18,0.0,7,813,29.6,0.15
2723,美食-KY,63.9,0.9,1.43,07/20,7,299,17.4,0.17,0,0,0.0,0.0,3,19,2.56,0.01,7,272,15.8,0.15
3045,台灣大,112.0,1.0,0.9,07/20,7,76482,46.2,2.05,-4,-9729,-13.2,-0.26,3,2548,3.81,0.07,7,70120,42.4,1.88
3056,富華新,14.45,0.0,0.0,07/20,7,1705,20.9,0.35,0,0,0.0,0.0,3,36,0.84,0.01,7,1759,21.6,0.37
3576,聯合再生,18.45,0.6,3.36,07/20,7,41233,20.3,2.53,0,0,0.0,0.0,1,54,0.12,0.0,7,41237,20.3,2.53
3705,永信,55.0,0.8,1.48,07/20,7,626,38.1,0.23,0,0,0.0,0.0,3,26,3.1,0.01,7,568,34.6,0.21
