排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,6577,勁豐,72.9,0.6,0.83,06/30,2.0,24.4,96.2,750.0,750.0,1175.0,27.5,-20.3,-60.6,-20.3
2,00404A,主動聯博動能50,10.04,0.21,2.14,06/30,0.0,0.0,459.0,459.0,,,,,,
3,6936,永鴻生技,32.75,0.4,1.24,06/30,6.67,6.67,167.0,167.0,433.0,-69.8,-61.0,23.1,,14.3
4,4904,遠傳,105.0,-1.0,-0.94,06/30,15.4,37.4,60.0,161.0,533.0,834.0,1164.0,1006.0,11.5,1006.0
5,6101,寬魚國際,47.0,-0.5,-1.05,06/30,20.1,48.4,89.2,147.0,180.0,122.0,187.0,114.0,-32.6,114.0
6,2415,錩新,37.5,0.05,0.13,06/30,27.1,63.8,108.0,140.0,146.0,150.0,174.0,262.0,199.0,262.0
7,00935,野村臺灣新科技50,62.45,3.5,5.94,06/30,10.8,31.6,101.0,140.0,44.7,47.1,108.0,186.0,148.0,186.0
8,00997A,主動群益美國增長,14.31,0.51,3.7,06/30,0.0,12.8,9.74,133.0,153.0,214.0,,,,
9,3094,聯傑,39.45,-1.1,-2.71,06/30,19.2,20.7,19.7,117.0,21.9,-1.72,66.8,139.0,283.0,139.0
10,7782,光速火箭,26.9,0.0,0.0,06/30,100.0,100.0,100.0,100.0,100.0,100.0,,,,
11,6465,威潤,61.6,-0.4,-0.65,06/30,8.04,27.4,65.8,92.1,17.5,-51.0,,,,
12,00923,群益台ESG低碳50,43.06,1.27,3.04,06/30,46.5,91.9,91.9,91.9,-3.07,-52.3,-55.4,190.0,-67.6,190.0
13,6026,福邦證,15.6,0.45,2.97,06/30,5.33,31.9,51.8,88.7,192.0,111.0,202.0,332.0,116.0,332.0
14,00725B,國泰投資級公司債,36.04,0.09,0.25,06/30,0.0,0.0,61.7,82.6,82.6,82.6,-44.6,-59.0,-80.8,-56.6
15,7757,金色三麥,95.8,0.8,0.84,06/30,2.38,2.38,19.4,79.2,258.0,4200.0,,,,
16,1303,南亞,166.5,15.0,9.9,06/30,1.83,3.02,37.2,70.5,116.0,75.6,-71.5,-93.7,-94.4,-93.8
17,8472,夠麻吉,81.7,-3.4,-4.0,06/30,0.0,66.7,66.7,66.7,150.0,400.0,,,,
18,3114,好德,48.65,1.0,2.1,06/30,5.98,5.22,11.6,66.5,66.5,159.0,155.0,186.0,143.0,182.0
19,8040,九暘,112.0,10.0,9.8,06/30,3.46,4.36,18.6,62.6,118.0,206.0,348.0,384.0,154.0,384.0
20,6811,宏碁資訊,208.0,0.5,0.24,06/30,-0.93,10.3,11.5,62.1,56.2,0.94,-45.4,15.7,2.88,15.1
21,2313,華通,232.5,11.5,5.2,06/30,6.43,14.0,36.7,61.1,85.2,63.7,38.8,61.6,92.2,46.7
22,8464,億豐,346.0,-0.5,-0.14,06/30,8.9,22.7,38.6,61.1,146.0,133.0,-10.4,-65.7,543.0,-65.8
23,7792,安葆,258.5,3.5,1.37,06/30,1.82,47.4,60.0,60.0,100.0,180.0,,,,
24,6831,邁科,873.0,79.0,9.95,06/30,11.5,35.7,38.9,57.7,135.0,364.0,,,,
25,00927,群益半導體收益,41.75,1.6,3.99,06/30,7.09,26.2,57.7,57.7,24.4,49.7,48.8,187.0,54.4,187.0
26,2312,金寶,35.15,1.55,4.61,06/30,0.83,4.43,20.6,52.4,42.6,76.6,32.0,-33.0,303.0,-33.3
27,3717,聯嘉投控,27.45,1.5,5.78,06/30,32.1,34.2,48.1,50.5,56.2,37.4,98.6,652.0,,652.0
28,4924,欣厚-KY,14.25,0.35,2.52,06/30,0.0,0.0,23.5,50.0,162.0,,,,,
29,4163,鐿鈦,122.0,-2.5,-2.01,06/30,5.66,19.8,22.2,50.0,62.5,225.0,376.0,356.0,230.0,356.0
30,2890,永豐金,39.9,0.4,1.01,06/30,-8.93,-5.59,-5.56,49.8,152.0,73.4,74.4,20.9,-79.5,23.0
31,6683,雍智科技,1725.0,55.0,3.29,06/30,-3.79,-10.0,-6.69,49.7,93.7,37.3,40.0,86.6,8.72,85.6
32,6776,展碁國際,53.9,0.2,0.37,06/30,6.99,38.0,40.8,49.4,4.03,-14.4,-34.9,-5.15,315.0,-6.6
33,00942B,台新美A公司債20+,14.64,0.02,0.14,06/30,0.0,0.0,0.0,48.9,238.0,34.4,331.0,324.0,87.2,324.0
34,6708,天擎,40.15,-0.25,-0.62,06/30,18.8,26.7,35.7,46.2,111.0,,,,,
35,3016,嘉晶,133.5,12.0,9.88,06/30,-1.65,32.4,40.1,46.1,31.3,-5.36,-5.14,-69.1,-45.3,-69.3
36,5285,界霖,96.3,-2.5,-2.53,06/30,3.51,76.2,74.5,46.0,25.9,-1.39,4.22,-5.47,47.4,-5.47
37,6670,復盛應用,255.5,6.0,2.4,06/30,7.62,14.7,23.9,46.0,95.5,97.5,157.0,77.9,47.8,78.0
38,8926,台汽電,76.3,-0.6,-0.78,06/30,7.72,11.1,25.3,44.5,39.3,45.3,78.9,77.8,7.53,77.9
39,6861,睿生光電,333.0,13.5,4.23,06/30,-1.31,-0.38,8.18,44.1,86.9,-15.8,136.0,9.07,561.0,9.07
40,2375,凱美,211.5,19.0,9.87,06/30,-1.49,0.2,10.5,43.9,88.6,22.9,41.6,-28.4,94.8,-28.4
41,00911,兆豐洲際半導體,67.0,2.55,3.96,06/30,0.0,43.6,43.6,43.6,21.5,33.9,31.7,21.5,-82.0,21.5
42,3023,信邦,328.5,3.5,1.08,06/30,10.1,23.9,38.7,41.5,45.9,43.9,-42.8,-9.91,109.0,-10.5
43,3447,展達,36.95,0.9,2.5,06/30,2.92,7.88,23.4,41.0,20.9,19.6,12.0,-29.5,211.0,-29.5
44,6925,意藍,59.5,0.6,1.02,06/30,0.0,0.0,13.1,40.8,13.1,68.3,35.3,64.3,,50.0
45,6727,亞泰金屬,428.5,28.5,7.12,06/30,3.79,6.88,10.7,40.8,69.5,114.0,209.0,448.0,0.0,442.0
46,00400A,主動國泰動能高息,14.8,0.58,4.08,06/30,0.0,28.4,40.6,40.3,47.8,24.6,,,,
47,1423,利華,37.2,0.7,1.92,06/30,4.6,16.7,30.0,40.0,49.2,8.33,12.3,42.2,23.0,42.2
48,6735,美達科技,87.0,1.0,1.16,06/30,0.25,0.64,11.1,39.9,89.7,226.0,420.0,212.0,862.0,212.0
49,5706,鳳凰,47.0,0.0,0.0,06/30,4.0,7.76,21.9,39.5,6.99,-20.1,40.1,-13.6,-16.1,-11.5
50,7791,皇家可口,61.9,-0.5,-0.8,06/30,6.32,8.82,27.6,37.0,118.0,585.0,,,,
51,6016,康和證,28.45,0.95,3.45,06/30,3.55,6.86,25.2,36.8,88.3,130.0,74.6,338.0,55.4,337.0
52,6182,合晶,123.0,11.0,9.82,06/30,4.38,24.8,56.0,35.2,28.9,18.8,-35.1,-31.6,211.0,-32.0
53,00635U,期元大S&P黃金,41.58,-0.71,-1.68,06/30,12.9,33.6,33.6,35.1,39.8,37.5,12.2,392.0,227.0,392.0
54,00981A,主動統一台股增長,31.28,1.34,4.48,06/30,3.51,12.5,16.4,33.9,-52.1,-56.3,-23.6,261.0,25044.0,263.0
55,6690,安碁資訊,162.0,1.5,0.93,06/30,-0.88,28.7,21.7,33.3,80.6,180.0,62.3,-22.8,-32.5,-22.8
56,6123,上奇,41.75,0.0,0.0,06/30,4.62,16.0,28.3,33.1,61.5,-13.1,-12.2,8.87,39.2,8.22
57,5434,崇越,549.0,10.0,1.86,06/30,7.79,15.0,26.7,32.3,34.7,78.0,22.5,-27.6,68.0,-27.2
58,5351,鈺創,86.8,-1.6,-1.81,06/30,24.0,33.3,34.2,32.1,-7.47,-22.2,7.55,-53.5,-50.2,-54.3
59,6877,鏵友益,122.0,3.0,2.52,06/30,6.97,14.4,22.7,30.8,23.2,26.3,182.0,108.0,32.7,101.0
60,1788,杏昌,130.0,-0.5,-0.38,06/30,8.51,15.9,25.9,30.8,70.0,92.5,104.0,104.0,108.0,104.0
61,6265,方土昶,53.4,1.4,2.69,06/30,-0.11,0.25,4.43,30.5,24.6,52.9,80.8,65.0,314.0,63.1
62,5864,致和證,47.05,1.95,4.32,06/30,6.31,9.31,15.3,30.0,52.1,63.4,-2.65,152.0,23.5,152.0
