排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 張數,2日 增減 張數,3日 增減 張數,5日 增減 張數,10日 增減 張數,1個月 增減 張數,3個月 增減 張數,半年 增減 張數,1年 增減 張數,今年 增減 張數
1,6770,力積電,69.0,-2.1,-2.95,07/13,3110,-4010,364,-56916,-67537,-238248,-47907,27809.0,-80657.0,16883.0
2,2884,玉山金,34.6,-0.15,-0.43,07/13,-7086,-16791,-25993,-38796,-55621,-32582,-77502,-69268.0,172635.0,-5162.0
3,00631L,元大台灣50正2,36.86,0.08,0.22,07/13,547,4128,-27278,-29017,-62492,-34510,242054,342523.0,333920.0,342451.0
4,2881,富邦金,127.0,2.5,2.01,07/13,-10002,-17269,-21682,-28909,-33634,-44712,-214422,-118099.0,-227406.0,-129339.0
5,2105,正新,32.85,0.45,1.39,07/13,-1147,-13916,-15024,-26172,-34310,-12395,15253,-41688.0,-870.0,-35776.0
6,1301,台塑,60.2,5.4,9.85,07/13,-293,-3156,-5572,-24424,-42674,-122976,-196086,-197698.0,-228919.0,-197917.0
7,2317,鴻海,236.5,-1.0,-0.42,07/13,-261,336,-937,-20558,-788,-1974,-71957,19953.0,-93688.0,17283.0
8,0056,元大高股息,52.4,-0.25,-0.47,07/13,-7540,-14577,-15257,-19656,-15339,-31059,-62246,-84810.0,-41771.0,-70656.0
9,2618,長榮航,40.75,1.15,2.9,07/13,-15362,-16108,-16800,-15359,-18344,-122780,6003,24294.0,19796.0,-18261.0
10,2812,台中銀,20.65,0.05,0.24,07/13,-284,-6519,-9936,-13098,-18151,-52318,55073,76000.0,94725.0,79970.0
11,2303,聯電,153.5,-2.5,-1.6,07/13,-11664,-12133,-12141,-12171,-28452,-118400,-436425,-451006.0,-874213.0,-456608.0
12,3711,日月光投控,670.0,-7.0,-1.03,07/13,-476,-8184,-9952,-11671,-10704,-24448,-6227,2062.0,-33032.0,2573.0
13,2515,中工,13.5,-0.4,-2.88,07/13,463,1342,2191,-10367,-11335,-13320,29092,27293.0,44508.0,27106.0
14,4938,和碩,82.6,-0.1,-0.12,07/13,-816,-4143,-4895,-9846,-20028,392,107958,104480.0,118630.0,86995.0
15,2890,永豐金,40.2,-0.25,-0.62,07/13,-5924,-4497,-3970,-9361,2452,16036,16253,8494.0,-76406.0,8108.0
16,2603,長榮,195.0,0.5,0.26,07/13,-3227,-4652,-4714,-9138,-22791,-21054,20010,-7966.0,30127.0,-12136.0
17,1314,中石化,8.85,-0.05,-0.56,07/13,4811,-2888,-2950,-8888,-27493,-52335,-38195,-7774.0,-19380.0,-19308.0
18,2882,國泰金,96.7,0.4,0.42,07/13,-318,-2797,-6908,-8613,-27444,-47162,-114728,-60313.0,-429378.0,-96994.0
19,2883,凱基金,29.8,-0.25,-0.83,07/13,1392,624,-520,-8174,-62388,-94046,59737,68552.0,-140165.0,68561.0
