排名,代號,名稱,市 場,成交,漲跌 價,漲跌 幅,成交 張數,法人 買賣 日期,外資 買賣超 張數,投信 買賣超 張數,自營 買賣超 張數,合計 買賣超 張數,外資 持有 (千張),外資 持股 (%),法人 買賣超 註記
601,00984B,大華優利美A債15,櫃,16.37,0.03,0.18,1166,06/05,829,0,227,1056,18.0,10.6,＋・＋
602,3060,銘異,市,30.8,-1.15,-3.6,3354,06/05,-10,0,0,-10,14.5,10.5,－・＋
603,3374,精材,櫃,246.5,-7.5,-2.95,11155,06/05,-503,0,-301,-804,28.6,10.5,－・－
604,6417,韋僑,櫃,140.5,2.0,1.44,187,06/05,18,0,0,18,4.44,10.5,＋・・
605,9924,福興,市,43.2,-0.1,-0.23,191,06/05,-55,0,-1,-57,15.8,10.5,－－－
606,2466,冠西電,市,44.6,-0.4,-0.89,251,06/05,-5,0,0,-5,18.2,10.5,－・・
607,7805,威聯通,櫃,758.0,-6.0,-0.79,108,06/05,19,0,-2,17,3.47,10.5,＋・－
608,3217,優群,櫃,187.5,-3.0,-1.57,1006,06/05,196,0,-34,162,9.43,10.5,＋・－
609,6788,華景電,櫃,430.5,22.0,5.39,1492,06/05,183,-1,28,210,4.05,10.4,＋－＋
610,2850,新產,市,146.0,1.0,0.69,611,06/05,-71,0,28,-43,32.9,10.4,－・＋
611,6472,保瑞,市,371.5,8.5,2.34,1322,06/05,-103,0,31,-72,13.3,10.4,－・＋
612,8936,國統,櫃,62.8,2.7,4.49,50625,06/05,-751,-16,-95,-861,25.8,10.4,－－－
613,8210,勤誠,市,1370.0,-50.0,-3.52,1727,06/05,-498,15,-31,-513,13.0,10.4,－＋－
614,3167,大量,市,950.0,49.0,5.44,670,06/05,65,0,-3,62,9.25,10.4,＋・－
615,00969B,元大零息超長美債,櫃,8.3,0.03,0.36,1646,06/05,-1143,0,1576,433,19.1,10.4,－・＋
616,1210,大成,市,54.4,0.2,0.37,10925,06/05,-5108,5356,-15,233,92.6,10.4,－＋－
617,2425,承啟,市,35.45,-0.3,-0.84,586,06/05,114,0,-3,111,9.99,10.4,＋・－
618,2436,偉詮電,市,71.4,-0.4,-0.56,4215,06/05,-340,0,-94,-434,20.7,10.3,－・－
619,1527,鑽全,市,33.4,-0.2,-0.6,320,06/05,3,0,0,3,14.3,10.3,＋・・
620,1611,中電,市,14.1,-0.9,-6.0,10935,06/05,233,0,-33,200,33.2,10.3,＋・－
621,3714,富采,市,70.2,1.7,2.48,17072,06/05,-1055,0,-202,-1257,75.3,10.2,－・－
622,6494,九齊,櫃,56.5,-1.2,-2.08,176,06/05,-46,0,0,-46,3.22,10.2,－・・
