代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 週別,更新 日期,外資 連續 買賣 週數,外資 連續 買賣 張數,外資 連續 買賣 佔 成交 (%),外資 連續 買賣 佔發 行量 (%),投信 連續 買賣 週數,投信 連續 買賣 張數,投信 連續 買賣 佔 成交 (%),投信 連續 買賣 佔發 行量 (%),自營 商 連續 買賣 週數,自營 商 連續 買賣 張數,自營 商 連續 買賣 佔 成交 (%),自營 商 連續 買賣 佔發 行量 (%),三大 法人 連續 買賣 週數,三大 法人 連續 買賣 張數,三大 法人 連續 買賣 佔 成交 (%),三大 法人 連續 買賣 佔發 行量 (%)
0050,元大台灣50,106.1,-1.5,-1.39,26W23,06/04,-6,-502986,-15.7,-2.61,18,125888,1.12,0.65,-8,-339708,-7.95,-1.76,-6,-750980,-23.4,-3.9
6679,鈺太,287.0,-10.5,-3.53,26W23,06/04,3,530,6.15,0.96,9,256,0.91,0.47,-2,-270,-5.39,-0.49,-1,-2,-0.11,0.0
6531,愛普*,1055.0,-45.0,-4.09,26W23,06/04,-6,-7882,-4.04,-4.84,8,11297,3.63,6.94,-2,-193,-0.25,-0.12,-1,-339,-1.21,-0.21
009803,玉山市值動能50,22.28,-0.35,-1.55,26W23,06/04,-3,-1121,-2.9,-0.8,7,2455,2.98,1.74,-2,-7416,-24.4,-5.27,-2,-6482,-21.3,-4.6
2330,台積電,2385.0,-40.0,-1.65,26W23,06/04,-1,-14280,-8.69,-0.06,7,59153,4.16,0.23,3,4782,0.82,0.02,-1,-9994,-6.09,-0.04
3026,禾伸堂,622.0,-18.0,-2.81,26W23,06/04,5,6669,4.31,4.02,7,12673,5.96,7.64,-1,-213,-2.97,-0.13,5,18793,12.2,11.3
2327,國巨*,743.0,-77.0,-9.39,26W23,06/04,-4,-54246,-5.77,-2.62,6,59550,4.33,2.87,6,9084,0.66,0.44,-2,-15940,-5.85,-0.77
2344,華邦電,179.5,2.0,1.13,26W23,06/04,-1,-52925,-4.71,-1.18,6,161425,2.28,3.59,-1,-3363,-0.3,-0.07,-1,-34459,-3.06,-0.77
3706,神達,93.9,-6.1,-6.1,26W23,06/04,3,43393,8.39,3.27,6,16203,2.19,1.22,3,3225,0.62,0.24,3,62470,12.1,4.71
5269,祥碩,1570.0,-5.0,-0.32,26W23,06/04,-4,-2260,-4.49,-3.05,6,1157,1.71,1.56,1,34,0.38,0.05,1,100,1.13,0.13
8028,昇陽半導體,341.0,-3.5,-1.02,26W23,06/04,-2,-4157,-3.76,-2.32,6,7060,1.62,3.94,-3,-1312,-0.73,-0.73,1,296,0.77,0.16
0056,元大高股息,52.65,-1.15,-2.14,26W23,06/04,3,118090,14.9,0.87,5,5785,0.37,0.04,6,407555,21.5,3.0,6,759595,40.0,5.6
00646,元大S&P500,74.45,-0.75,-1.0,26W23,06/04,-1,-2,-0.02,0.0,5,1559,1.64,0.28,-3,-22632,-45.9,-4.04,-3,-22052,-44.8,-3.93
00935,野村臺灣新科技50,61.45,-1.2,-1.92,26W23,06/04,-1,-12176,-15.9,-1.8,5,4694,1.06,0.69,-8,-147587,-24.7,-21.8,-8,-160074,-26.8,-23.7
