排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 成交,2日 買賣超 佔 成交,3日 買賣超 佔 成交,5日 買賣超 佔 成交,10日 買賣超 佔 成交,1個月 買賣超 佔 成交,3個月 買賣超 佔 成交,半年 買賣超 佔 成交,1年 買賣超 佔 成交,3年 買賣超 佔 成交,10年 買賣超 佔 成交,今年 買賣超 佔 成交
1,00785B,富邦金融投等債,34.88,0.23,0.66,07/16,7.53,99.0,99.4,99.4,99.2,98.6,97.3,95.2,91.8,90.7,,94.7
2,4728,雙美,380.0,-1.0,-0.26,07/16,66.5,20.0,20.0,96.2,92.0,79.5,47.7,41.8,25.5,6.5,1.72,44.8
3,00870B,元大15年EM主權債,28.58,0.06,0.21,07/16,100.0,96.9,96.9,96.1,19.0,-18.3,1.65,97.5,95.5,75.9,,97.3
4,910322,康師傅-DR,23.2,0.3,1.31,07/16,79.4,86.7,92.1,85.5,82.7,0.28,-21.9,-6.95,-5.13,-0.72,-0.5,0.97
5,00717,富邦美國特別股,14.86,0.04,0.27,07/16,69.0,78.8,84.8,75.3,70.7,58.1,76.8,67.7,61.8,45.2,,67.7
6,00689R,國泰20年美債反1,22.43,-0.07,-0.31,07/16,100.0,-22.2,33.1,68.4,57.6,37.5,23.2,17.5,10.6,3.02,,17.0
7,5324,士開,12.2,0.2,1.67,07/16,2.93,61.9,57.6,65.6,62.3,60.4,31.8,17.3,9.87,1.25,0.52,15.5
8,5906,台南-KY,37.95,-0.05,-0.13,07/16,-100.0,33.3,32.8,64.3,6.87,3.5,5.88,3.12,0.67,-1.25,0.06,3.29
9,5007,三星,56.4,0.0,0.0,07/16,16.6,32.9,63.8,57.3,41.6,15.4,9.26,3.84,0.7,0.56,-1.08,3.47
10,2618,長榮航,41.9,-0.25,-0.59,07/16,29.5,40.5,48.2,52.1,37.7,25.5,2.36,4.97,2.44,-0.32,0.15,5.54
11,2015,豐興,64.3,0.3,0.47,07/16,58.6,71.0,62.8,50.9,46.8,5.7,12.9,7.7,7.54,2.55,-0.8,7.55
