排名,代號,名稱,成交,漲跌 價,漲跌 幅,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,2072,世紀風電,147.0,-1.0,-0.68,07/09,16.0,783.0,625.0,1592.0,,,,,,
2,3152,璟德,275.0,2.5,0.92,07/09,-11.4,-8.82,47.6,933.0,,-96.6,-98.4,-98.2,-94.9,-98.1
3,00405A,主動富邦台灣龍耀,8.77,0.2,2.33,07/09,1.52,2.3,811.0,815.0,356.0,,,,,
4,3485,敘豐,286.0,-2.0,-0.69,07/09,36.8,333.0,333.0,767.0,,,,,,
5,00407A,主動凱基台灣,9.42,-0.02,-0.21,07/09,0.0,20.4,631.0,743.0,,,,,,
6,00948B,中信優息投資級債,9.5,0.01,0.11,07/09,9.19,40.7,40.7,673.0,673.0,861.0,362.0,38.9,-75.0,59.1
7,3531,先益,22.7,0.0,0.0,07/09,0.0,0.0,0.0,500.0,500.0,-40.0,-72.7,-72.7,-84.6,-72.7
8,00939,統一台灣高息動能,21.46,-0.07,-0.33,07/09,0.34,8.14,17.6,312.0,202.0,-78.2,-28.1,22.1,380.0,22.1
9,00988B,玉山嚴選非投債,20.0,0.0,0.0,07/09,0.0,0.0,0.0,202.0,202.0,202.0,,,,
10,00905,FT臺灣Smart,27.55,0.06,0.22,07/09,0.0,7.41,51.9,156.0,156.0,155.0,67.3,29.3,-63.0,83.9
11,00911,兆豐洲際半導體,61.45,0.85,1.4,07/09,0.0,25.0,57.8,152.0,491.0,451.0,442.0,400.0,-15.8,400.0
12,4991,環宇-KY,461.5,-20.5,-4.25,07/09,-1.21,32.0,82.9,134.0,134.0,5.67,98.2,78.8,-64.2,56.4
13,3042,晶技,200.0,-6.0,-2.91,07/09,-20.0,-1.75,2.13,109.0,170.0,147.0,151.0,20.5,16.2,1.51
14,8042,金山電,178.0,16.0,9.88,07/09,31.4,31.6,32.8,91.1,92.4,26.9,-60.1,-77.2,-28.5,-76.6
15,4523,永彰,25.35,-0.2,-0.78,07/09,15.0,34.4,54.7,87.4,96.2,-28.6,-12.4,19.4,8.22,28.4
16,6654,天正國際,187.0,-12.0,-6.03,07/09,2.66,10.3,28.7,85.6,108.0,147.0,157.0,62.2,615.0,62.2
17,6515,穎崴,7765.0,60.0,0.78,07/09,1.89,-0.31,23.2,82.0,69.6,90.6,-47.9,-69.5,-77.6,-59.2
18,00406A,主動中信台灣收益,9.86,0.08,0.82,07/09,61.2,70.6,82.0,81.8,26320.0,,,,,
19,3026,禾伸堂,1005.0,52.0,5.46,07/09,8.73,12.0,47.8,81.8,81.5,70.7,95.6,26.2,237.0,6.71
20,3037,欣興,875.0,12.0,1.39,07/09,13.8,22.3,60.1,81.4,106.0,40.9,200.0,96.8,-64.0,126.0
21,7717,萊德光電-KY,422.5,-5.0,-1.17,07/09,-1.25,0.64,17.0,79.5,-15.1,6.04,953.0,,,
22,8271,宇瞻,181.0,0.0,0.0,07/09,6.14,20.1,51.8,78.8,46.3,42.8,102.0,-46.8,131.0,-46.8
23,6138,茂達,376.0,1.0,0.27,07/09,6.95,6.45,12.7,75.5,203.0,193.0,150.0,221.0,94.5,231.0
24,4739,康普,99.0,-11.0,-10.0,07/09,36.7,40.1,51.1,75.3,81.1,76.5,114.0,87.7,52.5,77.4
25,3093,港建*,56.4,-1.5,-2.59,07/09,14.5,32.9,78.1,75.2,77.3,84.0,321.0,379.0,731.0,278.0
26,2347,聯強,88.5,-0.6,-0.67,07/09,22.3,41.1,54.8,73.5,46.6,77.3,252.0,160.0,13.4,167.0
27,00934,中信成長高股息,28.06,0.04,0.14,07/09,17.5,42.3,71.8,71.8,71.8,71.8,-85.3,350.0,87.0,350.0
28,1714,和桐,17.25,-0.5,-2.82,07/09,3.52,4.11,33.9,70.9,66.4,79.9,135.0,374.0,87.5,380.0
