排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,4904,遠傳,109.0,0.0,0.0,10170,06/12,56.1,2442.0,2759.0,2442.0,420.0,54.0,1073.0,107.0,2.12,344.0
2,00730,富邦臺灣優質高息,29.23,1.03,3.65,534,06/12,2050.0,2050.0,2050.0,2050.0,4200.0,43.3,-32.8,72.0,-27.1,48.3
3,00668,國泰美國道瓊,58.95,0.85,1.46,353,06/12,0.0,690.0,690.0,690.0,690.0,6.76,888.0,618.0,163.0,-35.2
4,00876,元大全球5G,94.55,4.4,4.88,486,06/12,500.0,500.0,500.0,500.0,100.0,20.0,-93.5,-91.8,50.0,-93.3
5,00985D,主動貝萊德優投等,10.27,0.07,0.69,2299,06/12,100.0,-90.2,500.0,500.0,500.0,500.0,,,,
6,8487,愛爾達-創,82.0,-1.1,-1.32,183,06/12,6.52,367.0,250.0,444.0,791.0,81.5,717.0,9700.0,4800.0,9700.0
7,00404A,主動聯博動能50,9.83,0.28,2.93,18122,06/12,4.5,28.6,198.0,,,,,,,
8,00915,凱基優選高股息30,30.73,0.53,1.75,6110,06/12,140.0,156.0,167.0,57.5,91.7,8.49,-40.4,-79.4,-91.5,-72.7
9,00405A,主動富邦台灣龍耀,9.15,0.24,2.69,147795,06/12,-1.68,47.4,150.0,,,,,,,
10,2414,精技,61.2,-1.8,-2.86,2211,06/12,7.17,205.0,142.0,481.0,442.0,265.0,264.0,157.0,73.5,218.0
11,6690,安碁資訊,175.5,-1.5,-0.85,277,06/12,2.11,78.0,140.0,100.0,106.0,126.0,109.0,273.0,79.6,198.0
12,00646,元大S&P500,73.55,0.8,1.1,1633,06/12,0.0,125.0,125.0,130.0,120.0,-6.6,23.8,-48.7,-63.7,-45.3
13,1438,三地開發,24.05,0.0,0.0,759,06/12,38.6,101.0,115.0,123.0,200.0,108.0,32.6,-38.0,-69.5,-31.7
14,00917,中信特選金融,21.97,0.05,0.23,1359,06/12,40.6,39.5,112.0,97.8,105.0,-51.9,20.0,,309.0,757.0
15,00402A,主動安聯美國科技,9.63,0.21,2.23,33223,06/12,-31.1,-35.9,98.9,,,,,,,
16,8435,鉅邁,56.8,0.1,0.18,163,06/12,70.1,92.2,94.7,147.0,311.0,957.0,2860.0,279.0,169.0,469.0
17,4442,竣邦-KY,55.1,1.4,2.61,44,06/12,10.5,26.0,90.9,200.0,174.0,40.0,-78.0,186.0,,-33.0
18,00674R,期元大S&P黃金反1,29.47,-0.76,-2.51,505,06/12,13.8,39.9,87.7,89.4,87.7,86.1,-74.1,-89.1,-97.6,-87.8
19,009803,玉山市值動能50,21.59,0.58,2.76,7279,06/12,29.6,38.2,83.8,216.0,929.0,442.0,119.0,446.0,446.0,761.0
20,1342,八貫,117.5,10.5,9.81,2163,06/12,98.7,78.6,80.2,125.0,136.0,154.0,185.0,205.0,166.0,229.0
21,00770,國泰北美科技,66.6,1.8,2.78,359,06/12,0.0,12.5,80.0,125.0,114.0,95.7,-65.6,18.4,-91.8,-27.4
22,8042,金山電,170.5,15.5,10.0,2115,06/12,5.55,79.6,78.0,67.2,50.2,-30.1,56.7,33.9,578.0,43.2
23,6834,天二科技,84.1,7.6,9.93,12970,06/12,32.0,83.9,77.5,57.3,21.4,97.7,600.0,237.0,225.0,267.0
