排名,代號,名稱,成交,漲跌 價,漲跌 幅,成交 張數,更新 日期,當日 增減 (%),2日 增減 (%),3日 增減 (%),5日 增減 (%),10日 增減 (%),1個月 增減 (%),3個月 增減 (%),半年 增減 (%),1年 增減 (%),今年 增減 (%)
1,00768B,復華20年美債,50.65,-0.15,-0.3,697,07/02,9.8,115.0,5500.0,115.0,-44.6,115.0,5500.0,1020.0,,1020.0
2,00876,元大全球5G,102.95,-4.75,-4.41,805,07/02,233.0,50.0,650.0,900.0,2900.0,1400.0,-66.7,-66.3,,-66.3
3,00875,國泰網路資安,51.65,0.9,1.77,256,07/02,-20.0,-33.3,300.0,,,-42.9,33.3,33.3,-71.4,33.3
4,00764B,群益25年美債,27.97,-0.09,-0.32,3642,07/02,61.1,61.1,262.0,241.0,262.0,262.0,18.4,-50.4,-93.1,-50.4
5,7732,金興精密,36.1,0.5,1.4,44,07/02,3.03,191.0,191.0,191.0,252.0,127.0,122.0,2450.0,,2450.0
6,6138,茂達,418.5,38.0,9.99,4540,07/02,67.9,81.1,124.0,99.0,130.0,90.0,221.0,268.0,88.2,268.0
7,00927,群益半導體收益,42.83,0.35,0.82,79318,07/02,30.5,106.0,105.0,110.0,242.0,301.0,333.0,3774.0,1464.0,3774.0
8,00703,台新MSCI中國,18.13,0.22,1.23,18,07/02,100.0,100.0,100.0,100.0,100.0,0.0,-66.7,-83.3,-98.3,-83.3
9,1709,和益,23.4,0.2,0.86,2893,07/02,9.6,82.8,94.8,75.9,97.5,109.0,98.2,54.8,89.0,54.8
10,00989A,主動摩根美國科技,18.52,-0.36,-1.91,2020,07/02,-12.8,30.9,92.2,87.8,85.0,17.7,-54.6,-58.6,,-58.6
11,1326,台化,61.9,5.6,9.95,64671,07/02,60.0,83.4,91.1,84.3,161.0,99.2,57.3,49.5,49.2,49.5
12,00924,復華S&P500成長,32.52,-0.03,-0.09,1981,07/02,3.74,1.83,88.1,82.0,76.2,68.2,-14.6,-51.7,-83.5,-51.7
13,5511,德昌,80.4,1.0,1.26,302,07/02,-0.61,-1.36,81.1,83.1,112.0,161.0,96.5,119.0,50.8,119.0
14,00941,中信上游半導體,29.38,-1.14,-3.74,3963,07/02,-1.64,40.4,76.9,63.4,52.6,99.3,17.3,22.0,-50.0,22.0
15,6843,進典,40.55,0.05,0.12,69,07/02,49.1,58.0,75.6,88.1,116.0,59.6,14.5,-60.7,71.7,-60.7
16,00928,中信上櫃ESG30,38.46,0.72,1.91,2270,07/02,-0.81,12.5,72.0,313.0,143.0,387.0,1536.0,4229.0,551.0,4229.0
17,6226,光鼎,26.65,2.4,9.9,2976,07/02,-0.88,5.77,71.1,134.0,354.0,393.0,,,,
18,3147,大綜,239.0,-4.5,-1.85,2455,07/02,-1.42,12.1,68.4,85.5,31.0,-3.15,55.1,51.5,-14.6,51.5
