契約,到期月份 (週別),契約到期日,履約價,買賣權,開盤價,最高價,最低價,最後 成交價,結算價,漲跌價,漲跌%,*盤後交易時段成交量,*一般交易時段成交量,*合計成交量,*未沖銷 契約量,最後 最佳買價,最後 最佳賣價,歷史 最高價,歷史 最低價
TXO,202607F1,20260703.0,43400.0,Put,13,16,2.6,3.4,2.9,▼-7.6,▼-69.09%,94,85,179,85,2.7,14.5,540,2.6
TXO,202607F1,20260703.0,43450.0,Call,-,-,-,-,3060.0,-,-,0,0,0,0,2800,-,-,-
TXO,202607F1,20260703.0,43450.0,Put,-,-,-,-,3.0,-,-,69,0,69,60,0.9,12,190,5.6
TXO,202607F1,20260703.0,43500.0,Call,-,-,-,-,3010.0,-,-,0,0,0,1,2890,-,1570,1570
TXO,202607F1,20260703.0,43500.0,Put,17,20,2.7,3,3.0,▼-8.5,▼-73.91%,281,281,562,329,2.9,3.3,660,2.7
TXO,202607F1,20260703.0,43550.0,Call,-,-,-,-,2960.0,-,-,0,0,0,0,2700,-,-,-
TXO,202607F1,20260703.0,43550.0,Put,21.5,21.5,2.6,2.6,3.7,▼-10.4,▼-80.00%,23,33,56,58,0.5,30,79,2.6
TXO,202607F1,20260703.0,43600.0,Call,-,-,-,-,2910.0,-,-,0,0,0,0,2650,2930,-,-
TXO,202607F1,20260703.0,43600.0,Put,15.5,24,3.2,3.4,3.7,▼-10.1,▼-74.81%,163,427,590,477,3,3.5,630,3.2
TXO,202607F1,20260703.0,43650.0,Call,-,-,-,-,2860.0,-,-,0,0,0,0,2600,2880,-,-
TXO,202607F1,20260703.0,43650.0,Put,21,24,3.1,3.9,3.9,▼-10.6,▼-73.10%,87,70,157,63,0.6,4.9,93,3.1
TXO,202607F1,20260703.0,43700.0,Call,-,-,-,-,2810.0,-,-,0,0,0,1,2550,2920,1800,1420
TXO,202607F1,20260703.0,43700.0,Put,23,28.5,3.7,3.8,4.3,▼-11.7,▼-75.48%,237,434,671,606,2.5,3.8,850,3.7
TXO,202607F1,20260703.0,43750.0,Call,-,-,-,-,2760.0,-,-,0,0,0,0,2500,-,-,-
TXO,202607F1,20260703.0,43750.0,Put,21,22,6,6.9,4.7,▼-10.1,▼-59.41%,108,53,161,61,3.2,7.5,387,6
TXO,202607F1,20260703.0,43800.0,Call,-,-,-,-,2710.0,-,-,0,0,0,0,2450,-,-,-
TXO,202607F1,20260703.0,43800.0,Put,25.5,31,3.5,4.5,4.8,▼-12.5,▼-73.53%,337,229,566,527,2.6,4.8,700,3.5
TXO,202607F1,20260703.0,43850.0,Call,-,-,-,-,2660.0,-,-,0,0,0,0,2400,-,-,-
TXO,202607F1,20260703.0,43850.0,Put,30,31.5,3.6,3.6,5.5,▼-14.4,▼-80.00%,79,95,174,56,0.5,26,389,3.6
TXO,202607F1,20260703.0,43900.0,Call,-,-,-,-,2610.0,-,-,0,0,0,1,2350,2710,1330,1330
TXO,202607F1,20260703.0,43900.0,Put,21,36,3.1,3.5,5.8,▼-15,▼-81.08%,252,137,389,404,3.3,10.5,810,3.1
TXO,202607F1,20260703.0,43950.0,Call,-,-,-,-,2560.0,-,-,0,0,0,0,2300,-,-,-
TXO,202607F1,20260703.0,43950.0,Put,25,40.5,3.6,6.8,6.4,▼-13.2,▼-66.00%,136,85,221,96,3.4,6.9,215,3.6
TXO,202607F1,20260703.0,44000.0,Call,-,-,-,-,2510.0,-,-,0,0,0,5,2250,2530,2190,1210
TXO,202607F1,20260703.0,44000.0,Put,28.5,41,4,6.6,6.6,▼-14.9,▼-69.30%,1963,1283,3246,1467,5.9,7.4,895,4
TXO,202607F1,20260703.0,44050.0,Call,-,-,-,-,2460.0,-,-,0,0,0,0,2200,2480,-,-
TXO,202607F1,20260703.0,44050.0,Put,31,34,5,5.7,7.1,▼-15.8,▼-73.49%,137,92,229,118,5,12,252,5
TXO,202607F1,20260703.0,44100.0,Call,-,-,-,-,2410.0,-,-,2,0,2,400,2150,2430,3190,1270
TXO,202607F1,20260703.0,44100.0,Put,35,45,5,6.4,7.4,▼-18.1,▼-73.88%,453,188,641,450,6,7.6,1000,5
TXO,202607F1,20260703.0,44150.0,Call,-,-,-,-,2370.0,-,-,2,0,2,1,2250,-,3070,2900
TXO,202607F1,20260703.0,44150.0,Put,46,46,5.2,5.2,8.2,▼-20.8,▼-80.00%,230,101,331,97,5.2,12.5,455,5.2
TXO,202607F1,20260703.0,44200.0,Call,-,-,-,-,2320.0,-,-,1,0,1,0,2050,2330,2850,2850
TXO,202607F1,20260703.0,44200.0,Put,37,53,5.1,8.7,8.7,▼-18.8,▼-68.36%,590,398,988,542,7,8.9,840,5.1
TXO,202607F1,20260703.0,44250.0,Call,-,-,-,-,2270.0,-,-,1,0,1,0,2000,2280,2970,2970
TXO,202607F1,20260703.0,44250.0,Put,46,57,4.8,7.8,9.2,▼-21.7,▼-73.56%,263,227,490,128,8.6,13,490,4.8
TXO,202607F1,20260703.0,44300.0,Call,-,-,-,-,2220.0,-,-,1,0,1,6,2100,-,2920,1050
TXO,202607F1,20260703.0,44300.0,Put,49,60,6,9.5,9.5,▼-20,▼-67.80%,415,459,874,434,6.5,15.5,1010,6
TXO,202607F1,20260703.0,44350.0,Call,-,-,-,-,2170.0,-,-,0,0,0,0,1900,2190,-,-
TXO,202607F1,20260703.0,44350.0,Put,55,55,7,8.8,11.0,▼-24.2,▼-73.33%,347,195,542,118,7.5,16.5,540,7
TXO,202607F1,20260703.0,44400.0,Call,-,-,-,-,2120.0,-,-,0,0,0,11,2000,2140,1150,925
TXO,202607F1,20260703.0,44400.0,Put,53,69,7.9,12.5,12.5,▼-20.5,▼-62.12%,582,725,1307,407,11,12,1000,7.9
TXO,202607F1,20260703.0,44450.0,Call,-,-,-,-,2070.0,-,-,0,0,0,0,1810,2090,-,-
TXO,202607F1,20260703.0,44450.0,Put,78,96,8,10.5,13.0,▼-27,▼-72.00%,342,294,636,85,11,40,575,8
TXO,202607F1,20260703.0,44500.0,Call,-,-,-,-,2020.0,-,-,1,0,1,3,1760,2040,2560,1020
TXO,202607F1,20260703.0,44500.0,Put,55,88,7.3,13.5,13.5,▼-26,▼-65.82%,1252,1631,2883,973,13.5,14.5,1150,7.3
TXO,202607F1,20260703.0,44550.0,Call,-,-,-,-,1970.0,-,-,0,0,0,0,1710,-,-,-
TXO,202607F1,20260703.0,44550.0,Put,65,85,8,14.5,14.5,▼-25.5,▼-63.75%,344,377,721,197,14.5,19,560,8
TXO,202607F1,20260703.0,44600.0,Call,1500,1500,1500,1500,1920.0,▼-990,▼-39.76%,2,1,3,14,1640,1940,2600,870
TXO,202607F1,20260703.0,44600.0,Put,70,97,8.9,13.5,16.5,▼-29.5,▼-68.60%,426,1318,1744,654,15.5,30,1100,8.9
TXO,202607F1,20260703.0,44650.0,Call,-,-,-,-,1870.0,-,-,1,0,1,0,1750,-,2580,2580
TXO,202607F1,20260703.0,44650.0,Put,74,108,9.6,19,19.0,▼-26,▼-57.78%,404,403,807,89,16,20.5,413,9.6
TXO,202607F1,20260703.0,44700.0,Call,-,-,-,-,1830.0,-,-,0,0,0,11,1750,-,1980,870
TXO,202607F1,20260703.0,44700.0,Put,60,116,10.5,17,20.0,▼-32.5,▼-65.66%,762,927,1689,594,16.5,20,1060,10.5
TXO,202607F1,20260703.0,44750.0,Call,-,-,-,-,1780.0,-,-,1,0,1,10,1660,-,2320,845
TXO,202607F1,20260703.0,44750.0,Put,118,120,10.5,22,22.0,▼-28,▼-56.00%,303,515,818,287,20,22,480,10.5
TXO,202607F1,20260703.0,44800.0,Call,-,-,-,-,1730.0,-,-,0,0,0,4,1430,1750,2250,820
TXO,202607F1,20260703.0,44800.0,Put,92,129,11.5,24,24.0,▼-32,▼-57.14%,1216,1071,2287,963,23,25,1290,11.5
TXO,202607F1,20260703.0,44850.0,Call,-,-,-,-,1680.0,-,-,0,0,0,0,1590,-,-,-
TXO,202607F1,20260703.0,44850.0,Put,99,142,13.5,25,25.0,▼-35,▼-58.33%,196,484,680,143,20.5,105,600,13.5
TXO,202607F1,20260703.0,44900.0,Call,1220,1300,1220,1300,1630.0,▼-910,▼-41.18%,2,2,4,303,1350,1770,2270,770
TXO,202607F1,20260703.0,44900.0,Put,96,154,14,28,28.0,▼-33,▼-54.10%,577,1060,1637,510,25,42,970,14
TXO,202607F1,20260703.0,44950.0,Call,-,-,-,-,1590.0,-,-,1,0,1,6,1490,1610,2290,755
TXO,202607F1,20260703.0,44950.0,Put,115,160,15.5,30,30.0,▼-38,▼-55.88%,305,378,683,127,29,42,780,15.5
TXO,202607F1,20260703.0,45000.0,Call,970,1000,970,1000,1540.0,▼-1120,▼-52.83%,4,2,6,10,1250,1560,2050,680
TXO,202607F1,20260703.0,45000.0,Put,108,175,16,33.5,33.5,▼-36.5,▼-52.14%,4597,3809,8406,1599,33,34,1440,16
TXO,202607F1,20260703.0,45050.0,Call,-,-,-,-,1490.0,-,-,0,0,0,1,1420,1620,1110,755
TXO,202607F1,20260703.0,45050.0,Put,120,180,20,36,36.0,▼-40,▼-52.63%,458,443,901,120,17,39.5,404,20
TXO,202607F1,20260703.0,45100.0,Call,920,920,920,920,1450.0,▼-1100,▼-54.46%,0,1,1,5,1160,-,2060,655
TXO,202607F1,20260703.0,45100.0,Put,146,197,19.5,39.5,39.5,▼-40.5,▼-50.63%,884,2001,2885,1122,37.5,40,870,19.5
TXO,202607F1,20260703.0,45150.0,Call,-,-,-,-,1400.0,-,-,2,0,2,9,1300,1420,2170,700
TXO,202607F1,20260703.0,45150.0,Put,159,179,21.5,42,42.0,▼-42,▼-50.00%,468,562,1030,74,36.5,57,645,21.5
TXO,202607F1,20260703.0,45200.0,Call,-,-,-,-,1350.0,-,-,0,0,0,2,1230,1510,1820,680
TXO,202607F1,20260703.0,45200.0,Put,170,230,25,47,47.0,▼-41,▼-46.59%,986,2229,3215,885,45,52,1100,25
TXO,202607F1,20260703.0,45250.0,Call,-,-,-,-,1310.0,-,-,1,0,1,7,1230,1330,2010,655
TXO,202607F1,20260703.0,45250.0,Put,200,240,28,52,52.0,▼-40,▼-43.48%,497,732,1229,155,22,68,720,28
TXO,202607F1,20260703.0,45300.0,Call,990,1530,990,1530,1260.0,▼-310,▼-16.85%,7,3,10,12,1250,1280,2050,630
TXO,202607F1,20260703.0,45300.0,Put,201,257,29,55,55.0,▼-44,▼-44.44%,1249,1665,2914,486,48.5,56,805,29
TXO,202607F1,20260703.0,45350.0,Call,860,1350,860,1350,1220.0,▼-450,▼-25.00%,2,3,5,2,1120,1240,1350,680
TXO,202607F1,20260703.0,45350.0,Put,179,274,25,60,60.0,▼-42,▼-41.18%,774,1111,1885,324,53,61,755,25
TXO,202607F1,20260703.0,45400.0,Call,1170,1460,1170,1460,1170.0,▼-290,▼-16.57%,2,4,6,8,1160,1190,1870,665
TXO,202607F1,20260703.0,45400.0,Put,188,290,35,66,66.0,▼-47,▼-41.59%,1139,1409,2548,342,62,67,1470,35
TXO,202607F1,20260703.0,45450.0,Call,1190,1320,1190,1320,1130.0,▼-390,▼-22.81%,0,2,2,1,1030,1150,1740,700
TXO,202607F1,20260703.0,45450.0,Put,226,308,40,72,72.0,▼-44,▼-37.93%,441,735,1176,235,39.5,90,1020,40
TXO,202607F1,20260703.0,45500.0,Call,745,1360,630,1110,1080.0,▼-560,▼-33.53%,25,99,124,21,1000,1130,1780,550
TXO,202607F1,20260703.0,45500.0,Put,217,330,43,79,79.0,▼-45,▼-36.29%,2668,3897,6565,822,78,82,1110,43
TXO,202607F1,20260703.0,45550.0,Call,-,-,-,-,1040.0,-,-,19,0,19,20,1020,1090,1220,655
TXO,202607F1,20260703.0,45550.0,Put,226,350,48,86,86.0,▼-44,▼-33.85%,486,738,1224,95,62,141,1090,48
TXO,202607F1,20260703.0,45600.0,Call,560,1230,560,1230,1000.0,▼-350,▼-22.15%,3,24,27,9,945,-,3520,560
TXO,202607F1,20260703.0,45600.0,Put,314,369,52,92,92.0,▼-47,▼-33.81%,1182,2144,3326,527,88,110,1730,52
TXO,202607F1,20260703.0,45650.0,Call,650,690,650,690,955.0,▼-850,▼-55.19%,2,4,6,6,880,970,995,500
TXO,202607F1,20260703.0,45650.0,Put,250,379,58,101,101.0,▼-41,▼-28.87%,576,768,1344,137,94,102,1270,58
TXO,202607F1,20260703.0,45700.0,Call,500,1050,500,1050,915.0,▼-450,▼-30.00%,7,24,31,44,905,935,1600,500
TXO,202607F1,20260703.0,45700.0,Put,324,419,63,111,111.0,▼-40,▼-26.49%,956,1195,2151,345,98,112,1480,63
TXO,202607F1,20260703.0,45750.0,Call,920,965,920,965,875.0,▼-495,▼-33.90%,8,2,10,3,860,930,1420,472
TXO,202607F1,20260703.0,45750.0,Put,388,426,69,121,121.0,▼-37,▼-23.42%,497,691,1188,114,118,174,1330,69
TXO,202607F1,20260703.0,45800.0,Call,565,1000,442,860,835.0,▼-550,▼-39.01%,49,168,217,42,775,855,1580,442
TXO,202607F1,20260703.0,45800.0,Put,346,464,76,129,129.0,▼-41,▼-24.12%,1725,1952,3677,545,128,135,1910,76
TXO,202607F1,20260703.0,45850.0,Call,570,885,570,860,795.0,▼-510,▼-37.23%,6,13,19,9,785,815,1470,535
TXO,202607F1,20260703.0,45850.0,Put,329,465,82,143,143.0,▼-35,▼-19.66%,508,1037,1545,196,119,233,1390,63
TXO,202607F1,20260703.0,45900.0,Call,465,935,465,865,760.0,▼-465,▼-34.96%,24,125,149,49,745,780,1790,465
TXO,202607F1,20260703.0,45900.0,Put,400,510,90,153,153.0,▼-32,▼-17.30%,1388,1485,2873,740,150,155,1430,90
TXO,202607F1,20260703.0,45950.0,Call,469,940,386,750,720.0,▼-540,▼-41.86%,11,88,99,14,710,-,1440,386
TXO,202607F1,20260703.0,45950.0,Put,441,545,98,166,166.0,▼-31,▼-15.74%,747,728,1475,173,164,174,995,98
TXO,202607F1,20260703.0,46000.0,Call,555,945,348,685,685.0,▼-565,▼-45.20%,232,1196,1428,309,675,700,1380,262
TXO,202607F1,20260703.0,46000.0,Put,399,575,107,178,178.0,▼-37,▼-17.21%,4714,6260,10974,927,175,180,2000,107
TXO,202607F1,20260703.0,46050.0,Call,436,910,412,670,650.0,▼-550,▼-45.08%,22,176,198,31,625,665,1360,356
TXO,202607F1,20260703.0,46050.0,Put,540,605,117,185,192.0,▼-36,▼-16.29%,508,637,1145,155,163,194,605,117
TXO,202607F1,20260703.0,46100.0,Call,396,865,307,630,615.0,▼-550,▼-46.61%,61,510,571,80,575,630,1330,307
TXO,202607F1,20260703.0,46100.0,Put,520,635,127,211,211.0,▼-21,▼-9.05%,771,1221,1992,356,176,252,1420,127
TXO,202607F1,20260703.0,46150.0,Call,355,760,300,760,580.0,▼-380,▼-33.33%,166,154,320,83,570,595,1300,300
TXO,202607F1,20260703.0,46150.0,Put,665,670,138,223,223.0,▼-17,▼-7.08%,462,400,862,132,156,243,840,134
TXO,202607F1,20260703.0,46200.0,Call,365,785,270,580,545.0,▼-520,▼-47.27%,78,475,553,100,490,565,1270,270
TXO,202607F1,20260703.0,46200.0,Put,520,695,148,242,242.0,▼-15,▼-5.84%,1413,1511,2924,440,242,265,1090,145
TXO,202607F1,20260703.0,46250.0,Call,294,725,294,540,515.0,▼-520,▼-49.06%,53,219,272,45,453,600,1240,294
TXO,202607F1,20260703.0,46250.0,Put,600,730,159,263,263.0,▼-5,▼-1.87%,699,617,1316,172,212,261,2250,153
TXO,202607F1,20260703.0,46300.0,Call,402,725,189,488,488.0,▼-542,▼-52.62%,207,503,710,98,464,635,1190,189
TXO,202607F1,20260703.0,46300.0,Put,545,750,173,278,278.0,▼-5,▼-1.77%,1489,1781,3270,422,265,328,2290,160
TXO,202607F1,20260703.0,46350.0,Call,285,675,275,460,460.0,▼-530,▼-53.54%,148,264,412,74,428,471,995,275
TXO,202607F1,20260703.0,46350.0,Put,625,700,188,302,302.0,▲+4,▲+1.34%,617,589,1206,121,263,317,700,168
TXO,202607F1,20260703.0,46400.0,Call,270,645,209,432,432.0,▼-523,▼-54.76%,253,727,980,167,429,580,1140,209
TXO,202607F1,20260703.0,46400.0,Put,710,835,201,325,325.0,▲+15,▲+4.84%,1007,1174,2181,291,302,401,1180,178
TXO,202607F1,20260703.0,46450.0,Call,247,590,202,419,399.0,▼-501,▼-54.46%,153,257,410,74,380,-,1000,202
TXO,202607F1,20260703.0,46450.0,Put,650,780,218,340,340.0,▲+14,▲+4.29%,499,846,1345,114,339,444,780,188
TXO,202607F1,20260703.0,46500.0,Call,255,580,180,385,373.0,▼-500,▼-56.50%,583,1671,2254,296,357,405,1140,180
TXO,202607F1,20260703.0,46500.0,Put,635,870,231,368,368.0,▲+20,▲+5.75%,2601,2992,5593,487,347,400,2250,198
TXO,202607F1,20260703.0,46550.0,Call,185,540,185,351,351.0,▼-509,▼-59.19%,240,506,746,206,345,390,2030,185
TXO,202607F1,20260703.0,46550.0,Put,815,845,250,395,389.0,▲+35,▲+9.72%,472,707,1179,342,373,398,845,212
TXO,202607F1,20260703.0,46600.0,Call,230,520,158,329,324.0,▼-486,▼-59.63%,680,1991,2671,422,324,384,1150,158
TXO,202607F1,20260703.0,46600.0,Put,720,970,266,418,418.0,▲+42,▲+11.17%,1250,1592,2842,338,380,439,1080,222
TXO,202607F1,20260703.0,46650.0,Call,177,488,155,302,302.0,▼-483,▼-61.53%,302,705,1007,180,299,885,1080,155
TXO,202607F1,20260703.0,46650.0,Put,830,975,290,448,441.0,▲+55,▲+13.99%,498,627,1125,123,421,465,975,234
TXO,202607F1,20260703.0,46700.0,Call,268,457,134,282,279.0,▼-468,▼-62.40%,774,2029,2803,305,279,335,1000,134
TXO,202607F1,20260703.0,46700.0,Put,1010,1010,310,465,465.0,▲+58,▲+14.25%,995,1704,2699,303,451,480,1060,249
TXO,202607F1,20260703.0,46750.0,Call,173,430,139,262,256.0,▼-458,▼-63.61%,416,652,1068,199,256,300,900,139
TXO,202607F1,20260703.0,46750.0,Put,995,1080,336,476,497.0,▲+49,▲+11.48%,536,480,1016,87,470,815,1500,263
TXO,202607F1,20260703.0,46800.0,Call,245,403,120,238,238.0,▼-447,▼-65.26%,911,2092,3003,431,232,249,965,120
