排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 賣出 佔 成交,2日 賣出 佔 成交,3日 賣出 佔 成交,5日 賣出 佔 成交,10日 賣出 佔 成交,1個月 賣出 佔 成交,3個月 賣出 佔 成交,半年 賣出 佔 成交,1年 賣出 佔 成交,3年 賣出 佔 成交,10年 賣出 佔 成交,今年 賣出 佔 成交
1,00755B,群益投資級公用債,32.08,0.02,0.06,05/19,0.0,34.3,40.4,44.1,44.4,27.2,12.0,6.47,3.24,0.59,,8.29
2,2606,裕民,63.5,0.1,0.16,05/19,5.55,4.03,37.3,39.7,30.6,23.4,12.6,8.26,7.92,5.06,2.86,13.1
3,2887,台新新光金,23.6,0.15,0.64,05/19,36.5,24.5,19.4,32.8,39.8,37.4,15.8,9.03,5.63,4.04,2.2,12.3
4,2882,國泰金,77.8,1.0,1.3,05/19,39.0,38.2,38.4,32.8,25.0,21.9,12.6,15.9,8.72,5.05,2.47,12.8
5,6592B,和潤企業乙特,97.3,0.1,0.1,05/19,0.0,0.0,0.0,28.2,13.0,7.19,4.85,22.2,12.1,,,10.3
6,2881,富邦金,97.2,2.0,2.1,05/19,11.6,15.6,28.6,27.1,20.5,18.3,11.9,12.2,7.47,4.55,2.15,13.5
7,2880,華南金,32.2,0.35,1.1,05/19,46.7,38.3,35.6,26.6,15.6,21.0,10.3,8.74,10.5,5.66,2.25,9.09
8,3665,貿聯-KY,1990.0,-35.0,-1.73,05/19,22.9,17.0,25.6,23.5,20.4,13.4,8.87,8.57,6.47,5.22,3.85,10.3
9,2891,中信金,55.4,0.6,1.09,05/19,26.6,21.6,20.5,21.8,16.1,20.1,11.5,16.2,12.1,6.53,3.1,12.3
10,5274,信驊,15925.0,-225.0,-1.39,05/19,27.7,26.0,21.2,18.4,8.77,6.76,4.37,2.76,3.66,4.18,4.62,3.38
11,6805,富世達,1770.0,35.0,2.02,05/19,0.0,0.52,2.1,17.4,19.1,13.4,9.15,7.43,4.96,,,9.57
12,2890,永豐金,30.1,0.1,0.33,05/19,31.3,25.7,22.6,16.8,8.53,12.9,7.83,6.02,10.5,8.52,3.71,6.81
13,2062,橋椿,18.8,-0.2,-1.05,05/19,25.9,17.7,16.6,16.0,11.8,5.88,3.69,2.84,2.32,0.31,0.57,2.31
14,7402,邑錡,93.7,-0.5,-0.53,05/19,33.6,22.0,17.1,14.9,8.05,3.91,1.41,0.44,0.16,0.05,0.05,0.74
15,2885,元大金,54.7,0.4,0.74,05/19,33.3,27.2,20.1,14.8,9.26,8.1,6.85,14.7,10.9,6.39,2.23,10.6
16,3163,波若威,900.0,0.0,0.0,05/19,10.6,29.7,19.1,14.6,8.45,4.81,2.32,0.51,0.38,0.3,0.3,1.19
17,3702,大聯大,108.5,-2.0,-1.81,05/19,25.1,12.9,11.9,14.6,9.37,17.8,9.59,12.4,15.8,13.2,7.54,10.7
18,9938,百和,44.0,0.35,0.8,05/19,1.74,1.06,13.7,14.4,7.08,3.1,2.25,1.1,0.64,0.13,0.09,3.3
19,2883,凱基金,21.65,0.3,1.41,05/19,30.4,20.2,18.3,14.2,9.51,9.43,4.4,3.86,3.28,4.08,2.48,4.11
20,3653,健策,3090.0,-180.0,-5.5,05/19,12.9,7.47,7.51,13.8,14.8,11.2,6.48,5.85,6.72,7.38,4.46,6.62
