排名,代號,名稱,成交,漲跌 價,漲跌 幅,法人 買賣 日期,當日 買賣超 佔 發行 張數,2日 買賣超 佔 發行 張數,3日 買賣超 佔 發行 張數,5日 買賣超 佔 發行 張數,10日 買賣超 佔 發行 張數,1個月 買賣超 佔 發行 張數,3個月 買賣超 佔 發行 張數,半年 買賣超 佔 發行 張數,1年 買賣超 佔 發行 張數,3年 買賣超 佔 發行 張數,10年 買賣超 佔 發行 張數,今年 買賣超 佔 發行 張數
1,00947,台新臺灣IC設計,37.61,1.22,3.35,05/25,0.0,0.25,3.84,5.64,5.64,5.64,5.64,5.64,5.64,,,5.64
2,6147,頎邦,237.0,21.5,9.98,05/25,-0.1,-0.08,0.47,2.57,3.19,4.65,7.41,4.53,-0.04,9.02,8.65,6.34
3,3090,日電貿,236.5,21.5,10.0,05/25,0.0,0.0,0.8,2.02,3.19,3.0,2.12,2.55,5.03,6.44,6.38,0.28
4,4919,新唐,219.0,19.5,9.77,05/25,0.62,0.86,1.6,1.93,1.93,1.93,1.97,1.98,1.88,-2.52,-0.34,1.98
5,8016,矽創,291.0,-1.0,-0.34,05/25,0.0,0.0,0.55,1.91,1.79,1.49,0.34,0.61,1.0,0.6,0.62,-1.15
6,2316,楠梓電,168.5,15.0,9.77,05/25,0.0,0.0,0.38,1.91,1.91,1.91,-0.43,-0.48,1.91,1.86,2.25,-0.41
7,4958,臻鼎-KY,529.0,13.0,2.52,05/25,0.16,0.53,0.89,1.86,1.55,2.77,3.3,-1.28,1.96,1.18,4.6,3.04
8,2455,全新,444.0,19.0,4.47,05/25,0.07,0.15,0.5,1.68,1.68,3.47,4.71,5.96,5.31,-2.79,-2.84,6.05
9,3624,光頡,94.0,2.5,2.73,05/25,0.0,0.0,0.0,1.66,5.67,5.67,5.67,5.67,5.67,-4.35,5.65,5.67
10,2421,建準,162.5,4.0,2.52,05/25,0.34,0.67,1.0,1.6,1.6,1.6,0.43,0.16,0.35,-0.51,1.08,0.4
11,3533,嘉澤,2585.0,30.0,1.17,05/25,0.08,0.17,0.42,1.21,0.32,0.55,4.21,4.9,0.58,-7.26,4.36,5.63
12,2481,強茂,134.0,0.5,0.37,05/25,0.0,0.0,0.29,1.17,2.34,1.72,-1.54,-3.27,3.53,5.1,2.13,-2.56
13,00997A,主動群益美國增長,13.08,0.42,3.32,05/25,0.02,0.02,1.08,1.08,1.08,1.29,,,,,,
14,3105,穩懋,543.0,12.0,2.26,05/25,0.16,0.31,0.49,1.03,0.59,-0.46,5.94,7.1,6.4,6.05,-4.62,6.61
15,3163,波若威,1210.0,65.0,5.68,05/25,0.29,0.82,1.08,0.98,0.39,-1.43,5.99,11.5,8.65,12.7,11.6,9.38
16,3706,神達,88.5,0.7,0.8,05/25,0.14,0.33,0.55,0.97,0.97,0.99,0.99,0.43,0.64,1.02,-0.27,0.85
17,2327,國巨*,691.0,62.0,9.86,05/25,0.09,0.19,0.21,0.95,1.94,2.8,2.64,4.21,4.56,4.41,4.73,4.05
18,6139,亞翔,807.0,38.0,4.94,05/25,0.26,0.71,0.79,0.94,0.76,0.88,-0.34,-1.25,0.51,3.36,3.48,0.51
19,6442,光聖,2060.0,185.0,9.87,05/25,0.46,0.58,0.74,0.84,-0.85,-3.1,-3.52,-3.52,1.49,5.71,5.71,-3.65
20,5347,世界,168.5,6.5,4.01,05/25,-0.05,-0.15,-0.15,0.8,1.09,0.93,-0.88,-5.76,-10.1,9.36,10.5,-4.43
21,3675,德微,334.0,14.5,4.54,05/25,0.0,0.0,0.0,0.78,0.78,0.54,1.28,1.28,-0.2,-15.3,-1.21,1.28
22,3167,大量,879.0,48.0,5.78,05/25,0.81,0.9,0.68,0.78,0.56,-1.99,1.63,1.38,9.24,9.24,9.21,-0.52
23,3189,景碩,669.0,60.0,9.85,05/25,0.22,0.33,0.67,0.77,0.47,-0.38,-0.56,3.16,4.6,1.18,3.88,4.71
24,6531,愛普*,1055.0,92.0,9.55,05/25,0.01,0.17,0.49,0.77,3.81,3.89,4.72,3.68,4.78,2.01,,3.29
25,2351,順德,196.5,10.0,5.36,05/25,0.0,0.0,0.43,0.76,0.76,0.75,0.76,0.91,0.69,-1.91,0.18,0.91
26,2382,廣達,316.5,0.5,0.16,05/25,0.26,0.58,0.83,0.74,0.71,0.68,0.63,0.59,-0.43,-1.48,2.13,0.5
27,3577,泓格,160.0,14.5,9.97,05/25,0.19,0.3,0.45,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.74
28,4549,桓達,105.5,1.0,0.96,05/25,0.14,0.29,0.44,0.73,0.73,0.73,0.73,0.49,-0.01,0.38,0.56,0.73
29,4933,友輝,74.3,0.4,0.54,05/25,0.14,0.27,0.41,0.68,0.68,0.68,0.68,0.31,0.15,0.68,0.68,0.68
